sedaadmin,sedaadminname,subject,grade,year,fips,stateabb,multi_comp_all,multi_comp_asn,multi_comp_blk,multi_comp_ecd,multi_comp_fem,multi_comp_hsp,multi_comp_mal,multi_comp_mfg,multi_comp_nam,multi_comp_nec,multi_comp_neg,multi_comp_wag,multi_comp_wbg,multi_comp_whg,multi_comp_wht,multi_comp_wng,tot_asmt_all,flag_estasmt_all,gcs_mn_all,gcs_mn_se_all,gcs_mn_se_adj_all,tot_asmt_asn,flag_estasmt_asn,gcs_mn_asn,gcs_mn_se_asn,gcs_mn_se_adj_asn,tot_asmt_blk,flag_estasmt_blk,gcs_mn_blk,gcs_mn_se_blk,gcs_mn_se_adj_blk,tot_asmt_ecd,flag_estasmt_ecd,gcs_mn_ecd,gcs_mn_se_ecd,gcs_mn_se_adj_ecd,tot_asmt_fem,flag_estasmt_fem,gcs_mn_fem,gcs_mn_se_fem,gcs_mn_se_adj_fem,tot_asmt_hsp,flag_estasmt_hsp,gcs_mn_hsp,gcs_mn_se_hsp,gcs_mn_se_adj_hsp,tot_asmt_mal,flag_estasmt_mal,gcs_mn_mal,gcs_mn_se_mal,gcs_mn_se_adj_mal,tot_asmt_mfg,flag_estasmt_mfg,gcs_mn_mfg,gcs_mn_se_mfg,gcs_mn_se_adj_mfg,tot_asmt_nam,flag_estasmt_nam,gcs_mn_nam,gcs_mn_se_nam,gcs_mn_se_adj_nam,tot_asmt_nec,flag_estasmt_nec,gcs_mn_nec,gcs_mn_se_nec,gcs_mn_se_adj_nec,tot_asmt_neg,flag_estasmt_neg,gcs_mn_neg,gcs_mn_se_neg,gcs_mn_se_adj_neg,tot_asmt_wag,flag_estasmt_wag,gcs_mn_wag,gcs_mn_se_wag,gcs_mn_se_adj_wag,tot_asmt_wbg,flag_estasmt_wbg,gcs_mn_wbg,gcs_mn_se_wbg,gcs_mn_se_adj_wbg,tot_asmt_whg,flag_estasmt_whg,gcs_mn_whg,gcs_mn_se_whg,gcs_mn_se_adj_whg,tot_asmt_wht,flag_estasmt_wht,gcs_mn_wht,gcs_mn_se_wht,gcs_mn_se_adj_wht,tot_asmt_wng,flag_estasmt_wng,gcs_mn_wng,gcs_mn_se_wng,gcs_mn_se_adj_wng
904950,West Haven School District,rla,8,2022,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,457,0,7.411760167410812,.1564417264025803,.1869822338276767,,,,,,117,0,7.281337024978189,.3031137073447108,.3199891840158867,262,0,6.828362460250828,.209658914058482,.2343955519031446,204,0,7.71918516252182,.2326434207925652,.2538842506067572,172,0,6.95694055565858,.2656567849995303,.2852931152047307,253,0,7.16619583556069,.2099933867155312,.2339698010963226,457,0,-.5529893269611295,.3134009950563737,.3134009950563737,,,,,,195,0,8.186766971084221,.2266587362341689,.2483982049054621,457,0,1.358404510833394,.308757255713048,.308757255713048,,,,,,243,0,.9523832407931643,.3932985703798728,.3932985703798728,298,0,1.276779710112773,.3652114090480792,.3652114090480792,126,0,8.233720265771353,.2506109452569794,.2704351271740394,,,,,
904950,West Haven School District,mth,8,2023,9,CT,0,,0,0,0,0,0,0,,0,0,,,,,,403,0,6.501379422501715,.2173763902300962,.2428114342118472,,,,,,89,0,5.554836417503795,.443319862661063,.4569667795802735,232,0,6.205084387205454,.282771676509482,.3029982137074611,186,0,6.290383789245057,.3561993526917006,.3723464250246358,172,0,6.279253753532842,.3147481395262192,.3329502487387456,217,0,6.657190541554091,.2719820427289622,.2925602426425641,403,0,.3668067523090341,.4481653828945354,.4481653828945354,,,,,,171,0,6.960098815529776,.3319208751095853,.3488036319986472,403,0,.7550144283243228,.4360404664357382,.4360404664357382,,,,,,,,,,,,,,,,,,,,,,,,,
904950,West Haven School District,rla,8,2023,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,410,0,7.467609742487748,.1698586532176062,.1908692258071723,,,,,,89,0,7.681018213527458,.3453246748682514,.3559980158964928,239,0,7.077415206458694,.2091647536349394,.2268632436138056,191,0,7.732570359060477,.2391428362069941,.2543694334487948,175,0,6.752232478382852,.2675679839613407,.2819292516379429,219,0,7.226767045154372,.2407156520857889,.2560984313993545,410,0,-.5058033139061058,.3393130137029992,.3393130137029992,,,,,,171,0,8.051588746458943,.2761009190182315,.2893642865167582,410,0,.9741735400002494,.3463836191939176,.3463836191939176,,,,,,193,0,.6920044107963976,.4753059719156726,.4753059719156726,279,0,1.620790145941004,.4222076052216196,.4222076052216196,104,0,8.373022624323855,.3265985852171419,.3379437303563316,,,,,
904950,West Haven School District,mth,8,2024,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,458,0,6.075899359511432,.2323648074468449,.2828872878732916,,,,,,114,0,5.50340124851621,.4992205429722685,.5252624571425838,264,0,5.689247573092391,.2893946913079496,.332157451615538,229,0,6.177240959596721,.2911636190648473,.3326167164232248,203,0,5.884359796530727,.3470045240219033,.3829144142335898,229,0,5.955998112281724,.3715150438961188,.4050963607597737,458,0,-.221242847314997,.4720166108391468,.4720166108391468,,,,,,194,0,6.77651934472872,.3620383043484608,.3953445384675096,458,0,1.087271771636328,.4634878867594407,.4634878867594407,,,,,,221,0,1.373959259898291,.661493516855541,.661493516855541,310,0,.9930007118837754,.5556659626142788,.5556659626142788,107,0,6.877360508414502,.4339959934335632,.4619911917447885,,,,,
904950,West Haven School District,rla,8,2024,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,457,0,7.431166205088204,.1588686873240456,.2124187301339917,,,,,,115,0,6.996594383554391,.3149927642521184,.3454835213403371,263,0,7.088060531739167,.1880708586600556,.2355871542793002,227,0,7.781795929309914,.2204387077142048,.2614049552654953,203,0,7.25101173877297,.2372693302340213,.2761434735308113,230,0,7.076980391062489,.2282992107469595,.268773447676901,457,0,-.7048155382474253,.3173543027696225,.3173543027696225,,,,,,194,0,7.943106643488517,.2707357490616935,.304967843187972,457,0,.85504611174935,.3296490462554486,.3296490462554486,,,,,,222,0,1.110032994377616,.4465815038984735,.4465815038984735,310,0,.855615639159037,.3956151326260571,.3956151326260571,107,0,8.106627377932007,.3165668935517921,.3462969652656994,,,,,
904950,West Haven School District,mth,8,2025,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,446,0,7.593647475516487,.175659077649137,.2373743517382424,,,,,,99,0,6.889456988481344,.4016077064566755,.4322164689969627,271,0,7.154054363000232,.2321325982771492,.2818101544910348,238,0,7.394458493922688,.2474413985834188,.2944204263003375,183,0,7.487595611968651,.2759408565978441,.3186999226748762,208,0,7.815387450013062,.2487462311247283,.2955694820150828,446,0,.420928956090374,.3508588508669478,.3508588508669478,,,,,,175,0,8.258759049183103,.2662747590718594,.3108202120186096,446,0,1.104704686182871,.3532531535622536,.3532531535622536,,,,,,206,0,2.002597879353383,.5339831610986054,.5339831610986054,290,0,1.404459255866076,.4472053474539631,.4472053474539631,107,0,8.892054867834727,.3519222448943344,.3875184364433368,,,,,
904950,West Haven School District,rla,8,2025,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,448,0,7.963405280961255,.1487307593141201,.2060656453966085,,,,,,98,0,7.723628454977017,.3449675013800852,.3731474329164918,272,0,7.632156199383209,.1926999091963811,.2398260302592706,240,0,7.955291312016972,.2071772549545265,.2514661690359158,184,0,7.846177886578006,.2178872042133677,.2603577765094524,208,0,7.973371839414511,.213430138492911,.2566366046205436,448,0,.0180805273975384,.2974472036977252,.2974472036977252,,,,,,176,0,8.469824665167062,.2293790973228097,.2703944372303178,448,0,.8376684657838531,.2995797478016839,.2995797478016839,,,,,,208,0,1.074651251956131,.4488758081503427,.4488758081503427,294,0,.9521018203551419,.3605020775170678,.3605020775170678,110,0,8.798279706933148,.2872053518550868,.321344547122705,,,,,
904980,Westbrook School District,mth,3,2009,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,91,0,4.70311401532278,.2550544290219874,.2844036837273639,,0,,,,,,,,,,0,,,,42,0,4.976513912996279,.3777266115969463,.3985301695825565,,0,,,,49,0,4.502778717657442,.34328501352055,.3653697903298433,91,0,-.2492132683211082,.5108024185294858,.5108024185294858,,,,,,78,0,4.837237609809795,.2741661409062895,.3019638928276069,,0,,,,,0,,,,,,,,,,0,,,,84,0,4.844296096697556,.2607165009909049,.2897288701170693,,,,,
904980,Westbrook School District,rla,3,2009,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,91,0,5.109780045967159,.3417555211400103,.3667139076502571,,0,,,,,0,,,,,0,,,,42,0,5.618330115872208,.5182964634594596,.5368817677218307,,0,,,,49,0,4.585691502805799,.4457373955358681,.4640554649053864,91,0,-.9841826128621094,.6840925195393426,.6840925195393426,,,,,,78,0,5.540692012419493,.3614428166155551,.3868594909280229,,0,,,,,0,,,,,0,,,,,0,,,,84,0,5.102486043647093,.3492574350092993,.3738332822631873,,,,,
904980,Westbrook School District,mth,3,2010,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,67,0,4.214619076396649,.303266761220541,.3191032533576383,,,,,,,,,,,,0,,,,41,0,3.776432310094526,.3797861741434156,.3922891131540327,,0,,,,26,0,4.684261811987664,.502091997784051,.5124537059848733,67,0,.832244587974067,.6311466048976648,.6311466048976648,,,,,,56,0,4.43696030870701,.331023990287687,.345903499458076,,0,,,,,,,,,,,,,,,0,,,,64,0,4.257451472892699,.3042383159117813,.3201658570225843,,,,,
904980,Westbrook School District,rla,3,2010,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,67,0,4.542471471687921,.4059226628345302,.4175713132897146,,,,,,,,,,,,0,,,,41,0,4.117890322850032,.5263779915203023,.5351663821136072,,0,,,,26,0,5.054214132942821,.6356354074503443,.6437583542385154,67,0,1.09804959488848,.8276299665225605,.8276299665225605,,,,,,56,0,4.724931250002554,.4340600640061252,.4451766344497606,,0,,,,,,,,,,,,,,,0,,,,64,0,4.578411988403261,.4084325966450175,.4200920205350915,,,,,
904980,Westbrook School District,mth,3,2011,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,58,0,4.355594887625053,.3400639688311318,.3742853655898084,,,,,,,,,,,,0,,,,36,0,4.282551500009746,.4314871570175741,.4591977670830882,,0,,,,22,0,4.285164988364983,.5496839868326654,.5713601620144481,58,0,-.2521051306325606,.7011375030342587,.7011375030342587,,,,,,50,0,4.498455842700976,.3652618329748919,.3980369265638727,,0,,,,,,,,,,,,,,,0,,,,52,0,4.50913484600734,.3527014811677204,.3863762567011067,,,,,
904980,Westbrook School District,rla,3,2011,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,56,0,5.429132190644406,.4525706966144398,.4780271955675861,,,,,,,,,,,,0,,,,34,0,5.130389719677087,.5879619602077,.6071177216304476,,0,,,,22,0,5.710973999065374,.7076883527804142,.7253943241713263,56,0,.6815357943350329,.9230434851795081,.9230434851795081,,,,,,48,0,5.507083192389719,.4760344109519694,.5007394679705972,,0,,,,,,,,,,,,,,,0,,,,50,0,5.239983461674099,.4703508308215214,.4948568672089953,,,,,
904980,Westbrook School District,mth,3,2012,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,59,0,4.739601899973876,.3351953722835752,.3496887942630094,,0,,,,,,,,,,0,,,,22,0,3.964452779476113,.529629637260989,.5381756223529779,,0,,,,37,0,5.317749819384276,.4378564497312314,.4501135071155873,59,0,1.50092256042189,.6897299866319249,.6897299866319249,,,,,,49,0,5.158880374158141,.3754712306951742,.389440187522291,,0,,,,,0,,,,,,,,,,0,,,,52,0,4.964062028004291,.3548776815480416,.3690663187109472,,,,,
904980,Westbrook School District,rla,3,2012,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,59,0,4.854697706668341,.4152751251705997,.425338893698284,,0,,,,,,,,,,0,,,,22,0,4.197838933783917,.6890755731815048,.6948590342203265,,0,,,,37,0,5.281550698946792,.5102356405017671,.518902536993294,59,0,.9937997833899941,.8601863356905949,.8601863356905949,,,,,,49,0,5.476836044179533,.4508151782929642,.4608831559206112,,0,,,,,0,,,,,,,,,,0,,,,52,0,5.301226247015302,.4398670852037568,.4498417384118918,,,,,
904980,Westbrook School District,mth,3,2013,9,CT,0,,,,0,,0,0,,0,,,,,0,,65,0,4.913229098679713,.3065386570001443,.329253453815632,,,,,,,,,,,,,,,,23,0,5.418182369732863,.5264077542801199,.541190166801939,,,,,,42,0,4.63509293061331,.3765566275250815,.3946252752743851,65,0,-.6362189044320434,.6493608595918215,.6493608595918215,,,,,,58,0,5.123189051939696,.3247401205479005,.3473869688788073,,,,,,,,,,,,,,,,,,,,,56,0,5.150552276710534,.3269453514977615,.349504213130845,,,,,
904980,Westbrook School District,rla,3,2013,9,CT,0,,,,0,,0,0,,0,,,,,0,,65,0,4.745535452976963,.3745326080967439,.3890786311627757,,,,,,,,,,,,,,,,23,0,5.403768633450881,.646346204570447,.6557000354828256,,,,,,42,0,4.547708158228833,.4489152729515801,.4607466950114847,65,0,-.7770834620665152,.7894456798654071,.7894456798654071,,,,,,58,0,5.074344596795379,.3870894403335472,.4019363398589637,,,,,,,,,,,,,,,,,,,,,56,0,5.242082042513371,.3991166064428217,.413663245676989,,,,,
904980,Westbrook School District,mth,3,2015,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,46,0,2.873797013166059,.3574252518093997,.377022441565954,,,,,,,,,,,,0,,,,26,0,2.647956331196213,.4760499054341563,.4910745369299949,,0,,,,20,0,3.283229025816948,.5423690808430606,.5555641576497972,46,0,.1738386688737853,.723436619548952,.723436619548952,,,,,,36,0,2.994761602471764,.3997241448459637,.4173706994012407,,0,,,,,,,,,,,,,,,0,,,,41,0,2.870629263309069,.369946144234641,.3889332156629267,,,,,
904980,Westbrook School District,rla,3,2015,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,46,0,4.731159345973697,.4857132309190745,.5023055463266421,,,,,,,,,,,,0,,,,26,0,4.881449748799563,.6599033031136059,.6721645780041735,,0,,,,20,0,4.76755410147997,.713591842581153,.7250910766469301,46,0,-.1767673126754881,.9744893614699969,.9744893614699969,,,,,,36,0,5.104998317832312,.5366481443577228,.5521569483395975,,0,,,,,,,,,,,,,,,0,,,,41,0,4.78386083966232,.5078180858443673,.523865447004448,,,,,
904980,Westbrook School District,mth,3,2016,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,46,0,4.31902331557173,.3761512306907226,.3878806487559189,,,,,,,,,,,,0,,,,20,0,3.859206736731398,.5628782748112315,.5704847973592091,,0,,,,26,0,4.78508392443434,.5082802478681406,.5174855068357354,46,0,.7859551797469424,.7603379140907001,.7603379140907001,,,,,,43,0,4.355103369442893,.3852346859986599,.3967764372175108,,0,,,,,,,,,,,,,,,0,,,,38,0,4.665349415041104,.4116056827015534,.4227647694262093,,,,,
904980,Westbrook School District,rla,3,2016,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,46,0,4.863161639316575,.481827052624786,.4920334229940027,,,,,,,,,,,,0,,,,20,0,5.007785247113744,.7652037125457771,.7718521117820947,,0,,,,26,0,4.634033872863982,.6105960500167912,.6185826321273226,46,0,-.3635118393017258,.9811202232278031,.9811202232278031,,,,,,43,0,5.133196016247636,.4877029459026316,.4979996970659555,,0,,,,,,,,,,,,,,,0,,,,38,0,5.026702708739766,.5244626197614543,.5340405832512459,,,,,
904980,Westbrook School District,mth,3,2017,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,50,0,4.071700350731068,.3674829231404678,.3933446901191818,,,,,,,,,,,,0,,,,27,0,4.254819493289603,.4997944225876508,.5193027446298456,,0,,,,23,0,4.06520381155083,.5413208293350763,.5591606673508639,50,0,-.0132257303722356,.7378380110539909,.7378380110539909,,,,,,41,0,4.404967839268304,.4050034766716579,.4291064940662302,,0,,,,,,,,,,,,,,,0,,,,37,0,4.523462224438699,.4271746082568618,.4504927701304363,,,,,
904980,Westbrook School District,rla,3,2017,9,CT,0,,,0,0,,,,,,,,,,0,,48,0,4.89719414605227,.4779779835309685,.5017439674126253,,,,,,,,,,,,0,,,,27,0,5.620791465371473,.6593637323635324,.6776656439040571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,5.106036240561097,.5407151018350248,.5622378496688778,,,,,
904980,Westbrook School District,mth,3,2018,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,39,0,4.919552695798866,.4178820867224003,.4283412472926738,,,,,,,,,,,,0,,,,20,0,4.65428118683035,.5753993430508181,.5827856291996565,,0,,,,,0,,,,,0,,,,,,,,,26,0,5.169454220126785,.5205090233420933,.5294860748255928,,0,,,,,,,,,,,,,,,0,,,,27,0,5.627486121851893,.5146948512392274,.5241048154640725,,,,,
904980,Westbrook School District,rla,3,2018,9,CT,0,,,,0,,0,0,,0,,,,,0,,38,0,4.176748697931389,.548967549750584,.5591975038430691,,,,,,,,,,,,,,,,20,0,4.420767999389112,.7686252167624048,.7759866382465994,,,,,,,0,,,,,0,,,,,,,,,26,0,4.781018587658398,.6548519123274458,.6637890456700439,,,,,,,,,,,,,,,,,,,,,27,0,4.791350907162885,.6518993672285289,.6607290057972078,,,,,
904980,Westbrook School District,mth,3,2019,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,34,0,4.307551789081681,.4335971341253123,.448276579566126,,,,,,,,,,,,0,,,,27,0,3.899727519565762,.4747699050761504,.487513769216503,,0,,,,,0,,,,,0,,,,,,,,,24,0,5.01645290451553,.5259710334377569,.5392976732444609,,0,,,,,,,,,,,,,,,0,,,,26,0,4.455731284339015,.4897210436694285,.5032520517302701,,,,,
904980,Westbrook School District,rla,3,2019,9,CT,0,,0,,,,0,,,0,,,0,,0,,32,0,5.503829992543748,.6496556740610185,.6692147341450895,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,23,0,5.701704704680333,.7598939052577018,.7769186148277397,,,,,,,,,,,,0,,,,,,,,,25,0,5.390306077088677,.7270048967089016,.7444575489635392,,,,,
904980,Westbrook School District,mth,3,2022,9,CT,0,,,,,,,,,,,,,,0,,46,0,3.876324506330409,.4323152809800102,.4691659415685515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,3.987376649221857,.4520697120883811,.4876455242260632,,,,,
904980,Westbrook School District,rla,3,2022,9,CT,0,,,,,,,,,,,,,,,,46,0,3.984832928154728,.5402025538394143,.5702938054425396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904980,Westbrook School District,rla,3,2023,9,CT,0,,,,,,,,,,,,,,0,,34,0,4.637114728901674,.6855659299140751,.6962399078150623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,5.569607509148326,.9015007278316746,.9103782864348211,,,,,
904980,Westbrook School District,mth,3,2024,9,CT,0,,,,0,,0,0,,,,,,,0,,45,0,4.009395365817615,.4551468561113443,.4808078769659142,,,,,,,,,,,,,,,,22,0,3.786222737795596,.4882093921568363,.511901396819729,,,,,,23,0,4.228508672764059,.5914942975760629,.6114728231514133,45,0,.4422859349684636,.7669510510163915,.7669510510163915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,4.753363059305201,.4950138102084555,.5198854337033619,,,,,
904980,Westbrook School District,rla,3,2024,9,CT,0,,,,,,,,,,,,,,0,,45,0,3.435292420700095,.5821035691928906,.601254021346409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,4.502101914994699,.6754916112599738,.6929999103799954,,,,,
904980,Westbrook School District,mth,3,2025,9,CT,0,,,,,,,,,,,,,,0,,40,0,3.681844250907238,.4852678249723943,.5092524948895881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,4.460410496628722,.5226436996481533,.5459500348617089,,,,,
904980,Westbrook School District,rla,3,2025,9,CT,0,,,,,,,,,,,,,,,,40,0,3.105880190959196,.663537118063855,.6805982100334579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904980,Westbrook School District,mth,4,2009,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,78,0,4.267475505436877,.279099941679778,.2951269295139261,,,,,,,,,,,,0,,,,34,0,3.622663612739651,.4174949558743127,.4286171144099129,,0,,,,44,0,4.723288655936752,.3747927918632046,.3869396668647996,78,0,1.072770123062973,.561873319385881,.561873319385881,,,,,,67,0,4.31298404143608,.2982757273380724,.3133275354647788,,0,,,,,,,,,,,,,,,0,,,,69,0,4.397166477263164,.290839726101954,.3062561371439249,,,,,
904980,Westbrook School District,rla,4,2009,9,CT,0,,0,0,0,0,0,0,,0,0,,0,0,0,,78,0,4.787734943654255,.3647689798872866,.3781105409059834,,,,,,,0,,,,,0,,,,34,0,4.421203242786508,.5626930490589007,.5714375215817872,,0,,,,44,0,4.620930923258462,.4689817951454021,.4794589823194879,78,0,.0231971290260212,.7335008437544257,.7335008437544257,,,,,,67,0,5.039022079370467,.3840624900341457,.3968942310422978,,0,,,,,,,,,,0,,,,,0,,,,69,0,4.820865252028014,.3818642837807793,.3946486812116807,,,,,
904980,Westbrook School District,mth,4,2010,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,95,0,5.024405222685246,.2649470061176422,.2759986157903502,,0,,,,,,,,,,0,,,,47,0,4.812663075397865,.3733722675769257,.3812541951960149,,0,,,,48,0,5.054881482743349,.372221844020637,.3802609208007197,95,0,.3049237575000618,.5272729260130217,.5272729260130217,,,,,,79,0,5.213707942251754,.2892322730661435,.2995432357269794,,0,,,,,0,,,,,,,,,,0,,,,88,0,5.038046304070066,.2693342840699044,.2802457279734977,,,,,
904980,Westbrook School District,rla,4,2010,9,CT,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,95,0,6.240202565964631,.3354167767557842,.3448894782937382,,0,,,,,0,,,,,0,,,,47,0,6.348782501445266,.4868775709828821,.4936175579973636,,0,,,,48,0,5.965201700604873,.4533977745634702,.4603106046558843,95,0,-.1269564135151518,.6653641881348646,.6653641881348646,,,,,,79,0,6.593189480948307,.3607622477200189,.370229370968271,,0,,,,,0,,,,,0,,,,,0,,,,88,0,6.183553122825073,.3424095230794216,.3517532217792785,,,,,
904980,Westbrook School District,mth,4,2011,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,62,0,4.731819383635322,.3346660559862355,.3556577186816933,,,,,,,,,,,,0,,,,37,0,4.11521336316823,.4257182555093659,.4423439425884604,,0,,,,25,0,5.500853124893712,.5409776438324793,.5551174420733367,62,0,1.572765428485717,.6900870154203306,.6900870154203306,,,,,,55,0,4.60831512526129,.3516432351734219,.3717166509252927,,0,,,,,,,,,,,,,,,0,,,,56,0,4.670394626970036,.3440402593998572,.3645484979562753,,,,,
904980,Westbrook School District,rla,4,2011,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,61,0,6.090034938691232,.4225246393980603,.4391289228656948,,,,,,,,,,,,0,,,,36,0,5.342743451979346,.5521195281329119,.564174450244224,,0,,,,25,0,6.902484489663752,.65907657912819,.6716913071806427,61,0,1.572015068717335,.8619186272880287,.8619186272880287,,,,,,54,0,6.271767499969362,.4387986999743489,.4551290539637519,,0,,,,,,,,,,,,,,,0,,,,56,0,6.240672840924689,.4354238666354464,.4517771872780487,,,,,
904980,Westbrook School District,mth,4,2012,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,56,0,5.679103070438878,.3640623350032686,.3721204974039578,,,,,,,,,,,,0,,,,34,0,5.677872324701405,.4711527983233088,.4775085921408022,,0,,,,22,0,5.478562010365393,.5723720737540534,.5774556583735024,56,0,-.3654760973058286,.743719211743898,.743719211743898,,,,,,49,0,5.794177331012809,.3886005470961101,.3963267156740448,,0,,,,,,,,,,,,,,,0,,,,51,0,5.629241920576253,.3737674458254688,.3816686703310546,,,,,
904980,Westbrook School District,rla,4,2012,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,56,0,6.431992427095556,.4321944857435805,.4386948290632988,,,,,,,,,,,,0,,,,34,0,6.347661227309789,.5615420224438014,.5665129528718496,,0,,,,22,0,6.524234170774411,.6754508100977783,.6797227900796434,56,0,-.3482616787296,.8812311790272773,.8812311790272773,,,,,,49,0,6.565456872666886,.4510350132968177,.4573998134308915,,0,,,,,,,,,,,,,,,0,,,,51,0,6.504655264046355,.4464578840477621,.4528083991486658,,,,,
904980,Westbrook School District,mth,4,2013,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,57,0,5.028695810805988,.3424141031651196,.3534735813945876,,0,,,,,,,,,,0,,,,21,0,4.30450878672425,.5553582852948113,.5620860287972058,,0,,,,36,0,5.783907388867743,.4363545675966817,.4456065368438604,57,0,1.306635662509499,.7089234758407797,.7089234758407797,,,,,,50,0,5.419985149199959,.3649764287879784,.375666679575479,,0,,,,,0,,,,,,,,,,0,,,,50,0,5.215979751797149,.3596126320218918,.3702953064388824,,,,,
904980,Westbrook School District,rla,4,2013,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,57,0,6.160284753474223,.4077179656370328,.4165046554313698,,0,,,,,,,,,,0,,,,21,0,5.737183235832468,.680280829592866,.6851142443958812,,0,,,,36,0,6.531778031818701,.5002562970304049,.5080363334045428,57,0,.8783695267214726,.8473250346987919,.8473250346987919,,,,,,50,0,6.537840824184096,.4279416702831632,.4371805142405704,,0,,,,,0,,,,,,,,,,0,,,,50,0,6.374990575563207,.4303303293370288,.4388793704522927,,,,,
904980,Westbrook School District,mth,4,2015,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,62,0,4.876413467306721,.3267153150517867,.3401459123177556,,0,,,,,,,,,,0,,,,22,0,4.583047714612937,.5466341282455554,.5547487722475414,,0,,,,40,0,4.958987643728238,.4067743826799681,.417733272701832,62,0,.3074075784598734,.6838376169752413,.6838376169752413,,,,,,50,0,5.020901350960184,.3603019310244722,.3727558954344927,,0,,,,,0,,,,,,,,,,0,,,,52,0,4.897737913771044,.3485485132756066,.3612066096116295,,,,,
904980,Westbrook School District,rla,4,2015,9,CT,0,0,,0,0,0,0,0,,0,0,0,,0,0,,62,0,6.321829657121003,.4242697274615582,.4367171745691332,,0,,,,,,,,,,0,,,,22,0,7.822023243328065,.7928748619024256,.8012044046661138,,0,,,,40,0,5.920758972742023,.4954135357141801,.5054834119705032,62,0,-1.903204423241469,.9375864941238304,.9375864941238304,,,,,,50,0,6.513903062738428,.4599021138871474,.471452203146087,,0,,,,,0,,,,,,,,,,0,,,,52,0,6.404630181081826,.452406999350304,.4639864314404236,,,,,
904980,Westbrook School District,mth,4,2016,9,CT,0,,,0,0,0,0,0,,0,0,,,0,0,,50,0,4.117949714245912,.3731588551076083,.3799452805815638,,,,,,,,,,,,0,,,,27,0,3.983380367042012,.5035723860127419,.5086432744005789,,0,,,,23,0,4.552569011843427,.5551944919268723,.559804105627876,50,0,.2991403242551491,.7506212812436467,.7506212812436467,,,,,,39,0,4.319829986323861,.4187224228529731,.4248095018736794,,0,,,,,,,,,,,,,,,0,,,,43,0,4.417212846100866,.3927282324713068,.3992192484068326,,,,,
