year,leaid,grade,enrollment
2021,0901890,5,6
2021,0901920,5,1188
2021,0901950,5,18
2021,0902010,5,79
2021,0902040,5,16
2021,0902070,5,161
2021,0902130,5,64
2021,0902160,5,176
2021,0902190,5,45
2021,0902220,5,73
2021,0902280,5,166
2021,0902310,5,422
2021,0902340,5,110
2021,0902370,5,61
2021,0902400,5,681
2021,0902490,5,327
2021,0902520,5,383
2021,0902550,5,237
2021,0902580,5,183
2021,0902640,5,340
2021,0902670,5,767
2021,0902700,5,347
2021,0902730,5,151
2021,0902760,5,48
2021,0902790,5,1409
2021,0902820,5,285
2021,0902850,5,271
2021,0902880,5,279
2021,0902910,5,277
2021,0902940,5,14
2021,0902970,5,128
2021,0903000,5,37
2021,0903030,5,245
2021,0903060,5,60
2021,0903090,5,740
2021,0903120,5,333
2021,0903180,5,80
2021,0903210,5,188
2021,0903240,5,130
2021,0903270,5,141
2021,0903300,5,197
2021,0903330,5,77
2021,0903360,5,35
2021,0903390,5,107
2021,0903420,5,41
2021,0903450,5,84
2021,0903480,5,75
2021,0903510,5,97
2021,0903512,5,6
2021,0903515,5,50
2021,0903520,5,161
2021,0903530,5,37
2021,0903535,5,106
2021,0903536,5,100
2021,0903537,5,252
2021,0903538,5,138
2021,0903539,5,145
2021,0903540,5,84
2021,0903600,5,1
2021,0903810,5,334
2021,0903840,5,200
2021,0903900,5,44
2021,0903930,5,24
2021,0903960,5,8
2021,0903990,5,154
2021,0904020,5,13
2021,0904050,5,370
2021,0904080,5,32
2021,0904110,5,311
2021,0904140,5,102
2021,0904170,5,366
2021,0904230,5,442
2021,0904260,5,31
2021,0904290,5,90
2021,0904320,5,1192
2021,0904350,5,40
2021,0904380,5,123
2021,0904440,5,492
2021,0904470,5,134
2021,0904500,5,76
2021,0904530,5,68
2021,0904560,5,153
2021,0904590,5,312
2021,0904620,5,523
2021,0904650,5,8
2021,0904680,5,211
2021,0904710,5,22
2021,0904740,5,378
2021,0904830,5,1368
2021,0904860,5,181
2021,0904890,5,201
2021,0904920,5,665
2021,0904950,5,416
2021,0904980,5,50
2021,0905010,5,179
2021,0905040,5,368
2021,0905070,5,265
2021,0905100,5,46
2021,0905130,5,272
2021,0905160,5,74
2021,0905190,5,253
2021,0905220,5,208
2021,0905250,5,93
2021,0905280,5,172
2021,0905310,5,123
2021,0905370,5,67
2021,0900004,6,2
2021,0900007,6,63
2021,0900009,6,37
2021,0900010,6,42
2021,0900011,6,93
2021,0900016,6,21
2021,0900024,6,98
2021,0900028,6,51
2021,0900030,6,21
2021,0900033,6,94
2021,0900060,6,173
2021,0900070,6,372
2021,0900090,6,40
2021,0900120,6,242
2021,0900150,6,32
2021,0900207,6,40
2021,0900208,6,94
2021,0900210,6,194
2021,0900212,6,97
2021,0900214,6,61
2021,0900215,6,33
2021,0900216,6,20
2021,0900217,6,62
2021,0900219,6,91
2021,0900220,6,53
2021,0900221,6,64
2021,0900226,6,62
2021,0900240,6,49
2021,0900270,6,248
2021,0900330,6,148
2021,0900360,6,59
2021,0900390,6,18
2021,0900420,6,196
2021,0900450,6,1366
2021,0900510,6,575
2021,0900540,6,190
2021,0900570,6,99
2021,0900630,6,11
2021,0900660,6,43
2021,0900690,6,120
2021,0900700,6,663
2021,0900720,6,29
2021,0900750,6,305
2021,0900780,6,21
2021,0900810,6,110
2021,0900840,6,151
2021,0900870,6,14
2021,0900900,6,42
2021,0900910,6,70
2021,0900930,6,15
2021,0900960,6,126
2021,0900990,6,148
2021,0901020,6,919
2021,0901050,6,342
2021,0901080,6,41
2021,0901110,6,92
2021,0901170,6,51
2021,0901200,6,82
2021,0901230,6,151
2021,0901260,6,385
2021,0901290,6,206
2021,0901320,6,169
2021,0901350,6,72
2021,0901360,6,15
2021,0901380,6,11
2021,0901410,6,96
2021,0901440,6,189
2021,0901470,6,349
2021,0901500,6,43
2021,0901530,6,700
2021,0901560,6,303
2021,0901590,6,14
2021,0901620,6,422
2021,0901680,6,123
2021,0901710,6,653
2021,0901740,6,116
2021,0901770,6,289
2021,0901800,6,234
2021,0901860,6,404
2021,0901890,6,11
2021,0901920,6,1238
2021,0901950,6,11
2021,0902010,6,100
2021,0902040,6,26
2021,0902070,6,160
2021,0902130,6,71
2021,0902160,6,193
2021,0902190,6,45
2021,0902220,6,64
2021,0902280,6,168
2021,0902310,6,422
2021,0902340,6,119
2021,0902370,6,60
2021,0902400,6,681
2021,0902490,6,322
2021,0902520,6,416
2021,0902550,6,246
2021,0902580,6,147
2021,0902640,6,303
2021,0902670,6,769
2021,0902700,6,327
2021,0902730,6,175
2021,0902760,6,79
2021,0902790,6,1456
2021,0902820,6,189
2021,0902850,6,252
2021,0902880,6,283
2021,0902910,6,301
2021,0902940,6,13
2021,0902970,6,113
2021,0903000,6,21
2021,0903030,6,223
2021,0903060,6,66
2021,0903090,6,820
2021,0903120,6,356
2021,0903180,6,73
2021,0903210,6,161
2021,0903240,6,125
2021,0903270,6,151
2021,0903300,6,179
2021,0903330,6,103
2021,0903360,6,44
2021,0903390,6,99
2021,0903420,6,41
2021,0903450,6,5
2021,0903480,6,73
2021,0903510,6,77
2021,0903512,6,4
2021,0903515,6,55
2021,0903520,6,173
2021,0903530,6,55
2021,0903535,6,99
2021,0903536,6,106
2021,0903537,6,254
2021,0903538,6,145
2021,0903539,6,106
2021,0903540,6,82
2021,0903600,6,1
2021,0903810,6,332
2021,0903840,6,222
2021,0903900,6,41
2021,0903930,6,35
2021,0903960,6,14
2021,0903990,6,142
2021,0904020,6,8
2021,0904050,6,345
2021,0904080,6,35
2021,0904110,6,276
2021,0904140,6,86
2021,0904170,6,379
2021,0904230,6,450
2021,0904260,6,24
2021,0904290,6,106
2021,0904320,6,1196
2021,0904350,6,46
2021,0904380,6,125
2021,0904440,6,522
2021,0904470,6,141
2021,0904500,6,61
2021,0904530,6,65
2021,0904560,6,144
2021,0904590,6,310
2021,0904620,6,515
2021,0904650,6,4
2021,0904680,6,251
2021,0904710,6,29
2021,0904740,6,363
2021,0904830,6,1221
2021,0904860,6,189
2021,0904890,6,181
2021,0904920,6,640
2021,0904950,6,420
2021,0904980,6,37
2021,0905010,6,177
2021,0905040,6,419
2021,0905070,6,283
2021,0905100,6,50
2021,0905130,6,286
2021,0905160,6,63
2021,0905190,6,258
2021,0905220,6,222
2021,0905250,6,120
2021,0905280,6,166
2021,0905310,6,125
2021,0905370,6,79
2021,0900004,7,2
2021,0900007,7,63
2021,0900009,7,36
2021,0900010,7,41
2021,0900011,7,95
2021,0900015,7,50
2021,0900016,7,21
2021,0900024,7,90
2021,0900028,7,47
2021,0900033,7,84
2021,0900060,7,163
2021,0900070,7,336
2021,0900090,7,35
2021,0900120,7,273
2021,0900207,7,35
2021,0900208,7,93
2021,0900210,7,196
2021,0900212,7,91
2021,0900214,7,63
2021,0900215,7,33
2021,0900216,7,16
2021,0900217,7,37
2021,0900219,7,116
2021,0900220,7,46
2021,0900221,7,52
2021,0900226,7,48
2021,0900270,7,249
2021,0900330,7,143
2021,0900360,7,60
2021,0900390,7,22
2021,0900420,7,191
2021,0900450,7,1479
2021,0900510,7,557
2021,0900540,7,204
2021,0900570,7,75
2021,0900630,7,7
2021,0900660,7,56
2021,0900690,7,125
2021,0900700,7,672
2021,0900750,7,301
2021,0900810,7,112
2021,0900840,7,162
2021,0900900,7,40
2021,0900910,7,54
2021,0900930,7,12
2021,0900960,7,127
2021,0900990,7,171
2021,0901020,7,927
2021,0901050,7,361
2021,0901110,7,98
2021,0901170,7,68
2021,0901200,7,69
2021,0901230,7,139
2021,0901260,7,420
2021,0901290,7,223
2021,0901320,7,182
2021,0901350,7,76
2021,0901360,7,11
2021,0901380,7,10
2021,0901410,7,107
2021,0901440,7,203
2021,0901470,7,390
2021,0901530,7,714
2021,0901560,7,322
2021,0901590,7,20
2021,0901620,7,435
2021,0901680,7,159
2021,0901710,7,632
2021,0901740,7,126
2021,0901770,7,301
2021,0901800,7,239
2021,0901860,7,409
2021,0901920,7,1243
2021,0901950,7,17
2021,0902040,7,21
2021,0902070,7,144
2021,0902130,7,65
2021,0902160,7,179
2021,0902190,7,36
2021,0902220,7,64
2021,0902280,7,179
2021,0902310,7,446
2021,0902340,7,120
2021,0902400,7,691
2021,0902490,7,318
2021,0902520,7,414
2021,0902550,7,261
2021,0902580,7,142
2021,0902640,7,329
2021,0902670,7,763
2021,0902700,7,344
2021,0902730,7,159
2021,0902790,7,1494
2021,0902820,7,200
2021,0902850,7,280
2021,0902880,7,308
2021,0902910,7,296
2021,0902970,7,148
2021,0903000,7,21
2021,0903030,7,249
2021,0903060,7,62
2021,0903090,7,879
2021,0903120,7,338
2021,0903180,7,99
2021,0903240,7,139
2021,0903270,7,146
2021,0903300,7,176
2021,0903330,7,102
2021,0903360,7,52
2021,0903390,7,95
2021,0903420,7,38
2021,0903450,7,6
2021,0903480,7,79
2021,0903510,7,79
2021,0903512,7,2
2021,0903515,7,65
2021,0903520,7,156
2021,0903530,7,48
2021,0903535,7,101
2021,0903536,7,98
2021,0903537,7,266
2021,0903538,7,150
2021,0903539,7,140
2021,0903540,7,97
2021,0903570,7,45
2021,0903630,7,123
2021,0903660,7,358
2021,0903720,7,110
2021,0903750,7,184
2021,0903810,7,332
2021,0903840,7,207
2021,0903900,7,40
2021,0903930,7,26
2021,0903990,7,172
2021,0904020,7,8
2021,0904050,7,404
2021,0904080,7,36
2021,0904110,7,328
2021,0904140,7,109
2021,0904170,7,371
2021,0904230,7,511
2021,0904260,7,30
2021,0904290,7,127
2021,0904320,7,1189
2021,0904350,7,34
2021,0904380,7,134
2021,0904440,7,518
2021,0904470,7,146
2021,0904500,7,65
2021,0904530,7,87
2021,0904560,7,199
2021,0904590,7,324
2021,0904620,7,474
2021,0904650,7,6
2021,0904680,7,240
2021,0904710,7,28
2021,0904740,7,420
2021,0904830,7,1385
2021,0904860,7,184
2021,0904890,7,195
2021,0904920,7,659
2021,0904950,7,399
2021,0904980,7,41
2021,0905010,7,174
2021,0905040,7,369
2021,0905070,7,276
2021,0905100,7,48
2021,0905130,7,322
2021,0905160,7,
2021,0905190,7,268
2021,0905220,7,250
2021,0905250,7,97
2021,0905280,7,166
2021,0905370,7,90
2021,0905372,7,73
2021,0900003,8,2
2021,0900004,8,6
2021,0900007,8,75
2021,0900009,8,35
2021,0900010,8,39
2021,0900011,8,91
2021,0900015,8,53
2021,0900016,8,18
2021,0900024,8,91
2021,0900028,8,27
2021,0900033,8,85
2021,0900060,8,178
2021,0900070,8,319
2021,0900090,8,43
2021,0900120,8,241
2021,0900207,8,35
2021,0900208,8,94
2021,0900210,8,210
2021,0900212,8,100
2021,0900214,8,69
2021,0900215,8,33
2021,0900217,8,29
2021,0900219,8,108
2021,0900221,8,74
2021,0900270,8,272
2021,0900330,8,148
2021,0900360,8,61
2021,0900390,8,22
2021,0900420,8,206
2021,0900450,8,1405
2021,0900510,8,598
2021,0900540,8,201
2021,0900570,8,94
2021,0900630,8,9
2021,0900660,8,45
2021,0900690,8,117
2021,0900700,8,681
2021,0900750,8,313
2021,0900810,8,131
2021,0900840,8,165
2021,0900900,8,47
2021,0900910,8,57
2021,0900930,8,20
2021,0900960,8,145
2021,0900990,8,140
2021,0901020,8,975
2021,0901050,8,394
2021,0901110,8,113
2021,0901170,8,72
2021,0901200,8,76
2021,0901230,8,142
2021,0901260,8,523
2021,0901290,8,213
2021,0901320,8,219
2021,0901350,8,79
2021,0901360,8,9
2021,0901380,8,12
2021,0901410,8,113
2021,0901440,8,208
2021,0901470,8,352
2021,0901530,8,805
2021,0901560,8,332
2021,0901590,8,14
2021,0901620,8,438
2021,0901680,8,138
2021,0901710,8,704
2021,0901740,8,138
2021,0901770,8,314
2021,0901800,8,226
2021,0901860,8,430
2021,0901920,8,1253
2021,0901950,8,17
2021,0902040,8,23
2021,0902070,8,175
2021,0902130,8,68
2021,0902160,8,173
2021,0902190,8,49
2021,0902220,8,72
2021,0902280,8,190
2021,0902310,8,449
2021,0902340,8,125
2021,0902400,8,657
2021,0902490,8,340
2021,0902520,8,414
2021,0902550,8,273
2021,0902580,8,199
2021,0902640,8,354
2021,0902670,8,715
2021,0902700,8,309
2021,0902730,8,183
2021,0902790,8,1578
2021,0902820,8,203
2021,0902850,8,278
2021,0902880,8,311
2021,0902910,8,296
2021,0902970,8,127
2021,0903000,8,25
2021,0903030,8,237
2021,0903060,8,51
2021,0903090,8,846
2021,0903120,8,346
2021,0903180,8,84
2021,0903240,8,137
2021,0903270,8,166
2021,0903300,8,192
2021,0903330,8,113
2021,0903360,8,47
2021,0903390,8,101
2021,0903420,8,49
2021,0903450,8,11
2021,0903480,8,102
2021,0903510,8,82
2021,0903512,8,6
2021,0903515,8,44
2021,0903520,8,200
2021,0903530,8,53
2021,0903535,8,99
2021,0903536,8,106
2021,0903537,8,276
2021,0903538,8,170
2021,0903539,8,150
2021,0903540,8,92
2021,0903570,8,37
2021,0903630,8,123
2021,0903660,8,358
2021,0903720,8,126
2021,0903750,8,193
2021,0903810,8,361
2021,0903840,8,207
2021,0903900,8,40
2021,0903930,8,27
2021,0903990,8,182
2021,0904020,8,12
2021,0904050,8,333
2021,0904080,8,31
2021,0904110,8,308
2021,0904140,8,79
2021,0904170,8,395
2021,0904230,8,499
2021,0904260,8,29
2021,0904290,8,120
2021,0904320,8,1224
2021,0904350,8,46
2021,0904380,8,138
2021,0904440,8,572
2021,0904470,8,153
2021,0904500,8,69
2021,0904530,8,80
2021,0904560,8,189
2021,0904590,8,374
2021,0904620,8,547
2021,0904650,8,5
2021,0904680,8,220
2021,0904710,8,31
2021,0904740,8,414
2021,0904830,8,1387
2021,0904860,8,195
2021,0904890,8,198
2021,0904920,8,699
2021,0904950,8,454
2021,0904980,8,44
2021,0905010,8,189
2021,0905040,8,401
2021,0905070,8,287
2021,0905100,8,41
2021,0905130,8,289
2021,0905160,8,
2021,0905190,8,290
2021,0905220,8,253
2021,0905250,8,99
2021,0905280,8,174
2021,0905370,8,109
2021,0905372,8,96
2021,0900002,9,3165
2021,0900003,9,44
2021,0900004,9,13
2021,0900005,9,299
2021,0900007,9,7
2021,0900014,9,76
2021,0900015,9,48
2021,0900018,9,22
2021,0900024,9,68
2021,0900060,9,174
2021,0900070,9,42
2021,0900120,9,251
2021,0900207,9,25
2021,0900208,9,63
2021,0900210,9,231
2021,0900212,9,85
2021,0900214,9,50
2021,0900219,9,108
2021,0900221,9,57
2021,0900226,9,121
2021,0900270,9,302
2021,0900330,9,214
2021,0900360,9,52
2021,0900420,9,206
2021,0900450,9,1643
2021,0900510,9,675
2021,0900540,9,229
2021,0900570,9,
2021,0900660,9,
2021,0900690,9,113
2021,0900700,9,644
2021,0900750,9,332
2021,0900810,9,124
2021,0900840,9,175
2021,0900910,9,15
2021,0900960,9,102
2021,0900990,9,135
2021,0901020,9,1149
2021,0901050,9,383
2021,0901110,9,150
2021,0901170,9,67
2021,0901200,9,66
2021,0901230,9,122
2021,0901260,9,525
2021,0901290,9,208
2021,0901320,9,226
2021,0901350,9,78
2021,0901360,9,84
2021,0901380,9,
2021,0901440,9,173
2021,0901470,9,410
2021,0901530,9,684
2021,0901560,9,331
2021,0901620,9,473
2021,0901680,9,147
2021,0901710,9,697
2021,0901740,9,159
2021,0901770,9,322
2021,0901800,9,262
2021,0901860,9,479
2021,0901920,9,1546
2021,0902070,9,209
2021,0902130,9,89
2021,0902160,9,181
2021,0902220,9,53
2021,0902280,9,202
2021,0902310,9,538
2021,0902400,9,665
2021,0902490,9,327
2021,0902520,9,432
2021,0902550,9,262
2021,0902580,9,156
2021,0902640,9,318
2021,0902670,9,999
2021,0902700,9,354
2021,0902730,9,169
2021,0902790,9,1722
2021,0902820,9,244
2021,0902850,9,364
2021,0902880,9,352
2021,0902910,9,345
2021,0902970,9,97
2021,0903030,9,267
2021,0903060,9,67
2021,0903090,9,1021
2021,0903120,9,4
2021,0903180,9,83
2021,0903240,9,144
2021,0903270,9,113
2021,0903300,9,179
2021,0903330,9,75
2021,0903390,9,78
2021,0903420,9,
2021,0903450,9,77
2021,0903480,9,69
2021,0903512,9,9
2021,0903515,9,94
2021,0903520,9,171
2021,0903530,9,91
2021,0903535,9,98
2021,0903536,9,170
2021,0903537,9,252
2021,0903538,9,145
2021,0903539,9,121
2021,0903540,9,101
2021,0903570,9,30
2021,0903600,9,101
2021,0903630,9,110
2021,0903660,9,328
2021,0903720,9,170
2021,0903750,9,209
2021,0903780,9,203
2021,0903810,9,387
2021,0903840,9,160
2021,0903990,9,159
2021,0904050,9,351
2021,0904110,9,324
2021,0904140,9,116
2021,0904170,9,329
2021,0904230,9,505
2021,0904290,9,92
2021,0904320,9,1593
2021,0904380,9,173
2021,0904440,9,586
2021,0904470,9,165
2021,0904500,9,47
2021,0904530,9,64
2021,0904560,9,177
2021,0904590,9,303
2021,0904620,9,553
2021,0904680,9,249
2021,0904710,9,
2021,0904740,9,458
2021,0904830,9,1650
2021,0904860,9,186
2021,0904890,9,186
2021,0904920,9,734
2021,0904950,9,480
2021,0904980,9,42
2021,0905010,9,184
2021,0905040,9,409
2021,0905070,9,285
2021,0905130,9,302
2021,0905160,9,
2021,0905190,9,248
2021,0905220,9,286
2021,0905250,9,155
2021,0905280,9,168
2021,0905371,9,532
2021,0905372,9,90
2021,0905373,9,227
2021,0900002,10,2956
2021,0900003,10,26
2021,0900004,10,22
2021,0900005,10,288
2021,0900007,10,7
2021,0900014,10,53
2021,0900015,10,45
2021,0900018,10,13
2021,0900024,10,77
2021,0900060,10,132
2021,0900070,10,48
2021,0900120,10,223
2021,0900207,10,18
2021,0900208,10,66
2021,0900210,10,194
2021,0900212,10,92
2021,0900214,10,63
2021,0900219,10,86
2021,0900221,10,62
2021,0900222,10,
2021,0900226,10,121
2021,0900270,10,248
2021,0900330,10,142
2021,0900360,10,53
2021,0900420,10,207
2021,0900450,10,1379
2021,0900510,10,610
2021,0900540,10,230
2021,0900570,10,
2021,0900690,10,110
2021,0900700,10,571
2021,0900750,10,298
2021,0900810,10,125
2021,0900840,10,171
2021,0900910,10,25
2021,0900960,10,106
2021,0900990,10,132
2021,0901020,10,835
2021,0901050,10,342
2021,0901110,10,98
2021,0901170,10,52
2021,0901200,10,66
2021,0901230,10,150
2021,0901260,10,452
2021,0901290,10,226
2021,0901320,10,256
2021,0901350,10,67
2021,0901360,10,84
2021,0901440,10,202
2021,0901470,10,402
2021,0901530,10,817
2021,0901560,10,303
2021,0901620,10,457
2021,0901680,10,145
2021,0901710,10,647
2021,0901740,10,112
2021,0901770,10,246
2021,0901800,10,267
2021,0901860,10,479
2021,0901920,10,1156
2021,0902070,10,204
2021,0902130,10,82
2021,0902160,10,195
2021,0902220,10,59
2021,0902280,10,218
2021,0902310,10,425
2021,0902400,10,632
2021,0902490,10,292
2021,0902520,10,407
2021,0902550,10,255
2021,0902580,10,131
2021,0902640,10,318
2021,0902670,10,621
2021,0902700,10,319
2021,0902730,10,176
2021,0902790,10,1486
2021,0902820,10,256
2021,0902850,10,316
2021,0902880,10,317
2021,0902910,10,335
2021,0902970,10,98
2021,0903030,10,235
2021,0903060,10,44
2021,0903090,10,984
2021,0903120,10,
2021,0903180,10,81
2021,0903240,10,128
2021,0903270,10,131
2021,0903300,10,161
2021,0903330,10,118
2021,0903390,10,71
2021,0903420,10,
2021,0903450,10,79
2021,0903480,10,53
2021,0903512,10,7
2021,0903515,10,94
2021,0903520,10,150
2021,0903530,10,89
2021,0903535,10,91
2021,0903536,10,158
2021,0903537,10,272
2021,0903538,10,148
2021,0903539,10,136
2021,0903540,10,100
2021,0903570,10,35
2021,0903600,10,60
2021,0903630,10,139
2021,0903660,10,359
2021,0903720,10,145
2021,0903750,10,206
2021,0903780,10,194
2021,0903810,10,374
2021,0903840,10,183
2021,0903990,10,139
2021,0904050,10,307
2021,0904080,10,
2021,0904110,10,312
2021,0904140,10,102
2021,0904170,10,315
2021,0904230,10,475
2021,0904290,10,103
2021,0904320,10,1282
2021,0904350,10,
2021,0904380,10,140
2021,0904440,10,574
2021,0904470,10,187
2021,0904500,10,44
2021,0904530,10,62
2021,0904560,10,181
2021,0904590,10,240
2021,0904620,10,541
2021,0904680,10,248
2021,0904740,10,385
2021,0904830,10,1351
2021,0904860,10,181
2021,0904890,10,184
2021,0904920,10,751
2021,0904950,10,464
2021,0904980,10,49
2021,0905010,10,185
2021,0905040,10,416
2021,0905070,10,281
2021,0905130,10,323
2021,0905160,10,
2021,0905190,10,142
2021,0905220,10,297
2021,0905250,10,95
2021,0905280,10,159
2021,0905371,10,483
2021,0905372,10,57
2021,0905373,10,228
2021,0900002,11,2743
2021,0900003,11,27
2021,0900004,11,7
2021,0900005,11,258
2021,0900007,11,7
2021,0900014,11,62
2021,0900015,11,45
2021,0900018,11,21
2021,0900024,11,70
2021,0900060,11,130
2021,0900070,11,58
2021,0900120,11,233
2021,0900207,11,11
2021,0900208,11,72
2021,0900210,11,236
2021,0900212,11,73
2021,0900214,11,47
2021,0900219,11,82
2021,0900221,11,56
2021,0900226,11,121
2021,0900270,11,240
2021,0900330,11,141
2021,0900360,11,77
2021,0900420,11,207
2021,0900450,11,979
2021,0900510,11,609
2021,0900540,11,225
2021,0900570,11,
2021,0900660,11,
2021,0900690,11,128
2021,0900700,11,520
2021,0900750,11,332
2021,0900810,11,159
2021,0900840,11,177
2021,0900910,11,27
2021,0900960,11,97
2021,0900990,11,155
2021,0901020,11,694
2021,0901050,11,336
2021,0901110,11,75
2021,0901170,11,70
2021,0901200,11,61
2021,0901230,11,129
2021,0901260,11,429
2021,0901290,11,209
2021,0901320,11,253
2021,0901350,11,62
2021,0901360,11,93
2021,0901380,11,
2021,0901440,11,197
2021,0901470,11,384
2021,0901530,11,727
2021,0901560,11,296
2021,0901620,11,477
2021,0901680,11,124
2021,0901710,11,668
2021,0901740,11,119
2021,0901770,11,215
2021,0901800,11,294
2021,0901860,11,405
2021,0901920,11,1047
2021,0902070,11,189
2021,0902130,11,75
2021,0902160,11,197
2021,0902220,11,57
2021,0902280,11,221
2021,0902310,11,409
2021,0902400,11,587
2021,0902490,11,315
2021,0902520,11,393
2021,0902550,11,248
2021,0902580,11,104
2021,0902640,11,317
2021,0902670,11,423
2021,0902700,11,329
2021,0902730,11,143
2021,0902790,11,1316
2021,0902820,11,167
2021,0902850,11,344
2021,0902880,11,324
2021,0902910,11,360
2021,0902970,11,120
2021,0903030,11,207
2021,0903060,11,54
2021,0903090,11,934
2021,0903120,11,
2021,0903180,11,90
2021,0903240,11,141
2021,0903270,11,143
2021,0903300,11,159
2021,0903330,11,93
2021,0903390,11,80
2021,0903450,11,102
2021,0903480,11,71
2021,0903512,11,12
2021,0903515,11,98
2021,0903520,11,163
2021,0903530,11,75
2021,0903535,11,107
2021,0903536,11,173
2021,0903537,11,286
2021,0903538,11,149
2021,0903539,11,154
2021,0903540,11,118
2021,0903570,11,27
2021,0903600,11,84
2021,0903630,11,130
2021,0903660,11,324
2021,0903720,11,162
2021,0903750,11,208
2021,0903780,11,203
2021,0903810,11,399
2021,0903840,11,182
2021,0903990,11,154
2021,0904050,11,332
2021,0904080,11,
2021,0904110,11,293
2021,0904140,11,108
2021,0904170,11,342
2021,0904230,11,529
2021,0904260,11,
2021,0904290,11,89
2021,0904320,11,973
2021,0904380,11,138
2021,0904440,11,508
2021,0904470,11,168
2021,0904500,11,59
2021,0904530,11,49
2021,0904560,11,185
2021,0904590,11,202
2021,0904620,11,497
2021,0904680,11,230
2021,0904740,11,412
2021,0904830,11,1085
2021,0904860,11,185
2021,0904890,11,196
2021,0904920,11,703
2021,0904950,11,400
2021,0904980,11,61
2021,0905010,11,184
2021,0905040,11,436
2021,0905070,11,293
2021,0905130,11,334
2021,0905160,11,
2021,0905190,11,118
2021,0905220,11,282
2021,0905250,11,114
2021,0905280,11,177
2021,0905370,11,
2021,0905371,11,543
2021,0905372,11,70
2021,0905373,11,320
2021,0900002,12,2610
2021,0900003,12,57
2021,0900004,12,7
2021,0900005,12,277
2021,0900007,12,6
2021,0900014,12,36
2021,0900015,12,38
2021,0900018,12,32
2021,0900024,12,59
2021,0900027,12,2
2021,0900060,12,133
2021,0900070,12,156
2021,0900120,12,248
2021,0900207,12,11
2021,0900208,12,66
2021,0900210,12,225
2021,0900212,12,75
2021,0900214,12,38
2021,0900219,12,59
2021,0900221,12,39
2021,0900226,12,111
2021,0900270,12,216
2021,0900330,12,132
2021,0900360,12,69
2021,0900390,12,
2021,0900420,12,200
2021,0900450,12,1152
2021,0900510,12,535
2021,0900540,12,219
2021,0900570,12,
2021,0900660,12,
2021,0900690,12,113
2021,0900700,12,568
2021,0900750,12,392
2021,0900810,12,126
2021,0900840,12,180
2021,0900900,12,
2021,0900910,12,93
2021,0900960,12,118
2021,0900990,12,123
2021,0901020,12,792
2021,0901050,12,361
2021,0901110,12,58
2021,0901170,12,63
2021,0901200,12,84
2021,0901230,12,140
2021,0901260,12,551
