"Student Counts by School and Race"
"All Districts, All Schools"
"2011-12"

"",,,,"Race",,,,,,,
,,"Nathan Hale-Ray Middle School","=""0415111""",0,"*","*",10,0,"*",477,497
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,17,"*",15,0,"*",508,558
"Explorations District","=""2720013""","Explorations","=""2726113""",0,"*","*",6,0,0,66,74
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,"*",0,9,0,"*",113,126
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",0,"*","*",17,0,9,372,400
,,"Hebron Elementary School","=""0670111""",0,"*","*",20,0,12,605,648
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",0,"*",309,15,0,10,"*",337
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",0,27,28,43,0,31,201,330
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",24,0,17,229,278
"Mansfield School District","=""0780011""","Mansfield Elementary at Goodwin","=""0780211""",0,34,"*",23,0,"*",158,223
,,"Mansfield Elementary at Vinton","=""0780411""",0,26,"*",18,0,"*",209,269
,,"Mansfield Middle School","=""0785111""",0,43,"*",66,"*",27,424,575
,,"Southeast Elementary School","=""0780511""",0,16,9,39,0,14,179,257
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",0,20,"*",32,0,"*",598,672
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*","*",9,0,6,330,349
,,"Bakerville Consolidated School","=""0920111""",0,"*",0,"*",0,"*",111,118
,,"New Hartford Elementary School","=""0920211""",0,"*",0,8,0,"*",104,115
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,"*","*","*",0,"*",113,118
,,"Bridges II","=""0989211""",0,0,0,0,0,0,6,6
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,22,"*",29,0,"*",369,432
,,"Old Saybrook Middle School","=""1065211""",0,32,"*",29,"*",17,491,584
,,"Old Saybrook Senior High School","=""1066111""",0,39,"*",17,0,"*",477,543
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,"*",154,89,0,7,"*",257
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,"*",8,21,0,"*",423,463
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,"*","*",7,"*",6,283,306
,,"Shepaug Valley Middle School","=""2125112""",0,"*",6,9,"*",0,192,213
,,"Washington Primary School","=""2120412""",0,"*","*",10,"*",0,143,160
,,"Booth Free School","=""2120212""",0,0,0,7,0,0,100,107
,,"Early Childhood Education Center","=""2128012""",0,0,0,"*",0,0,"*",17
,,"The Burnham School","=""2120112""",0,0,0,"*",0,"*",80,83
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,6,6,17,0,26,255,310
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,24,67,76,0,11,54,232
"Simsbury School District","=""1280011""","Central School","=""1280111""",0,32,"*",32,0,"*",318,397
,,"Henry James Memorial School","=""1285111""",0,35,32,"*",0,"*",695,791
,,"Latimer Lane School","=""1280611""",0,33,"*",20,0,"*",383,454
,,"Simsbury High School","=""1286111""",0,68,75,76,0,8,1391,1618
,,"Squadron Line School","=""1280711""",0,55,"*",26,0,"*",604,712
,,"Tariffville School","=""1280311""",0,20,26,"*",0,"*",207,271
,,"Tootin' Hills School","=""1280411""",0,22,"*",29,0,"*",361,424
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,"*",99,31,0,"*","*",138
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,"*",92,70,0,0,"*",170
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,"*",219,133,0,"*",46,400
,,"Bridgeport Correctional Center","=""3360115""",0,0,12,6,0,0,7,25
,,"Cheshire Correctional Institution","=""3360315""",0,0,19,"*",0,0,"*",25
,,"Corrigan Correctional Institution","=""3362415""",0,0,18,14,0,0,13,45
,,"Enfield Correctional Institution","=""3360415""",0,0,6,"*",0,0,"*",13
,,"Garner Correctional Institution","=""3361915""",0,0,"*",7,0,0,"*",14
,,"Hartford Correctional Center","=""3360615""",0,0,23,14,0,"*","*",44
,,"MacDougall/Walker Correctional Institution","=""3362215""",0,0,33,6,0,"*","*",43
,,"New Haven Correctional Center","=""3360915""",0,0,7,"*",0,0,"*",10
,,"Northern Correctional Institution","=""3362615""",0,0,17,"*",0,0,"*",30
,,"Osborn Correctional Institution","=""3361215""",0,0,"*",8,0,0,"*",19
,,"Robinson Correctional Institution","=""3361315""",0,0,8,"*",0,0,"*",20
,,"Willard/Cybulski Correctional Institution","=""3361515""",0,0,11,"*",0,0,"*",24
,,"York Correctional Institution","=""3362515""",0,0,16,"*",0,0,"*",29
,,"Brooklyn Correctional Institution","=""3360215""",0,0,0,"*",0,0,0,"*"
"Willington School District","=""1600011""","Center School","=""1600111""",0,"*","*",8,0,"*",187,207
,,"Hall Memorial School","=""1605111""",0,"*","*",22,"*",8,251,285
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",0,"*","*",15,0,0,174,197
,,"Pearson School","=""1625111""",0,"*",10,14,"*",0,188,214
,,"Mary P. Hinsdale School","=""1620211""",0,0,"*",9,0,"*",255,273
,,"Batcheller - Bridges 1","=""1629211""",0,0,0,"*",0,0,"*","*"
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*","*",22,0,16,458,501
,,"Woodstock Middle School","=""1695111""",0,"*","*",10,0,16,355,389
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,0,269,83,0,0,9,361
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,"*","*",0,0,125,132
"Union School District","=""1450011""","Union School","=""1450111""",0,0,"*",0,0,0,"*",73
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,0,0,"*",0,"*",79,86
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,0,0,"*",0,"*",90,99

