"Student Counts by School and Race"
"All Districts, All Schools"
"2018-19"

"",,,,"Race",,,,,,,
,,"Stonington BOE Pre-School","=""1370111""",0,"*",0,"*",0,0,22,26
,,"Stonington Middle School","=""1375211""",0,"*","*",21,0,9,312,351
,,"West Vine Street School","=""1370611""",0,6,7,11,0,20,139,183
,,"SAILS","=""1370711""",0,0,0,"*",0,0,"*",7
,,"Stonington HS PreK","=""1370211""",0,0,0,"*",0,"*",22,26
"Stratford School District","=""1380011""","Lordship School","=""1380811""","*","*",100,91,0,15,91,303
,,"Middle School Sails","=""1381811""","*",0,"*","*",0,0,"*",8
,,"Eli Whitney School","=""1381311""",0,18,80,157,0,16,245,516
,,"ALPHA","=""1380511""",0,"*",16,"*",0,0,8,31
,,"Bunnell High School","=""1386211""",0,29,256,296,0,21,444,1046
,,"Chapel School","=""1380311""",0,10,47,92,0,6,189,344
,,"David Wooster Middle School","=""1385211""",0,10,114,177,0,16,207,524
,,"Franklin School","=""1380411""",0,"*",86,164,"*",16,44,324
,,"Harry B. Flood Middle School","=""1385311""",0,22,128,198,0,20,200,568
,,"Johnson House Elementary School","=""1381511""",0,"*",167,184,"*",24,81,472
,,"Nichols School","=""1380911""",0,11,93,184,0,23,137,448
,,"SHL - ABA - K-6","=""1380611""",0,"*","*","*",0,"*",12,21
,,"Second Hill Lane School","=""1381011""",0,20,65,166,0,24,190,465
,,"Stratford High School","=""1386111""",0,31,237,313,"*","*",367,973
,,"Victoria Soto Preschool","=""1382211""",0,6,65,120,0,18,54,263
,,"Wilcoxson School","=""1381411""",0,"*",44,117,"*",18,190,381
,,"ALL Class Room - Second Hill Lane","=""1382711""",0,0,"*","*",0,0,"*",6
,,"High School Sails","=""1380711""",0,0,"*",6,0,"*","*",17
,,"PDLC Whitney","=""1382311""",0,0,"*",0,0,0,"*","*"
,,"STEPS 7-8","=""1381911""",0,0,"*","*",0,0,"*",6
,,"STEPS 9-12","=""1382011""",0,0,"*","*",0,0,"*",8
,,"STEPS K-6","=""1382811""",0,0,6,6,0,0,6,18
,,"Strive-Stratford","=""1389011""",0,0,"*","*",0,"*",8,15
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",20,23,26,0,"*",345,419
,,"Suffield High School","=""1396111""","*",29,20,40,"*",7,709,810
,,"Suffield Middle School","=""1395111""","*",19,19,33,0,"*",397,476
,,"A. Ward Spaulding School","=""1390411""",0,16,10,25,0,12,367,430
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",160,113,0,0,"*",281
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",124,"*",26,0,11,925,1098
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","*","*",6,13,0,"*",253,280
,,"Thomaston High School","=""1406211""",0,"*","*",15,0,11,325,361
,,"PATHS","=""1400311""",0,0,0,"*",0,0,"*",15
,,"Thomaston Center School","=""1400211""",0,0,0,6,"*","*",178,189
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","*","*","*",14,0,10,216,245
,,"Mary R. Fisher Elementary School","=""1410111""",0,"*","*",27,0,9,372,416
,,"Thompson Middle School","=""1415111""",0,"*","*",27,0,11,281,323
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",18,12,22,0,"*",414,476
,,"Tolland High School","=""1426111""","*",21,12,26,"*","*",735,801
,,"Tolland Middle School","=""1425111""","*",30,17,26,"*","*",490,570
,,"Tolland Intermediate School","=""1420211""",0,11,17,23,0,7,454,512
,,"TALC","=""1420311""",0,0,"*",0,0,0,"*",9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","*",43,43,241,"*",25,497,853
,,"Torrington Middle School","=""1435111""","*",42,42,259,"*",37,601,985
,,"East TPS - PreK - Reg Ed","=""1432211""",0,"*","*",30,0,0,12,44
,,"Forbes School","=""1430211""",0,18,"*",110,"*",8,218,362
,,"Pre-K SpEd","=""1431611""",0,"*",0,"*",0,0,19,30
,,"Southwest School","=""1430811""",0,12,12,81,0,15,177,297
,,"Torringford School","=""1430911""",0,37,25,195,"*","*",378,658
,,"Vogel-Wetmore School","=""1431311""",0,16,19,158,0,18,384,595
,,"Post Secondary Transition Services","=""1430311""",0,0,0,"*",0,"*",0,"*"
,,"TPS Preschool Lab","=""1430611""",0,0,0,"*",0,"*",16,20
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","*",46,19,66,"*",13,328,475
,,"Frenchtown Elementary School","=""1441011""","*",41,45,105,0,"*",289,492
,,"Hillcrest Middle School","=""1445211""","*",67,32,78,"*",13,532,725
,,"Trumbull High School","=""1446111""",6,161,111,238,0,26,1562,2104
,,"Middlebrook School","=""1440311""",0,71,39,83,"*","*",302,501
,,"Daniels Farm School","=""1440811""",0,53,25,56,0,11,356,501
,,"Jane Ryan School","=""1440411""",0,33,"*",52,0,"*",291,397
,,"Madison Middle School","=""1445111""",0,80,45,100,"*","*",587,833
,,"Tashua School","=""1440911""",0,57,15,34,0,9,309,424
,,"Trumbull Alternative School","=""1440211""",0,"*",0,"*",0,0,19,22
,,"Trumbull Early Childhood Education Center","=""1448011""",0,23,"*",46,0,"*",138,225
,,"REACH","=""1440511""",0,0,0,"*",0,0,"*",13
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,0,0,"*",0,0,"*",10
"Vernon School District","=""1460011""","Northeast School","=""1460311""","*","*",18,44,0,25,120,224
,,"Rockville High School","=""1466111""","*",51,96,114,0,"*",560,854
,,"Vernon Center Middle School","=""1465111""","*","*",79,134,0,38,418,705
,,"Center Road School","=""1461411""",0,37,54,110,0,44,239,484
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*",0,"*",0,"*","*",8
,,"First Step","=""1460911""",0,"*","*","*",0,0,"*",8
,,"Lake Street School","=""1460111""",0,"*","*",26,0,13,169,217
,,"Maple Street School","=""1460211""",0,"*",45,90,"*",27,92,273
,,"Skinner Road School","=""1461011""",0,38,35,73,0,28,149,323
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,6,9
,,"Renaissance Program","=""1460811""",0,0,"*","*",0,"*","*",9
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*",6,12,"*",12,228,264
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,14,"*",39,0,"*",257,325
,,"James H. Moran Middle School","=""1485311""","*",24,14,124,"*",6,404,578
,,"Rock Hill School","=""1480411""","*",7,"*",61,0,8,215,297
,,"WISE Intermediate Program","=""1489211""","*",0,"*","*",0,0,7,12
,,"Cook Hill School","=""1481011""",0,17,"*",90,0,"*",239,362
,,"Dag Hammarskjold Middle School","=""1485211""",0,29,18,110,0,7,500,664
,,"Evarts C. Stevens School","=""1480911""",0,13,"*",67,"*",8,215,307
,,"Inspire Middle School","=""1481311""",0,"*",0,"*",0,0,9,13
,,"Lyman Hall High School","=""1486111""",0,39,33,198,"*","*",795,1074
,,"Mark T. Sheehan High School","=""1486211""",0,59,20,102,0,6,608,795
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,20,"*",32,"*",9,235,302
,,"Moses Y. Beach School","=""1480111""",0,12,6,60,0,7,263,348
,,"Parker Farms School","=""1480311""",0,12,8,59,"*","*",179,266
,,"Pond Hill School","=""1481211""",0,19,"*",64,0,"*",211,305
,,"STARS Intermediate Program","=""1481111""",0,"*",0,"*",0,0,"*",9
,,"STARS Primary Program","=""1480711""",0,"*",0,"*",0,0,11,15
,,"Wallingford Transition Academy","=""1489111""",0,"*","*","*",0,0,7,13
,,"A.R.T.S. Academy","=""1489011""",0,0,0,"*",0,"*",16,21
,,"Education Enhancement Program","=""1480511""",0,0,0,6,0,0,14,20
,,"Benhaven ABC Intermediate Program","=""1480611""",0,0,0,0,0,0,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",10,17,220,535,0,31,165,978
,,"Washington School","=""1512311""",8,0,55,213,0,13,22,311
,,"Bunker Hill School","=""1510611""","*","*",103,258,0,19,75,473
,,"Carrington School","=""1512711""","*","*",107,234,0,22,131,510
,,"Crosby High School","=""1516211""","*",13,306,645,"*",18,172,1162
,,"Driggs School","=""1510911""","*","*",148,268,0,14,61,499
,,"Duggan School","=""1511611""","*","*",103,284,0,28,61,479
,,"F. J. Kingsbury School","=""1511411""","*","*",166,263,0,29,43,509
,,"Gilmartin School","=""1512611""","*",11,88,275,"*",17,78,476
,,"H. S. Chase School","=""1510711""",8,25,135,349,0,24,117,658
,,"Hearing Lab","=""1517211""","*",0,0,"*",0,0,0,"*"
,,"Hopeville School","=""1511311""","*",0,58,214,0,"*",58,353
,,"John F. Kennedy High School","=""1516411""",11,21,250,692,0,24,246,1244
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",90,238,0,30,214,590
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",132,288,0,33,92,562
,,"Michael F. Wallace Middle School","=""1515111""",10,22,248,599,0,30,143,1052
,,"North End Middle School","=""1515311""","*","*",234,576,0,24,83,928
,,"Reed School","=""1513411""","*","*",107,318,0,17,33,478
,,"Regan School","=""1512811""","*","*",43,150,0,8,41,249
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",85,242,0,37,232,614
,,"Walsh School","=""1512211""","*","*",101,252,0,18,29,404
,,"Waterbury Arts Magnet School","=""1516011""","*","*",109,141,0,20,188,471
,,"Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",51,121,0,17,138,334
,,"Waterbury Career Academy","=""1516711""",7,25,208,372,0,25,171,808
,,"Wendell L. Cross School","=""1510811""","*",21,58,167,0,"*",84,349
,,"Wilby High School","=""1516311""","*","*",284,590,0,19,100,1002
,,"Woodrow Wilson School","=""1513211""","*","*",109,271,"*",10,18,415
,,"B. W. Tinker School","=""1512111""",0,6,85,273,0,39,138,541
,,"Bucks Hill School","=""1510511""",0,"*",72,259,0,"*",22,372
,,"Carrington ESC","=""1511911""",0,"*","*",10,0,"*","*",18
,,"Generali Autism","=""1513511""",0,"*",11,16,0,"*","*",31
,,"North End Autism","=""1512911""",0,"*","*",7,0,0,"*",16
,,"Special Education Preschool","=""1518011""",0,"*",36,108,"*",7,39,196
,,"Sprague School","=""1512011""",0,"*",89,330,0,"*",54,504
,,"State Street School","=""1519011""",0,"*",24,65,0,"*",8,102
,,"B.W. Tinker BDLC","=""1510411""",0,0,"*","*",0,0,0,8
,,"Bucks Hill Autism","=""1514611""",0,0,6,13,0,"*","*",26
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",17,0,0,"*",25
,,"Duggan Scope","=""1516811""",0,0,"*","*",0,0,"*",6
,,"Enlightenment School","=""1519111""",0,0,46,90,0,6,13,155
,,"Gilmartin Scope","=""1516911""",0,0,"*","*",0,0,"*",9
,,"Maloney Prek","=""1519811""",0,0,"*",7,0,0,"*",15
,,"North End BDLC","=""1513711""",0,0,8,12,0,0,0,20
,,"North End ESC","=""1511811""",0,0,"*",6,0,0,"*",9
,,"North End SCOPE","=""1514811""",0,0,"*","*",0,"*","*",10
,,"Reed ESC","=""1512411""",0,0,"*",16,0,"*","*",24
,,"Wallace BDLC","=""1514411""",0,0,"*",8,0,0,"*",14
,,"Wallace SCOPE","=""1514911""",0,0,"*",7,0,0,"*",14
,,"West Side BDLC","=""1514711""",0,0,"*",13,0,"*","*",23
,,"West Side SCOPE","=""1515511""",0,0,"*",7,0,0,"*",9
,,"Wilby Autism","=""1514511""",0,0,"*",6,0,0,"*",13
,,"Wilby ESC","=""1511711""",0,0,"*","*",0,0,"*",13
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*",15,0,"*",0,24
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,210,0,0,0,210
,,"Chase Bilingual","=""1514111""",0,0,0,122,0,0,8,130
,,"Hopeville Bilingual","=""1514211""",0,0,0,127,0,0,0,127
,,"North End Bilingual","=""1515711""",0,0,0,"*",0,0,"*",59
,,"Wallace Bilingual","=""1515811""",0,0,0,54,0,0,0,54
,,"West Side Bilingual","=""1515611""",0,0,0,"*",0,0,"*",64
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",33,12,57,"*",25,449,581
,,"Oswegatchie Elementary School","=""1520611""","*",10,"*",30,0,11,273,330
,,"Waterford High School","=""1526111""","*",52,19,98,"*",20,643,838
,,"Great Neck Elementary School","=""1520211""",0,13,9,36,0,11,247,316
,,"Quaker Hill Elementary School","=""1520711""",0,19,"*",41,"*",29,272,377
,,"The Early Childhood Center","=""1520811""",0,"*",0,"*",0,0,41,44
,,"Avery Point Transition Program","=""1520311""",0,0,0,"*",0,0,"*",7
,,"Autism Class","=""1521111""",0,0,0,0,"*",0,"*","*"
,,"Waterford Academy","=""1520911""",0,0,0,0,0,0,"*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*",6,"*",16,0,7,237,270
,,"John Trumbull Primary School","=""1530211""","*","*",19,34,0,17,572,656
,,"Swift Middle School","=""1535111""","*","*",19,62,0,20,567,685
,,"Watertown High School","=""1536111""","*","*",31,65,0,22,679,815
,,"Polk School","=""1530411""",0,"*",13,33,0,"*",251,305
,,"Watertown Transition Academy","=""1530811""",0,"*",0,0,0,0,"*","*"
,,"Watertown Transition Program at Post University","=""1530711""",0,0,0,0,0,0,6,6
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",62,37,67,0,"*",234,420
,,"Bugbee School","=""1550411""","*",26,"*",43,0,16,284,385
,,"Charter Oak International Academy","=""1550511""","*",68,61,216,"*",32,152,535
,,"Conard High School","=""1556111""","*",195,143,297,0,"*",771,1470
,,"Hall High School","=""1556211""","*",155,101,237,"*",83,944,1522
,,"Sedgwick Middle School","=""1555211""","*",92,75,201,"*",27,489,887
,,"Wolcott School","=""1551511""","*",65,28,85,0,"*",176,379
,,"Braeburn School","=""1550211""",0,19,16,45,0,23,246,349
,,"Bristow Middle School","=""1555311""",0,47,37,59,0,14,260,417
,,"Duffy School","=""1550611""",0,32,18,65,0,21,371,507
,,"King Philip Middle School","=""1555111""",0,87,75,153,"*","*",533,903
,,"Morley School","=""1550911""",0,9,15,41,0,17,215,297
,,"Norfeldt Learning Center","=""1559411""",0,"*",7,"*",0,"*",14,24
,,"Norfeldt School","=""1551011""",0,38,"*",27,"*",27,186,305
,,"REACH","=""1557311""",0,"*","*",24,"*","*",10,41
,,"Smith School","=""1551711""",0,67,49,116,0,9,110,351
,,"Webster Hill School","=""1551211""",0,38,25,81,0,14,187,345
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,7,6,6,0,0,16,35
,,"Whiting Lane School","=""1551311""",0,35,29,67,"*","*",196,351
,,"Wolcott Learning Center","=""1559611""",0,"*","*",8,0,"*",7,19
,,"Braeburn Learning Center","=""1559311""",0,0,"*",0,0,"*","*","*"
,,"Strive-West Hartford","=""1559211""",0,0,"*",21,0,"*",10,39
,,"Whiting Lane Learning Center","=""1559511""",0,0,"*","*",0,"*","*","*"
,,"Morley Learning Center","=""1559711""",0,0,0,"*",0,0,"*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","*","*",67,221,0,20,115,432
,,"Alma E. Pagels School","=""1560811""","*",24,82,98,0,"*",143,360
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",30,211,357,"*",36,281,918
,,"Forest School","=""1560311""","*","*",88,197,0,28,66,397
,,"Harry M. Bailey Middle School","=""1565111""","*",26,234,352,"*",29,315,960
,,"Savin Rock Community School","=""1561411""","*",13,113,230,0,"*",116,487
,,"Seth G. Haley School","=""1560411""","*",13,61,95,0,"*",197,381
,,"West Haven High School","=""1566111""","*",70,362,520,"*",57,462,1476
,,"ASD Lab","=""1561111""",0,"*",0,"*",0,0,"*","*"
,,"Edith E. Mackrille School","=""1560611""",0,27,70,94,0,9,122,322
,,"Blended","=""1560711""",0,0,"*",6,0,"*",11,19
,,"Life Skills","=""1560111""",0,0,"*",6,0,0,"*",11
,,"PACE","=""1560211""",0,0,11,19,0,"*","*",40
,,"Blended (Molloy)","=""1560511""",0,0,0,"*",0,0,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*","*",0,30,0,6,180,223
,,"Daisy Ingraham School","=""1540211""",0,"*","*",55,0,7,169,239
,,"Westbrook Middle School","=""1545111""",0,"*",0,39,0,"*",163,209
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",34,"*",19,0,24,297,381
,,"Green's Farms School","=""1580411""","*",16,"*",30,0,26,313,398
,,"Bedford Middle School","=""1585111""",0,58,13,48,0,57,682,858
,,"Coleytown Middle School","=""1585311""",0,27,7,28,0,24,370,456
,,"GFS Intensive Resource","=""1580211""",0,"*",0,0,0,0,"*",6
,,"King's Highway Elementary School","=""1580511""",0,35,18,24,0,30,363,470
,,"LLS Intensive Resource","=""1580111""",0,"*",0,"*",0,0,"*","*"
,,"Long Lots School","=""1580711""",0,45,19,54,0,28,392,538
,,"Saugatuck Elementary School","=""1580811""",0,25,7,24,0,28,382,466
,,"Staples High School","=""1586111""",0,110,44,107,0,37,1560,1858
,,"Stepping Stones Preschool","=""1588011""",0,"*","*",7,0,"*",59,73
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",20,15,48,0,"*",261,360
,,"Silas Deane Middle School","=""1595211""","*",21,23,89,"*",20,379,535
,,"Wethersfield High School","=""1596111""",6,66,52,191,0,20,805,1140
,,"Charles Wright School","=""1591011""",0,11,7,79,0,18,213,328
,,"Emerson-Williams School","=""1590211""",0,16,15,93,0,23,285,432
,,"Highcrest School","=""1591111""",0,17,12,70,0,10,344,453
,,"Samuel B. Webb Elementary School","=""1591211""",0,11,"*",60,"*",10,229,321
,,"ABA","=""1590411""",0,0,"*","*",0,"*",0,7
,,"Wethersfield Transition Academy","=""1590111""",0,0,"*","*",0,0,7,11
,,"STRIVE","=""1590311""",0,0,0,"*",0,0,0,"*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",104,"*",66,0,54,770,1003
,,"Wilton High School","=""1616111""","*",106,"*",73,0,58,1004,1263
,,"Cider Mill School","=""1610711""",0,99,"*","*",0,56,648,858
,,"Miller-Driscoll School","=""1610511""",0,84,6,56,0,55,590,791
,,"Community Steps","=""1610311""",0,0,0,0,0,0,6,6
"Windham School District","=""1630011""","Assisted Work Program","=""1631211""","*",0,0,9,0,0,"*",12
,,"Charles H. Barrows STEM Academy","=""1630411""","*",6,8,247,"*",25,278,567
,,"Natchaug School","=""1630111""","*","*",12,241,0,8,50,316
,,"North Windham School","=""1630311""","*","*",15,347,0,"*",72,444
,,"Windham Early Childhood Center","=""1638311""","*","*",6,151,0,"*",68,228
,,"Windham High School","=""1636111""","*","*",27,414,0,"*",103,554
,,"Windham Middle School","=""1635111""","*","*",26,512,0,13,98,654
,,"W. B. Sweeney School","=""1630611""",0,0,13,214,0,6,24,257
,,"Windham Center School","=""1630511""",0,0,"*",160,0,"*",65,229
,,"Windham STEPS Academy","=""1631311""",0,0,"*",26,0,"*","*",34
,,"Early Headstart","=""1638011""",0,0,0,"*",0,0,"*",30
,,"Medically Fragile Program","=""1630911""",0,0,0,"*",0,0,"*","*"
,,"Sweeney ASD Program","=""1631111""",0,0,0,12,0,"*","*",15
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","*",33,49,59,0,"*",254,428
,,"RISE Transition Academy","=""1650211""",0,"*","*","*",0,0,11,20
,,"South Elementary School","=""1650411""",0,29,45,53,0,23,175,325
,,"Windsor Locks High School","=""1656111""",0,"*",47,50,0,"*",263,408
,,"Windsor Locks Middle School","=""1655111""",0,22,37,62,"*","*",200,344
,,"Pine Meadow Academy","=""1650611""",0,0,"*","*",0,0,27,36
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",135,88,0,23,97,365
,,"Oliver Ellsworth School","=""1640911""","*",35,126,96,0,"*",116,411
,,"Clover Street School","=""1640111""",0,"*",144,56,0,"*",58,280
,,"Community Based Transition Academy","=""1640211""",0,"*",13,"*",0,0,"*",23
,,"Poquonock Elementary School","=""1640511""",0,22,117,81,0,25,88,333
,,"Sage Park Middle School","=""1645311""",0,"*",322,122,"*",54,196,718
,,"Windsor High School","=""1646111""",0,"*",552,190,"*",54,273,1110
,,"Spark","=""1640311""",0,0,10,"*",0,"*","*",17
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","*","*",26,43,0,24,447,552
,,"Alcott School","=""1660611""",0,8,7,38,0,6,212,271
,,"Frisbie School","=""1660211""",0,"*",8,26,0,"*",243,287
,,"Wakelee School","=""1660511""",0,7,8,30,0,9,316,370
,,"Wolcott High School","=""1666111""",0,15,20,37,0,24,647,743
,,"ABC Classroom","=""1660311""",0,0,0,"*",0,0,"*","*"
,,"Phoenix Program","=""1660411""",0,0,0,"*",0,0,"*","*"
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",118,"*",62,0,38,588,843
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*",8,31,"*",20,344,409
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*","*",7,0,10,184,204
,,"Bridges at Barkhamsted Elementary School","=""0050211""",0,0,0,0,0,"*","*","*"
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,0,0,0,17,17
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,10,31,55,0,21,403,520
,,"Bolton High School","=""0126111""",0,7,16,21,0,7,210,261
,,"Bolton Transition Program","=""0120211""",0,0,0,0,0,0,"*","*"
"Canton School District","=""0230011""","Canton Academy","=""0230411""",0,"*",0,0,0,0,"*","*"
,,"Canton High School","=""0236111""",0,"*",26,25,0,"*",411,483
,,"Canton Intermediate School","=""0230311""",0,10,31,24,"*","*",281,352
,,"Canton Middle School","=""0235111""",0,"*",14,25,0,"*",204,255
,,"Cherry Brook Primary School","=""0230211""",0,"*",25,32,"*",18,376,457
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",10,0,"*",134,154
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*","*",14,0,8,168,194
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",87,74,0,"*",47,216
"Cooperative Educational Services","=""2430014""","Merit Academy","=""2439414""",0,"*",28,36,0,"*",77,152
,,"Oakview Primary School","=""2439114""",0,"*",11,14,"*","*",15,49
,,"Oakview Transition School","=""2430214""",0,"*",6,9,0,"*",14,32
,,"Six-Six Magnet School","=""2430114""",0,23,109,195,0,16,112,455
,,"Oakview Middle/High School","=""2439214""",0,0,20,20,0,"*","*",60
,,"RISE Transitional Program","=""2439314""",0,0,"*",0,0,"*",7,10
,,"School Readiness","=""2438014""",0,0,"*",52,0,0,"*",81
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*",0,13,0,"*",71,91
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,"*","*",21,0,10,205,242
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,"*",83,52,0,"*",51,199
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",24,0,19,281,332
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",0,"*",8,9,0,"*",125,154
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",0,"*","*",13,0,"*",286,308
,,"Hebron Elementary School","=""0670111""",0,"*","*",19,0,11,319,355
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",0,"*",666,38,0,"*","*",717
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,7,0,19,0,10,177,213
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",0,"*","*",41,"*",30,320,401
"Litchfield School District","=""0740011""","Center School","=""0740211""",0,7,"*",13,"*","*",258,285
,,"Litchfield High School","=""0746111""",0,"*","*",12,"*","*",252,277
,,"Litchfield Intermediate School","=""0740311""",0,"*",0,10,0,"*",172,190
,,"Litchfield Middle School","=""0746011""",0,"*",0,6,"*","*",122,138
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",0,10,7,28,0,18,386,449
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,"*",298,166,"*","*",10,482
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*","*","*",0,9,243,260
,,"New Hartford Elementary School","=""0920211""",0,"*","*","*",0,"*",85,96
,,"Bakerville Consolidated School","=""0920111""",0,0,0,"*",0,"*",87,90
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",28,0,9,213,255
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",0,54,66,63,0,25,121,329
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,10,"*",49,"*",16,238,317
,,"Old Saybrook Middle School","=""1065211""",0,15,0,48,"*","*",383,458
,,"Old Saybrook Senior High School","=""1066111""",0,20,11,32,0,12,362,437
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,15,"*",19,"*","*",338,379
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",0,7,16,83,0,31,506,643
,,"Putnam High School","=""1166111""",0,"*",7,31,"*",12,221,274
,,"Putnam Middle School","=""1165111""",0,"*","*",28,"*",9,232,278
,,"Helping Hands","=""1169011""",0,0,0,"*",0,0,"*",6
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,"*","*",48,0,19,300,379
,,"LEAPSS","=""2010412""",0,0,0,"*",0,0,"*","*"
,,"Mountaineer Academy","=""2010612""",0,0,0,0,0,0,"*","*"
,,"SELC","=""2010312""",0,0,0,0,0,0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",0,"*",7,13,"*",10,657,694
,,"Northwestern Regional Middle School","=""2075112""",0,"*",0,7,"*",8,264,283
,,"STEP","=""2079312""",0,"*",0,0,0,"*",17,20
,,"AIM","=""2079112""",0,0,"*","*",0,0,17,21
,,"Links","=""2079212""",0,0,"*","*",0,0,20,24
,,"FLEX","=""2079012""",0,0,0,0,0,0,9,9
,,"Highlander Transition Academy","=""2070112""",0,0,0,0,0,0,12,12
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,33,"*",54,"*",45,734,875
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",0,"*","*",31,0,"*",373,417
,,"The Burnham School","=""2120112""",0,"*",0,"*",0,"*",48,53
,,"Washington Primary School","=""2120412""",0,"*","*",13,0,"*",123,140
,,"Booth Free School","=""2120212""",0,0,0,"*",0,"*",67,71
,,"Shepaug Valley Partnership","=""2120512""",0,0,0,0,0,0,"*","*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",0,6,"*",11,0,"*",236,257
,,"Haddam Elementary School","=""2170112""",0,"*","*",9,0,8,156,176
,,"Haddam-Killingworth High School","=""2176112""",0,14,8,12,0,9,601,644
,,"Haddam-Killingworth Middle School","=""2175112""",0,"*","*",18,0,22,615,671
,,"Killingworth Elementary School","=""2170312""",0,"*",0,11,0,"*",244,265
,,"RSD17 Transition Program","=""2170412""",0,"*",0,0,0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",0,45,"*",96,"*",144,783,1091
,,"STAAR Program","=""2190312""",0,"*",0,"*","*","*",13,18
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,"*",0,"*",16,20
,,"PM Panthers","=""2190212""",0,0,0,"*",0,"*",14,17
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*",0,10,"*","*",98,115
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,7,65,119,0,15,30,236
