"Student Counts by School and Race"
"All Districts, All Schools"
"2020-21"

"",,,,"Race",,,,,,,
,,"High School Sails","=""1380711""","*",0,8,9,0,"*","*",24
,,"Johnson House Elementary School","=""1381511""","*","*",156,231,0,29,83,510
,,"Nichols School","=""1380911""","*",12,106,193,"*",25,117,455
,,"Second Hill Lane School","=""1381011""","*","*",78,172,0,32,147,445
,,"Wilcoxson School","=""1381411""","*","*",64,95,0,18,166,352
,,"Bunnell High School","=""1386211""",0,32,237,330,0,30,393,1022
,,"Chapel School","=""1380311""",0,8,52,90,0,6,122,278
,,"Harry B. Flood Middle School","=""1385311""",0,10,110,179,0,19,172,490
,,"Lordship School","=""1380811""",0,8,74,90,0,9,78,259
,,"SHL - ABA - K-6","=""1380611""",0,"*",7,9,0,"*",11,31
,,"Stratford High School","=""1386111""",0,30,270,354,0,32,365,1051
,,"Victoria Soto Preschool","=""1382211""",0,"*",64,117,0,"*",39,234
,,"ALL Class Room - Second Hill Lane","=""1382711""",0,0,"*",0,0,0,"*","*"
,,"ALPHA","=""1380511""",0,0,13,11,0,"*","*",32
,,"BRIDGES 9-12","=""1380111""",0,0,"*",9,0,0,"*",13
,,"PDLC Whitney","=""1382311""",0,0,"*","*",0,0,"*","*"
,,"STEPS 7-8","=""1381911""",0,0,"*","*",0,0,"*",6
,,"STEPS 9-12","=""1382011""",0,0,"*","*",0,0,"*",10
,,"STEPS K-6","=""1382811""",0,0,8,7,0,"*","*",21
,,"Strive-Stratford","=""1389011""",0,0,6,"*",0,0,"*",17
,,"Middle School Sails","=""1381811""",0,0,0,"*",0,0,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","*",30,27,57,0,"*",656,777
,,"Suffield Middle School","=""1395111""","*",22,23,34,"*","*",352,436
,,"A. Ward Spaulding School","=""1390411""",0,20,15,32,0,10,376,453
,,"McAlister Intermediate School","=""1390311""",0,18,"*",23,0,"*",329,392
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",73,18,38,0,"*",900,1044
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","*",8,"*",23,0,"*",226,266
,,"Thomaston Center School","=""1400211""","*","*","*",15,0,"*",169,196
,,"Thomaston High School","=""1406211""",0,"*","*",23,"*",7,308,344
,,"PATHS","=""1400311""",0,0,0,"*",0,0,"*",14
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*","*","*",24,0,11,263,305
,,"Tourtellotte Memorial High School","=""1416111""","*",0,"*",21,0,9,210,243
,,"Mary R. Fisher Elementary School","=""1410111""",0,"*","*",23,0,12,366,406
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",13,"*",43,0,26,367,463
,,"Tolland High School","=""1426111""","*",36,16,50,0,"*",657,766
,,"TALC","=""1420311""",0,"*",0,"*",0,0,"*",7
,,"Tolland Intermediate School","=""1420211""",0,13,12,32,0,8,378,443
,,"Tolland Middle School","=""1425111""",0,19,19,39,"*","*",495,581
,,"Tolland Transition Academy","=""1420611""",0,0,0,0,0,0,7,7
"Torrington School District","=""1430011""","Torringford School","=""1430911""","*",30,27,215,"*",9,306,591
,,"Torrington High School","=""1436111""","*",49,55,301,"*",33,444,888
,,"Torrington Middle School","=""1435111""","*",44,40,318,"*",34,550,988
,,"Forbes School","=""1430211""",0,"*",16,110,"*",16,157,308
,,"Pre-K SpEd","=""1431611""",0,"*","*",14,0,"*",17,35
,,"Southwest School","=""1430811""",0,10,15,91,0,7,163,286
,,"TPS Preschool Lab","=""1430611""",0,"*",0,"*",0,0,14,18
,,"Vogel-Wetmore School","=""1431311""",0,17,14,171,"*","*",299,514
,,"Post Secondary Transition Services","=""1430311""",0,0,"*","*",0,0,8,11
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","*",36,48,139,0,"*",260,500
,,"Hillcrest Middle School","=""1445211""","*",72,54,106,"*",13,507,756
,,"Madison Middle School","=""1445111""","*",86,48,125,"*",15,501,778
,,"Middlebrook School","=""1440311""","*",73,41,121,"*",10,255,502
,,"Trumbull High School","=""1446111""","*",179,119,283,"*",36,1513,2136
,,"Booth Hill School","=""1440111""",0,48,24,79,"*","*",323,488
,,"Daniels Farm School","=""1440811""",0,62,19,53,0,11,365,510
,,"Jane Ryan School","=""1440411""",0,30,13,80,0,6,269,398
,,"Tashua School","=""1440911""",0,53,14,36,0,10,289,402
,,"Trumbull Alternative School","=""1440211""",0,"*","*","*",0,0,10,15
,,"Trumbull Early Childhood Education Center","=""1448011""",0,13,12,39,"*","*",126,196
,,"REACH","=""1440511""",0,0,"*","*",0,"*",14,19
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,0,"*","*",0,0,16,19
"Unified School District #2","=""3470015""","Albert J. Solnit Children's Center - North Campus","=""3470115""","*",0,"*","*",0,"*",9,19
,,"Albert J. Solnit - South Campus","=""3470315""",0,0,13,9,0,0,10,32
"Vernon School District","=""1460011""","Center Road School","=""1461411""","*",41,40,109,0,"*",206,436
,,"Rockville High School","=""1466111""","*",46,101,159,0,"*",556,899
,,"Skinner Road School","=""1461011""","*",47,38,79,0,"*",135,326
,,"Vernon Center Middle School","=""1465111""","*","*",72,148,0,54,390,700
,,"Northeast School","=""1460311""",0,16,16,32,0,12,98,174
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*","*","*",0,"*","*",11
,,"Lake Street School","=""1460111""",0,8,7,28,0,16,139,198
,,"Maple Street School","=""1460211""",0,"*",39,84,"*",38,85,264
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,10,15
,,"Renaissance Program","=""1460811""",0,0,0,"*",0,"*",6,10
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","*",18,"*",90,0,10,217,342
,,"Dag Hammarskjold Middle School","=""1485211""","*",29,16,119,"*",18,454,638
,,"James H. Moran Middle School","=""1485311""","*",34,12,126,"*",22,401,597
,,"Lyman Hall High School","=""1486111""","*",45,"*",191,0,37,719,1017
,,"Moses Y. Beach School","=""1480111""","*",11,"*",65,0,11,217,308
,,"Highland School","=""1480211""",0,15,"*",37,0,"*",216,281
,,"Ben Haven ABC Middle School Program","=""1481511""",0,"*",0,"*",0,0,"*",7
,,"Benhaven ABC Intermediate Program","=""1480611""",0,"*",0,"*",0,0,"*","*"
,,"Evarts C. Stevens School","=""1480911""",0,8,"*",63,"*",17,203,296
,,"Inspire High School","=""1481711""",0,"*",0,"*",0,0,16,21
,,"Inspire Middle School","=""1481311""",0,"*","*",6,0,"*","*",14
,,"Mark T. Sheehan High School","=""1486211""",0,41,"*",137,"*",23,541,760
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,23,"*",29,"*",14,225,295
,,"Parker Farms School","=""1480311""",0,8,"*",71,0,"*",150,239
,,"Pond Hill School","=""1481211""",0,11,"*",46,"*",12,175,248
,,"Rock Hill School","=""1480411""",0,12,"*",68,0,"*",205,296
,,"STARS Primary Program","=""1480711""",0,"*",0,"*",0,0,7,13
,,"Wallingford Transition Academy","=""1489111""",0,"*",0,"*",0,0,9,13
,,"STARS Intermediate Program","=""1481111""",0,0,0,"*",0,"*","*",7
,,"WISE Intermediate Program","=""1489211""",0,0,0,"*",0,0,"*",8
,,"WISE Primary Program","=""1481611""",0,0,0,"*",0,"*","*",8
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","*","*",91,274,0,25,49,450
,,"Carrington School","=""1512711""","*","*",101,225,0,26,103,469
,,"Crosby High School","=""1516211""",13,21,302,730,0,17,134,1217
,,"Driggs School","=""1510911""","*","*",111,254,0,18,45,437
,,"Duggan School","=""1511611""","*","*",110,291,0,21,47,473
,,"Enlightenment School","=""1519111""","*","*",37,70,0,6,11,126
,,"F. J. Kingsbury School","=""1511411""","*","*",140,264,0,11,32,453
,,"Gilmartin School","=""1512611""","*",9,99,266,"*",13,54,447
,,"H. S. Chase School","=""1510711""",6,28,165,340,0,29,88,656
,,"Hearing Lab","=""1517211""","*",0,0,"*",0,0,"*","*"
,,"Hopeville School","=""1511311""","*","*",64,205,0,13,38,325
,,"John F. Kennedy High School","=""1516411""",15,17,281,690,0,24,189,1216
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",78,259,0,28,211,590
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",104,298,0,29,70,518
,,"Michael F. Wallace Middle School","=""1515111""",11,19,284,683,0,45,128,1170
,,"North End Middle School","=""1515311""",6,7,218,554,0,43,68,896
,,"Regan School","=""1512811""","*","*",35,129,0,6,32,207
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",84,273,0,46,196,613
,,"Walsh School","=""1512211""","*","*",116,206,0,16,12,355
,,"Washington School","=""1512311""","*","*",42,203,0,11,24,286
,,"Waterbury Arts Magnet School","=""1516011""","*","*",87,163,0,25,169,455
,,"Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",60,169,0,12,127,373
,,"Waterbury Career Academy","=""1516711""",7,26,205,394,0,25,150,807
,,"Wendell L. Cross School","=""1510811""","*","*",60,159,0,18,71,321
,,"West Side Middle School","=""1515211""",8,16,206,510,0,43,152,935
,,"Wilby High School","=""1516311""","*","*",281,694,0,22,85,1091
,,"B. W. Tinker School","=""1512111""",0,8,77,304,0,23,112,524
,,"Bucks Hill Autism","=""1514611""",0,"*",11,20,0,"*",9,43
,,"Bucks Hill School","=""1510511""",0,"*",58,220,0,"*",19,312
,,"Carrington ESC","=""1511911""",0,"*","*",7,0,0,"*",17
,,"Generali Autism","=""1513511""",0,"*",12,18,0,"*","*",37
,,"Gilmartin Scope","=""1516911""",0,"*",6,16,0,0,"*",25
,,"Maloney Prek","=""1519811""",0,"*","*",18,0,0,"*",23
,,"North End Autism","=""1512911""",0,"*",7,8,0,"*","*",18
,,"Reed ESC","=""1512411""",0,"*","*",16,0,"*","*",25
,,"Reed School","=""1513411""",0,"*",108,308,0,"*",29,454
,,"Special Education Preschool","=""1518011""",0,"*",27,113,0,"*",17,165
,,"State Street School","=""1519011""",0,"*",31,66,0,"*",8,112
,,"Woodrow Wilson School","=""1513211""",0,"*",108,274,0,"*",17,414
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",10,0,0,"*",20
,,"North End BDLC","=""1513711""",0,0,"*",18,0,0,"*",27
,,"North End SCOPE","=""1514811""",0,0,"*",7,0,"*","*",11
,,"Sprague School","=""1512011""",0,0,78,264,0,15,31,388
,,"Wallace BDLC","=""1514411""",0,0,"*",11,0,"*","*",18
,,"Wallace SCOPE","=""1514911""",0,0,"*","*",0,0,0,10
,,"West Side BDLC","=""1514711""",0,0,"*",10,0,"*","*",18
,,"West Side SCOPE","=""1515511""",0,0,"*",6,0,0,"*",10
,,"Wilby Autism","=""1514511""",0,0,"*",10,0,0,"*",19
,,"Wilby ESC","=""1511711""",0,0,"*",11,0,0,"*",21
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*",10,0,"*","*",18
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,221,0,0,0,221
,,"Chase Bilingual","=""1514111""",0,0,0,130,0,0,22,152
,,"Hopeville Bilingual","=""1514211""",0,0,0,163,0,0,0,163
,,"North End Bilingual","=""1515711""",0,0,0,64,0,0,0,64
,,"North End ESC","=""1511811""",0,0,0,"*",0,0,"*",9
,,"Wallace Bilingual","=""1515811""",0,0,0,61,0,0,0,61
,,"West Side Bilingual","=""1515611""",0,0,0,65,0,0,0,65
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",29,22,56,"*",41,430,581
,,"Oswegatchie Elementary School","=""1520611""","*","*","*",26,"*",15,246,297
,,"Waterford High School","=""1526111""","*",47,25,102,"*",24,573,778
,,"Autism Class","=""1521111""",0,"*",0,0,0,0,"*","*"
,,"Great Neck Elementary School","=""1520211""",0,15,"*",33,"*",17,232,301
,,"Quaker Hill Elementary School","=""1520711""",0,15,15,38,0,24,232,324
,,"The Early Childhood Center","=""1520811""",0,"*","*","*",0,"*",13,24
,,"The Early Childhood Center II","=""1521011""",0,"*",0,6,0,"*",17,25
,,"Avery Point Transition Program","=""1520311""",0,0,0,"*",0,0,"*",12
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*","*","*",12,0,"*",235,260
,,"John Trumbull Primary School","=""1530211""","*",7,11,25,"*",33,531,611
,,"Polk School","=""1530411""","*","*",9,42,0,10,252,317
,,"Swift Middle School","=""1535111""",0,"*",17,69,"*",23,531,648
,,"Watertown High School","=""1536111""",0,19,28,72,0,21,633,773
,,"Watertown Transition Academy","=""1530811""",0,0,0,0,0,0,8,8
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",60,36,47,"*",16,241,403
,,"Bugbee School","=""1550411""","*",24,24,31,0,"*",262,354
,,"Charter Oak International Academy","=""1550511""","*",74,70,180,"*",28,158,516
,,"Conard High School","=""1556111""","*",190,118,276,"*",56,810,1453
,,"Hall High School","=""1556211""","*",156,141,228,"*",74,889,1492
,,"King Philip Middle School","=""1555111""","*",86,80,147,"*",46,510,871
,,"Sedgwick Middle School","=""1555211""","*",88,78,208,"*",27,462,867
,,"Webster Hill School","=""1551211""","*",24,20,66,0,"*",169,283
,,"Braeburn School","=""1550211""",0,24,23,26,0,18,243,334
,,"Bristow Middle School","=""1555311""",0,40,28,58,0,21,202,349
,,"Duffy School","=""1550611""",0,30,22,48,0,12,348,460
,,"Morley School","=""1550911""",0,14,17,30,0,17,201,279
,,"Norfeldt Learning Center","=""1559411""",0,"*","*",0,0,0,"*",10
,,"Norfeldt School","=""1551011""",0,33,39,30,"*","*",180,301
,,"REACH","=""1557311""",0,"*","*",15,0,0,9,34
,,"Smith School","=""1551711""",0,59,43,102,0,6,114,324
,,"Strive-West Hartford","=""1559211""",0,"*",7,18,0,"*",8,38
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,"*",7,11,0,"*",17,40
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*",8,0,"*",10,22
,,"Whiting Lane School","=""1551311""",0,40,37,75,"*","*",169,328
,,"Wolcott Learning Center","=""1559611""",0,"*","*","*",0,0,6,14
,,"Wolcott School","=""1551511""",0,43,35,73,"*","*",170,342
,,"Morley Learning Center","=""1559711""",0,0,"*","*",0,0,"*","*"
,,"Braeburn Learning Center","=""1559311""",0,0,0,"*",0,0,0,"*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","*","*",54,212,0,29,93,403
,,"Carrigan 5/6 Intermediate School","=""1565311""","*","*",185,334,0,36,233,823
,,"West Haven High School","=""1566111""","*",61,406,578,0,"*",452,1554
,,"Alma E. Pagels School","=""1560811""",0,34,88,105,0,21,114,362
,,"Edith E. Mackrille School","=""1560611""",0,18,61,103,0,9,102,293
,,"Forest School","=""1560311""",0,17,108,188,0,27,58,398
,,"Harry M. Bailey Middle School","=""1565111""",0,"*",223,364,"*",37,271,927
,,"Life Skills","=""1560111""",0,"*","*","*",0,0,"*",12
,,"Savin Rock Community School","=""1561411""",0,12,115,185,0,29,103,444
,,"Seth G. Haley School","=""1560411""",0,23,70,94,0,13,182,382
,,"Blended","=""1560711""",0,0,"*",13,0,"*",27,50
,,"Blended (Molloy)","=""1560511""",0,0,"*","*",0,0,0,"*"
,,"PACE","=""1560211""",0,0,"*",20,0,"*",13,48
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*",7,0,32,0,"*",162,208
,,"Daisy Ingraham School","=""1540211""",0,"*","*",63,"*",7,194,269
,,"Westbrook Middle School","=""1545111""",0,0,"*",38,0,"*",125,168
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",37,"*",26,0,24,327,423
,,"Green's Farms School","=""1580411""","*",22,"*",33,0,26,315,410
,,"Saugatuck Elementary School","=""1580811""","*",22,"*",22,0,32,322,409
,,"Bedford Middle School","=""1585111""",0,76,24,95,0,88,924,1207
,,"GFS Intensive Resource","=""1580211""",0,"*",0,"*",0,0,"*",8
,,"King's Highway Elementary School","=""1580511""",0,28,19,36,0,38,329,450
,,"LLS Intensive Resource","=""1580111""",0,"*",0,"*",0,0,"*","*"
,,"Long Lots School","=""1580711""",0,50,11,42,0,42,400,545
,,"Staples High School","=""1586111""",0,119,37,97,0,68,1483,1804
,,"Stepping Stones Preschool","=""1588011""",0,"*",0,9,0,"*",54,69
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","*",19,"*",110,0,29,403,578
,,"Wethersfield High School","=""1596111""","*",52,54,207,"*",28,778,1123
,,"ABA","=""1590411""",0,"*","*",10,0,"*","*",18
,,"Alfred W. Hanmer School","=""1590811""",0,18,21,40,0,11,213,303
,,"Charles Wright School","=""1591011""",0,15,13,82,0,16,156,282
,,"Emerson-Williams School","=""1590211""",0,14,"*",103,"*",20,286,438
,,"Highcrest School","=""1591111""",0,29,8,68,0,20,338,463
,,"Samuel B. Webb Elementary School","=""1591211""",0,22,9,69,"*","*",212,322
,,"Wethersfield Transition Academy","=""1590111""",0,0,"*","*",0,0,7,11
,,"STRIVE","=""1590311""",0,0,0,"*",0,0,"*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,100,"*",65,0,"*",697,920
,,"Wilton High School","=""1616111""","*",130,"*",76,0,68,975,1272
,,"Cider Mill School","=""1610711""",0,93,"*",64,0,"*",560,774
,,"Miller-Driscoll School","=""1610511""",0,77,7,57,0,50,522,713
,,"Community Steps","=""1610311""",0,0,0,"*",0,0,"*",8
,,"Genesis","=""1610211""",0,0,0,"*",0,0,"*",14
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*",10,"*",248,"*",23,254,543
,,"Natchaug School","=""1630111""","*","*",20,221,0,"*",39,288
,,"North Windham School","=""1630311""","*","*",21,322,0,"*",80,431
,,"W. B. Sweeney School","=""1630611""","*","*",9,183,0,9,26,229
,,"Windham High School","=""1636111""","*","*",32,461,0,11,95,604
,,"Windham Middle School","=""1635111""","*","*",21,532,0,15,106,678
,,"Windham Early Childhood Center","=""1638311""",0,"*","*",125,0,"*",21,154
,,"Early Headstart","=""1638011""",0,0,"*",20,0,0,"*",22
,,"Natchaug Emotional Disturbance Program","=""1630711""",0,0,"*",6,0,0,"*",8
,,"Assisted Work Program","=""1631211""",0,0,0,"*",0,0,"*",10
,,,"=""1631411""",0,0,0,"*",0,0,"*",10
,,"Sweeney ASD Program","=""1631111""",0,0,0,15,0,"*","*",17
,,"Windham Center School","=""1630511""",0,0,0,160,0,6,63,229
,,"Medically Fragile Program","=""1630911""",0,0,0,0,0,0,"*","*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",134,92,0,42,80,364
,,"Oliver Ellsworth School","=""1640911""","*","*",138,106,0,39,122,444
,,"Sage Park Middle School","=""1645311""","*",26,320,165,"*",57,165,735
,,"Windsor High School","=""1646111""","*",32,500,205,"*",73,271,1084
,,"Clover Street School","=""1640111""",0,10,123,62,0,18,59,272
,,"Poquonock Elementary School","=""1640511""",0,20,114,94,0,33,79,340
,,"Community Based Transition Academy","=""1640211""",0,0,13,"*",0,"*","*",22
,,"Expulsion","=""1640411""",0,0,"*",0,0,0,0,"*"
,,"Spark","=""1640311""",0,0,9,"*",0,"*","*",16
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","*",7,"*",22,0,8,242,287
,,"Wakelee School","=""1660511""","*","*",13,19,"*",6,319,362
,,"Wolcott High School","=""1666111""","*",17,29,23,"*",24,591,688
,,"Frisbie School","=""1660211""",0,"*",13,16,0,"*",222,261
,,"Tyrrell Middle School","=""1665111""",0,15,23,15,0,25,462,540
,,"Phoenix Program","=""1660411""",0,0,"*","*",0,0,"*",6
,,"ABC Classroom","=""1660311""",0,0,0,0,0,"*","*",7
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",123,"*",63,0,52,544,816
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","*","*","*",16,0,25,373,424
,,"Woodstock Middle School","=""1695111""",0,"*","*",14,0,12,332,365
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*",10,26,"*",14,314,370
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*","*","*",0,8,169,183
,,"Bridges at Barkhamsted Elementary School","=""0050211""",0,0,0,0,0,"*","*",6
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,0,0,0,13,13
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,9,25,54,0,28,370,486
,,"Bolton High School","=""0126111""",0,7,13,29,0,6,207,262
,,"Bolton Transition Program","=""0120211""",0,0,0,0,0,0,"*","*"
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""",0,"*",403,63,0,10,"*",480
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",0,"*",0,19,"*",17,135,173
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",7,0,"*",115,130
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*",0,16,0,"*",173,201
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,7,"*",12,0,"*",83,104
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",49,77,"*",18,79,231
,,"Derby High School","=""0376111""",0,"*",61,121,"*",15,131,333
,,"Derby Middle School","=""0375011""",0,8,64,115,0,22,113,322
,,"Irving School","=""0370411""",0,"*",49,129,0,"*",72,272
,,"Little Raiders University","=""0370111""",0,"*","*",16,0,"*",18,43
,,"RAISE Academy","=""0370511""",0,0,6,"*",0,"*",7,22
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",0,"*","*",27,0,11,121,165
,,"Woodstock Academy Consortium Classroom","=""2530214""",0,"*",0,0,0,"*",10,14
,,"Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",0,0,6,36,0,9,79,130
,,"EastConn Special Education","=""2539014""",0,0,6,22,0,10,81,119
,,"LEAP Alternative High School","=""2530314""",0,0,"*","*",0,"*","*",8
,,"EastConn Transition Academy","=""2530114""",0,0,0,0,0,0,8,8
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",0,21,7,23,0,11,255,317
,,"Samuel Staples Elementary School","=""0460111""",0,31,19,40,"*","*",430,539
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,"*",99,62,0,"*",78,259
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",25,0,13,265,311
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",0,21,"*",30,"*",26,385,468
,,"A. W. Cox School","=""0600611""",0,21,"*",20,0,"*",187,241
,,"Calvin Leete School","=""0600411""",0,"*","*",15,0,14,192,230
,,"E. C. Adams Middle School","=""0605111""",0,22,9,39,0,24,399,493
,,"Guilford High School","=""0606111""",0,53,"*",93,"*",37,903,1104
,,"Guilford Lakes School","=""0600211""",0,"*","*",27,0,19,226,292
,,"Melissa Jones School","=""0600311""",0,"*",0,27,"*",13,202,249
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",18,0,10,169,207
"Litchfield School District","=""0740011""","Center School","=""0740211""",0,"*","*",14,0,"*",231,254
,,"Litchfield High School","=""0746111""",0,"*","*",14,7,7,206,237
,,"Litchfield Intermediate School","=""0740311""",0,"*",0,13,"*","*",174,194
,,"Litchfield Middle School","=""0746011""",0,"*",0,"*",0,0,118,131
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*",0,10,0,"*",227,246
,,"New Hartford Elementary School","=""0920211""",0,"*","*","*",0,"*",66,74
,,"Bakerville Consolidated School","=""0920111""",0,0,0,"*",0,"*",93,97
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",32,0,9,204,248
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,13,"*",65,"*",14,269,364
,,"Old Saybrook Middle School","=""1065211""",0,11,"*",41,"*",9,267,330
,,"Old Saybrook Senior High School","=""1066111""",0,16,6,37,0,9,308,376
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,7,"*","*","*",0,319,336
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,"*","*",30,0,9,146,196
,,"Gildersleeve School","=""1130411""",0,8,6,60,0,15,203,292
,,"Portland High School","=""1136111""",0,"*","*",37,0,16,280,348
,,"Portland Middle School","=""1135111""",0,"*","*",31,0,13,160,214
,,"Valley View School","=""1130211""",0,"*","*",37,0,19,153,218
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,"*","*",7,"*",8,115,138
,,"Preston Veterans' Memorial School","=""1140411""",0,7,"*",21,"*",9,219,262
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,"*","*",40,0,12,254,316
,,"SELC","=""2010312""",0,0,0,0,0,0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",0,6,"*",19,"*",12,584,624
,,"Northwestern Regional Middle School","=""2075112""",0,"*","*",6,0,"*",267,280
,,"AIM","=""2079112""",0,0,"*",0,0,0,"*",21
,,"Highlander Transition Academy","=""2070112""",0,0,"*","*",0,0,12,16
,,"STEP","=""2079312""",0,0,"*","*",0,0,20,22
,,"FLEX","=""2079012""",0,0,0,"*",0,0,"*","*"
,,"Links","=""2079212""",0,0,0,0,0,0,17,17
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,35,9,58,0,45,680,827
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,"*","*",29,0,114,562,710
,,"Lake Garda Elementary School","=""2100212""",0,"*","*",19,0,83,301,409
,,"Lewis S. Mills High School","=""2106112""",0,"*","*",34,0,133,524,703
,,"Harwinton Consolidated School","=""2100312""",0,0,"*","*",0,54,286,357
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,"*",0,"*",0,6,64,73
,,"Shepaug Valley Partnership","=""2120512""",0,"*",0,0,0,0,"*","*"
,,"Shepaug Valley School","=""2120312""",0,"*","*",40,0,7,379,434
,,"The Burnham School","=""2120112""",0,0,0,"*",0,"*",53,59
,,"Washington Primary School","=""2120412""",0,0,0,"*",0,"*",96,115
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,"*","*","*",0,"*",85,95
,,"Lyme Consolidated School","=""2180112""",0,"*","*",12,0,10,170,196
,,"Lyme-Old Lyme High School","=""2186112""",0,12,"*",25,0,"*",402,450
,,"Lyme-Old Lyme Middle School","=""2185112""",0,12,"*",18,0,"*",229,270
,,"Mile Creek School","=""2180212""",0,"*","*",15,0,12,234,270
,,"Alternative Program","=""2180412""",0,0,0,0,0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",0,43,"*",114,"*",95,794,1063
,,"STAAR Program","=""2190312""",0,"*","*","*",0,"*",10,16
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,"*",0,0,"*",15
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*",0,12,0,"*",92,112
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,"*",59,130,0,"*",29,235
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""",0,113,177,86,"*",8,"*",391
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,"*",163,114,0,"*","*",281
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,32,12,77,0,15,316,452
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,"*","*",7,"*",15,217,245
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",0,24,8,43,0,39,304,418
,,"Weston High School","=""1576111""",0,29,11,42,0,38,678,798
,,"Weston Intermediate School","=""1570211""",0,30,8,48,0,32,374,492
,,"Weston Middle School","=""1575111""",0,35,11,38,0,38,436,558
