"Student Counts by School and Race"
"All Districts, All Schools"
"2023-24"

"",,,,"Race",,,,,,,
,,"The Learning Annex","=""1370911""",0,"*",0,"*",0,"*",10,14
,,"West Vine Street School","=""1370611""",0,"*","*",34,0,27,281,348
,,"SAILS","=""1370711""",0,0,0,"*",0,0,"*",14
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","*",24,279,406,"*",32,314,1057
,,"David Wooster Middle School","=""1385211""","*",13,151,237,"*",24,120,547
,,"Eli Whitney School","=""1381311""","*","*",99,174,0,21,185,489
,,"Franklin School","=""1380411""","*",8,91,131,0,"*",29,267
,,"High School Sails","=""1380711""","*",0,"*","*",0,0,"*",13
,,"Stratford High School","=""1386111""","*",23,318,451,"*",29,305,1131
,,"Wilcoxson School","=""1381411""","*","*",73,99,0,11,161,352
,,"Chapel School","=""1380311""",0,"*",74,101,"*",9,89,283
,,"Harry B. Flood Middle School","=""1385311""",0,14,123,205,0,11,118,471
,,"Johnson House Elementary School","=""1381511""",0,"*",182,277,"*",20,57,545
,,"Lordship School","=""1380811""",0,"*",42,61,0,"*",65,176
,,"Middle School Sails","=""1381811""",0,"*","*","*",0,0,"*",10
,,"Nichols School","=""1380911""",0,"*",97,203,"*",17,80,408
,,"Second Hill Lane School","=""1381011""",0,"*",92,333,"*",27,132,597
,,"Victoria Soto Preschool","=""1382211""",0,"*",54,81,"*",8,44,193
,,"ALPHA","=""1380511""",0,0,11,14,0,0,7,32
,,"LORDSHIP - ABA - K-6","=""1382911""",0,0,12,"*",0,0,"*",24
,,"PDLC Whitney","=""1382311""",0,0,"*","*",0,0,"*",6
,,"SHL - ABA - K-6","=""1380611""",0,0,13,15,0,"*","*",40
,,"STEPS 7-8","=""1381911""",0,0,"*",0,0,0,"*","*"
,,"STEPS K-6","=""1382811""",0,0,"*",8,0,"*","*",15
,,"Strive-Stratford","=""1389011""",0,0,14,"*",0,"*",0,26
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",19,"*",40,0,15,377,461
,,"Suffield High School","=""1396111""","*",33,33,74,"*","*",534,683
,,"McAlister Intermediate School","=""1390311""",0,22,10,30,"*","*",376,446
,,"Suffield Middle School","=""1395111""",0,"*",18,34,0,"*",360,433
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*",16,"*",92,0,25,304,447
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",57,20,71,"*",24,797,974
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","*","*",14,51,0,25,370,470
,,"Birch Grove Primary School","=""1420111""",0,17,14,49,0,34,438,552
,,"TALC","=""1420311""",0,"*",0,0,0,0,"*","*"
,,"Tolland High School","=""1426111""",0,28,28,63,"*","*",569,700
,,"Tolland Middle School","=""1425111""",0,16,12,44,0,13,375,460
,,"Tolland Transition Academy","=""1420611""",0,0,0,"*",0,0,"*",8
"Torrington School District","=""1430011""","Southwest School","=""1430811""","*",9,21,111,"*","*",159,305
,,"Torringford School","=""1430911""","*",28,40,240,0,"*",299,623
,,"Torrington High School","=""1436111""","*",58,69,424,"*",31,425,1012
,,"Torrington Middle School","=""1435111""","*",34,51,403,0,"*",450,969
,,"Forbes School","=""1430211""",0,"*",18,131,0,"*",136,302
,,"Integrated PreK","=""1432611""",0,"*","*",30,0,0,30,66
,,"Vogel-Wetmore School","=""1431311""",0,17,39,265,"*","*",247,576
,,"Pre-K SpEd","=""1431611""",0,0,"*","*",0,0,9,17
,,"Post Secondary Transition Services","=""1430311""",0,0,0,"*",0,0,"*",12
,,"TPS Preschool Lab","=""1430611""",0,0,0,"*",0,0,"*",11
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,43,37,109,"*","*",307,520
,,"Daniels Farm School","=""1440811""","*",59,23,60,0,"*",352,514
,,"Madison Middle School","=""1445111""","*",89,61,166,"*",20,483,821
,,"Middlebrook School","=""1440311""","*",55,35,119,0,"*",258,481
,,"Trumbull Early Childhood Education Center","=""1448011""","*",28,21,70,0,"*",97,225
,,"Trumbull High School","=""1446111""","*",207,155,394,"*",45,1346,2155
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,"*","*","*",0,0,19,31
,,"Frenchtown Elementary School","=""1441011""",0,38,45,141,0,27,242,493
,,"Hillcrest Middle School","=""1445211""",0,85,54,155,0,25,451,770
,,"Jane Ryan School","=""1440411""",0,40,18,110,0,18,277,463
,,"Tashua School","=""1440911""",0,47,18,69,0,13,272,419
,,"REACH","=""1440511""",0,0,"*","*",0,0,12,19
,,"Trumbull Alternative School","=""1440211""",0,0,"*","*",0,"*","*",6
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","*","*",67,193,0,63,320,684
,,"Northeast School","=""1460311""",0,23,25,62,0,21,118,249
,,"Center Road School","=""1461411""",0,24,52,93,0,40,242,451
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*","*",6,0,0,"*",17
,,"Lake Street School","=""1460111""",0,26,8,40,0,16,152,242
,,"Maple Street School","=""1460211""",0,"*",31,85,"*",40,83,257
,,"Rockville High School","=""1466111""",0,50,101,193,0,70,561,975
,,"Skinner Road School","=""1461011""",0,49,35,83,0,28,122,317
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,7,11
,,"Park Street Learning Center (PSLC)","=""1460611""",0,0,0,"*",0,0,0,"*"
,,"Renaissance Program","=""1460811""",0,0,0,6,0,"*","*",10
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*","*",13,"*",11,202,235
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","*",43,19,153,"*",33,472,724
,,"Moses Y. Beach School","=""1480111""","*",10,"*",69,"*",9,234,329
,,"Parker Farms School","=""1480311""","*",10,"*",81,0,"*",140,241
,,"Highland School","=""1480211""",0,"*","*",50,"*",13,245,315
,,"BenHaven ABC High School Program","=""1481911""",0,"*",0,"*",0,0,6,11
,,"Benhaven ABC Intermediate Program","=""1480611""",0,"*",0,"*",0,0,0,"*"
,,"Cook Hill School","=""1481011""",0,16,8,79,0,14,257,374
,,"Dag Hammarskjold Middle School","=""1485211""",0,26,"*",132,"*",21,376,564
,,"Evarts C. Stevens School","=""1480911""",0,13,7,77,0,13,205,315
,,"Inspire High School","=""1481711""",0,"*",0,"*",0,"*",8,14
,,"James H. Moran Middle School","=""1485311""",0,27,10,109,0,14,368,528
,,"Lyman Hall High School","=""1486111""",0,43,30,184,"*","*",648,932
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,15,"*",39,"*",12,195,265
,,"Pond Hill School","=""1481211""",0,"*","*",74,0,16,168,268
,,"Rock Hill School","=""1480411""",0,"*","*",67,0,17,200,300
,,"STARS Primary Program","=""1480711""",0,"*","*","*",0,"*",11,19
,,"Wallingford Transition Academy","=""1489111""",0,"*",0,"*",0,0,8,13
,,"STARS Intermediate Program","=""1481111""",0,0,"*","*",0,0,"*",9
,,"Ben Haven ABC Middle School Program","=""1481511""",0,0,0,"*",0,0,"*","*"
,,"Inspire Middle School","=""1481311""",0,0,0,"*",0,"*",12,17
,,"STARS Preschool Program","=""1481811""",0,0,0,"*",0,0,"*","*"
,,"WISE Primary Program","=""1481611""",0,0,0,"*",0,0,"*",6
,,"WISE Intermediate Program","=""1489211""",0,0,0,0,0,"*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","*","*",104,281,0,28,39,462
,,"Carrington School","=""1512711""",6,12,95,236,0,20,84,453
,,"Crosby High School","=""1516211""",12,15,335,939,0,44,107,1452
,,"Driggs School","=""1510911""","*","*",106,285,0,24,26,452
,,"F. J. Kingsbury School","=""1511411""","*","*",116,252,0,22,18,423
,,"Gilmartin School","=""1512611""",8,14,80,333,0,14,33,482
,,"H. S. Chase School","=""1510711""",6,29,131,328,0,33,58,585
,,"John F. Kennedy High School","=""1516411""",10,20,303,865,0,41,152,1391
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",106,259,0,21,48,454
,,"Michael F. Wallace Middle School","=""1515111""","*","*",263,629,0,34,100,1048
,,"North End Middle School","=""1515311""","*","*",168,484,0,35,37,734
,,"Regan School","=""1512811""","*","*",42,167,0,7,22,247
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",111,296,0,43,145,614
,,"Special Education Preschool","=""1518011""","*","*",44,160,0,9,12,230
,,"Wallace Bilingual","=""1515811""","*",0,0,"*",0,0,0,47
,,"Washington School","=""1512311""","*","*",37,224,0,8,18,295
,,"Waterbury Arts Magnet School","=""1516011""","*","*",154,360,0,47,242,821
,,"Waterbury Career Academy","=""1516711""",8,20,206,398,0,23,100,755
,,"Wendell L. Cross School","=""1510811""","*","*",122,335,0,39,100,612
,,"West Side Middle School","=""1515211""","*","*",156,525,0,32,71,799
,,"Wilby High School","=""1516311""","*","*",340,718,0,48,61,1178
,,"B. W. Tinker School","=""1512111""",0,9,99,353,0,33,84,578
,,"Bucks Hill School","=""1510511""",0,"*",49,200,0,"*",16,277
,,"Carrington ESC","=""1511911""",0,"*","*",11,0,"*",7,26
,,"Duggan School","=""1511611""",0,"*",97,247,0,"*",36,410
,,"Enlightenment School","=""1519111""",0,"*",40,68,0,9,"*",121
,,"Hopeville School","=""1511311""",0,"*",59,198,0,"*",20,284
,,"Maloney Interdistrict Magnet School","=""1513111""",0,10,105,315,0,30,135,595
,,"Maloney Prek","=""1519811""",0,"*",8,21,0,"*","*",35
,,"North End ESC","=""1511811""",0,"*","*",8,0,"*","*",13
,,"Reed ESC","=""1512411""",0,"*","*",13,0,"*","*",25
,,"Reed School","=""1513411""",0,"*",104,323,0,23,"*",469
,,"Sprague School","=""1512011""",0,"*",64,297,0,"*",20,395
,,"Walsh School","=""1512211""",0,"*",79,239,0,15,"*",346
,,"Wilby Autism","=""1514511""",0,"*",9,7,0,"*","*",21
,,"Woodrow Wilson School","=""1513211""",0,"*",89,319,0,14,"*",432
,,"Bucks Hill Autism","=""1514611""",0,0,8,31,0,"*","*",48
,,"Bunker Hill BDLC","=""1510111""",0,0,"*","*",0,0,0,16
,,"Generali Autism","=""1513511""",0,0,"*",30,0,0,"*",47
,,"Gilmartin Scope","=""1516911""",0,0,10,25,0,"*","*",39
,,"North End Autism","=""1512911""",0,0,"*",10,0,"*",0,16
,,"North End BDLC","=""1513711""",0,0,"*",11,0,"*","*",20
,,"North End SCOPE","=""1514811""",0,0,"*",9,0,0,"*",15
,,"Roberto Clemente International Dual Language School","=""1517311""",0,0,22,180,0,8,6,216
,,"State Street School","=""1519011""",0,0,33,47,0,6,10,96
,,"Wallace BDLC","=""1514411""",0,0,6,"*",0,"*",0,14
,,"Wallace SCOPE","=""1514911""",0,0,"*",6,0,0,"*",12
,,"Walsh SCOPE","=""1517411""",0,0,"*",7,0,0,"*",14
,,"Wendell Cross ESC","=""1517611""",0,0,"*",9,0,"*",0,12
,,"West Side BDLC","=""1514711""",0,0,"*","*",0,0,"*",12
,,"West Side SCOPE","=""1515511""",0,0,"*",9,0,"*","*",13
,,"Wilby ESC","=""1511711""",0,0,7,19,0,0,6,32
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*","*",0,0,0,"*"
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,240,0,0,0,240
,,"Chase Bilingual","=""1514111""",0,0,0,141,0,0,15,156
,,"Hearing Lab","=""1517211""",0,0,0,"*",0,0,0,"*"
,,"Hopeville Bilingual","=""1514211""",0,0,0,"*",0,0,"*",147
,,"North End Bilingual","=""1515711""",0,0,0,49,0,0,0,49
,,"West Side Bilingual","=""1515611""",0,0,0,66,0,0,0,66
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",21,"*",83,0,30,400,548
,,"Quaker Hill Elementary School","=""1520711""","*",28,14,56,"*",21,218,341
,,"Waterford High School","=""1526111""","*",45,23,86,"*",38,515,713
,,"Autism Class","=""1521111""",0,"*",0,"*",0,0,7,12
,,"Great Neck Elementary School","=""1520211""",0,7,"*",54,"*",26,244,334
,,"Oswegatchie Elementary School","=""1520611""",0,14,"*",52,"*",10,215,296
,,"Avery Point Transition Program","=""1520311""",0,0,"*","*",0,"*",11,15
,,"The Early Childhood Center","=""1520811""",0,0,"*",6,0,"*",19,27
,,"The Early Childhood Center III","=""1521311""",0,0,"*","*",0,"*",10,14
,,"The Early Childhood Center II","=""1521011""",0,0,0,"*",0,"*",19,22
"Watertown School District","=""1530011""","Polk School","=""1530411""","*","*",14,32,0,25,234,312
,,"Swift Middle School","=""1535111""","*","*",25,68,0,18,464,585
,,"Fletcher W. Judson School","=""1530311""",0,"*",9,19,"*",14,241,289
,,"John Trumbull Primary School","=""1530211""",0,"*",30,107,"*",25,483,653
,,"Watertown High School","=""1536111""",0,"*",31,73,"*",23,576,715
,,"Watertown Transition Academy","=""1530811""",0,0,"*",0,0,0,"*",7
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",48,"*",60,0,35,243,418
,,"Bugbee School","=""1550411""","*",28,"*",30,0,25,265,365
,,"Charter Oak International Academy","=""1550511""","*",67,55,215,"*",42,127,518
,,"Conard High School","=""1556111""","*",162,121,322,"*",58,734,1402
,,"Duffy School","=""1550611""","*",36,"*",48,0,29,376,504
,,"Hall High School","=""1556211""","*",148,114,257,"*",83,789,1393
,,"King Philip Middle School","=""1555111""","*",89,83,163,"*",54,409,801
,,"Sedgwick Middle School","=""1555211""","*",93,60,215,"*",45,459,876
,,"Webster Hill School","=""1551211""","*",30,28,104,"*",15,174,353
,,"Whiting Lane School","=""1551311""","*",50,41,74,"*",23,183,375
,,"Wolcott School","=""1551511""","*",49,35,83,"*",28,169,367
,,"Braeburn School","=""1550211""",0,19,17,40,0,21,248,345
,,"Bristow Middle School","=""1555311""",0,29,24,80,0,18,161,312
,,"Morley School","=""1550911""",0,11,11,42,0,20,202,286
,,"Norfeldt Learning Center","=""1559411""",0,"*","*",0,0,"*","*",7
,,"Norfeldt School","=""1551011""",0,36,29,37,0,34,219,355
,,"REACH","=""1557311""",0,"*",6,15,0,"*",17,41
,,"Smith School","=""1551711""",0,49,33,131,"*","*",109,345
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,6,"*",18,0,"*",11,44
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*","*",0,"*",7,14
,,"Strive-West Hartford","=""1559211""",0,0,"*",12,0,"*",10,29
,,"Wolcott Learning Center","=""1559611""",0,0,0,"*",0,0,"*",6
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,20,55,149,0,23,84,331
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",54,207,354,"*",48,212,878
,,"Forest School","=""1560311""","*",14,124,208,"*",24,66,439
,,"Harry M. Bailey Middle School","=""1565111""","*",41,199,388,"*",31,223,885
,,"Savin Rock Community School","=""1561411""","*",41,110,199,0,"*",107,484
,,"Seth G. Haley School","=""1560411""","*","*",69,104,0,21,131,341
,,"West Haven High School","=""1566111""","*",83,449,775,"*",60,420,1793
,,"Alma E. Pagels School","=""1560811""",0,34,87,112,"*","*",111,363
,,"Edith E. Mackrille School","=""1560611""",0,17,74,96,0,16,108,311
,,"Life Skills","=""1560111""",0,0,0,"*",0,0,"*",7
,,"Blended","=""1560711""",0,0,15,26,0,"*","*",55
,,"PACE","=""1560211""",0,0,14,17,0,"*","*",40
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",19,"*",45,0,47,346,462
,,"Weston Intermediate School","=""1570211""","*",29,"*",49,0,44,334,463
,,"Weston Middle School","=""1575111""","*",37,"*",52,0,32,390,519
,,"Weston High School","=""1576111""",0,43,12,63,0,46,545,709
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",56,"*",58,0,49,567,747
,,"Coleytown Middle School","=""1585311""","*",38,"*",30,0,35,369,486
,,"Saugatuck Elementary School","=""1580811""","*",17,"*",40,0,29,302,398
,,"Coleytown Elementary School","=""1580311""",0,28,"*",41,"*",37,368,486
,,"GFS Intensive Resource","=""1580211""",0,"*","*","*",0,"*",9,16
,,"Green's Farms School","=""1580411""",0,21,9,35,0,32,357,454
,,"King's Highway Elementary School","=""1580511""",0,30,14,47,0,35,337,463
,,"LLS Intensive Resource","=""1580111""",0,"*",0,0,0,"*",8,11
,,"Long Lots School","=""1580711""",0,45,7,47,0,42,421,562
,,"Staples High School","=""1586111""",0,99,32,132,0,113,1250,1626
,,"Stepping Stones Preschool","=""1588011""",0,7,"*","*",0,"*",39,54
,,"Westport Connections","=""1580911""",0,0,0,0,0,0,6,6
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",20,18,40,"*",14,214,308
,,"Highcrest School","=""1591111""","*",30,13,65,"*",28,324,462
,,"Samuel B. Webb Elementary School","=""1591211""","*",23,15,83,"*",7,202,333
,,"Silas Deane Middle School","=""1595211""","*",29,25,132,0,"*",364,572
,,"Wethersfield High School","=""1596111""","*",39,58,246,"*",43,735,1126
,,"ABA","=""1590411""",0,"*","*",16,0,"*",19,43
,,"Charles Wright School","=""1591011""",0,15,15,78,0,10,147,265
,,"Emerson-Williams School","=""1590211""",0,18,"*",104,"*",23,270,432
,,"STRIVE","=""1590311""",0,0,"*","*",0,0,6,11
,,"Wethersfield Transition Academy","=""1590111""",0,0,"*","*",0,0,6,9
"Willington School District","=""1600011""","Center School","=""1600111""","*","*","*",23,0,8,172,214
,,"Hall Memorial School","=""1605111""","*","*","*",17,"*",8,148,178
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",97,"*",64,"*",56,610,833
,,"Miller-Driscoll School","=""1610511""","*",90,"*",43,0,63,644,854
,,"Cider Mill School","=""1610711""",0,103,11,52,0,55,601,822
,,"Community Steps","=""1610311""",0,"*",0,0,0,0,"*",13
,,"Wilton High School","=""1616111""",0,134,"*",85,"*",76,933,1244
,,"Genesis","=""1610211""",0,0,0,"*",0,"*",19,25
"Winchester School District","=""1620011""","Pearson School","=""1625111""","*",7,9,38,"*",13,231,300
,,"Mary P. Hinsdale School","=""1620211""",0,"*","*",52,0,8,234,303
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*","*",10,261,0,22,254,554
,,"North Windham School","=""1630311""","*","*",11,335,0,"*",74,430
,,"W. B. Sweeney School","=""1630611""","*","*",9,158,0,"*",37,213
,,"Windham High School","=""1636111""","*","*",26,548,0,14,84,675
,,"Windham Middle School","=""1635111""","*","*",16,453,0,12,79,565
,,"Natchaug School","=""1630111""",0,"*",15,191,0,"*",39,254
,,"Windham Early Childhood Center","=""1638311""",0,"*","*",170,0,"*",28,209
,,"Early Headstart","=""1638011""",0,0,"*",28,0,0,"*",33
,,"Medically Fragile Program","=""1630911""",0,0,"*",0,0,0,"*","*"
,,"Sweeney ASD Program","=""1631111""",0,0,"*",12,0,0,"*",16
,,"Windham Center School","=""1630511""",0,0,"*",129,0,"*",65,205
,,"Assisted Work Program","=""1631411""",0,0,0,14,0,0,10,24
,,"CORE","=""1631511""",0,0,0,"*",0,0,"*",13
,,"Natchaug Emotional Disturbance Program","=""1630711""",0,0,0,"*",0,0,"*",9
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","*","*",41,61,0,30,261,414
,,"South Elementary School","=""1650411""",0,"*",36,62,"*",21,182,317
,,"Windsor Locks High School","=""1656111""",0,28,43,79,0,23,205,378
,,"Windsor Locks Middle School","=""1655111""",0,21,38,64,0,25,167,315
,,"Pine Meadow Academy","=""1650611""",0,0,"*","*",0,"*",18,31
,,"RISE Transition Academy","=""1650211""",0,0,9,"*",0,"*",8,19
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",141,110,0,35,78,388
,,"Oliver Ellsworth School","=""1640911""","*",18,139,101,"*",45,106,411
,,"Windsor High School","=""1646111""","*",36,511,259,"*",89,221,1119
,,"Clover Street School","=""1640111""",0,"*",99,78,0,"*",66,274
,,"Poquonock Elementary School","=""1640511""",0,13,141,106,0,42,89,391
,,"Sage Park Middle School","=""1645311""",0,"*",308,179,"*",60,123,695
,,"Community Based Transition Academy","=""1640211""",0,0,15,"*",0,"*",7,27
"Wolcott School District","=""1660011""","Compass","=""1660711""",0,"*",0,"*",0,"*","*",9
,,"Alcott School","=""1660611""","*","*",16,60,0,13,227,328
,,"Tyrrell Middle School","=""1665111""","*",12,15,82,0,"*",384,505
,,"Frisbie School","=""1660211""",0,"*","*",52,"*","*",204,271
,,"Wakelee School","=""1660511""",0,15,16,68,0,10,263,372
,,"Wolcott High School","=""1666111""",0,18,30,98,0,23,451,620
,,"ABC Classroom","=""1660311""",0,0,"*","*",0,"*","*",8
,,"Phoenix Program","=""1660411""",0,0,"*","*",0,"*","*",8
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",141,"*",74,0,79,570,882
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","*","*","*",25,0,21,372,425
,,"Woodstock Middle School","=""1695111""","*","*","*",16,0,24,300,345
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,6,6,29,0,11,302,354
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*",0,9,0,"*",175,194
,,"Bridges at Barkhamsted Elementary School","=""0050211""",0,0,"*","*",0,0,"*",8
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,0,0,"*","*",16
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,6,27,52,0,27,369,481
,,"Bolton High School","=""0126111""",0,9,17,21,0,7,161,215
,,"Bolton Transition Program","=""0120211""",0,0,0,0,0,0,"*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",0,"*","*",24,0,12,128,167
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,10,123,192,0,23,15,363
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,"*",0,"*",0,"*",74,80
"Canton School District","=""0230011""","Canton High School","=""0236111""",0,14,37,34,0,13,357,455
,,"Canton Intermediate School","=""0230311""",0,"*",20,27,"*",12,272,338
,,"Canton Middle School","=""0235111""",0,"*",18,16,0,"*",190,240
,,"Cherry Brook Primary School","=""0230211""",0,8,15,28,0,8,391,450
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",19,0,8,121,154
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*",0,17,0,"*",182,207
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,"*",0,"*",0,"*",60,66
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",72,104,"*",7,36,223
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*","*",6,"*","*",82,97
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,"*","*",18,"*","*",168,195
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",47,97,"*",24,95,272
,,"Derby High School","=""0376111""",0,10,93,138,0,19,110,370
,,"Derby Middle School","=""0375011""",0,"*",56,138,0,"*",71,282
,,"Irving School","=""0370411""",0,6,74,169,0,20,60,329
,,"Little Raiders University","=""0370111""",0,0,8,25,0,6,20,59
,,"RAISE Academy","=""0370511""",0,0,"*",14,0,"*",7,25
,,"Alternative Education Program","=""0370211""",0,0,0,0,0,"*",0,"*"
"East Granby School District","=""0400011""","Allgrove School","=""0400111""",0,15,7,12,0,8,153,195
,,"East Granby High School","=""0406111""",0,22,27,20,0,9,161,239
,,"East Granby Middle School","=""0405111""",0,18,13,15,0,8,150,204
,,"R. Dudley Seymour School","=""0400211""",0,12,8,7,0,11,141,179
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",0,19,"*",27,"*",11,221,285
,,"Samuel Staples Elementary School","=""0460111""",0,48,22,58,0,35,455,618
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,10,78,84,0,28,105,305
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",25,"*",11,260,299
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,"*","*","*",0,"*",62,73
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",20,0,9,157,191
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,"*",214,169,0,"*","*",392
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*",0,19,0,"*",220,247
,,"Bakerville Consolidated School","=""0920111""",0,0,0,"*",0,"*",100,106
,,"New Hartford Elementary School","=""0920211""",0,0,0,8,0,6,85,99
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,"*",0,"*",0,"*",49,56
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,12,"*",66,0,"*",289,380
,,"Old Saybrook Middle School","=""1065211""",0,9,"*",51,"*",13,225,301
,,"Old Saybrook Senior High School","=""1066111""",0,14,0,42,"*","*",278,345
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",0,25,"*",14,0,"*",176,226
,,"Peck Place School","=""1070511""",0,54,"*",29,"*",25,255,366
,,"Race Brook School","=""1070311""",0,51,17,40,0,15,260,383
,,"Turkey Hill School","=""1070411""",0,30,"*",22,0,"*",238,306
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,"*","*",10,0,6,323,347
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,"*","*",49,0,10,144,210
,,"Gildersleeve School","=""1130411""",0,"*","*",47,0,20,188,269
,,"Portland High School","=""1136111""",0,"*",16,44,0,"*",229,305
,,"Portland Middle School","=""1135111""",0,6,10,39,0,8,148,211
,,"Valley View School","=""1130211""",0,"*","*",30,0,11,178,228
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,"*","*",35,0,15,248,308
,,"SELC","=""2010312""",0,0,0,0,0,"*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional Middle School","=""2060512""",0,"*","*",7,0,9,132,152
,,"Goshen Center School","=""2060112""",0,0,"*","*",0,10,126,144
,,"Wamogo Regional High School","=""2066112""",0,0,"*",26,"*",9,338,379
,,"Wamogo Transition Program","=""2060412""",0,0,"*",0,0,0,"*","*"
,,"Warren Elementary School","=""2060312""",0,0,"*","*",0,"*",50,54
,,"James Morris School","=""2060212""",0,0,0,"*",0,"*",105,111
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,36,18,70,0,31,582,737
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,"*","*",58,0,164,435,660
,,"Harwinton Consolidated School","=""2100312""",0,"*","*",24,0,63,277,368
,,"Lake Garda Elementary School","=""2100212""",0,"*","*",33,0,89,321,453
,,"Lewis S. Mills High School","=""2106112""",0,"*","*",44,0,151,421,627
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,"*",6,16,0,"*",177,205
,,"Parish Hill Transition Program","=""2110112""",0,0,0,"*",0,0,"*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",0,6,11,63,0,6,209,295
,,"Long River Middle School","=""2165112""",0,8,19,45,0,8,354,434
,,"Prospect Elementary School","=""2160512""",0,8,26,37,0,25,509,605
,,"Woodland Regional High School","=""2166012""",0,"*",20,65,0,"*",490,590
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,"*",8,0,"*",87,99
,,"Lyme Consolidated School","=""2180112""",0,"*","*",17,0,7,188,215
,,"Lyme-Old Lyme High School","=""2186112""",0,19,"*",34,0,"*",324,392
,,"Lyme-Old Lyme Middle School","=""2185112""",0,"*","*",13,0,13,233,272
,,"Mile Creek School","=""2180212""",0,"*","*",17,0,18,270,311
,,"Alternative Program","=""2180412""",0,0,0,0,0,0,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,"*",7,31,"*",21,239,303
