"Student Counts by School and Race"
"All Districts, All Schools"
"2017-18"

"",,,,"Race",,,,,,,
,,"Dolan School","=""1355311""",0,26,88,254,"*","*",158,532
,,"Hart School","=""1352211""",0,120,91,280,0,29,111,631
,,"Julia A. Stark School","=""1351211""",0,29,77,298,"*","*",182,603
,,"K. T. Murphy School","=""1350511""",0,87,56,287,"*","*",91,547
,,"Newfield School","=""1350611""",0,33,90,275,0,10,162,570
,,"Preschool Team","=""1358011""",0,"*","*",33,0,0,12,55
,,"Roxbury School","=""1350911""",0,32,101,279,"*","*",158,592
,,"Scofield Middle School","=""1355711""",0,90,74,258,0,8,242,672
,,"Stamford High School","=""1356111""",0,95,392,654,0,35,513,1689
,,"Stillmeadow School","=""1352111""",0,52,68,341,"*","*",165,654
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,60,116,208,0,16,252,652
,,"Westover School","=""1351411""",0,88,161,249,0,24,159,681
,,"Stamford Transition Services","=""1350211""",0,0,"*",14,0,0,"*",28
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",21,0,20,328,380
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",11,"*",22,"*",13,332,383
,,"Pawcatuck Middle School","=""1375111""","*",6,"*",27,0,"*",252,295
,,"Stonington High School","=""1376111""","*",25,"*",25,0,20,612,694
,,"Stonington Middle School","=""1375211""","*","*",9,17,0,9,315,357
,,"West Broad Street School","=""1370411""","*","*","*",6,0,"*",110,126
,,"West Vine Street School","=""1370611""","*","*",7,13,0,20,132,178
,,"Stonington BOE Pre-School","=""1370111""",0,"*",0,0,0,"*",18,20
,,"SAILS","=""1370711""",0,0,0,"*",0,0,0,"*"
,,"Stonington HS PreK","=""1370211""",0,0,0,0,0,0,17,17
,,"The Transition Annex","=""1370811""",0,0,0,0,0,0,"*","*"
"Stratford School District","=""1380011""","ALL Class Room - Second Hill Lane","=""1382711""","*",0,"*","*",0,0,"*","*"
,,"Bunnell High School","=""1386211""","*",36,266,284,"*",24,433,1045
,,"Nichols School","=""1380911""","*",10,85,146,"*",16,133,392
,,"Stratford High School","=""1386111""","*",24,237,280,"*",23,392,958
,,"Eli Whitney School","=""1381311""",0,"*",87,135,"*",20,244,505
,,"ABA Whitney","=""1382411""",0,"*","*","*",0,0,"*",6
,,"Chapel School","=""1380311""",0,7,109,167,0,21,161,465
,,"David Wooster Middle School","=""1385211""",0,18,111,171,0,17,199,516
,,"Franklin School","=""1380411""",0,13,73,138,"*","*",60,298
,,"Harry B. Flood Middle School","=""1385311""",0,24,140,186,0,11,226,587
,,"Johnson House Elementary School","=""1381511""",0,14,91,101,0,18,156,380
,,"Lordship School","=""1380811""",0,"*",77,84,0,"*",91,269
,,"SHL - ABA - K-6","=""1380611""",0,"*",0,0,0,"*","*","*"
,,"Second Hill Lane School","=""1381011""",0,21,108,228,0,23,227,607
,,"Victoria Soto Preschool","=""1382211""",0,8,55,85,0,14,109,271
,,"Wilcoxson School","=""1381411""",0,12,52,109,"*","*",177,363
,,"ABA Nichols","=""1382511""",0,0,"*",0,0,0,"*",6
,,"ALPHA","=""1380511""",0,0,12,7,0,0,13,32
,,"Franklin STEPS K-2","=""1382111""",0,0,"*",0,0,"*","*","*"
,,"High School Sails","=""1380711""",0,0,"*","*",0,"*",6,15
,,"Johnson House STEPS 3-6","=""1381211""",0,0,"*","*",0,0,"*",10
,,"Middle School Sails","=""1381811""",0,0,"*",0,0,"*","*","*"
,,"PDLC Whitney","=""1382311""",0,0,"*",0,0,0,"*",6
,,"STEPS 7-8","=""1381911""",0,0,"*","*",0,0,"*","*"
,,"STEPS 9-12","=""1382011""",0,0,"*","*",0,0,"*",9
,,"Steps K-2 Nichols","=""1382611""",0,0,"*","*",0,0,"*",6
,,"Strive-Stratford","=""1389011""",0,0,"*","*",0,"*",7,15
,,"IPP Classroom - Johnson","=""1381111""",0,0,0,"*",0,0,"*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",22,22,26,0,"*",363,439
,,"Suffield High School","=""1396111""","*",26,22,48,"*",6,692,797
,,"Suffield Middle School","=""1395111""","*",23,19,39,0,"*",431,520
,,"A. Ward Spaulding School","=""1390411""",0,14,21,31,0,8,374,448
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",150,121,0,0,"*",279
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*",84,"*",81,0,20,365,561
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",120,"*",29,0,12,917,1087
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","*","*","*",8,0,"*",259,279
,,"Thomaston High School","=""1406211""",0,"*","*",22,0,12,349,395
,,"Thomaston Center School","=""1400211""",0,0,0,"*","*",6,179,190
,,"PATHS","=""1400311""",0,0,0,0,0,0,7,7
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*","*","*",27,0,9,294,335
,,"Tourtellotte Memorial High School","=""1416111""","*","*","*",16,0,13,208,243
,,"Mary R. Fisher Elementary School","=""1410111""",0,"*","*",22,0,12,387,430
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*",24,12,24,"*","*",761,827
,,"Tolland Middle School","=""1425111""","*",24,8,21,0,"*",521,578
,,"Birch Grove Primary School","=""1420111""",0,19,9,22,0,14,404,468
,,"Tolland Intermediate School","=""1420211""",0,21,19,19,"*","*",491,556
,,"LEAP at TIS","=""1420411""",0,0,0,0,0,"*","*",9
,,"TALC","=""1420311""",0,0,0,0,0,0,"*","*"
"Torrington School District","=""1430011""","East School","=""1430111""","*",19,10,43,"*",16,273,363
,,"Torrington High School","=""1436111""","*",44,56,226,"*",29,524,884
,,"Torrington Middle School","=""1435111""","*",42,35,266,"*",35,660,1042
,,"East TPS - PreK - Reg Ed","=""1432211""",0,"*",0,27,0,0,"*",45
,,"Forbes School","=""1430211""",0,9,"*",128,"*",18,180,343
,,"Pre-K SpEd","=""1431611""",0,"*","*",8,0,"*",14,26
,,"Southwest School","=""1430811""",0,6,14,92,0,12,199,323
,,"Torringford School","=""1430911""",0,34,15,98,"*","*",379,537
,,"Vogel-Wetmore School","=""1431311""",0,"*",15,167,"*",18,227,440
,,"THRIVE / Forbes School","=""1431511""",0,0,0,"*",0,0,"*","*"
,,"TPS Preschool Lab","=""1430611""",0,0,0,"*",0,"*",22,25
,,"New Opportunity Program","=""1431411""",0,0,0,0,0,"*",0,"*"
,,"Post Secondary Transition Services","=""1430311""",0,0,0,0,0,0,"*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","*",42,19,50,"*",6,344,464
,,"Frenchtown Elementary School","=""1441011""","*",38,45,98,0,"*",323,519
,,"Hillcrest Middle School","=""1445211""","*",66,27,63,"*",9,562,729
,,"Jane Ryan School","=""1440411""","*",31,17,45,0,"*",283,384
,,"Madison Middle School","=""1445111""","*",79,42,98,0,"*",638,872
,,"Trumbull High School","=""1446111""","*",159,113,221,0,"*",1590,2107
,,"Middlebrook School","=""1440311""",0,78,40,77,"*","*",296,498
,,"Daniels Farm School","=""1440811""",0,48,20,50,0,8,349,475
,,"Tashua School","=""1440911""",0,59,13,33,0,7,299,411
,,"Trumbull Early Childhood Education Center","=""1448011""",0,16,"*",40,0,"*",153,226
,,"REACH","=""1440511""",0,0,"*",0,0,0,"*",9
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,0,0,"*",0,0,"*",9
,,"Trumbull Alternative School","=""1440211""",0,0,0,"*",0,0,"*",14
"Unified School District #2","=""3470015""","Albert J. Solnit Children's Center - North Campus","=""3470115""","*",0,"*","*",0,"*",11,24
,,"Walter G. Cady School","=""3476715""",0,"*",27,19,0,"*","*",53
,,"Albert J. Solnit - South Campus","=""3470315""",0,0,12,23,0,0,22,57
,,"Virtual Academy","=""3470215""",0,0,"*","*",0,0,0,"*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","*","*",13,41,0,29,140,235
,,"Rockville High School","=""1466111""","*",49,95,101,0,"*",523,791
,,"Vernon Center Middle School","=""1465111""","*",38,91,118,0,"*",431,703
,,"Center Road School","=""1461411""",0,37,53,92,0,38,262,482
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*",0,"*",0,"*","*",7
,,"Lake Street School","=""1460111""",0,"*","*",27,0,18,169,230
,,"Maple Street School","=""1460211""",0,17,44,87,0,27,108,283
,,"Skinner Road School","=""1461011""",0,52,39,70,"*","*",146,334
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,7,9
,,"Renaissance Program","=""1460811""",0,0,"*",6,0,"*","*",11
,,"Park Street Learning Center (PSLC)","=""1460611""",0,0,0,0,0,0,"*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*",8,7,"*",10,243,276
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,24,"*",36,"*",15,251,328
,,"James H. Moran Middle School","=""1485311""","*",30,12,122,"*",8,459,635
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""","*",21,"*",49,0,6,240,322
,,"Parker Farms School","=""1480311""","*",12,9,59,"*","*",175,263
,,"Rock Hill School","=""1480411""","*",10,"*",58,0,11,236,320
,,"WISE Intermediate Program","=""1489211""","*",0,0,0,0,"*","*",7
,,"Cook Hill School","=""1481011""",0,21,8,84,0,9,232,354
,,"Dag Hammarskjold Middle School","=""1485211""",0,33,"*",126,0,"*",522,702
,,"Evarts C. Stevens School","=""1480911""",0,15,"*",63,0,"*",207,296
,,"Inspire Middle School","=""1481311""",0,"*",0,0,0,0,"*",12
,,"Lyman Hall High School","=""1486111""",0,37,26,186,"*","*",818,1076
,,"Mark T. Sheehan High School","=""1486211""",0,58,22,80,0,8,604,772
,,"Moses Y. Beach School","=""1480111""",0,13,"*",56,0,"*",267,344
,,"Pond Hill School","=""1481211""",0,15,"*",68,0,"*",228,324
,,"STARS Intermediate Program","=""1481111""",0,"*",0,"*",0,0,"*",6
,,"Wallingford Transition Academy","=""1489111""",0,"*",0,"*",0,0,6,10
,,"A.R.T.S. Academy","=""1489011""",0,0,0,"*",0,0,"*",14
,,"Education Enhancement Program","=""1480511""",0,0,0,7,0,0,15,22
,,"STARS Primary Program","=""1480711""",0,0,0,"*",0,0,"*",11
,,"Benhaven ABC Intermediate Program","=""1480611""",0,0,0,0,0,0,6,6
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",14,16,223,514,0,25,180,972
,,"Washington School","=""1512311""","*","*",51,226,0,12,26,324
,,"Bunker Hill School","=""1510611""","*","*",104,229,0,21,80,448
,,"Carrington School","=""1512711""","*","*",114,205,0,17,127,483
,,"Crosby High School","=""1516211""","*",13,278,610,"*",15,218,1147
,,"Driggs School","=""1510911""","*","*",153,288,0,18,65,536
,,"Duggan School","=""1511611""","*",0,115,289,0,"*",73,510
,,"F. J. Kingsbury School","=""1511411""","*","*",153,267,0,29,51,504
,,"Gilmartin School","=""1512611""","*",15,98,250,"*",20,94,486
,,"H. S. Chase School","=""1510711""",9,23,140,343,0,23,123,661
,,"Hearing Lab","=""1517211""","*",0,0,"*",0,0,0,"*"
,,"Hopeville School","=""1511311""","*",0,64,188,0,"*",64,343
,,"John F. Kennedy High School","=""1516411""",14,26,254,669,0,29,281,1273
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",92,225,0,26,231,590
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",127,300,0,33,97,573
,,"Michael F. Wallace Middle School","=""1515111""",6,26,267,577,0,22,192,1090
,,"North End Middle School","=""1515311""","*","*",242,538,0,20,85,898
,,"Reed School","=""1513411""","*","*",110,315,0,16,27,470
,,"Regan School","=""1512811""","*","*",70,140,0,9,46,273
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",82,234,0,36,244,614
,,"Special Education Preschool","=""1518011""","*","*",35,105,0,"*",29,177
,,"Sprague School","=""1512011""","*",0,104,326,0,"*",67,522
,,"Walsh School","=""1512211""","*",0,116,277,0,"*",20,434
,,"Waterbury Arts Magnet School","=""1516011""",6,6,113,133,0,20,188,466
,,"Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",49,124,0,15,144,341
,,"Waterbury Career Academy","=""1516711""",7,25,227,390,0,28,174,851
,,"Wendell L. Cross School","=""1510811""","*",18,59,157,0,"*",96,347
,,"Wilby ESC","=""1511711""","*",0,"*","*",0,0,"*",11
,,"Wilby High School","=""1516311""","*","*",308,604,0,22,124,1072
,,"Woodrow Wilson School","=""1513211""","*","*",96,293,"*",18,17,427
,,"B. W. Tinker School","=""1512111""",0,8,85,271,0,41,169,574
,,"Bucks Hill Autism","=""1514611""",0,"*","*",9,0,"*","*",21
,,"Bucks Hill School","=""1510511""",0,"*",83,279,0,"*",26,408
,,"Carrington ESC","=""1511911""",0,"*","*",7,0,0,"*",14
,,"Enlightenment School","=""1519111""",0,"*",34,84,0,"*",15,139
,,"B.W. Tinker BDLC","=""1510411""",0,0,"*",11,0,"*","*",20
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",15,0,"*","*",21
,,"Duggan Scope","=""1516811""",0,0,"*","*",0,0,0,"*"
,,"Generali Autism","=""1513511""",0,0,14,14,0,"*","*",31
,,"Gilmartin Scope","=""1516911""",0,0,"*","*",0,0,"*",8
,,"Maloney Prek","=""1519811""",0,0,"*",9,0,0,"*",17
,,"North End Autism","=""1512911""",0,0,"*","*",0,0,"*",10
,,"North End BDLC","=""1513711""",0,0,11,17,0,0,0,28
,,"North End ESC","=""1511811""",0,0,"*",7,0,0,"*",12
,,"North End SCOPE","=""1514811""",0,0,"*",7,0,"*","*",14
,,"Reed ESC","=""1512411""",0,0,"*",17,0,"*","*",24
,,"State Street School","=""1519011""",0,0,21,43,0,"*","*",74
,,"Wallace BDLC","=""1514411""",0,0,"*",8,0,0,"*",14
,,"Wallace SCOPE","=""1514911""",0,0,"*",9,0,0,"*",13
,,"West Side BDLC","=""1514711""",0,0,9,"*",0,0,"*",18
,,"West Side SCOPE","=""1515511""",0,0,"*",12,0,0,"*",16
,,"Wilby Autism","=""1514511""",0,0,"*",6,0,0,"*",14
,,"Woodrow Wilson BDLC","=""1511211""",0,0,9,11,0,"*","*",23
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,"*",0,0,"*",164
,,"Chase Bilingual","=""1514111""",0,0,0,119,0,0,9,128
,,"Hopeville Bilingual","=""1514211""",0,0,0,122,0,0,0,122
,,"North End Bilingual","=""1515711""",0,0,0,47,0,0,0,47
,,"Wallace Bilingual","=""1515811""",0,0,0,45,0,0,0,45
,,"West Side Bilingual","=""1515611""",0,0,0,45,0,0,0,45
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",30,14,62,"*",16,459,586
,,"Oswegatchie Elementary School","=""1520611""","*",14,"*",32,0,12,281,346
,,"Waterford High School","=""1526111""","*",52,27,80,"*",22,650,838
,,"Avery Point Transition Program","=""1520311""",0,"*",0,"*",0,"*","*",6
,,"Great Neck Elementary School","=""1520211""",0,14,6,39,0,16,266,341
,,"Quaker Hill Elementary School","=""1520711""",0,13,"*",40,"*",29,273,368
,,"The Early Childhood Center","=""1520811""",0,"*",0,"*",0,"*",22,29
,,"Autism Class","=""1521111""",0,0,0,0,0,0,"*","*"
,,"Waterford High School Tutor Center","=""1521211""",0,0,0,0,0,0,"*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*","*","*",17,0,12,263,301
,,"John Trumbull Primary School","=""1530211""","*","*",14,46,0,12,550,634
,,"Swift Middle School","=""1535111""","*","*",19,50,0,21,561,669
,,"Watertown High School","=""1536111""","*","*",20,62,0,23,709,836
,,"Polk School","=""1530411""",0,"*",15,34,0,"*",266,327
,,"Watertown Transition Academy","=""1530811""",0,"*",0,0,0,0,"*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",67,29,62,0,"*",243,421
,,"Charter Oak International Academy","=""1550511""","*",74,57,207,"*",31,149,523
,,"Conard High School","=""1556111""","*",199,138,280,0,"*",790,1462
,,"Hall High School","=""1556211""","*",173,101,228,"*",72,912,1490
,,"Sedgwick Middle School","=""1555211""","*",99,81,191,"*",25,506,905
,,"Whiting Lane School","=""1551311""","*",35,30,79,"*",20,211,377
,,"Achieve","=""1559111""",0,"*","*","*",0,0,8,13
,,"Braeburn Learning Center","=""1559311""",0,"*","*","*",0,"*","*",9
,,"Braeburn School","=""1550211""",0,17,18,41,0,21,252,349
,,"Bristow Middle School","=""1555311""",0,49,36,53,0,21,261,420
,,"Bugbee School","=""1550411""",0,18,18,45,0,17,296,394
,,"Duffy School","=""1550611""",0,25,19,59,0,22,365,490
,,"King Philip Middle School","=""1555111""",0,95,82,145,"*","*",559,933
,,"Morley School","=""1550911""",0,8,18,36,0,18,217,297
,,"Norfeldt Learning Center","=""1559411""",0,"*","*",0,0,"*",8,11
,,"Norfeldt School","=""1551011""",0,46,"*",33,"*",30,190,317
,,"REACH","=""1557311""",0,"*","*",22,0,"*",12,40
,,"Smith School","=""1551711""",0,68,58,113,0,11,120,370
,,"Strive-West Hartford","=""1559211""",0,"*",6,14,0,"*",17,40
,,"Webster Hill School","=""1551211""",0,38,21,82,0,16,204,361
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,"*","*","*",0,0,7,19
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*",6,0,"*","*",15
,,"Wolcott Learning Center","=""1559611""",0,"*",0,"*",0,"*","*",8
,,"Wolcott School","=""1551511""",0,76,32,85,"*","*",195,410
,,"Morley Learning Center","=""1559711""",0,0,0,"*",0,0,0,"*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","*","*",78,219,0,17,123,444
,,"Alma E. Pagels School","=""1560811""","*",11,84,85,0,"*",148,335
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",39,213,328,"*",24,307,914
,,"Forest School","=""1560311""","*","*",115,197,0,29,63,424
,,"Savin Rock Community School","=""1561411""","*",14,118,224,0,"*",111,482
,,"Seth G. Haley School","=""1560411""","*",11,53,109,0,"*",193,378
,,"West Haven High School","=""1566111""","*",63,351,517,0,"*",471,1453
,,"ASD Lab","=""1561111""",0,"*","*","*",0,0,0,"*"
,,"Edith E. Mackrille School","=""1560611""",0,29,67,83,0,9,132,320
,,"Harry M. Bailey Middle School","=""1565111""",0,29,211,346,0,35,298,919
,,"Life Skills","=""1560111""",0,0,"*","*",0,"*","*",10
,,"Blended","=""1560711""",0,0,"*","*",0,0,6,14
,,"Blended (Molloy)","=""1560511""",0,0,"*","*",0,0,9,15
,,"PACE","=""1560211""",0,0,17,18,0,0,10,45
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*","*","*",32,0,"*",206,250
,,"Westbrook Middle School","=""1545111""","*",6,0,32,0,"*",195,236
,,"Daisy Ingraham School","=""1540211""",0,"*","*",48,0,"*",181,241
"Weston School District","=""1570011""","Weston High School","=""1576111""","*",39,"*",31,0,22,696,808
,,"Hurlbutt Elementary School","=""1570111""",0,22,7,38,0,29,333,429
,,"Weston Intermediate School","=""1570211""",0,31,9,25,0,33,409,507
,,"Weston Middle School","=""1575111""",0,22,8,25,0,28,501,584
,,"Post-High School Community Class Transition Program","=""1570311""",0,0,0,"*",0,0,0,"*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",28,"*",14,0,24,298,369
,,"Green's Farms School","=""1580411""","*",17,"*",35,0,29,325,417
,,"Bedford Middle School","=""1585111""",0,54,8,44,0,43,705,854
,,"Coleytown Middle School","=""1585311""",0,36,7,20,0,18,399,480
,,"GFS Intensive Resource","=""1580211""",0,"*",0,0,0,0,"*","*"
,,"King's Highway Elementary School","=""1580511""",0,39,17,19,0,26,362,463
,,"LLS Intensive Resource","=""1580111""",0,"*",0,"*",0,0,"*","*"
,,"Long Lots School","=""1580711""",0,47,18,44,0,27,404,540
,,"Saugatuck Elementary School","=""1580811""",0,25,"*","*",0,33,404,483
,,"Staples High School","=""1586111""",0,110,45,101,0,26,1606,1888
,,"Stepping Stones Preschool","=""1588011""",0,"*","*","*",0,0,57,66
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",18,"*",39,0,15,254,339
,,"Charles Wright School","=""1591011""","*","*",14,67,0,17,209,320
,,"Emerson-Williams School","=""1590211""","*",14,"*",87,0,22,289,421
,,"Silas Deane Middle School","=""1595211""","*",32,13,79,"*",15,414,557
,,"Wethersfield High School","=""1596111""","*",55,53,197,"*",18,825,1153
,,"Highcrest School","=""1591111""",0,12,12,72,0,14,334,444
,,"Samuel B. Webb Elementary School","=""1591211""",0,8,13,56,0,13,237,327
,,"Wethersfield Transition Academy","=""1590111""",0,0,"*","*",0,0,9,15
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",103,"*",43,0,27,729,906
,,"Middlebrook School","=""1615211""","*",123,14,36,"*",25,803,1004
,,"Wilton High School","=""1616111""","*",102,"*",43,0,25,1136,1330
,,"Miller-Driscoll School","=""1610511""",0,95,"*","*",0,37,611,775
,,"Community Steps","=""1610311""",0,0,0,0,0,0,"*","*"
"Winchester School District","=""1620011""","Pearson School","=""1625111""","*",12,6,54,0,"*",221,299
,,"Batcheller Early Education Center","=""1620411""",0,"*","*",21,"*",9,189,229
"Windham School District","=""1630011""","Assisted Work Program","=""1631211""","*",0,0,10,0,0,"*",12
,,"Natchaug School","=""1630111""","*","*",10,239,0,14,43,312
,,"North Windham School","=""1630311""","*","*",13,369,0,"*",77,469
,,"Windham High School","=""1636111""","*","*",33,407,0,8,109,566
,,"Windham Middle School","=""1635111""","*","*",27,452,0,9,103,599
,,"Charles H. Barrows STEM Academy","=""1630411""",0,"*",13,252,"*",22,274,567
,,"Windham Early Childhood Center","=""1638311""",0,"*","*",134,0,"*",46,186
,,"W. B. Sweeney School","=""1630611""",0,0,12,208,0,7,28,255
,,"Early Headstart","=""1638011""",0,0,0,29,0,"*","*",33
,,"Medically Fragile Program","=""1630911""",0,0,0,"*",0,0,0,"*"
,,"North Windham ASD Program","=""1630811""",0,0,0,"*",0,0,"*",8
,,"Sweeney ASD Program","=""1631111""",0,0,0,"*",0,0,"*",7
,,"Windham Center School","=""1630511""",0,0,0,203,0,"*","*",274
,,"Windham Early Childhood Tuckie Road","=""1631011""",0,0,0,"*",0,0,"*",32
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",147,75,0,34,114,396
,,"Oliver Ellsworth School","=""1640911""","*",35,123,87,0,"*",107,388
,,"Clover Street School","=""1640111""",0,7,139,56,0,23,63,288
,,"Community Based Transition Academy","=""1640211""",0,"*",15,"*",0,0,"*",23
,,"Poquonock Elementary School","=""1640511""",0,18,127,57,0,22,72,296
,,"Sage Park Middle School","=""1645311""",0,"*",313,131,"*",44,194,701
,,"Windsor High School","=""1646111""",0,"*",561,174,"*",60,290,1134
,,"Expulsion","=""1640411""",0,0,"*",0,0,0,0,"*"
,,"Spark","=""1640311""",0,0,8,"*",0,0,"*",14
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","*","*",21,40,0,22,468,563
,,"Wakelee School","=""1660511""","*","*",8,26,0,9,322,373
,,"Alcott School","=""1660611""",0,9,"*",33,0,"*",208,263
,,"Frisbie School","=""1660211""",0,"*","*",22,0,7,252,289
,,"Wolcott High School","=""1666111""",0,15,15,36,0,27,664,757
,,"ABC Classroom","=""1660311""",0,0,0,"*",0,0,"*",6
,,"Phoenix Program","=""1660411""",0,0,0,0,0,0,"*","*"
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",103,"*",53,0,36,601,830
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*",9,32,"*",17,330,394
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*","*","*",0,6,209,222
,,"Bridges at Barkhamsted Elementary School","=""0050211""",0,0,0,"*",0,"*","*","*"
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,0,0,"*","*",22
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",0,31,"*",31,0,"*",292,364
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,13,33,47,0,22,415,530
,,"Bolton High School","=""0126111""",0,"*",20,15,0,"*",227,275
,,"Bolton Transition Program","=""0120211""",0,0,0,0,0,0,"*","*"
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,6,77,121,0,25,25,254
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",0,"*","*",19,0,10,251,283
,,"Dr. Helen Baldwin Middle School","=""0225111""",0,0,"*","*",0,8,156,173
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",10,0,"*",129,147
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*","*",9,0,9,183,205
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",0,"*",6,29,0,"*",388,430
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",83,62,0,"*",48,202
"Cooperative Educational Services","=""2430014""","Merit Academy","=""2439414""",0,"*",30,31,0,"*",75,148
,,"Oakview Middle/High School","=""2439214""",0,"*",25,25,0,"*",33,88
,,"Oakview Primary School","=""2439114""",0,"*",16,12,0,"*",12,47
,,"Six-Six Magnet School","=""2430114""",0,24,122,193,0,16,99,454
,,"RISE Transitional Program","=""2439314""",0,0,"*","*",0,0,7,10
,,"School Readiness","=""2438014""",0,0,23,52,0,0,12,87
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*",0,9,0,"*",56,73
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,"*","*",24,0,10,234,275
"EdAdvance","=""2420014""","EdAdvance Headstart","=""2428014""",0,"*",8,52,"*","*",139,206
,,"B.E.A.M Elementary School","=""2429014""",0,0,"*","*",0,0,11,17
,,"Steps Middle and High School","=""2420114""",0,0,"*","*",0,0,"*",9
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",28,0,18,287,343
"Hartland School District","=""0650011""","Hartland School","=""0650111""",0,"*",7,"*","*",7,153,172
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",0,46,28,45,0,36,176,331
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",0,"*",715,30,0,"*",0,753
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,9,0,15,0,10,191,225
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",0,"*","*",29,"*",32,319,390
"Litchfield School District","=""0740011""","Center School","=""0740211""",0,6,"*",18,0,"*",265,295
,,"Litchfield High School","=""0746111""",0,"*","*",13,"*","*",260,285
,,"Litchfield Intermediate School","=""0740311""",0,"*",0,8,"*","*",169,186
,,"Litchfield Middle School","=""0746011""",0,"*","*",9,"*","*",130,146
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,6,"*","*",0,9,240,260
,,"New Hartford Elementary School","=""0920211""",0,"*","*","*",0,"*",74,84
,,"Bakerville Consolidated School","=""0920111""",0,0,0,"*",0,"*",109,112
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",35,0,6,236,281
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,11,"*",48,"*",15,278,357
,,"Old Saybrook Middle School","=""1065211""",0,18,"*",41,0,"*",383,450
,,"Old Saybrook Senior High School","=""1066111""",0,20,10,29,0,15,379,453
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,7,7,45,0,19,303,381
,,"LEAPSS","=""2010412""",0,0,0,"*",0,0,"*","*"
,,"SELC","=""2010312""",0,0,0,0,0,0,"*","*"
,,"TOTAL","=""2010212""",0,0,0,0,0,0,"*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*",0,"*",0,10,118,139
