"Student Counts by School and Race"
"All Districts, All Schools"
"2016-17"

"",,,,"Race",,,,,,,
,,"West Broad Street School","=""1370411""",0,0,"*",10,0,"*",123,141
,,"The Transition Annex","=""1370811""",0,0,0,0,0,0,"*","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,21,75,119,"*","*",247,480
,,"ALL Class Room - Second Hill Lane","=""1382711""","*",0,"*","*",0,0,"*",6
,,"Bunnell High School","=""1386211""","*",31,237,271,"*",20,458,1019
,,"Nichols School","=""1380911""","*",12,84,156,0,"*",148,412
,,"Stratford High School","=""1386111""","*","*",227,248,0,29,393,920
,,"ABA Nichols","=""1382511""",0,"*",0,0,0,0,"*","*"
,,"Chapel School","=""1380311""",0,19,132,153,0,22,189,515
,,"David Wooster Middle School","=""1385211""",0,21,121,145,0,15,238,540
,,"Franklin School","=""1380411""",0,10,66,131,0,7,63,277
,,"Harry B. Flood Middle School","=""1385311""",0,20,122,172,0,7,265,586
,,"Johnson House Elementary School","=""1381511""",0,"*",87,103,"*",20,175,401
,,"Lordship School","=""1380811""",0,"*",72,86,0,"*",98,269
,,"SHL - ABA - K-6","=""1380611""",0,"*","*",0,0,0,"*","*"
,,"Second Hill Lane School","=""1381011""",0,24,131,214,0,24,232,625
,,"Victoria Soto Preschool","=""1382211""",0,10,63,77,0,13,113,276
,,"Wilcoxson School","=""1381411""",0,12,48,91,0,12,191,354
,,"ABA Whitney","=""1382411""",0,0,"*","*",0,0,"*",6
,,"ALPHA","=""1380511""",0,0,12,10,0,0,9,31
,,"High School Sails","=""1380711""",0,0,"*","*",0,"*",8,11
,,"IPP Classroom - Johnson","=""1381111""",0,0,"*","*",0,0,"*","*"
,,"Johnson House STEPS 3-6","=""1381211""",0,0,"*","*",0,0,0,9
,,"Middle School Sails","=""1381811""",0,0,"*","*",0,"*",0,6
,,"PDLC Whitney","=""1382311""",0,0,"*",0,0,0,"*",6
,,"STEPS 9-12","=""1382011""",0,0,"*","*",0,0,"*",7
,,"Steps K-2 Nichols","=""1382611""",0,0,"*",0,0,0,"*","*"
,,"Strive-Stratford","=""1389011""",0,0,6,"*",0,"*",8,19
,,"Franklin STEPS K-2","=""1382111""",0,0,0,"*",0,"*","*","*"
,,"STEPS 7-8","=""1381911""",0,0,0,"*",0,0,0,"*"
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*","*",21,28,0,16,399,480
,,"Suffield High School","=""1396111""","*",22,26,44,0,"*",697,798
,,"Suffield Middle School","=""1395111""","*",22,18,33,0,"*",437,523
,,"McAlister Intermediate School","=""1390311""",0,"*",24,35,0,"*",390,470
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",157,111,0,"*",7,281
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*",82,"*",64,0,20,385,562
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*","*","*",29,0,13,363,411
,,"Tourtellotte Memorial High School","=""1416111""","*","*","*",13,0,10,217,247
,,"Thompson Middle School","=""1415111""",0,"*","*",21,0,8,314,346
,,"District Autism Program","=""1410211""",0,0,0,0,0,0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*",21,11,21,"*","*",757,815
,,"Tolland Middle School","=""1425111""","*",22,6,23,0,"*",547,602
,,"Birch Grove Primary School","=""1420111""",0,16,12,21,0,10,440,499
,,"Tolland Intermediate School","=""1420211""",0,26,14,17,"*","*",475,537
,,"TALC","=""1420311""",0,0,0,0,0,0,9,9
"Torrington School District","=""1430011""","East School","=""1430111""","*",20,14,34,"*",17,278,365
,,"Pre-K SpEd","=""1431611""","*",0,0,6,0,"*",11,19
,,"Torrington High School","=""1436111""","*",41,58,200,"*",28,567,897
,,"Torrington Middle School","=""1435111""","*",39,42,233,"*",34,674,1029
,,"East TPS - PreK - Reg Ed","=""1432211""",0,"*",0,31,0,0,"*",48
,,"Forbes School","=""1430211""",0,10,11,136,0,22,194,373
,,"Southwest School","=""1430811""",0,9,8,86,0,11,200,314
,,"Torringford School","=""1430911""",0,34,15,99,0,14,421,583
,,"Vogel-Wetmore School","=""1431311""",0,"*",21,184,"*",23,220,462
,,"THRIVE / Forbes School","=""1431511""",0,0,"*",0,0,0,"*","*"
,,"Torringford Community Outreach","=""1432311""",0,0,0,"*","*",0,"*","*"
,,"ABC / Vogel Wetmore","=""1432411""",0,0,0,0,0,0,"*","*"
,,"New Opportunity Program","=""1431411""",0,0,0,0,0,0,"*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","*",40,20,53,"*","*",344,464
,,"Frenchtown Elementary School","=""1441011""","*",45,47,77,0,"*",356,529
,,"Hillcrest Middle School","=""1445211""","*",62,32,58,0,"*",614,772
,,"Jane Ryan School","=""1440411""","*",33,15,42,0,"*",311,406
,,"Madison Middle School","=""1445111""","*",84,31,68,"*","*",647,835
,,"Trumbull High School","=""1446111""","*",142,99,187,0,"*",1626,2066
,,"Middlebrook School","=""1440311""",0,65,30,63,"*","*",305,472
,,"Daniels Farm School","=""1440811""",0,36,17,38,0,10,350,451
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,"*",0,"*",0,0,7,9
,,"Tashua School","=""1440911""",0,57,"*",25,0,"*",307,408
,,"Trumbull Early Childhood Education Center","=""1448011""",0,17,"*",34,0,"*",162,232
,,"REACH","=""1440511""",0,0,"*",0,0,0,"*",15
,,"Trumbull Alternative School","=""1440211""",0,0,0,"*",0,0,"*",7
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,"*",21,59,"*",46,140,282
,,"Center Road School","=""1461411""","*",35,40,78,0,"*",299,477
,,"Rockville High School","=""1466111""","*",46,112,120,0,"*",551,847
,,"Vernon Center Middle School","=""1465111""","*",38,82,112,0,"*",458,712
,,"Lake Street School","=""1460111""",0,7,16,32,0,19,196,270
,,"Maple Street School","=""1460211""",0,15,53,74,0,27,115,284
,,"Next Step Program","=""1469011""",0,"*","*","*",0,0,9,13
,,"Skinner Road School","=""1461011""",0,54,32,48,0,24,152,310
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*",7,8,"*",7,247,279
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,26,"*",33,0,"*",263,334
,,"Dag Hammarskjold Middle School","=""1485211""","*",38,14,131,0,"*",538,727
,,"James H. Moran Middle School","=""1485311""","*",37,17,120,0,"*",496,676
,,"Lyman Hall High School","=""1486111""","*",39,26,199,"*","*",765,1036
,,"Mark T. Sheehan High School","=""1486211""","*",56,23,89,0,"*",645,820
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""","*",17,8,37,"*",6,248,321
,,"Moses Y. Beach School","=""1480111""","*",15,"*",61,0,"*",240,324
,,"Parker Farms School","=""1480311""","*",9,6,65,"*","*",175,262
,,"Cook Hill School","=""1481011""",0,21,11,79,"*","*",252,372
,,"Evarts C. Stevens School","=""1480911""",0,18,"*",65,0,"*",229,322
,,"Pond Hill School","=""1481211""",0,9,"*",62,0,"*",234,315
,,"Rock Hill School","=""1480411""",0,13,"*",52,0,"*",242,322
,,"Wallingford Transition Academy","=""1489111""",0,"*",0,"*",0,0,7,10
,,"A.R.T.S. Academy","=""1489011""",0,0,0,"*",0,0,"*",11
,,"Education Enhancement Program","=""1480511""",0,0,0,6,0,0,9,15
,,"WISE Intermediate Program","=""1489211""",0,0,0,0,0,0,6,6
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",7,21,198,578,0,21,192,1017
,,"Washington School","=""1512311""","*","*",67,217,0,11,18,322
,,"Bunker Hill School","=""1510611""","*",21,118,247,0,"*",85,490
,,"Carrington School","=""1512711""","*",13,127,206,0,"*",135,497
,,"Crosby High School","=""1516211""","*",14,300,613,"*",26,172,1137
,,"Driggs School","=""1510911""","*","*",145,273,0,27,56,507
,,"Duggan School","=""1511611""","*","*",118,282,0,25,68,496
,,"F. J. Kingsbury School","=""1511411""","*",0,167,289,"*",27,38,525
,,"Gilmartin School","=""1512611""",8,14,99,239,0,16,97,473
,,"H. S. Chase School","=""1510711""",10,19,139,346,0,29,132,675
,,"Hopeville School","=""1511311""","*","*",64,243,0,22,54,389
,,"John F. Kennedy High School","=""1516411""",17,30,272,670,0,27,236,1252
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",86,226,0,26,237,590
,,"Margaret M. Generali Elementary School","=""1511111""","*",13,124,305,"*",30,106,581
,,"Michael F. Wallace Middle School","=""1515111""",10,23,270,668,0,30,193,1194
,,"North End Middle School","=""1515311""","*","*",274,570,0,18,109,985
,,"Reed School","=""1513411""","*","*",109,317,0,14,22,464
,,"Regan School","=""1512811""","*","*",69,140,0,9,36,262
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",88,221,0,33,257,613
,,"Sprague School","=""1512011""","*","*",96,292,0,25,60,476
,,"Walsh School","=""1512211""","*",0,94,229,0,"*",24,360
,,"Waterbury Arts Magnet School","=""1516011""","*","*",114,141,0,16,198,478
,,"Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",54,120,0,13,147,341
,,"Waterbury Career Academy","=""1516711""",8,32,237,391,0,31,166,865
,,"Wendell L. Cross School","=""1510811""","*",10,65,173,0,"*",88,350
,,"Wilby High School","=""1516311""","*",12,311,596,"*",17,135,1076
,,"Woodrow Wilson School","=""1513211""","*",0,124,289,"*",18,19,452
,,"B. W. Tinker School","=""1512111""",0,9,91,260,0,45,190,595
,,"Bucks Hill Autism","=""1514611""",0,"*","*","*",0,0,"*",9
,,"Bucks Hill School","=""1510511""",0,"*",97,301,0,"*",38,453
,,"Enlightenment School","=""1519111""",0,"*",41,107,0,"*",17,168
,,"Special Education Preschool","=""1518011""",0,"*",34,147,0,"*",36,228
,,"Wilby ESC","=""1511711""",0,"*","*","*",0,"*","*",11
,,"B.W. Tinker BDLC","=""1510411""",0,0,"*",8,0,0,"*",17
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",13,0,0,"*",22
,,"Carrington ESC","=""1511911""",0,0,"*",7,0,0,"*",10
,,"Generali Autism","=""1513511""",0,0,11,14,0,"*","*",29
,,"Maloney Prek","=""1519811""",0,0,"*",17,0,0,"*",26
,,"North End Autism","=""1512911""",0,0,"*","*",0,0,"*",7
,,"Reed ESC","=""1512411""",0,0,"*",11,0,0,"*",18
,,"State Street School","=""1519011""",0,0,25,39,0,"*","*",68
,,"Wilby Autism","=""1514511""",0,0,"*","*",0,0,0,6
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*",10,0,"*","*",15
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,152,0,0,0,152
,,"Chase Bilingual","=""1514111""",0,0,0,"*",0,0,"*",104
,,"Hopeville Bilingual","=""1514211""",0,0,0,95,0,0,0,95
,,"North End ESC","=""1511811""",0,0,0,"*",0,0,"*",7
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",31,16,60,"*",16,509,637
,,"Oswegatchie Elementary School","=""1520611""","*",18,"*",37,0,12,279,356
,,"Quaker Hill Elementary School","=""1520711""","*",11,11,27,"*",30,283,364
,,"Waterford High School","=""1526111""","*",54,36,64,"*",19,668,846
,,"Avery Point Transition Program","=""1520311""",0,"*",0,0,0,"*",6,8
,,"Great Neck Elementary School","=""1520211""",0,8,"*",27,"*",10,248,300
,,"Autism Class","=""1521111""",0,0,0,0,0,0,"*","*"
,,"Waterford High School Tutor Center","=""1521211""",0,0,0,0,0,0,"*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","*",12,"*",43,0,14,559,639
,,"Swift Middle School","=""1535111""","*","*",19,43,0,21,563,660
,,"Watertown High School","=""1536111""","*","*",20,66,0,23,709,839
,,"Fletcher W. Judson School","=""1530311""",0,"*","*",21,0,7,265,298
,,"Polk School","=""1530411""",0,7,7,31,0,8,272,325
,,"Watertown Transition Academy","=""1530811""",0,0,0,0,0,0,"*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",67,42,54,0,"*",230,410
,,"Braeburn School","=""1550211""","*",19,"*",41,0,18,254,350
,,"Charter Oak International Academy","=""1550511""","*",60,50,185,"*",32,120,451
,,"Conard High School","=""1556111""","*",189,136,292,0,"*",786,1456
,,"Hall High School","=""1556211""","*",155,105,198,"*",62,923,1447
,,"Whiting Lane School","=""1551311""","*",34,43,78,"*",12,227,396
,,"Achieve","=""1559111""",0,"*","*","*",0,0,10,13
,,"Bristow Middle School","=""1555311""",0,53,28,53,0,27,256,417
,,"Bugbee School","=""1550411""",0,30,17,43,0,17,313,420
,,"Duffy School","=""1550611""",0,30,18,56,0,18,366,488
,,"King Philip Middle School","=""1555111""",0,114,76,155,0,45,595,985
,,"Morley School","=""1550911""",0,12,15,34,0,20,202,283
,,"Norfeldt School","=""1551011""",0,42,13,39,0,33,216,343
,,"REACH","=""1557311""",0,"*",6,17,0,"*",13,40
,,"Sedgwick Middle School","=""1555211""",0,103,74,181,0,26,490,874
,,"Smith School","=""1551711""",0,75,55,115,"*","*",124,374
,,"Strive-West Hartford","=""1559211""",0,"*","*",14,0,0,11,32
,,"Webster Hill School","=""1551211""",0,35,32,100,0,15,233,415
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,"*","*","*",0,0,8,17
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*","*",0,"*","*",10
,,"Wolcott Learning Center","=""1559611""",0,"*","*","*",0,"*",6,14
,,"Wolcott School","=""1551511""",0,80,34,97,"*","*",221,458
,,"Braeburn Learning Center","=""1559311""",0,0,"*","*",0,0,"*",6
,,"Norfeldt Learning Center","=""1559411""",0,0,"*","*",0,"*","*",10
"West Haven School District","=""1560011""","Washington School","=""1561211""","*",17,77,250,"*",10,116,472
,,"Alma E. Pagels School","=""1560811""","*",8,82,94,0,"*",143,332
,,"Forest School","=""1560311""","*","*",115,209,0,22,78,445
,,"Harry M. Bailey Middle School","=""1565111""","*",38,171,282,0,"*",282,806
,,"Savin Rock Community School","=""1561411""","*",19,115,212,0,"*",116,473
,,"Seth G. Haley School","=""1560411""","*",14,64,110,0,"*",208,407
,,"Carrigan 5/6 Intermediate School","=""1565311""",0,30,231,340,"*","*",331,957
,,"Edith E. Mackrille School","=""1560611""",0,27,62,69,0,7,127,292
,,"West Haven High School","=""1566111""",0,57,364,486,0,47,474,1428
,,"Life Skills","=""1560111""",0,0,0,"*",0,"*","*",7
,,"ASD Lab","=""1561111""",0,0,"*","*",0,0,"*",6
,,"Blended","=""1560711""",0,0,"*","*",0,0,9,16
,,"Blended (Molloy)","=""1560511""",0,0,"*","*",0,0,6,12
,,"PACE","=""1560211""",0,0,16,13,0,"*","*",36
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*","*","*",33,0,6,228,273
,,"Westbrook Middle School","=""1545111""","*",7,0,24,0,"*",193,227
,,"Daisy Ingraham School","=""1540211""",0,"*","*",54,0,"*",200,262
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",25,"*",33,0,29,345,441
,,"Weston High School","=""1576111""","*",41,18,35,0,"*",701,814
,,"Weston Intermediate School","=""1570211""",0,27,"*",21,"*",35,427,521
,,"Weston Middle School","=""1575111""",0,22,6,16,0,25,517,586
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*",16,"*",33,0,31,330,418
,,"Bedford Middle School","=""1585111""",0,52,8,36,0,31,730,857
,,"Coleytown Elementary School","=""1580311""",0,19,"*",8,"*",19,317,371
,,"Coleytown Middle School","=""1585311""",0,36,"*",15,"*",12,439,513
,,"GFS Intensive Resource","=""1580211""",0,"*",0,0,0,0,"*","*"
,,"King's Highway Elementary School","=""1580511""",0,44,17,15,0,26,388,490
,,"King's Highway Segregated","=""1580611""",0,"*",0,0,0,0,"*","*"
,,"LLS Intensive Resource","=""1580111""",0,"*","*","*",0,"*","*",7
,,"Long Lots School","=""1580711""",0,42,14,40,0,34,415,545
,,"Saugatuck Elementary School","=""1580811""",0,28,6,12,0,34,403,483
,,"Staples High School","=""1586111""",0,108,38,92,0,14,1601,1853
,,"Stepping Stones Preschool","=""1588011""",0,"*","*","*",0,"*",45,54
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",15,11,40,"*",11,260,339
,,"Charles Wright School","=""1591011""","*","*",16,75,0,14,205,319
,,"Emerson-Williams School","=""1590211""","*",13,"*",67,0,17,302,410
,,"Silas Deane Middle School","=""1595211""","*",36,22,87,0,"*",402,560
,,"Wethersfield High School","=""1596111""","*",56,36,194,0,"*",850,1152
,,"Highcrest School","=""1591111""",0,13,11,63,0,12,326,425
,,"Samuel B. Webb Elementary School","=""1591211""",0,13,10,66,0,15,241,345
,,"Wethersfield Transition Academy","=""1590111""",0,"*","*","*",0,0,9,15
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",93,"*",40,0,22,722,886
,,"Middlebrook School","=""1615211""","*",105,15,36,"*",24,831,1014
,,"Wilton High School","=""1616111""","*",99,15,46,"*",23,1138,1331
,,"Miller-Driscoll School","=""1610511""",0,96,"*","*",0,41,642,817
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","*","*","*",29,0,6,175,218
,,"Pearson School","=""1625111""","*",15,8,52,0,"*",234,318
"Windham School District","=""1630011""","Natchaug School","=""1630111""","*","*",10,237,0,12,53,314
,,"Windham High School","=""1636111""","*",7,33,420,0,"*",114,581
,,"Windham Middle School","=""1635111""","*","*",21,402,0,11,114,556
,,"Charles H. Barrows STEM Academy","=""1630411""",0,8,13,243,0,22,274,560
,,"North Windham School","=""1630311""",0,"*",13,381,0,"*",74,475
,,"Windham Early Childhood Center","=""1638311""",0,"*","*",142,0,"*",28,178
,,"Assisted Work Program","=""1631211""",0,0,"*",7,0,0,"*",9
,,"W. B. Sweeney School","=""1630611""",0,0,14,199,"*","*",39,260
,,"Early Headstart","=""1638011""",0,0,0,"*",0,0,"*",36
,,"Medically Fragile Program","=""1630911""",0,0,0,"*",0,0,0,"*"
,,"North Windham ASD Program","=""1630811""",0,0,0,"*",0,0,"*",6
,,"Sweeney ASD Program","=""1631111""",0,0,0,6,0,0,0,6
,,"Windham Center School","=""1630511""",0,0,0,203,0,"*","*",279
,,"Windham Early Childhood Tuckie Road","=""1631011""",0,0,0,"*",0,0,"*",48
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*",17,136,60,"*",31,128,374
,,"Windsor High School","=""1646111""","*","*",569,167,0,52,300,1138
,,"Clover Street School","=""1640111""",0,7,133,52,0,17,62,271
,,"Oliver Ellsworth School","=""1640911""",0,36,122,66,0,27,115,366
,,"Poquonock Elementary School","=""1640511""",0,19,132,59,0,25,68,303
,,"Sage Park Middle School","=""1645311""",0,"*",323,111,"*",37,197,688
,,"Community Based Transition Academy","=""1640211""",0,0,10,"*",0,0,"*",15
,,"Expulsion","=""1640411""",0,0,"*",0,0,0,0,"*"
,,"Spark","=""1640311""",0,0,8,"*",0,0,"*",17
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","*","*",15,33,0,21,489,572
,,"Alcott School","=""1660611""",0,10,"*",31,0,"*",221,275
,,"Frisbie School","=""1660211""",0,"*","*",25,0,8,257,299
,,"Wakelee School","=""1660511""",0,"*","*",18,0,8,301,339
,,"Wolcott High School","=""1666111""",0,13,19,27,0,26,703,788
,,"ABC Classroom","=""1660311""",0,0,0,"*",0,0,"*","*"
,,"Phoenix Program","=""1660411""",0,0,0,0,0,0,"*","*"
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",102,27,49,"*",21,572,774
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",0,"*","*",12,0,"*",208,225
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,9,"*",30,"*",17,340,406
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,14,38,41,0,16,424,533
,,"Bolton High School","=""0126111""",0,"*",19,14,0,"*",238,281
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",0,"*",10,8,0,"*",185,208
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,"*",68,104,0,"*",22,219
"Capital Preparatory Harbor School District","=""2970013""","Capital Preparatory Harbor School","=""2970113""",0,"*",197,50,0,"*","*",254
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*","*",14,0,9,178,206
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",0,"*","*",25,"*",7,386,424
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",79,59,0,"*",51,200
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*",0,8,0,"*",55,72
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,"*","*",21,0,15,242,283
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",0,"*","*",10,0,8,123,143
"EdAdvance","=""2420014""","EdAdvance Headstart","=""2428014""",0,"*","*",53,"*","*",145,213
,,"B.E.A.M Elementary School","=""2429014""",0,0,"*","*",0,0,"*",6
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,"*",59,45,0,"*",32,140
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",30,0,16,313,368
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""",0,"*",151,152,"*","*",12,324
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",0,8,711,29,0,"*","*",753
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*",0,21,0,"*",197,235
"Litchfield School District","=""0740011""","Center School","=""0740211""",0,"*","*",19,0,"*",265,296
,,"Litchfield High School","=""0746111""",0,"*","*",15,"*","*",264,292
,,"Litchfield Intermediate School","=""0740311""",0,"*",0,7,"*","*",169,188
,,"Litchfield Middle School","=""0746011""",0,"*",0,7,"*","*",147,160
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*",0,9,0,"*",257,278
,,"New Hartford Elementary School","=""0920211""",0,"*",0,"*",0,0,61,66
,,"Bakerville Consolidated School","=""0920111""",0,0,0,0,0,"*","*",99
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",34,0,"*",233,278
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",0,46,57,53,"*","*",148,328
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,"*","*",46,0,14,288,363
,,"Old Saybrook Middle School","=""1065211""",0,19,10,39,0,6,423,497
,,"Old Saybrook Senior High School","=""1066111""",0,22,8,27,0,21,373,451
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,"*",186,147,0,"*",21,360
"Path Academy District","=""2930013""","Path Academy","=""2930113""",0,"*",20,98,0,"*",36,157
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",0,7,"*",6,0,"*",314,333
,,"Valley Regional High School","=""2046112""",0,11,11,29,0,11,544,606
,,"Region 4 Transition Academy","=""2040112""",0,0,0,"*",0,0,"*",6
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,"*","*",21,"*",9,210,246
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,7,6,15,0,23,229,280
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*",0,"*",0,6,135,150
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,8,64,112,0,17,35,236
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""",0,37,128,48,0,"*","*",217
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""",0,112,"*",33,0,"*",902,1065
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,"*","*","*","*","*",246,262
,,"Thomaston Center School","=""1400211""",0,"*","*",6,0,"*",190,205
,,"Thomaston High School","=""1406211""",0,"*","*",16,0,13,391,428
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,"*",66,58,0,"*","*",129
"Unified School District #2","=""3470015""","Albert J. Solnit - South Campus","=""3470315""",0,"*",13,20,0,"*",24,59
,,"Albert J. Solnit Children's Center - North Campus","=""3470115""",0,0,"*",11,"*","*",8,27
,,"Virtual Academy","=""3470215""",0,0,"*","*",0,0,0,"*"
,,"Walter G. Cady School","=""3476715""",0,0,19,16,0,0,6,41
"Union School District","=""1450011""","Union School","=""1450111""",0,"*",0,"*",0,0,65,68
"Willington School District","=""1600011""","Center School","=""1600111""",0,"*","*",13,0,9,214,242
,,"Hall Memorial School","=""1605111""",0,0,"*","*",0,"*",174,184
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,38,51,59,0,33,254,435
,,"RISE Transition Academy","=""1650211""",0,"*",0,0,0,0,"*",11
,,"South Elementary School","=""1650411""",0,30,29,66,0,28,187,340
,,"Windsor Locks High School","=""1656111""",0,41,57,"*",0,"*",271,399
,,"Windsor Locks Middle School","=""1655111""",0,32,35,47,"*","*",223,346
,,"Pine Meadow Academy","=""1650611""",0,0,"*","*",0,"*",24,34
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*","*",14,0,23,386,430
,,"Woodstock Middle School","=""1695111""",0,"*","*",10,0,15,373,408
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""",0,0,208,29,0,"*","*",241
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,0,"*",16,0,"*",135,158
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,0,"*","*",0,"*",70,78
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,"*",13,0,"*",75,92
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,0,"*","*",0,6,95,105
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",0,0,479,15,0,"*","*",502
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,0,80,57,0,"*","*",148
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,0,"*","*",0,0,0,"*"
,,"Brooklyn Correctional Institution","=""3360215""",0,0,"*",0,0,0,0,"*"
,,"Cheshire Correctional Institution","=""3360315""",0,0,7,"*",0,0,"*",13
,,"Corrigan Correctional Institution","=""3362415""",0,0,7,"*",0,0,"*",15
,,"Enfield Correctional Institution","=""3360415""",0,0,"*",0,0,0,0,"*"
,,"Garner Correctional Institution","=""3361915""",0,0,"*",0,0,0,0,"*"
,,"Hartford Correctional Center","=""3360615""",0,0,"*","*",0,0,0,"*"
,,"MacDougall/Walker Correctional Institution","=""3362215""",0,0,"*","*",0,0,0,"*"
,,"Manson Youth Institution","=""3361115""",0,0,153,77,0,8,37,275
,,"New Haven Correctional Center","=""3360915""",0,0,"*","*",0,0,"*","*"
,,"Northern Correctional Institution","=""3362615""",0,0,"*","*",0,0,0,6
,,"Osborn Correctional Institution","=""3361215""",0,0,"*",0,0,"*","*","*"
,,"Robinson Correctional Institution","=""3361315""",0,0,"*","*",0,0,"*",6
,,"Willard/Cybulski Correctional Institution","=""3361515""",0,0,"*","*",0,0,0,"*"
,,"York Correctional Institution","=""3362515""",0,0,6,8,0,0,7,21
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,0,0,6,0,0,67,73
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,0,0,"*",0,"*",95,102
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,0,"*",0,"*",99,116

