"Student Counts by School and Race"
"All Districts, All Schools"
"2010-11"

"",,,,"Race",,,,,,,
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","*",41,9,12,"*","*",244,311
,,"Beecher Road Intermediate School","=""1670211""",0,61,15,21,"*","*",311,412
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",0,"*","*",7,0,10,308,334
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*","*",33,0,12,420,476
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,15,29,23,0,10,491,568
,,"Bolton High School","=""0126111""",0,"*","*",7,0,8,307,330
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,8,"*","*",0,"*",257,275
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",0,"*","*",24,0,7,498,539
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",55,72,0,"*",27,163
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*",0,"*",0,10,99,115
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",0,"*",0,"*",0,"*",403,412
,,"Nathan Hale-Ray High School","=""0416111""",0,"*","*",10,0,0,368,387
,,"Nathan Hale-Ray Middle School","=""0415111""",0,"*","*",11,0,"*",519,540
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,18,"*","*",0,13,545,593
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",0,"*",0,15,"*","*",198,222
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",0,21,25,41,0,29,215,331
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",22,0,19,239,287
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",0,22,"*",34,0,"*",597,675
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,"*","*","*",0,"*",127,133
,,"IEP Program","=""0989011""",0,"*",0,"*",0,0,"*","*"
,,"Bridges II","=""0989211""",0,0,0,0,0,0,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",32,0,9,271,318
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,"*",151,87,"*","*","*",250
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,6,"*",17,0,"*",468,502
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,24,8,35,0,10,891,968
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,17,"*",35,0,"*",829,889
,,"Harwinton Consolidated School","=""2100312""",0,"*","*",9,0,"*",459,476
,,"Lake Garda Elementary School","=""2100212""",0,10,"*",27,"*","*",530,574
,,"Lewis S. Mills High School","=""2106112""",0,15,"*",36,0,"*",762,822
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",0,"*",0,0,0,0,"*",19
,,"Shepaug Valley High School","=""2126112""",0,"*","*",8,"*",7,306,326
,,"Shepaug Valley Middle School","=""2125112""",0,"*","*",10,"*",0,206,226
,,"Washington Primary School","=""2120412""",0,"*","*",8,"*",0,145,162
,,"Booth Free School","=""2120212""",0,0,"*","*",0,0,107,113
,,"The Burnham School","=""2120112""",0,0,0,"*",0,0,"*",84
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,"*","*",21,0,29,249,310
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*","*","*",0,"*",186,197
"Sherman School District","=""1270011""","Sherman School","=""1270111""",0,"*","*","*",0,12,387,408
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,24,69,72,0,12,56,233
"Simsbury School District","=""1280011""","Central School","=""1280111""",0,37,"*",39,0,"*",319,408
,,"Henry James Memorial School","=""1285111""",0,"*",35,32,0,"*",708,804
,,"Latimer Lane School","=""1280611""",0,36,"*",19,0,"*",437,506
,,"Simsbury High School","=""1286111""",0,72,70,74,"*","*",1359,1582
,,"Squadron Line School","=""1280711""",0,54,32,"*",0,"*",654,767
,,"Tariffville School","=""1280311""",0,"*",23,16,0,"*",216,267
,,"Tootin' Hills School","=""1280411""",0,16,"*",26,0,"*",372,426
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,"*",11,36,0,"*",267,325
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,"*",37,11,0,0,"*",53
,,"Manson Youth Institution","=""3361115""",0,"*",237,153,0,0,"*",445
,,"York Correctional Institution","=""3362515""",0,"*",19,8,0,0,"*",36
,,"Bergin Correctional Institution","=""3361715""",0,0,8,"*",0,0,"*",19
,,"Bridgeport Correctional Center","=""3360115""",0,0,"*","*",0,0,0,11
,,"Cheshire Correctional Institution","=""3360315""",0,0,24,"*",0,0,"*",38
,,"Corrigan Correctional Institution","=""3362415""",0,0,19,18,0,0,6,43
,,"Enfield Correctional Institution","=""3360415""",0,0,10,"*",0,0,"*",15
,,"Garner Correctional Institution","=""3361915""",0,0,8,"*",0,0,"*",18
,,"Gates Correctional Institution","=""3360515""",0,0,"*",7,0,0,"*",11
,,"Hartford Correctional Center","=""3360615""",0,0,"*",27,0,0,"*",41
,,"New Haven Correctional Center","=""3360915""",0,0,"*","*",0,0,0,17
,,"Northern Correctional Institution","=""3362615""",0,0,10,"*",0,0,"*",16
,,"Osborn Correctional Institution","=""3361215""",0,0,"*",8,0,0,"*",14
,,"Robinson Correctional Institution","=""3361315""",0,0,16,"*",0,0,"*",24
,,"Willard/Cybulski Correctional Institution","=""3361515""",0,0,8,"*",0,0,"*",13
,,"Brooklyn Correctional Institution","=""3360215""",0,0,0,"*",0,0,0,"*"
"Willington School District","=""1600011""","Center School","=""1600111""",0,"*",0,17,0,"*",186,211
,,"Hall Memorial School","=""1605111""",0,"*","*",21,"*","*",270,300
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*",0,16,0,"*",482,518
,,"Woodstock Middle School","=""1695111""",0,"*","*",15,0,19,364,407
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",0,0,278,14,0,"*","*",300
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,0,267,84,0,"*","*",360
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,"*","*",0,0,132,143
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,89,66,0,0,7,162
"Union School District","=""1450011""","Union School","=""1450111""",0,0,"*",0,0,0,"*",81
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,0,0,"*",0,"*",100,112
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,0,0,"*",0,"*",129,140

