"Student Counts by School and Race"
"All Districts, All Schools"
"2013-14"

"",,,,"Race",,,,,,,
,,"RISE Transitional Program","=""2439314""",0,0,"*","*",0,0,8,12
,,"School Readiness","=""2438014""",0,0,14,29,0,"*","*",54
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*","*",9,0,6,87,105
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,"*","*",28,0,"*",292,330
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",33,57,"*",16,258,376
,,"Derby High School","=""0376111""",0,"*",66,93,"*",7,208,381
,,"Derby Middle School","=""0375011""",0,"*",60,87,"*",13,190,364
,,"Irving School","=""0370411""",0,"*",76,135,"*",12,148,378
"East Hampton School District","=""0420011""","Center School","=""0420311""",0,"*","*",16,0,8,265,295
,,"East Hampton High School","=""0426111""",0,12,7,22,"*","*",473,520
,,"East Hampton Middle School","=""0425111""",0,10,"*",15,0,"*",391,423
,,"Memorial School","=""0420111""",0,"*","*",21,0,18,581,626
,,"The Learning Center at East Hampton","=""0429011""",0,0,0,0,0,0,7,7
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,15,"*",22,"*",17,447,508
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,"*",0,10,0,"*",99,111
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",0,"*",341,10,0,"*","*",361
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,6,0,18,0,16,232,272
"Litchfield School District","=""0740011""","Center School","=""0740211""",0,7,0,10,"*","*",245,268
,,"Litchfield High School","=""0746111""",0,9,"*",17,"*","*",438,472
,,"Litchfield Intermediate School","=""0740311""",0,"*","*",15,"*","*",219,245
"Mansfield School District","=""0780011""","Mansfield Elementary at Goodwin","=""0780211""",0,30,"*",16,0,"*",146,201
,,"Mansfield Elementary at Vinton","=""0780411""",0,39,"*",20,0,"*",180,256
,,"Mansfield Middle School","=""0785111""",0,41,"*",46,"*",20,430,546
,,"Southeast Elementary School","=""0780511""",0,23,10,31,0,10,168,242
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",0,"*","*",33,0,22,543,605
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*","*",12,0,8,300,323
,,"Bakerville Consolidated School","=""0920111""",0,"*",0,"*",0,"*",110,117
,,"New Hartford Elementary School","=""0920211""",0,"*",0,"*",0,0,93,104
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",34,0,10,246,295
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",0,33,73,51,0,10,158,325
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,16,"*",39,0,"*",323,391
,,"Old Saybrook Middle School","=""1065211""",0,23,15,31,"*","*",479,560
,,"Old Saybrook Senior High School","=""1066111""",0,33,6,22,0,10,415,486
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,"*",138,103,0,"*",13,260
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",0,13,"*",25,0,"*",1069,1118
,,"RHAM Middle School","=""2085112""",0,16,"*",16,0,"*",569,608
,,"Region Alternative High School","=""2086212""",0,0,0,"*",0,0,"*",10
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",0,8,9,20,6,0,449,492
,,"Washington Primary School","=""2120412""",0,"*","*",8,"*","*",140,155
,,"Booth Free School","=""2120212""",0,0,0,"*",0,0,"*",85
,,"The Burnham School","=""2120112""",0,0,0,0,0,"*","*",64
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,"*","*",19,0,27,221,279
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*","*","*",0,"*",167,177
"Sherman School District","=""1270011""","Sherman School","=""1270111""",0,"*",0,"*",0,13,347,372
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,18,62,97,"*","*",42,235
"Simsbury School District","=""1280011""","Central School","=""1280111""",0,32,15,28,0,13,304,392
,,"Henry James Memorial School","=""1285111""",0,51,31,"*",0,"*",613,725
,,"Latimer Lane School","=""1280611""",0,23,20,30,0,9,341,423
,,"Simsbury High School","=""1286111""",0,65,77,57,0,12,1301,1512
,,"Squadron Line School","=""1280711""",0,37,34,32,"*","*",511,625
,,"Tariffville School","=""1280311""",0,15,30,19,0,6,204,274
,,"Tootin' Hills School","=""1280411""",0,25,"*",32,0,"*",316,397
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,"*",89,63,0,"*",6,162
"Willington School District","=""1600011""","Center School","=""1600111""",0,"*","*","*",0,6,175,193
,,"Hall Memorial School","=""1605111""",0,"*","*",12,0,7,240,264
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*","*",13,0,20,433,473
,,"Woodstock Middle School","=""1695111""",0,6,0,14,0,10,396,426
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",0,0,"*","*",0,11,203,225
,,"Dr. Helen Baldwin Middle School","=""0225111""",0,0,"*",12,0,"*",210,233
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,0,285,101,0,"*","*",402
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,"*","*",0,"*",125,133
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,0,89,53,0,"*","*",147
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,0,"*","*",0,0,"*",9
,,"Brooklyn Correctional Institution","=""3360215""",0,0,"*","*",0,0,0,"*"
,,"Cheshire Correctional Institution","=""3360315""",0,0,8,"*",0,"*","*",15
,,"Corrigan Correctional Institution","=""3362415""",0,0,18,"*",0,"*",0,29
,,"Enfield Correctional Institution","=""3360415""",0,0,"*","*",0,0,0,11
,,"Garner Correctional Institution","=""3361915""",0,0,16,11,0,0,0,27
,,"Hartford Correctional Center","=""3360615""",0,0,13,9,0,"*","*",26
,,"MacDougall/Walker Correctional Institution","=""3362215""",0,0,15,9,0,"*","*",29
,,"Manson Youth Institution","=""3361115""",0,0,159,114,0,7,30,310
,,"New Haven Correctional Center","=""3360915""",0,0,7,7,0,"*","*",16
,,"Northern Correctional Institution","=""3362615""",0,0,"*",0,0,"*",0,10
,,"Osborn Correctional Institution","=""3361215""",0,0,"*","*",0,0,"*",12
,,"Robinson Correctional Institution","=""3361315""",0,0,6,"*",0,"*","*",13
,,"Willard/Cybulski Correctional Institution","=""3361515""",0,0,"*","*",0,0,"*",7
,,"York Correctional Institution","=""3362515""",0,0,8,6,0,0,8,22
"Union School District","=""1450011""","Union School","=""1450111""",0,0,"*","*",0,0,76,78
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,0,0,"*",0,"*",67,77
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,0,0,"*",0,"*",87,99
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",0,0,0,"*",0,0,"*",112
,,"Bridges II","=""0989211""",0,0,0,0,0,0,"*","*"

