"Student Counts by School and Race"
"All Districts, All Schools"
"2025-26"

"",,,,"Race",,,,,,,
,,"Tourtellotte Memorial High School","=""1416111""",0,"*","*",25,0,6,130,166
,,"Thompson Transition Program","=""1410311""",0,0,0,0,0,0,"*","*"
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",14,"*",41,0,24,396,490
,,"Tolland Middle School","=""1425111""","*",17,"*",50,0,20,371,473
,,"Tolland High School","=""1426111""",0,19,22,65,0,12,496,614
,,"Tolland Intermediate School","=""1420211""",0,14,13,61,0,29,393,510
,,"Tolland Transition Academy","=""1420611""",0,"*",0,0,0,0,"*",7
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""","*","*","*",10,0,0,16,32
,,"Southwest School","=""1430811""","*",7,15,125,0,"*",107,262
,,"TPS Preschool Lab","=""1430611""","*",0,0,"*",0,0,8,14
,,"Torrington High School","=""1436111""","*",52,78,472,"*",29,363,996
,,"Torrington Middle School","=""1435111""","*",29,35,292,0,"*",265,639
,,"Integrated PreK","=""1432611""",0,"*","*",37,0,"*",36,80
,,"Torringford School","=""1430911""",0,"*",21,147,"*",16,223,420
,,"Vogel-Wetmore School","=""1431311""",0,10,29,190,"*","*",153,392
,,"Post Secondary Transition Services","=""1430311""",0,0,0,"*",0,0,"*",11
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,36,30,110,0,35,294,505
,,"Daniels Farm School","=""1440811""","*",46,29,57,0,"*",313,467
,,"Jane Ryan School","=""1440411""","*",52,22,93,"*",12,257,438
,,"Madison Middle School","=""1445111""","*",96,58,190,0,"*",490,860
,,"Middlebrook School","=""1440311""","*",59,55,109,0,"*",257,499
,,"Trumbull Early Childhood Education Center","=""1448011""","*",18,21,53,0,"*",94,198
,,"Trumbull High School","=""1446111""","*",250,166,447,"*",41,1248,2159
,,"Frenchtown Elementary School","=""1441011""",0,54,40,151,0,30,238,513
,,"Hillcrest Middle School","=""1445211""",0,97,59,155,0,27,445,783
,,"Tashua School","=""1440911""",0,52,19,76,0,10,242,399
,,"REACH","=""1440511""",0,0,"*","*",0,0,9,15
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,0,0,"*",0,0,"*",16
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","*","*",45,44,0,"*",9,104
,,"Bridgeport Correctional Center","=""3360115""",0,0,"*",0,0,0,0,"*"
,,"Cheshire Correctional Institution","=""3360315""",0,0,"*","*",0,"*","*",7
,,"Corrigan Correctional Institution","=""3362415""",0,0,"*","*",0,"*",0,"*"
,,"Hartford Correctional Center","=""3360615""",0,0,"*","*",0,0,0,"*"
,,"MacDougall/Walker Correctional Institution","=""3362215""",0,0,"*","*",0,0,0,11
,,"New Haven Correctional Center","=""3360915""",0,0,"*","*",0,0,0,"*"
,,"Osborn Correctional Institution","=""3361215""",0,0,"*","*",0,0,0,"*"
,,"Robinson Correctional Institution","=""3361315""",0,0,"*","*",0,0,0,"*"
,,"York Correctional Institution","=""3362515""",0,0,"*","*",0,0,"*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","*",66,32,82,0,"*",121,328
,,"Northeast School","=""1460311""",0,18,34,68,0,24,113,257
,,"Center Road School","=""1461411""",0,31,46,105,0,38,215,435
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*",8,"*",0,"*",7,26
,,"Lake Street School","=""1460111""",0,19,9,49,0,23,128,228
,,"Maple Street School","=""1460211""",0,13,32,92,0,34,75,246
,,"Next Step Program","=""1469011""",0,"*","*","*",0,"*",11,16
,,"Rockville High School","=""1466111""",0,"*",94,252,"*",76,523,988
,,"Vernon Center Middle School","=""1465111""",0,"*",75,199,"*",59,327,702
,,"Renaissance Program","=""1460811""",0,0,"*","*",0,"*","*","*"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","*","*","*",55,0,13,188,266
,,"James H. Moran Middle School","=""1485311""","*",31,8,129,"*",14,346,530
,,"Rock Hill School","=""1480411""","*",6,"*",66,"*",13,191,281
,,"Highland School","=""1480211""",0,"*","*",38,0,12,224,287
,,"Ben Haven ABC Middle School Program","=""1481511""",0,"*",0,"*",0,0,"*","*"
,,"BenHaven ABC High School Program","=""1481911""",0,"*",0,"*",0,0,8,13
,,"Cook Hill School","=""1481011""",0,11,7,81,0,14,223,336
,,"Dag Hammarskjold Middle School","=""1485211""",0,22,7,143,0,21,375,568
,,"Lyman Hall High School","=""1486111""",0,42,"*",209,"*",24,592,891
,,"Mark T. Sheehan High School","=""1486211""",0,37,"*",145,"*",30,429,656
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,10,"*",38,"*",10,203,263
,,"Moses Y. Beach School","=""1480111""",0,9,9,78,0,19,208,323
,,"Parker Farms School","=""1480311""",0,13,6,70,0,10,170,269
,,"Pond Hill School","=""1481211""",0,"*","*",70,0,14,186,285
,,"STARS Intermediate Program","=""1481111""",0,"*","*",6,0,"*",7,16
,,"STARS Primary Program","=""1480711""",0,"*",0,6,"*",0,8,17
,,"Wallingford Transition Academy","=""1489111""",0,"*",0,"*",0,"*","*",10
,,"Benhaven ABC Intermediate Program","=""1480611""",0,0,"*","*",0,"*","*","*"
,,"Inspire High School","=""1481711""",0,0,"*","*",0,0,9,14
,,"WISE Primary Program","=""1481611""",0,0,"*",0,0,0,"*","*"
,,"WISE Intermediate Program","=""1489211""",0,0,0,"*",0,0,"*","*"
,,"STARS Preschool Program","=""1481811""",0,0,0,0,0,0,"*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*","*",100,355,0,21,62,548
,,"Bunker Hill School","=""1510611""","*","*",95,248,0,25,34,411
,,"Carrington School","=""1512711""","*","*",104,237,0,20,65,442
,,"Crosby High School","=""1516211""",9,17,332,894,0,51,93,1396
,,"Driggs School","=""1510911""","*","*",91,293,0,29,21,442
,,"F. J. Kingsbury School","=""1511411""","*","*",96,287,0,22,12,431
,,"Gilmartin School","=""1512611""","*",17,79,308,0,"*",20,445
,,"H. S. Chase School","=""1510711""","*","*",120,316,0,26,75,560
,,"John F. Kennedy High School","=""1516411""","*","*",279,860,0,27,104,1288
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",102,332,0,33,105,592
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",89,251,0,24,43,424
,,"Michael F. Wallace Middle School","=""1515111""","*","*",235,659,0,35,90,1050
,,"North End Middle School","=""1515311""","*","*",175,489,0,28,36,739
,,"Regan School","=""1512811""","*",7,46,143,0,"*",12,218
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",106,297,0,45,151,614
,,"Washington School","=""1512311""","*","*",36,218,0,6,15,281
,,"Waterbury Career Academy","=""1516711""","*","*",183,412,0,25,89,736
,,"Wendell L. Cross School","=""1510811""","*","*",136,332,0,44,77,611
,,"West Side Middle School","=""1515211""","*","*",175,633,0,31,74,927
,,"Wilby High School","=""1516311""","*","*",276,716,0,46,50,1096
,,"Bucks Hill School","=""1510511""",0,"*",40,202,0,"*",8,254
,,"Carrington ESC","=""1511911""",0,"*",6,16,0,"*","*",28
,,"Duggan School","=""1511611""",0,"*",90,289,0,20,"*",420
,,"Generali Autism","=""1513511""",0,"*",8,23,0,0,"*",34
,,"Hopeville School","=""1511311""",0,"*",61,197,0,"*",24,289
,,"Maloney Prek","=""1519811""",0,"*",7,27,0,"*",0,38
,,"Reed ESC","=""1512411""",0,"*",8,7,0,"*","*",22
,,"Special Education Preschool","=""1518011""",0,"*",57,144,0,12,"*",226
,,"Sprague PK","=""1517711""",0,"*","*",15,0,"*",0,21
,,"Sprague School","=""1512011""",0,"*",55,265,0,"*",11,339
,,"Wallace SCOPE","=""1514911""",0,"*","*",10,0,0,0,15
,,"Waterbury Arts Magnet School","=""1516011""",0,11,150,408,0,44,209,822
,,"Wilby Autism","=""1514511""",0,"*","*",9,0,"*","*",17
,,"Wilby ESC","=""1511711""",0,"*",6,23,0,"*",6,37
,,"Woodrow Wilson School","=""1513211""",0,"*",74,316,0,18,"*",419
,,"Bucks Hill Autism","=""1514611""",0,0,9,20,0,"*","*",34
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",11,0,0,"*",15
,,"Enlightenment School","=""1519111""",0,0,13,34,0,"*","*",58
,,"Gilmartin Scope","=""1516911""",0,0,10,25,0,"*","*",40
,,"North End Autism","=""1512911""",0,0,7,14,0,0,0,21
,,"North End BDLC","=""1513711""",0,0,7,13,0,"*","*",24
,,"North End ESC","=""1511811""",0,0,"*",7,0,"*",0,11
,,"North End SCOPE","=""1514811""",0,0,"*",9,0,0,"*",14
,,"Reed School","=""1513411""",0,0,101,312,0,21,15,449
,,"Roberto Clemente International Dual Language School","=""1517311""",0,0,22,291,0,"*","*",324
,,"State Street School","=""1519011""",0,0,33,58,0,6,12,109
,,"Wallace BDLC","=""1514411""",0,0,7,"*",0,"*",0,12
,,"Walsh SCOPE","=""1517411""",0,0,6,9,0,0,0,15
,,"Walsh School","=""1512211""",0,0,58,183,0,10,6,257
,,"Wendell Cross ESC","=""1517611""",0,0,"*",10,0,"*",0,15
,,"West Side BDLC","=""1514711""",0,0,"*",7,0,0,"*",14
,,"West Side SCOPE","=""1515511""",0,0,"*",19,0,0,"*",26
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*","*",0,"*",0,10
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,150,0,0,0,150
,,"Chase Bilingual","=""1514111""",0,0,0,96,0,0,0,96
,,"Hearing Lab","=""1517211""",0,0,0,"*",0,0,0,"*"
,,"Hopeville Bilingual","=""1514211""",0,0,0,110,0,0,0,110
,,"North End Bilingual","=""1515711""",0,0,0,51,0,0,0,51
,,"Wallace Bilingual","=""1515811""",0,0,0,48,0,0,0,48
,,"West Side Bilingual","=""1515611""",0,0,0,63,0,0,0,63
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","*","*",0,"*",0,0,"*",8
,,"Great Neck Elementary School","=""1520211""","*","*","*",49,"*",23,204,289
,,"Quaker Hill Elementary School","=""1520711""","*",31,10,69,"*",22,180,315
,,"The Early Childhood Center III","=""1521311""","*","*","*","*",0,0,14,22
,,"Waterford High School","=""1526111""","*",41,23,86,"*",45,486,686
,,"Autism Class","=""1521111""",0,"*",0,"*",0,"*",8,14
,,"Clark Lane Middle School","=""1525111""",0,16,"*",90,"*",33,355,507
,,"Oswegatchie Elementary School","=""1520611""",0,16,"*",49,"*",10,218,297
,,"The Early Childhood Center II","=""1521011""",0,"*",0,"*",0,"*",19,27
,,"The Early Childhood Center","=""1520811""",0,0,"*","*",0,"*",16,23
"Watertown School District","=""1530011""","Polk School","=""1530411""","*","*",16,65,0,17,199,304
,,"Swift Middle School","=""1535111""","*",11,33,78,"*",28,468,621
,,"Watertown High School","=""1536111""","*",6,36,108,"*",22,527,702
,,"Fletcher W. Judson School","=""1530311""",0,"*",11,29,"*",13,237,295
,,"John Trumbull Primary School","=""1530211""",0,7,26,111,0,21,416,581
,,"Watertown Alternative Academy","=""1530911""",0,0,"*","*",0,"*","*",9
,,"Watertown Transition Academy","=""1530811""",0,0,"*","*",0,0,11,13
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",42,34,65,"*",29,238,411
,,"Bristow Middle School","=""1555311""","*",33,30,72,0,"*",160,317
,,"Charter Oak International Academy","=""1550511""","*",72,43,197,"*",37,123,480
,,"Conard High School","=""1556111""","*",158,108,324,"*",66,700,1361
,,"Duffy School","=""1550611""","*",30,"*",51,0,28,384,513
,,"Hall High School","=""1556211""","*",155,104,264,"*",67,724,1319
,,"King Philip Middle School","=""1555111""","*",94,78,163,0,"*",440,842
,,"Webster Hill School","=""1551211""","*",31,29,103,0,"*",168,349
,,"Whiting Lane School","=""1551311""","*",40,38,87,"*",19,165,353
,,"Wolcott School","=""1551511""","*",53,41,75,0,"*",171,364
,,"Braeburn School","=""1550211""",0,14,19,29,0,26,255,343
,,"Bugbee School","=""1550411""",0,22,9,39,0,21,254,345
,,"Morley School","=""1550911""",0,"*",13,48,"*",24,212,306
,,"Norfeldt School","=""1551011""",0,39,21,38,0,26,232,356
,,"REACH","=""1557311""",0,"*","*",16,"*","*","*",24
,,"Sedgwick Middle School","=""1555211""",0,104,59,191,"*","*",438,844
,,"Smith School","=""1551711""",0,52,41,119,"*","*",106,340
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,"*","*",21,0,"*",21,51
,,"Alternative Educational Program","=""1550111""",0,0,"*","*",0,0,0,"*"
,,"Norfeldt Learning Center","=""1559411""",0,0,"*",0,0,0,"*","*"
,,"Strive-West Hartford","=""1559211""",0,0,7,16,0,0,7,30
,,"Whiting Lane Learning Center","=""1559511""",0,0,"*",0,0,"*","*","*"
,,"Wolcott Learning Center","=""1559611""",0,0,0,"*",0,0,0,"*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","*",40,68,179,0,"*",71,387
,,"Alma E. Pagels School","=""1560811""","*",32,86,115,"*",16,109,360
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",64,194,347,0,"*",169,825
,,"Edith E. Mackrille School","=""1560611""","*",24,75,92,0,"*",100,306
,,"Forest School","=""1560311""","*",16,117,202,"*",12,50,399
,,"Harry M. Bailey Middle School","=""1565111""","*",61,198,383,0,"*",198,887
,,"Savin Rock Community School","=""1561411""","*",30,91,205,"*",14,85,427
,,"West Haven High School","=""1566111""","*",89,477,791,"*",68,377,1810
,,"Life Skills","=""1560111""",0,0,"*","*",0,"*","*",8
,,"Seth G. Haley School","=""1560411""",0,17,55,122,0,18,118,330
,,"Blended","=""1560711""",0,0,9,6,0,0,8,23
,,"PACE","=""1560211""",0,0,8,15,0,0,8,31
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","*","*","*",67,"*","*",200,279
,,"Westbrook High School","=""1546111""",0,"*","*",49,0,"*",104,157
,,"Westbrook Middle School","=""1545111""",0,"*",0,26,0,"*",77,108
,,"Westbrook Vocational/Transitional Program","=""1540311""",0,0,0,"*",0,0,"*",6
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",21,"*",30,0,38,357,451
,,"Weston High School","=""1576111""","*",49,"*",62,0,41,515,677
,,"Weston Intermediate School","=""1570211""","*",20,"*",39,0,48,327,437
,,"Weston Middle School","=""1575111""","*",33,"*",48,0,34,335,457
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","*",26,13,42,"*",39,351,473
,,"Saugatuck Elementary School","=""1580811""","*",20,"*",45,0,33,345,450
,,"Staples High School","=""1586111""","*",108,"*",139,0,116,1220,1621
,,"Bedford Middle School","=""1585111""",0,49,25,55,0,50,541,720
,,"Coleytown Elementary School","=""1580311""",0,28,7,42,0,38,349,464
,,"GFS Intensive Resource","=""1580211""",0,"*","*",0,0,"*",8,14
,,"Green's Farms School","=""1580411""",0,21,10,42,0,35,330,438
,,"King's Highway Elementary School","=""1580511""",0,26,13,49,0,29,334,451
,,"Long Lots School","=""1580711""",0,43,"*",40,0,"*",407,532
,,"Stepping Stones Preschool","=""1588011""",0,"*","*",8,0,"*",42,58
,,"Westport Connections","=""1580911""",0,"*",0,0,0,0,"*",6
,,"LLS Intensive Resource","=""1580111""",0,0,0,"*",0,"*",9,13
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","*",26,"*",90,0,18,201,350
,,"Wethersfield High School","=""1596111""","*",60,60,273,0,"*",685,1122
,,"ABA","=""1590411""",0,"*","*",11,0,"*",16,35
,,"Alfred W. Hanmer School","=""1590811""",0,11,"*",38,"*",13,195,269
,,"Charles Wright School","=""1591011""",0,19,18,78,0,6,126,247
,,"Emerson-Williams School","=""1590211""",0,22,"*",92,"*",20,245,394
,,"Highcrest School","=""1591111""",0,19,"*",61,"*",18,305,417
,,"Silas Deane Middle School","=""1595211""",0,42,"*",122,"*",28,319,536
,,"Wethersfield Transition Academy","=""1590111""",0,"*","*","*",0,0,"*",12
,,"STRIVE","=""1590311""",0,0,"*","*",0,"*",0,"*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","*","*","*",15,0,8,134,161
,,"Center School","=""1600111""",0,11,"*",25,0,"*",162,211
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",104,"*",56,0,50,580,797
,,"Cider Mill School","=""1610711""","*",90,"*",48,0,55,626,832
,,"Miller-Driscoll School","=""1610511""","*",82,"*",67,0,59,637,852
,,"Community Steps","=""1610311""",0,"*",0,0,0,0,"*",14
,,"Wilton High School","=""1616111""",0,131,"*",85,"*",73,877,1178
,,"Genesis","=""1610211""",0,0,0,"*",0,0,"*",15
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*","*",11,272,0,26,237,552
,,"Natchaug School","=""1630111""","*","*",7,148,0,"*",28,191
,,"North Windham School","=""1630311""","*","*",14,335,0,8,77,436
,,"Windham High School","=""1636111""","*","*",21,481,0,17,63,587
,,"Windham Middle School","=""1635111""","*","*",31,554,0,11,154,762
,,"Sweeney ASD Program","=""1631111""",0,"*","*",16,0,0,"*",21
,,"W. B. Sweeney School","=""1630611""",0,"*",11,161,0,"*",40,220
,,"CORE","=""1631511""",0,0,"*",28,0,0,"*",37
,,"Early Headstart","=""1638011""",0,0,"*",37,0,0,"*",39
,,"North Windham ASD Program","=""1630811""",0,0,"*",7,0,0,"*",9
,,"Windham Early Childhood Center","=""1638311""",0,0,"*",124,0,"*",23,156
,,"Assisted Work Program","=""1631411""",0,0,0,"*",0,0,"*",14
,,"Natchaug Emotional Disturbance Program","=""1630711""",0,0,0,"*",0,0,"*",13
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","*",30,37,73,0,"*",220,383
,,"South Elementary School","=""1650411""","*",17,36,63,"*",21,167,306
,,"RISE Transition Academy","=""1650211""",0,"*",12,"*",0,"*",9,25
,,"Windsor Locks High School","=""1656111""",0,23,43,78,0,24,179,347
,,"Windsor Locks Middle School","=""1655111""",0,21,42,60,0,20,196,339
,,"Pine Meadow Academy","=""1650611""",0,0,"*",8,0,"*",15,29
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","*",12,124,77,"*",31,61,307
,,"Sage Park Middle School","=""1645311""","*",24,285,195,"*",70,151,727
,,"Windsor High School","=""1646111""","*",29,523,265,"*",84,176,1080
,,"Clover Street School","=""1640111""",0,"*",120,72,"*",29,68,293
,,"John F. Kennedy School","=""1640811""",0,17,152,97,0,44,96,406
,,"Oliver Ellsworth School","=""1640911""",0,16,124,96,0,39,76,351
,,"Community Based Transition Academy","=""1640211""",0,0,16,8,0,"*","*",26
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","*",11,17,90,0,"*",344,475
,,"Wolcott High School","=""1666111""","*",19,31,108,0,"*",437,610
,,"Compass","=""1660711""",0,"*","*","*",0,"*",6,14
,,"Alcott School","=""1660611""",0,6,19,68,0,6,221,320
,,"Frisbie School","=""1660211""",0,"*","*",58,"*",11,176,250
,,"Wakelee School","=""1660511""",0,13,13,63,0,11,232,332
,,"ABC Classroom","=""1660311""",0,0,"*","*",0,"*","*",7
,,"Phoenix Program","=""1660411""",0,0,0,"*",0,0,"*","*"
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",176,29,82,0,"*",567,860
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*","*",40,0,10,306,369
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",0,34,12,25,0,13,349,433
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,6,20,49,0,34,344,453
,,"Bolton High School","=""0126111""",0,"*",12,23,0,"*",156,207
,,"Bolton Transition Program","=""0120211""",0,0,0,"*",0,0,0,"*"
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""",0,"*",301,91,"*",18,"*",417
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,"*",134,221,"*",22,16,400
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,"*",0,"*",0,"*",65,71
"Canton School District","=""0230011""","Canton High School","=""0236111""",0,14,34,29,0,13,336,426
,,"Canton Intermediate School","=""0230311""",0,6,14,24,0,9,283,336
,,"Canton Middle School","=""0235111""",0,"*",18,17,0,"*",170,214
,,"Cherry Brook Primary School","=""0230211""",0,9,11,32,0,10,364,426
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",16,0,8,114,145
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*","*",15,0,9,165,194
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",0,9,"*",123,0,"*",277,419
,,"Lewin G. Joel Jr. School","=""0270311""",0,"*","*",124,0,17,349,509
,,"The Morgan School","=""0276111""",0,12,"*",123,0,"*",295,444
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",67,111,0,"*",23,219
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",43,96,"*",22,84,253
,,"Derby High School","=""0376111""",0,7,70,148,0,18,62,305
,,"Derby Middle School","=""0375011""",0,"*",65,133,"*",17,70,290
,,"Irving School","=""0370411""",0,"*",61,154,0,"*",53,291
,,"Little Raiders University","=""0370111""",0,"*",8,34,0,"*",15,67
,,"Alternative Education Program","=""0370211""",0,0,0,"*",0,0,0,"*"
,,"RAISE Academy","=""0370511""",0,0,"*","*",0,"*",6,14
"East Granby School District","=""0400011""","Allgrove School","=""0400111""",0,10,"*",13,0,"*",162,198
,,"East Granby High School","=""0406111""",0,20,24,25,"*","*",163,242
,,"East Granby Middle School","=""0405111""",0,15,13,16,0,16,147,207
,,"R. Dudley Seymour School","=""0400211""",0,13,8,18,0,7,151,197
"East Hampton School District","=""0420011""","Center School","=""0420311""",0,"*","*",19,"*",9,196,231
,,"East Hampton High School","=""0426111""",0,"*","*",34,0,22,422,491
,,"East Hampton Middle School","=""0425111""",0,"*","*",34,0,12,326,382
,,"Memorial School","=""0420111""",0,"*","*",50,0,18,428,509
,,"The Transition Academy","=""0420211""",0,0,0,"*",0,0,0,"*"
,,"The Learning Center at East Hampton","=""0429011""",0,0,0,"*",0,0,"*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",0,"*","*",12,0,12,136,163
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",0,19,13,31,0,15,216,294
,,"Samuel Staples Elementary School","=""0460111""",0,45,26,64,0,27,453,615
"EdAdvance","=""2420014""","ACCESS Middle and High School","=""2420714""",0,"*","*",0,0,0,10,12
,,"EdAdvance Headstart","=""2428014""",0,6,11,92,0,9,46,164
,,"Steps Middle and High School","=""2420114""",0,"*","*",7,0,0,14,25
,,"UPP @ POST","=""2420514""",0,"*","*","*",0,0,27,31
,,"B.E.A.M Elementary School","=""2429014""",0,0,"*","*",0,0,7,11
,,"Partnership Learning Academy","=""2420614""",0,0,"*","*",0,"*","*",11
,,"Steps-Expelled Student","=""2420314""",0,0,0,"*",0,0,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",0,"*",433,291,"*",17,15,758
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,7,77,88,0,29,116,317
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",35,0,8,255,305
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",0,"*","*",49,0,29,314,416
,,"A. W. Cox School","=""0600611""",0,"*","*",35,0,18,200,264
,,"Calvin Leete School","=""0600411""",0,"*","*",21,0,22,181,236
,,"E. C. Adams Middle School","=""0605111""",0,24,"*",38,"*",22,394,483
,,"Guilford High School","=""0606111""",0,32,"*",81,"*",53,758,946
,,"Guilford Lakes School","=""0600211""",0,"*","*",52,0,27,253,349
,,"Guilford Transition Academy","=""0600111""",0,"*","*","*",0,0,11,15
,,"Melissa Jones School","=""0600311""",0,"*","*",22,0,12,230,272
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",25,0,8,143,185
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,"*","*",51,0,17,318,399
,,"Old Saybrook Middle School","=""1065211""",0,11,"*",50,0,"*",199,269
,,"Old Saybrook Senior High School","=""1066111""",0,14,"*",47,"*",13,241,318
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",0,17,"*",21,0,"*",176,228
,,"Peck Place School","=""1070511""",0,54,7,33,0,28,264,386
,,"Race Brook School","=""1070311""",0,59,17,39,0,14,244,373
,,"Turkey Hill School","=""1070411""",0,30,"*",27,0,"*",215,285
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,"*","*",69,0,22,226,325
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",45,0,18,191,264
,,"Plymouth Center School","=""1110211""",0,"*","*",59,0,17,249,337
,,"Terryville High School","=""1116111""",0,"*","*",59,0,12,226,307
,,"Terryville High School Transition Program","=""1110511""",0,0,0,0,0,0,"*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,"*","*",27,0,12,281,327
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,"*","*",28,0,15,136,186
,,"Gildersleeve School","=""1130411""",0,"*","*",39,0,15,203,266
,,"Portland High School","=""1136111""",0,9,18,58,0,14,223,322
,,"Portland Middle School","=""1135111""",0,"*","*",48,0,10,149,214
,,"Valley View School","=""1130211""",0,"*","*",32,0,13,163,218
,,"Portland Pathways Transition Program","=""1130111""",0,0,0,"*",0,"*","*",7
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",0,"*",8,106,"*",47,374,543
,,"Putnam High School","=""1166111""",0,"*","*",46,"*",14,180,248
,,"Putnam Middle School","=""1165111""",0,"*",10,66,"*",28,242,353
,,"Helping Hands","=""1169011""",0,0,0,0,0,0,7,7
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,"*","*",40,0,17,262,324
,,"ALPSS","=""2010512""",0,0,0,0,0,"*",0,"*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,38,8,72,0,25,538,681
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,"*","*",21,0,"*",146,180
,,"Parish Hill Transition Program","=""2110112""",0,0,0,"*",0,0,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley Partnership","=""2120512""",0,"*",0,0,0,0,"*","*"
,,"Shepaug Valley School","=""2120312""",0,"*","*",58,0,23,391,480
,,"Washington Primary School","=""2120412""",0,"*",0,26,0,"*",133,164
,,"Booth Free School","=""2120212""",0,0,"*","*",0,"*",79,88
,,"The Burnham School","=""2120112""",0,0,"*",9,0,"*",58,74
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",0,7,13,66,0,11,207,304
,,"Long River Middle School","=""2165112""",0,11,20,56,0,17,331,435
,,"Prospect Elementary School","=""2160512""",0,"*",21,63,"*",21,477,592
,,"Woodland Regional High School","=""2166012""",0,7,28,67,0,13,438,553
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,"*",0,9,0,"*",71,86
,,"Lyme Consolidated School","=""2180112""",0,"*",0,15,0,"*",187,205
,,"Lyme-Old Lyme High School","=""2186112""",0,16,"*",26,0,"*",299,356
,,"Lyme-Old Lyme Middle School","=""2185112""",0,"*","*",25,0,12,230,277
,,"Mile Creek School","=""2180212""",0,"*","*",16,0,15,281,318
,,"Alternative Program","=""2180412""",0,0,0,0,0,"*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,"*","*",30,"*",20,216,275
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,27,32,84,0,11,300,454
,,"Chatfield-LoPresti School","=""1240211""",0,12,49,151,0,21,278,511
,,"Seymour High School","=""1246111""",0,17,46,123,0,17,346,549
