"Student Counts by School and Race"
"All Districts, All Schools"
"2024-25"

"",,,,"Race",,,,,,,
,,"SPS Remote Learning Program (RLP)","=""1352411""",0,0,"*",10,0,"*",10,27
,,"STEPS Stamford","=""1352511""",0,0,"*",6,0,0,"*",10
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",24,0,30,240,301
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","*",7,"*",35,"*",40,454,543
,,"Stonington Middle School","=""1375211""","*",10,"*",23,0,20,307,366
,,"SAILS","=""1370711""",0,0,0,"*",0,0,"*",8
,,"Deans Mill School","=""1370511""",0,"*",0,27,0,"*",376,429
,,"The Transition Annex","=""1370811""",0,"*",0,"*",0,0,"*",6
,,"West Vine Street School","=""1370611""",0,"*","*",36,0,27,274,342
,,"The Learning Annex","=""1370911""",0,0,0,"*",0,0,"*",14
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","*","*",94,173,0,27,161,462
,,"Franklin School","=""1380411""","*",7,88,120,0,"*",23,246
,,"STRIVE - Intensive","=""1383111""","*",0,"*","*",0,0,"*",9
,,"Stratford High School","=""1386111""","*",23,324,503,"*",30,266,1150
,,"Wilcoxson School","=""1381411""","*","*",63,92,0,13,142,318
,,"Bunnell High School","=""1386211""",0,27,265,390,"*","*",273,982
,,"Chapel School","=""1380311""",0,8,81,102,0,10,89,290
,,"David Wooster Middle School","=""1385211""",0,"*",161,237,"*",28,95,538
,,"Harry B. Flood Middle School","=""1385311""",0,9,121,215,0,16,105,466
,,"Johnson House Elementary School","=""1381511""",0,"*",174,291,"*",16,51,537
,,"Lordship School","=""1380811""",0,"*",42,49,0,"*",57,154
,,"Middle School Sails","=""1381811""",0,"*","*","*",0,0,"*","*"
,,"Nichols School","=""1380911""",0,"*",108,213,"*",12,76,418
,,"Second Hill Lane School","=""1381011""",0,"*",97,333,"*",29,136,610
,,"Victoria Soto Preschool","=""1382211""",0,9,55,90,0,8,55,217
,,"FRANKLIN - ABA - K-6","=""1383011""",0,0,9,"*",0,0,"*",16
,,"High School Sails","=""1380711""",0,0,"*","*",0,0,6,11
,,"LORDSHIP - ABA - K-6","=""1382911""",0,0,10,10,0,"*","*",22
,,"PDLC Whitney","=""1382311""",0,0,"*","*",0,0,"*",8
,,"SHL - ABA - K-6","=""1380611""",0,0,11,12,0,"*","*",30
,,"STEPS 7-8","=""1381911""",0,0,"*",0,0,0,"*","*"
,,"STEPS K-6","=""1382811""",0,0,"*",6,0,"*","*",11
,,"Strive-Stratford","=""1389011""",0,0,13,7,0,"*","*",24
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",16,"*",39,0,0,388,455
,,"McAlister Intermediate School","=""1390311""","*",23,17,41,"*",0,389,472
,,"Suffield High School","=""1396111""","*",31,35,69,"*","*",500,641
,,"Suffield Middle School","=""1395111""","*",18,"*",37,0,0,368,443
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",68,26,81,"*",26,804,1011
,,"The Woodstock Academy Therapeutic Academy","=""9030222""",0,0,0,"*",0,0,"*",8
,,"The Woodstock Academy STRIVE Transition/Vocational Program","=""9030122""",0,0,0,0,0,0,"*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*","*","*",23,0,12,316,359
,,"Thompson Middle School","=""1415111""",0,"*","*",26,0,9,221,262
,,"Tourtellotte Memorial High School","=""1416111""",0,"*","*",21,0,11,145,184
,,"Thompson Transition Program","=""1410311""",0,0,0,0,0,0,"*","*"
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",18,"*",45,0,30,427,532
,,"Tolland Middle School","=""1425111""","*",19,"*",49,0,15,371,468
,,"Tolland High School","=""1426111""",0,24,26,67,"*","*",512,639
,,"Tolland Intermediate School","=""1420211""",0,10,15,50,0,29,379,483
,,"Tolland Transition Academy","=""1420611""",0,0,0,"*",0,0,"*",6
"Torrington School District","=""1430011""","Forbes School","=""1430211""","*",13,22,142,0,"*",127,309
,,"Torringford School","=""1430911""","*",22,33,229,"*",16,279,583
,,"Torrington High School","=""1436111""","*",57,82,476,"*",27,388,1034
,,"Torrington Middle School","=""1435111""","*",42,56,426,0,"*",431,981
,,"Integrated PreK","=""1432611""",0,"*","*",37,0,0,44,90
,,"Southwest School","=""1430811""",0,10,17,119,"*","*",139,289
,,"Vogel-Wetmore School","=""1431311""",0,13,41,236,"*","*",231,529
,,"Pre-K SpEd","=""1431611""",0,0,"*",9,0,0,"*",17
,,"TPS Preschool Lab","=""1430611""",0,0,"*","*",0,0,10,16
,,"Post Secondary Transition Services","=""1430311""",0,0,0,"*",0,0,"*",13
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,40,35,109,0,29,309,522
,,"Daniels Farm School","=""1440811""","*",52,24,54,"*",18,332,484
,,"Jane Ryan School","=""1440411""","*",47,26,96,0,"*",254,438
,,"Madison Middle School","=""1445111""","*",93,66,174,"*",25,497,857
,,"Middlebrook School","=""1440311""","*",61,39,122,0,"*",266,502
,,"Trumbull High School","=""1446111""","*",227,156,437,"*",46,1278,2152
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,"*","*","*",0,0,16,26
,,"Frenchtown Elementary School","=""1441011""",0,44,50,146,0,28,248,516
,,"Hillcrest Middle School","=""1445211""",0,105,64,147,0,25,451,792
,,"Tashua School","=""1440911""",0,56,23,73,0,10,232,394
,,"Trumbull Early Childhood Education Center","=""1448011""",0,27,22,59,0,7,86,201
,,"REACH","=""1440511""",0,0,"*","*",0,0,10,17
,,"Trumbull Alternative School","=""1440211""",0,0,"*",11,0,0,"*",16
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","*",59,37,86,0,"*",124,340
,,"Northeast School","=""1460311""",0,25,24,69,0,29,114,261
,,"Center Road School","=""1461411""",0,22,54,104,0,39,224,443
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*",6,"*",0,"*",7,21
,,"Lake Street School","=""1460111""",0,22,9,42,0,23,139,235
,,"Maple Street School","=""1460211""",0,8,31,88,0,44,85,256
,,"Rockville High School","=""1466111""",0,50,110,226,0,78,531,995
,,"Vernon Center Middle School","=""1465111""",0,"*",67,173,"*",56,321,651
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,10,15
,,"Renaissance Program","=""1460811""",0,0,"*","*",0,"*","*",8
,,"Park Street Learning Center (PSLC)","=""1460611""",0,0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","*",14,"*",77,0,15,241,357
,,"James H. Moran Middle School","=""1485311""","*",26,9,121,"*",14,359,531
,,"Mark T. Sheehan High School","=""1486211""","*",43,16,145,"*",30,437,673
,,"Moses Y. Beach School","=""1480111""","*",9,"*",72,"*",10,229,326
,,"Parker Farms School","=""1480311""","*",12,"*",87,0,7,157,268
,,"Rock Hill School","=""1480411""","*",9,"*",65,0,13,187,278
,,"Highland School","=""1480211""",0,"*","*",40,0,16,223,292
,,"Ben Haven ABC Middle School Program","=""1481511""",0,"*",0,"*",0,0,"*","*"
,,"BenHaven ABC High School Program","=""1481911""",0,"*",0,"*",0,0,8,13
,,"Dag Hammarskjold Middle School","=""1485211""",0,"*","*",132,0,31,396,593
,,"Evarts C. Stevens School","=""1480911""",0,7,7,74,0,13,200,301
,,"Inspire High School","=""1481711""",0,"*","*","*",0,"*","*",11
,,"Lyman Hall High School","=""1486111""",0,38,29,207,"*","*",635,936
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,13,"*",44,"*",7,198,265
,,"Pond Hill School","=""1481211""",0,"*","*",71,0,11,175,267
,,"STARS Primary Program","=""1480711""",0,"*","*",7,0,"*",8,20
,,"Wallingford Transition Academy","=""1489111""",0,"*",0,"*",0,0,7,13
,,"Benhaven ABC Intermediate Program","=""1480611""",0,0,"*","*",0,0,"*","*"
,,"Inspire Middle School","=""1481311""",0,0,0,"*",0,"*",10,14
,,"STARS Intermediate Program","=""1481111""",0,0,0,"*",0,"*",10,16
,,"STARS Preschool Program","=""1481811""",0,0,0,"*",0,0,"*","*"
,,"WISE Intermediate Program","=""1489211""",0,0,0,"*",0,"*","*","*"
,,"WISE Primary Program","=""1481611""",0,0,0,"*",0,0,"*",6
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*","*",98,368,0,28,73,578
,,"Bunker Hill School","=""1510611""","*","*",95,279,0,23,37,445
,,"Carrington School","=""1512711""",6,9,99,241,0,21,79,455
,,"Crosby High School","=""1516211""",12,16,344,942,0,49,90,1453
,,"Driggs School","=""1510911""","*","*",99,254,0,24,25,410
,,"Enlightenment School","=""1519111""","*",0,30,53,0,7,"*",96
,,"F. J. Kingsbury School","=""1511411""","*","*",119,244,0,21,17,416
,,"Gilmartin School","=""1512611""","*",18,80,316,0,"*",26,462
,,"H. S. Chase School","=""1510711""","*","*",118,306,0,27,62,543
,,"John F. Kennedy High School","=""1516411""","*","*",314,876,0,38,137,1391
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",100,315,0,27,134,590
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",91,249,0,22,36,415
,,"Michael F. Wallace Middle School","=""1515111""","*","*",240,647,0,39,104,1059
,,"North End Middle School","=""1515311""","*","*",175,509,0,29,44,766
,,"Regan School","=""1512811""","*","*",42,160,0,8,18,237
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",109,289,0,52,147,614
,,"Wallace Bilingual","=""1515811""","*",0,0,"*",0,0,0,61
,,"Washington School","=""1512311""","*","*",42,211,0,10,16,284
,,"Waterbury Arts Magnet School","=""1516011""","*","*",151,378,0,43,234,820
,,"Waterbury Career Academy","=""1516711""",6,19,184,387,0,21,92,709
,,"Wendell L. Cross School","=""1510811""","*","*",137,323,0,40,92,606
,,"West Side Middle School","=""1515211""","*","*",161,576,0,31,68,848
,,"Wilby High School","=""1516311""","*","*",307,764,0,55,60,1196
,,"Woodrow Wilson School","=""1513211""","*","*",79,309,0,15,9,415
,,"Bucks Hill School","=""1510511""",0,"*",45,223,0,"*",9,283
,,"Carrington ESC","=""1511911""",0,"*","*",12,0,"*",6,24
,,"Duggan School","=""1511611""",0,"*",89,284,0,"*",26,429
,,"North End ESC","=""1511811""",0,"*","*",7,0,"*","*",14
,,"Reed ESC","=""1512411""",0,"*",6,9,0,"*","*",22
,,"Reed School","=""1513411""",0,"*",94,312,0,17,"*",439
,,"Special Education Preschool","=""1518011""",0,"*",53,170,0,"*",18,254
,,"Sprague PK","=""1517711""",0,"*","*",16,0,0,0,18
,,"Sprague School","=""1512011""",0,"*",58,258,0,"*",17,344
,,"Wallace SCOPE","=""1514911""",0,"*","*","*",0,0,"*",11
,,"Wilby Autism","=""1514511""",0,"*",7,11,0,"*","*",23
,,"Bucks Hill Autism","=""1514611""",0,0,7,27,0,"*","*",40
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",10,0,0,"*",17
,,"Generali Autism","=""1513511""",0,0,"*",23,0,0,"*",40
,,"Gilmartin Scope","=""1516911""",0,0,7,21,0,"*","*",32
,,"Hopeville School","=""1511311""",0,0,66,199,0,"*","*",291
,,"Maloney Prek","=""1519811""",0,0,9,28,0,"*","*",42
,,"North End Autism","=""1512911""",0,0,"*",14,0,"*",0,20
,,"North End BDLC","=""1513711""",0,0,"*",13,0,"*","*",19
,,"North End SCOPE","=""1514811""",0,0,"*",9,0,0,"*",14
,,"Roberto Clemente International Dual Language School","=""1517311""",0,0,22,240,0,"*","*",275
,,"State Street School","=""1519011""",0,0,29,51,0,9,10,99
,,"Wallace BDLC","=""1514411""",0,0,"*","*",0,0,0,8
,,"Walsh SCOPE","=""1517411""",0,0,8,7,0,0,0,15
,,"Walsh School","=""1512211""",0,0,66,265,0,9,10,350
,,"Wendell Cross ESC","=""1517611""",0,0,"*",9,0,"*",0,13
,,"West Side BDLC","=""1514711""",0,0,6,"*",0,0,"*",15
,,"West Side SCOPE","=""1515511""",0,0,"*",8,0,"*","*",13
,,"Wilby ESC","=""1511711""",0,0,"*",19,0,0,"*",29
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*",6,0,"*",0,10
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,207,0,0,0,207
,,"Chase Bilingual","=""1514111""",0,0,0,123,0,0,0,123
,,"Hearing Lab","=""1517211""",0,0,0,"*",0,0,0,"*"
,,"Hopeville Bilingual","=""1514211""",0,0,0,124,0,0,0,124
,,"North End Bilingual","=""1515711""",0,0,0,61,0,0,0,61
,,"West Side Bilingual","=""1515611""",0,0,0,85,0,0,0,85
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","*",0,"*","*",0,0,"*",9
,,"Quaker Hill Elementary School","=""1520711""","*",30,15,68,"*",18,197,331
,,"The Early Childhood Center III","=""1521311""","*","*","*","*",0,"*",7,15
,,"Waterford High School","=""1526111""","*",41,16,80,"*",46,526,713
,,"Autism Class","=""1521111""",0,"*",0,"*",0,0,7,11
,,"Clark Lane Middle School","=""1525111""",0,22,13,83,0,34,377,529
,,"Great Neck Elementary School","=""1520211""",0,"*","*",51,"*",26,220,309
,,"Oswegatchie Elementary School","=""1520611""",0,14,"*",55,"*",9,209,292
,,"The Early Childhood Center","=""1520811""",0,0,"*","*",0,"*",20,27
,,"The Early Childhood Center II","=""1521011""",0,0,"*","*",0,"*",22,30
"Watertown School District","=""1530011""","Polk School","=""1530411""","*","*",16,49,0,22,209,303
,,"Swift Middle School","=""1535111""","*","*",23,77,0,23,458,591
,,"Watertown High School","=""1536111""","*",10,27,94,"*",21,539,693
,,"Fletcher W. Judson School","=""1530311""",0,"*",13,27,"*",13,242,302
,,"John Trumbull Primary School","=""1530211""",0,"*",26,112,0,"*",448,610
,,"Watertown Alternative Academy","=""1530911""",0,0,"*","*",0,0,"*","*"
,,"Watertown Transition Academy","=""1530811""",0,0,"*",0,0,0,"*",11
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",49,35,62,"*",29,230,408
,,"Bristow Middle School","=""1555311""","*",32,28,82,0,"*",162,326
,,"Charter Oak International Academy","=""1550511""","*",67,54,201,"*",38,119,486
,,"Conard High School","=""1556111""","*",158,109,342,"*",64,703,1380
,,"Duffy School","=""1550611""","*",33,"*",43,0,27,368,489
,,"Hall High School","=""1556211""","*",145,99,255,"*",67,763,1332
,,"King Philip Middle School","=""1555111""","*",91,79,169,"*",62,416,820
,,"Sedgwick Middle School","=""1555211""","*",98,60,209,"*",52,452,874
,,"Webster Hill School","=""1551211""","*",25,28,94,"*",15,168,332
,,"Whiting Lane School","=""1551311""","*",44,42,88,"*",20,181,379
,,"Wolcott School","=""1551511""","*",46,34,72,"*",28,171,354
,,"Braeburn School","=""1550211""",0,16,15,32,0,24,260,347
,,"Bugbee School","=""1550411""",0,24,14,30,0,21,254,343
,,"Morley School","=""1550911""",0,"*",12,44,"*",23,212,301
,,"Norfeldt Learning Center","=""1559411""",0,"*","*",0,0,"*","*","*"
,,"Norfeldt School","=""1551011""",0,40,25,37,0,29,231,362
,,"REACH","=""1557311""",0,"*","*",16,0,0,13,37
,,"Smith School","=""1551711""",0,46,36,136,"*","*",99,342
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,7,"*",18,0,"*",18,49
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*","*",0,"*","*",9
,,"Strive-West Hartford","=""1559211""",0,0,"*",11,0,"*",13,33
,,"Wolcott Learning Center","=""1559611""",0,0,0,"*",0,0,"*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","*","*",54,148,0,26,71,321
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",60,179,344,"*",56,188,829
,,"Edith E. Mackrille School","=""1560611""","*",24,75,107,0,"*",103,320
,,"Forest School","=""1560311""","*",16,120,212,"*",15,63,428
,,"Harry M. Bailey Middle School","=""1565111""","*",60,196,360,"*",41,224,885
,,"Savin Rock Community School","=""1561411""","*",42,107,197,0,"*",88,459
,,"Seth G. Haley School","=""1560411""","*","*",74,110,0,24,111,332
,,"West Haven High School","=""1566111""","*",79,458,807,"*",66,396,1813
,,"Life Skills","=""1560111""",0,"*","*","*",0,0,"*",10
,,"Alma E. Pagels School","=""1560811""",0,28,93,126,"*","*",105,364
,,"Blended","=""1560711""",0,0,"*",42,0,"*",21,83
,,"PACE","=""1560211""",0,0,14,17,0,"*","*",38
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*",27,"*",47,0,43,356,478
,,"Weston Middle School","=""1575111""","*",32,"*",47,0,42,343,474
,,"Hurlbutt Elementary School","=""1570111""",0,"*","*",43,0,47,330,443
,,"Weston High School","=""1576111""",0,49,11,61,0,45,525,691
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","*",32,11,37,"*",38,364,484
,,"Saugatuck Elementary School","=""1580811""","*",16,"*",37,0,31,302,395
,,"Staples High School","=""1586111""","*",99,"*",135,0,118,1241,1629
,,"Bedford Middle School","=""1585111""",0,50,18,53,0,48,541,710
,,"Coleytown Elementary School","=""1580311""",0,25,9,38,0,37,352,461
,,"GFS Intensive Resource","=""1580211""",0,"*","*",0,0,"*",8,12
,,"Green's Farms School","=""1580411""",0,24,8,40,0,34,354,460
,,"King's Highway Elementary School","=""1580511""",0,28,11,51,0,34,327,451
,,"LLS Intensive Resource","=""1580111""",0,"*",0,"*",0,"*",8,12
,,"Long Lots School","=""1580711""",0,48,7,47,0,37,432,571
,,"Stepping Stones Preschool","=""1588011""",0,"*","*",6,0,"*",46,61
,,"Westport Connections","=""1580911""",0,0,0,0,0,0,"*","*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","*",23,17,79,"*",13,207,342
,,"Silas Deane Middle School","=""1595211""","*",33,"*",134,0,24,332,546
,,"Wethersfield High School","=""1596111""","*",54,58,259,"*",45,726,1146
,,"ABA","=""1590411""",0,"*","*",13,0,"*",18,38
,,"Alfred W. Hanmer School","=""1590811""",0,"*",14,35,"*",14,203,280
,,"Charles Wright School","=""1591011""",0,13,16,71,0,8,127,235
,,"Emerson-Williams School","=""1590211""",0,22,"*",94,"*",23,251,408
,,"Highcrest School","=""1591111""",0,23,"*",59,"*",25,308,429
,,"Wethersfield Transition Academy","=""1590111""",0,"*","*","*",0,0,"*",11
,,"STRIVE","=""1590311""",0,0,"*","*",0,"*","*",9
"Willington School District","=""1600011""","Center School","=""1600111""","*",7,"*",22,0,9,161,205
,,"Hall Memorial School","=""1605111""",0,"*","*",19,0,10,135,167
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",104,"*",68,0,56,615,852
,,"Miller-Driscoll School","=""1610511""","*",82,"*",52,0,61,639,845
,,"Wilton High School","=""1616111""","*",127,10,87,"*",71,904,1202
,,"Cider Mill School","=""1610711""",0,101,9,58,0,54,609,831
,,"Community Steps","=""1610311""",0,"*",0,"*",0,0,13,17
,,"Genesis","=""1610211""",0,0,"*","*",0,0,18,21
"Winchester School District","=""1620011""","Pearson School","=""1625111""","*","*",9,46,"*",15,243,318
,,"Mary P. Hinsdale School","=""1620211""",0,6,9,44,0,10,194,263
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*","*",10,261,0,21,236,535
,,"Natchaug School","=""1630111""","*","*",12,186,"*","*",26,234
,,"North Windham School","=""1630311""","*","*",13,350,0,"*",73,445
,,"W. B. Sweeney School","=""1630611""","*","*",11,158,0,"*",35,212
,,"Windham Middle School","=""1635111""","*","*",17,452,0,10,97,583
,,"Windham Early Childhood Center","=""1638311""",0,"*","*",161,0,"*",27,199
,,"Windham High School","=""1636111""",0,"*",21,517,0,"*",76,633
,,"CORE","=""1631511""",0,0,"*",20,0,0,"*",28
,,"Early Headstart","=""1638011""",0,0,"*",33,0,0,"*",38
,,"Sweeney ASD Program","=""1631111""",0,0,"*",12,0,0,"*",15
,,"Windham Center School","=""1630511""",0,0,9,94,0,9,64,176
,,"Assisted Work Program","=""1631411""",0,0,0,"*",0,0,"*",15
,,"Natchaug Emotional Disturbance Program","=""1630711""",0,0,0,"*",0,0,"*",7
,,"North Windham ASD Program","=""1630811""",0,0,0,"*",0,0,"*",7
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","*","*",42,57,0,29,237,396
,,"South Elementary School","=""1650411""","*",13,34,53,"*",17,166,285
,,"Windsor Locks Middle School","=""1655111""","*","*",33,62,0,21,177,314
,,"Windsor Locks High School","=""1656111""",0,30,50,77,0,24,202,383
,,"Pine Meadow Academy","=""1650611""",0,0,"*",10,0,"*",19,38
,,"RISE Transition Academy","=""1650211""",0,0,10,0,0,"*","*",16
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",145,107,0,47,90,412
,,"Sage Park Middle School","=""1645311""","*",20,289,192,"*",66,149,719
,,"Windsor High School","=""1646111""","*",35,521,258,"*",80,198,1095
,,"Clover Street School","=""1640111""",0,"*",116,71,0,"*",57,276
,,"Oliver Ellsworth School","=""1640911""",0,15,136,103,0,36,88,378
,,"Poquonock Elementary School","=""1640511""",0,"*",114,86,"*",34,79,328
,,"Community Based Transition Academy","=""1640211""",0,0,16,8,0,"*","*",29
"Wolcott School District","=""1660011""","Compass","=""1660711""",0,"*",0,"*",0,"*","*",9
,,"Alcott School","=""1660611""","*",9,17,59,0,"*",228,320
,,"Tyrrell Middle School","=""1665111""","*",13,20,99,0,"*",355,498
,,"Frisbie School","=""1660211""",0,"*","*",59,"*",9,189,265
,,"Wakelee School","=""1660511""",0,12,18,64,0,12,260,366
,,"Wolcott High School","=""1666111""",0,17,33,96,0,20,445,611
,,"ABC Classroom","=""1660311""",0,0,"*","*",0,"*","*",9
,,"Phoenix Program","=""1660411""",0,0,"*","*",0,0,"*",6
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",129,"*",86,0,61,565,862
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*",7,33,"*",10,294,351
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,6,25,54,0,31,357,473
,,"Bolton High School","=""0126111""",0,"*",13,21,0,"*",165,212
,,"Bolton Transition Program","=""0120211""",0,0,0,"*",0,0,"*","*"
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""",0,"*",302,75,"*",19,"*",404
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,6,132,227,0,21,15,401
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""",0,"*","*",35,0,"*",248,295
,,"Dr. Helen Baldwin Middle School","=""0225111""",0,"*","*",27,0,0,183,213
"Canton School District","=""0230011""","Canton High School","=""0236111""",0,15,41,28,0,11,348,443
,,"Canton Intermediate School","=""0230311""",0,"*",14,24,"*",13,278,333
,,"Canton Middle School","=""0235111""",0,"*",16,17,0,"*",166,214
,,"Cherry Brook Primary School","=""0230211""",0,9,9,33,0,9,366,426
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",17,0,7,119,150
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*",0,17,0,"*",173,198
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",0,9,"*",125,0,"*",275,418
,,"Lewin G. Joel Jr. School","=""0270311""",0,"*","*",133,0,18,364,532
,,"The Morgan School","=""0276111""",0,18,"*",118,0,"*",323,473
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",37,92,"*",24,81,244
,,"Derby High School","=""0376111""",0,9,83,162,0,21,85,360
,,"Derby Middle School","=""0375011""",0,"*",64,143,0,"*",77,300
,,"Irving School","=""0370411""",0,"*",72,162,0,"*",58,322
,,"Little Raiders University","=""0370111""",0,"*",9,29,0,"*",20,63
,,"Alternative Education Program","=""0370211""",0,0,"*",0,0,0,"*",6
,,"RAISE Academy","=""0370511""",0,0,"*","*",0,"*",0,8
"East Granby School District","=""0400011""","Allgrove School","=""0400111""",0,13,10,14,0,8,170,215
,,"East Granby High School","=""0406111""",0,24,21,28,0,9,167,249
,,"East Granby Middle School","=""0405111""",0,16,13,18,0,11,160,218
,,"R. Dudley Seymour School","=""0400211""",0,13,9,14,0,10,145,191
"East Hampton School District","=""0420011""","Center School","=""0420311""",0,"*","*",14,"*",10,222,251
,,"East Hampton High School","=""0426111""",0,"*","*",33,0,18,425,488
,,"East Hampton Middle School","=""0425111""",0,8,6,39,0,15,343,411
,,"Memorial School","=""0420111""",0,6,7,52,0,15,431,511
,,"The Transition Academy","=""0420211""",0,0,0,"*",0,0,0,"*"
,,"The Learning Center at East Hampton","=""0429011""",0,0,0,0,0,0,"*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",0,"*","*",15,0,12,143,173
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",0,18,12,32,0,13,212,287
,,"Samuel Staples Elementary School","=""0460111""",0,46,20,58,0,32,450,606
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,7,82,88,0,30,105,312
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",37,"*",11,254,307
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",0,24,"*",52,0,"*",360,463
,,"A. W. Cox School","=""0600611""",0,"*","*",33,0,15,191,255
,,"Calvin Leete School","=""0600411""",0,"*","*",18,0,15,166,213
,,"E. C. Adams Middle School","=""0605111""",0,17,"*",40,"*",17,399,478
,,"Guilford High School","=""0606111""",0,41,"*",85,"*",56,805,1008
,,"Guilford Lakes School","=""0600211""",0,"*","*",56,0,37,259,369
,,"Melissa Jones School","=""0600311""",0,"*",0,19,0,"*",229,265
,,"Guilford Transition Academy","=""0600111""",0,0,"*","*",0,0,10,12
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,"*","*","*",0,"*",61,73
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",24,0,11,139,180
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,15,"*",59,0,"*",291,383
,,"Old Saybrook Middle School","=""1065211""",0,14,"*",52,"*",10,229,307
,,"Old Saybrook Senior High School","=""1066111""",0,12,"*",48,"*",11,264,338
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",0,23,7,24,0,7,134,195
,,"Peck Place School","=""1070511""",0,53,"*",32,0,"*",269,386
,,"Race Brook School","=""1070311""",0,60,16,37,0,11,251,375
,,"Turkey Hill School","=""1070411""",0,32,"*",23,0,"*",227,297
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,"*","*",19,0,8,297,332
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,"*","*",45,0,17,285,352
,,"ALPSS","=""2010512""",0,0,0,0,0,0,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,37,13,77,0,28,543,698
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,"*","*",53,0,161,451,669
,,"Harwinton Consolidated School","=""2100312""",0,"*","*",24,0,57,287,374
,,"Lake Garda Elementary School","=""2100212""",0,"*","*",38,0,71,347,466
,,"Lewis S. Mills High School","=""2106112""",0,"*","*",58,"*",147,401,614
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",0,"*","*",52,0,21,406,486
,,"Washington Primary School","=""2120412""",0,0,"*",27,0,"*",125,156
,,"Booth Free School","=""2120212""",0,0,0,"*",0,"*",79,86
,,"The Burnham School","=""2120112""",0,0,0,"*",0,"*",57,68
,,"Shepaug Valley Partnership","=""2120512""",0,0,0,0,0,0,"*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",0,8,12,71,0,11,211,313
,,"Long River Middle School","=""2165112""",0,10,20,55,0,7,342,434
,,"Prospect Elementary School","=""2160512""",0,10,23,42,0,25,472,572
