"Student Counts by School and Race"
"All Districts, All Schools"
"2019-20"

"",,,,"Race",,,,,,,
,,"Stonington Middle School","=""1375211""","*","*",7,29,0,12,417,468
,,"West Vine Street School","=""1370611""","*","*",9,16,0,33,287,354
,,"SAILS","=""1370711""",0,0,"*",0,0,0,"*","*"
,,"The Learning Annex","=""1370911""",0,0,0,"*",0,0,"*","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,14,82,154,0,17,231,498
,,"Bunnell High School","=""1386211""","*",33,248,299,0,"*",413,1012
,,"Middle School Sails","=""1381811""","*",0,"*","*",0,0,"*",9
,,"Nichols School","=""1380911""","*","*",95,213,0,31,129,476
,,"Stratford High School","=""1386111""","*",31,248,371,0,"*",345,1023
,,"ALPHA","=""1380511""",0,"*",16,13,0,"*",7,39
,,"Chapel School","=""1380311""",0,9,44,88,0,8,153,302
,,"David Wooster Middle School","=""1385211""",0,14,154,197,0,21,205,591
,,"Franklin School","=""1380411""",0,9,91,180,0,15,40,335
,,"Harry B. Flood Middle School","=""1385311""",0,12,107,192,0,18,195,524
,,"Johnson House Elementary School","=""1381511""",0,14,143,204,0,23,77,461
,,"Lordship School","=""1380811""",0,8,91,96,0,10,83,288
,,"SHL - ABA - K-6","=""1380611""",0,"*","*",7,0,"*",9,25
,,"Second Hill Lane School","=""1381011""",0,18,79,192,0,31,159,479
,,"Victoria Soto Preschool","=""1382211""",0,"*",67,131,0,"*",44,259
,,"Wilcoxson School","=""1381411""",0,9,58,109,0,16,192,384
,,"ALL Class Room - Second Hill Lane","=""1382711""",0,0,"*","*",0,0,"*","*"
,,"High School Sails","=""1380711""",0,0,"*",6,0,"*","*",17
,,"PDLC Whitney","=""1382311""",0,0,"*","*",0,0,"*",6
,,"STEPS 7-8","=""1381911""",0,0,"*","*",0,0,0,7
,,"STEPS 9-12","=""1382011""",0,0,"*","*",0,0,"*",10
,,"STEPS K-6","=""1382811""",0,0,"*",6,0,"*",9,21
,,"Strive-Stratford","=""1389011""",0,0,"*","*",0,0,6,15
,,"BRIDGES 9-12","=""1380111""",0,0,0,"*",0,0,"*",10
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",20,16,26,0,"*",344,413
,,"Suffield High School","=""1396111""","*",29,23,42,"*","*",668,771
,,"Suffield Middle School","=""1395111""","*",17,18,42,0,"*",389,471
,,"A. Ward Spaulding School","=""1390411""",0,18,12,35,0,16,373,454
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",107,"*",49,0,11,928,1107
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","*",6,"*",21,0,"*",257,291
,,"Thomaston Center School","=""1400211""","*","*","*",10,"*","*",176,196
,,"Thomaston High School","=""1406211""",0,"*","*",18,0,6,313,344
,,"PATHS","=""1400311""",0,0,0,"*",0,0,"*",17
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","*",15,"*",35,0,20,382,467
,,"Tolland High School","=""1426111""","*",30,13,45,"*","*",702,797
,,"Tolland Intermediate School","=""1420211""",0,12,15,33,0,6,427,493
,,"Tolland Middle School","=""1425111""",0,25,18,37,"*","*",480,566
,,"TALC","=""1420311""",0,0,0,0,0,0,6,6
,,"Tolland Transition Academy","=""1420611""",0,0,0,0,0,0,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","*",51,44,262,"*",25,486,875
,,"Torrington Middle School","=""1435111""","*",44,46,299,"*",40,570,1002
,,"Forbes School","=""1430211""",0,9,9,111,0,12,187,328
,,"Pre-K SpEd","=""1431611""",0,"*","*",12,0,0,26,40
,,"Southwest School","=""1430811""",0,9,16,84,0,10,180,299
,,"TPS Preschool Lab","=""1430611""",0,"*",0,"*",0,0,15,18
,,"Torringford School","=""1430911""",0,27,25,216,"*","*",344,630
,,"Vogel-Wetmore School","=""1431311""",0,18,20,156,0,17,379,590
,,"Post Secondary Transition Services","=""1430311""",0,0,"*","*",0,0,"*",7
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","*",45,28,66,"*",11,331,483
,,"Frenchtown Elementary School","=""1441011""","*",42,44,124,0,"*",271,494
,,"Hillcrest Middle School","=""1445211""","*",63,49,97,"*",14,532,758
,,"Madison Middle School","=""1445111""","*",91,50,128,"*",20,573,864
,,"Trumbull High School","=""1446111""","*",160,115,259,"*",28,1514,2082
,,"Middlebrook School","=""1440311""",0,71,42,107,"*","*",280,511
,,"Daniels Farm School","=""1440811""",0,59,21,51,0,11,371,513
,,"Jane Ryan School","=""1440411""",0,29,"*",63,0,"*",276,386
,,"Tashua School","=""1440911""",0,55,12,38,0,9,309,423
,,"Trumbull Alternative School","=""1440211""",0,"*",0,"*",0,0,15,18
,,"Trumbull Early Childhood Education Center","=""1448011""",0,27,11,50,"*","*",135,226
,,"REACH","=""1440511""",0,0,"*","*",0,"*",14,18
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,0,0,"*",0,0,"*",11
"Vernon School District","=""1460011""","Center Road School","=""1461411""","*","*",49,130,0,48,232,505
,,"Northeast School","=""1460311""","*","*",22,36,0,20,117,211
,,"Rockville High School","=""1466111""","*",42,98,132,0,"*",543,851
,,"Skinner Road School","=""1461011""","*",37,38,65,0,"*",144,311
,,"Vernon Center Middle School","=""1465111""","*","*",79,141,0,47,413,722
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*","*","*",0,"*","*",13
,,"Lake Street School","=""1460111""",0,"*","*",31,0,17,141,198
,,"Maple Street School","=""1460211""",0,"*",43,97,"*",36,100,298
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,9,14
,,"Renaissance Program","=""1460811""",0,0,"*","*",0,"*","*",11
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*",6,11,"*",12,225,261
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,18,7,39,0,9,252,325
,,"Cook Hill School","=""1481011""","*",19,"*",78,0,11,236,349
,,"James H. Moran Middle School","=""1485311""","*",30,13,106,"*",11,413,579
,,"Lyman Hall High School","=""1486111""","*",42,31,191,0,"*",761,1037
,,"Rock Hill School","=""1480411""","*",10,"*",73,0,7,206,300
,,"Ben Haven ABC Primary Program","=""1481411""",0,"*",0,0,0,0,"*","*"
,,"Dag Hammarskjold Middle School","=""1485211""",0,24,20,110,0,11,479,644
,,"Evarts C. Stevens School","=""1480911""",0,10,"*",64,"*",9,230,317
,,"Inspire High School","=""1481711""",0,"*",0,"*",0,0,14,22
,,"Inspire Middle School","=""1481311""",0,"*",0,"*",0,0,6,8
,,"Mark T. Sheehan High School","=""1486211""",0,54,"*",122,0,"*",575,776
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,22,"*",28,"*",8,242,304
,,"Moses Y. Beach School","=""1480111""",0,13,"*",69,0,"*",232,323
,,"Parker Farms School","=""1480311""",0,14,10,74,"*","*",184,285
,,"Pond Hill School","=""1481211""",0,17,"*",51,0,"*",208,287
,,"STARS Intermediate Program","=""1481111""",0,"*",0,0,0,0,"*",6
,,"STARS Primary Program","=""1480711""",0,"*",0,"*",0,0,9,13
,,"Wallingford Transition Academy","=""1489111""",0,"*",0,0,0,0,"*",6
,,"A.R.T.S. Academy","=""1489011""",0,0,"*","*",0,0,12,16
,,"Education Enhancement Program","=""1480511""",0,0,"*","*",0,0,17,24
,,"Ben Haven ABC Middle School Program","=""1481511""",0,0,0,"*",0,0,"*","*"
,,"Benhaven ABC Intermediate Program","=""1480611""",0,0,0,"*",0,0,"*","*"
,,"WISE Intermediate Program","=""1489211""",0,0,0,"*",0,0,"*",8
,,"WISE Primary Program","=""1481611""",0,0,0,"*",0,"*","*",9
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",12,19,217,497,0,43,151,939
,,"Bunker Hill School","=""1510611""","*","*",95,280,0,19,66,474
,,"Crosby High School","=""1516211""",8,19,293,654,0,14,150,1138
,,"Driggs School","=""1510911""","*","*",126,292,0,19,63,507
,,"Duggan School","=""1511611""","*","*",105,296,0,22,52,478
,,"F. J. Kingsbury School","=""1511411""","*","*",149,278,0,14,39,490
,,"Gilmartin School","=""1512611""","*",12,104,276,"*",13,62,473
,,"H. S. Chase School","=""1510711""",7,19,164,350,0,26,102,668
,,"Hearing Lab","=""1517211""","*",0,0,"*",0,0,0,"*"
,,"Hopeville School","=""1511311""","*",0,62,191,0,"*",46,317
,,"John F. Kennedy High School","=""1516411""",10,18,247,670,0,18,206,1169
,,"Maloney Interdistrict Magnet School","=""1513111""","*","*",86,263,0,27,200,590
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",115,310,0,28,76,547
,,"Michael F. Wallace Middle School","=""1515111""",12,25,266,645,0,38,139,1125
,,"North End Middle School","=""1515311""",7,6,208,560,0,38,81,900
,,"Reed School","=""1513411""","*","*",122,305,0,11,32,474
,,"Regan School","=""1512811""","*","*",44,141,0,8,32,231
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",85,261,0,43,210,614
,,"Walsh School","=""1512211""","*","*",110,226,0,20,23,383
,,"Washington School","=""1512311""","*","*",48,220,0,11,27,313
,,"Waterbury Arts Magnet School","=""1516011""","*","*",92,158,0,21,175,455
,,"Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",61,144,0,20,136,367
,,"Waterbury Career Academy","=""1516711""",7,27,193,382,0,22,174,805
,,"Wendell L. Cross School","=""1510811""","*",18,55,152,0,"*",81,324
,,"Wilby High School","=""1516311""","*","*",286,661,0,19,84,1062
,,"B. W. Tinker School","=""1512111""",0,6,98,276,0,28,130,538
,,"Bucks Hill Autism","=""1514611""",0,"*",8,14,0,"*",6,31
,,"Bucks Hill School","=""1510511""",0,"*",68,244,0,"*",24,350
,,"Carrington ESC","=""1511911""",0,"*","*",9,0,0,6,19
,,"Carrington School","=""1512711""",0,10,107,242,0,25,110,494
,,"Enlightenment School","=""1519111""",0,"*",48,80,0,"*",14,148
,,"Generali Autism","=""1513511""",0,"*",12,17,0,"*","*",33
,,"North End Autism","=""1512911""",0,"*","*",8,0,"*","*",18
,,"Special Education Preschool","=""1518011""",0,11,37,140,0,6,26,220
,,"Sprague School","=""1512011""",0,"*",99,322,0,"*",45,489
,,"State Street School","=""1519011""",0,"*",30,68,0,"*",9,113
,,"Woodrow Wilson School","=""1513211""",0,"*",117,294,0,"*",16,443
,,"B.W. Tinker BDLC","=""1510411""",0,0,"*",6,0,"*",0,11
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",13,0,0,"*",23
,,"Gilmartin Scope","=""1516911""",0,0,"*",13,0,0,"*",18
,,"Maloney Prek","=""1519811""",0,0,"*","*",0,0,"*",8
,,"North End BDLC","=""1513711""",0,0,"*",16,0,0,"*",30
,,"North End SCOPE","=""1514811""",0,0,"*",6,0,"*","*",12
,,"Reed ESC","=""1512411""",0,0,6,17,0,"*","*",26
,,"Wallace BDLC","=""1514411""",0,0,"*",8,0,0,"*",11
,,"Wallace SCOPE","=""1514911""",0,0,"*",6,0,0,"*",11
,,"West Side BDLC","=""1514711""",0,0,6,10,0,"*","*",19
,,"West Side SCOPE","=""1515511""",0,0,"*","*",0,0,"*",11
,,"Wilby Autism","=""1514511""",0,0,"*",7,0,0,"*",15
,,"Wilby ESC","=""1511711""",0,0,"*",7,0,0,"*",14
,,"Woodrow Wilson BDLC","=""1511211""",0,0,"*",15,0,"*","*",21
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,226,0,0,0,226
,,"Chase Bilingual","=""1514111""",0,0,0,119,0,0,13,132
,,"Hopeville Bilingual","=""1514211""",0,0,0,151,0,0,0,151
,,"North End Bilingual","=""1515711""",0,0,0,60,0,0,0,60
,,"North End ESC","=""1511811""",0,0,0,"*",0,0,"*",10
,,"Wallace Bilingual","=""1515811""",0,0,0,58,0,0,0,58
,,"West Side Bilingual","=""1515611""",0,0,0,"*",0,0,"*",74
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",30,15,70,"*",33,433,586
,,"Oswegatchie Elementary School","=""1520611""","*",7,"*",33,0,15,251,313
,,"Waterford High School","=""1526111""","*",46,18,96,"*",25,619,811
,,"Great Neck Elementary School","=""1520211""",0,16,9,34,0,14,243,316
,,"Quaker Hill Elementary School","=""1520711""",0,18,18,42,0,26,256,360
,,"The Early Childhood Center","=""1520811""",0,0,"*","*",0,0,20,25
,,"The Early Childhood Center II","=""1521011""",0,0,"*","*","*","*",21,26
,,"Autism Class","=""1521111""",0,0,0,0,0,0,6,6
,,"Avery Point Transition Program","=""1520311""",0,0,0,0,0,0,"*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","*",11,19,32,"*",24,549,639
,,"Polk School","=""1530411""","*","*",8,44,0,10,239,303
,,"Swift Middle School","=""1535111""","*",11,18,63,"*",19,564,677
,,"Watertown High School","=""1536111""","*","*",35,72,0,23,643,789
,,"Fletcher W. Judson School","=""1530311""",0,"*","*",12,0,"*",268,293
,,"Watertown Transition Academy","=""1530811""",0,"*",0,0,0,0,"*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",66,38,56,0,"*",252,432
,,"Bugbee School","=""1550411""","*",26,25,40,0,"*",267,377
,,"Charter Oak International Academy","=""1550511""","*",72,59,209,"*",29,164,539
,,"Conard High School","=""1556111""","*",195,131,287,0,"*",762,1437
,,"Hall High School","=""1556211""","*",168,126,226,"*",75,916,1514
,,"Sedgwick Middle School","=""1555211""","*",95,85,207,"*",33,496,920
,,"Webster Hill School","=""1551211""","*",31,22,74,0,"*",187,326
,,"Wolcott School","=""1551511""","*",54,31,83,0,"*",174,364
,,"Braeburn School","=""1550211""",0,18,25,41,0,18,248,350
,,"Bristow Middle School","=""1555311""",0,42,27,58,0,16,243,386
,,"Duffy School","=""1550611""",0,22,19,59,0,17,344,461
,,"King Philip Middle School","=""1555111""",0,93,81,152,"*","*",517,895
,,"Morley School","=""1550911""",0,7,20,36,0,16,200,279
,,"Norfeldt Learning Center","=""1559411""",0,"*","*",0,0,0,"*",7
,,"Norfeldt School","=""1551011""",0,39,31,32,"*","*",199,326
,,"REACH","=""1557311""",0,"*","*",22,0,0,7,34
,,"Smith School","=""1551711""",0,61,48,107,0,7,118,341
,,"Strive-West Hartford","=""1559211""",0,"*","*",15,0,"*",8,34
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,"*","*",10,0,0,19,40
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*","*",0,0,9,17
,,"Whiting Lane School","=""1551311""",0,40,29,69,"*","*",180,335
,,"Braeburn Learning Center","=""1559311""",0,0,"*","*",0,"*","*",11
,,"Wolcott Learning Center","=""1559611""",0,0,"*","*",0,0,"*",7
,,"Alternative Educational Program","=""1550111""",0,0,0,"*",0,0,0,"*"
,,"Morley Learning Center","=""1559711""",0,0,0,0,0,"*","*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","*","*",62,225,0,22,105,420
,,"Alma E. Pagels School","=""1560811""","*",29,89,103,0,"*",128,367
,,"Carrigan 5/6 Intermediate School","=""1565311""","*","*",186,331,0,36,243,830
,,"Edith E. Mackrille School","=""1560611""","*",26,64,96,0,"*",113,308
,,"Harry M. Bailey Middle School","=""1565111""","*",32,222,353,"*",29,295,934
,,"Savin Rock Community School","=""1561411""","*","*",125,206,0,25,110,476
,,"West Haven High School","=""1566111""","*",69,367,592,0,"*",452,1535
,,"ASD Lab","=""1561111""",0,"*",0,"*",0,0,"*","*"
,,"Forest School","=""1560311""",0,18,102,196,0,26,64,406
,,"Seth G. Haley School","=""1560411""",0,22,67,108,0,17,194,408
,,"Blended","=""1560711""",0,0,"*","*",0,0,6,11
,,"Life Skills","=""1560111""",0,0,"*","*",0,0,"*",10
,,"PACE","=""1560211""",0,0,"*",13,0,"*",13,41
,,"Blended (Molloy)","=""1560511""",0,0,0,"*",0,0,"*",6
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*","*",0,34,0,7,175,224
,,"Daisy Ingraham School","=""1540211""",0,"*","*",56,0,10,180,255
,,"Westbrook Middle School","=""1545111""",0,"*",0,45,0,"*",136,185
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",31,"*",20,0,23,309,391
,,"Green's Farms School","=""1580411""","*",20,"*",29,0,27,280,370
,,"Bedford Middle School","=""1585111""",0,76,23,94,0,81,985,1259
,,"GFS Intensive Resource","=""1580211""",0,"*",0,"*",0,0,7,11
,,"King's Highway Elementary School","=""1580511""",0,33,20,31,0,34,327,445
,,"LLS Intensive Resource","=""1580111""",0,"*",0,"*",0,0,"*","*"
,,"Long Lots School","=""1580711""",0,44,12,49,0,27,379,511
,,"Saugatuck Elementary School","=""1580811""",0,24,6,23,0,29,340,422
,,"Staples High School","=""1586111""",0,118,36,106,0,55,1513,1828
,,"Stepping Stones Preschool","=""1588011""",0,"*","*",6,0,"*",57,70
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","*","*",21,100,0,28,396,566
,,"Wethersfield High School","=""1596111""","*",62,46,204,"*",24,804,1144
,,"ABA","=""1590411""",0,"*","*",10,0,"*","*",16
,,"Alfred W. Hanmer School","=""1590811""",0,21,20,46,0,14,243,344
,,"Charles Wright School","=""1591011""",0,13,8,79,0,17,170,287
,,"Emerson-Williams School","=""1590211""",0,12,14,99,0,18,280,423
,,"Highcrest School","=""1591111""",0,26,11,67,0,14,350,468
,,"Samuel B. Webb Elementary School","=""1591211""",0,14,"*",73,"*",8,215,319
,,"STRIVE","=""1590311""",0,0,0,"*",0,0,"*","*"
,,"Wethersfield Transition Academy","=""1590111""",0,0,0,"*",0,0,"*",6
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",97,"*",66,0,55,713,945
,,"Wilton High School","=""1616111""","*",123,"*",83,0,63,985,1272
,,"Cider Mill School","=""1610711""",0,107,"*",67,0,"*",620,853
,,"Miller-Driscoll School","=""1610511""",0,80,"*",52,0,"*",572,756
,,"Community Steps","=""1610311""",0,0,0,"*",0,0,"*",7
,,"Genesis","=""1610211""",0,0,0,"*",0,0,"*",10
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*",8,"*",248,"*",23,267,554
,,"Natchaug School","=""1630111""","*","*",18,231,0,"*",45,305
,,"North Windham School","=""1630311""","*",9,19,348,0,"*",72,454
,,"W. B. Sweeney School","=""1630611""","*",0,10,194,0,"*",25,237
,,"Windham High School","=""1636111""","*","*",24,470,0,11,106,616
,,"Early Headstart","=""1638011""",0,"*",0,26,0,0,"*",31
,,"Windham Early Childhood Center","=""1638311""",0,"*","*",148,0,"*",49,205
,,"Natchaug Emotional Disturbance Program","=""1630711""",0,0,"*","*",0,0,"*","*"
,,"Windham Center School","=""1630511""",0,0,"*",159,0,"*",51,221
,,"Windham Middle School","=""1635111""",0,0,20,529,0,10,99,658
,,"Assisted Work Program","=""1631211""",0,0,0,"*",0,0,"*",12
,,,"=""1631411""",0,0,0,"*",0,0,"*","*"
,,"Medically Fragile Program","=""1630911""",0,0,0,"*",0,0,"*","*"
,,"Sweeney ASD Program","=""1631111""",0,0,0,13,0,"*","*",16
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","*",28,50,65,"*",30,277,452
,,"South Elementary School","=""1650411""","*","*",50,60,0,27,174,334
,,"Windsor Locks High School","=""1656111""",0,38,48,55,"*","*",253,403
,,"Windsor Locks Middle School","=""1655111""",0,28,34,71,0,25,181,339
,,"Pine Meadow Academy","=""1650611""",0,0,6,"*",0,"*",31,44
,,"RISE Transition Academy","=""1650211""",0,0,"*","*",0,"*",10,15
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",149,87,0,25,93,373
,,"Oliver Ellsworth School","=""1640911""","*",45,134,113,0,"*",117,453
,,"Sage Park Middle School","=""1645311""","*",21,304,155,"*",50,176,709
,,"Windsor High School","=""1646111""","*","*",541,195,0,66,272,1113
,,"Clover Street School","=""1640111""",0,6,141,54,0,21,52,274
,,"Poquonock Elementary School","=""1640511""",0,19,122,93,0,24,89,347
,,"Community Based Transition Academy","=""1640211""",0,0,12,"*",0,0,"*",21
,,"Expulsion","=""1640411""",0,0,"*",0,0,0,0,"*"
,,"Spark","=""1640311""",0,0,7,"*",0,"*","*",12
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","*",8,6,46,0,"*",212,278
,,"Wakelee School","=""1660511""","*","*",11,28,0,10,326,383
,,"Wolcott High School","=""1666111""","*","*",23,45,0,21,610,717
,,"Frisbie School","=""1660211""",0,"*",9,26,0,"*",226,272
,,"Tyrrell Middle School","=""1665111""",0,11,26,44,0,21,422,524
,,"Phoenix Program","=""1660411""",0,0,0,"*",0,0,"*",9
,,"ABC Classroom","=""1660311""",0,0,0,0,0,0,"*","*"
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",122,"*",63,0,51,569,838
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,"*",7,31,"*",17,330,390
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",0,"*","*","*",0,9,183,197
,,"Bridges at Barkhamsted Elementary School","=""0050211""",0,0,0,0,0,"*","*","*"
,,"Shared Services Integrated Preschool","=""0058011""",0,0,0,0,0,0,17,17
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,10,28,56,0,26,377,497
,,"Bolton High School","=""0126111""",0,7,12,31,0,6,220,276
,,"Bolton Transition Program","=""0120211""",0,0,0,0,0,0,"*","*"
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""",0,"*",354,55,0,6,"*",420
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,8,114,152,0,22,30,326
"Canton School District","=""0230011""","Canton High School","=""0236111""",0,18,24,35,0,7,396,480
,,"Canton Intermediate School","=""0230311""",0,12,30,23,"*","*",288,361
,,"Canton Middle School","=""0235111""",0,"*",20,24,0,"*",197,250
,,"Cherry Brook Primary School","=""0230211""",0,"*",17,32,"*",20,392,469
,,"Canton Academy","=""0230411""",0,0,0,0,0,0,"*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",8,0,"*",121,139
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*","*",15,0,6,163,186
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*",0,12,0,"*",66,87
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",46,71,"*",18,90,231
,,"Derby High School","=""0376111""",0,"*",58,92,"*",15,145,314
,,"Derby Middle School","=""0375011""",0,"*",65,128,"*",18,138,361
,,"Irving School","=""0370411""",0,"*",67,135,0,"*",70,306
,,"Little Raiders University","=""0370111""",0,0,6,15,0,7,21,49
,,"RAISE Academy","=""0370511""",0,0,"*","*",0,"*",8,17
,,"Alternative Education Program","=""0370211""",0,0,0,0,0,"*",0,"*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",0,31,6,26,0,0,257,320
,,"Samuel Staples Elementary School","=""0460111""",0,31,"*",40,"*",17,459,561
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,"*",92,53,0,"*",68,229
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",25,0,17,280,330
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",0,21,"*",31,"*",25,389,472
,,"A. W. Cox School","=""0600611""",0,16,"*",22,0,"*",206,252
,,"Calvin Leete School","=""0600411""",0,"*","*",14,0,11,216,250
,,"E. C. Adams Middle School","=""0605111""",0,27,"*",50,0,"*",437,543
,,"Guilford High School","=""0606111""",0,45,"*",77,"*",39,936,1114
,,"Guilford Lakes School","=""0600211""",0,17,"*",32,0,"*",248,316
,,"Melissa Jones School","=""0600311""",0,6,"*",21,"*",11,247,289
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",0,6,"*",10,0,"*",293,317
,,"Hebron Elementary School","=""0670111""",0,"*","*",15,0,7,311,341
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",15,0,7,173,205
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",0,6,"*",48,"*",31,326,419
"Litchfield School District","=""0740011""","Center School","=""0740211""",0,"*","*",17,"*","*",273,301
,,"Litchfield High School","=""0746111""",0,"*","*",16,7,"*",228,260
,,"Litchfield Intermediate School","=""0740311""",0,"*","*",8,0,"*",174,190
,,"Litchfield Middle School","=""0746011""",0,"*",0,"*","*","*",118,131
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*","*","*",0,10,227,242
,,"New Hartford Elementary School","=""0920211""",0,"*",0,"*",0,"*",82,90
,,"Bakerville Consolidated School","=""0920111""",0,0,0,"*",0,"*",98,102
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",32,0,12,206,253
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,12,"*",69,"*",16,294,396
,,"Old Saybrook Middle School","=""1065211""",0,13,0,40,"*","*",308,370
,,"Old Saybrook Senior High School","=""1066111""",0,18,9,40,0,9,349,425
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,9,"*",6,"*","*",358,382
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",0,"*",12,95,"*",43,478,635
,,"Putnam High School","=""1166111""",0,"*","*",27,"*",10,193,238
,,"Putnam Middle School","=""1165111""",0,"*","*",31,0,11,230,281
,,"Helping Hands","=""1169011""",0,0,0,0,0,0,6,6
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,"*","*",53,0,15,279,356
,,"SELC","=""2010312""",0,0,0,0,0,0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",0,"*",6,14,"*",10,609,647
,,"Northwestern Regional Middle School","=""2075112""",0,"*",0,7,0,"*",281,298
,,"STEP","=""2079312""",0,"*",0,0,0,0,"*",16
,,"AIM","=""2079112""",0,0,"*","*",0,"*",18,22
,,"Highlander Transition Academy","=""2070112""",0,0,0,"*",0,0,"*",15
,,"Links","=""2079212""",0,0,0,0,0,"*","*",24
,,"FLEX","=""2079012""",0,0,0,0,0,0,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,33,7,59,0,44,712,855
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,"*","*","*",0,"*",65,71
,,"Shepaug Valley Partnership","=""2120512""",0,"*",0,0,0,0,"*","*"
,,"Shepaug Valley School","=""2120312""",0,"*",6,34,0,"*",381,432
,,"The Burnham School","=""2120112""",0,"*",0,"*",0,"*",54,60
,,"Washington Primary School","=""2120412""",0,0,0,"*",0,"*",119,138
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",0,"*","*",12,0,11,327,362
,,"Haddam-Killingworth High School","=""2176112""",0,11,7,15,0,14,590,637
,,"Haddam-Killingworth Intermediate School","=""2170512""",0,"*","*",16,0,"*",235,261
,,"Haddam-Killingworth Middle School","=""2175112""",0,"*","*",14,0,17,430,476
,,"RSD17 Transition Program","=""2170412""",0,"*",0,0,0,0,0,"*"
,,"Killingworth Elementary School","=""2170312""",0,0,0,6,0,7,191,204
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,"*",0,0,"*",71
,,"Lyme Consolidated School","=""2180112""",0,"*",0,13,"*",11,173,202
,,"Lyme-Old Lyme High School","=""2186112""",0,12,"*",29,0,"*",428,479
,,"Lyme-Old Lyme Middle School","=""2185112""",0,9,"*",16,0,"*",240,278
,,"Mile Creek School","=""2180212""",0,"*","*",15,0,12,219,257
,,"Alternative Program","=""2180412""",0,0,0,"*",0,0,0,"*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*",0,10,0,"*",88,103
