"Student Counts by School and Race"
"All Districts, All Schools"
"2022-23"

"",,,,"Race",,,,,,,
,,"Julia A. Stark School","=""1351211""",0,15,50,376,0,21,131,593
,,"K. T. Murphy School","=""1350511""",0,38,43,252,0,8,53,394
,,"Northeast School","=""1351811""",0,"*",61,187,"*",26,201,495
,,"Preschool Team","=""1358011""",0,"*","*",35,0,0,22,66
,,"Rippowam Middle School","=""1355811""",0,28,125,370,"*","*",184,725
,,"Roxbury School","=""1350911""",0,28,71,308,0,22,133,562
,,"Strawberry Hill Special","=""1351011""",0,"*","*",7,0,0,"*",13
,,"The Academy of Information, Technology & Engineering","=""1356411""",0,68,84,259,"*","*",208,642
,,"Turn of River School","=""1355511""",0,30,84,376,0,18,154,662
,,"Anchor","=""1350411""",0,0,32,44,0,"*","*",88
,,"Stamford Transition Services","=""1350211""",0,0,7,10,0,0,11,28
,,"The Academy of Information, Technology, & Engineering ARBOR","=""1351511""",0,0,0,"*",0,0,"*",6
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*",7,30,0,26,250,315
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",7,"*",27,0,22,393,451
,,"Stonington High School","=""1376111""","*",10,"*",45,0,24,501,585
,,"Stonington Middle School","=""1375211""","*",10,"*",28,"*",32,304,379
,,"SAILS","=""1370711""",0,0,0,0,0,0,"*","*"
,,"The Learning Annex","=""1370911""",0,"*",0,"*",0,0,9,11
,,"West Vine Street School","=""1370611""",0,"*","*",33,0,33,278,354
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","*",28,284,375,"*",31,321,1042
,,"David Wooster Middle School","=""1385211""","*",11,163,216,"*",13,132,539
,,"Eli Whitney School","=""1381311""","*","*",91,163,0,18,178,461
,,"Franklin School","=""1380411""","*","*",92,125,0,8,29,262
,,"High School Sails","=""1380711""","*","*",9,11,0,0,7,29
,,"Johnson House Elementary School","=""1381511""","*",10,179,278,"*",26,62,557
,,"Stratford High School","=""1386111""","*",23,313,436,"*",33,316,1127
,,"Strive-Stratford","=""1389011""","*",0,9,9,0,0,"*",23
,,"Wilcoxson School","=""1381411""","*",10,70,95,"*",17,170,365
,,"Chapel School","=""1380311""",0,"*",78,104,"*",10,100,302
,,"Harry B. Flood Middle School","=""1385311""",0,16,113,197,0,11,152,489
,,"Lordship School","=""1380811""",0,"*",42,58,0,"*",67,177
,,"Nichols School","=""1380911""",0,"*",102,212,"*",23,92,441
,,"SHL - ABA - K-6","=""1380611""",0,"*",17,15,0,"*",12,48
,,"Second Hill Lane School","=""1381011""",0,"*",97,322,"*",30,133,594
,,"Victoria Soto Preschool","=""1382211""",0,"*",41,68,0,"*",43,155
,,"ALPHA","=""1380511""",0,0,16,13,0,"*","*",40
,,"BRIDGES 9-12","=""1380111""",0,0,"*",7,0,0,"*",12
,,"Middle School Sails","=""1381811""",0,0,"*",0,0,0,"*",11
,,"PDLC Whitney","=""1382311""",0,0,"*","*",0,0,"*",6
,,"STEPS 7-8","=""1381911""",0,0,"*","*",0,0,"*",7
,,"STEPS K-6","=""1382811""",0,0,7,6,0,"*","*",15
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",19,9,38,"*",14,398,480
,,"Suffield High School","=""1396111""","*",29,29,72,"*","*",540,676
,,"McAlister Intermediate School","=""1390311""",0,22,"*",38,0,"*",349,426
,,"Suffield Middle School","=""1395111""",0,22,26,31,"*","*",362,445
"The Woodstock Academy District","=""9030022""","The Woodstock Academy","=""9036122""","*",57,9,70,"*",25,878,1041
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*",32,23,59,"*",10,598,724
,,"Tolland Intermediate School","=""1420211""","*",15,"*",46,0,21,369,466
,,"Birch Grove Primary School","=""1420111""",0,18,15,54,0,33,448,568
,,"Tolland Middle School","=""1425111""",0,12,15,58,0,11,423,519
,,"Tolland Transition Academy","=""1420611""",0,0,0,"*",0,0,"*",9
"Torrington School District","=""1430011""","Forbes School","=""1430211""","*",15,14,127,0,"*",148,310
,,"Southwest School","=""1430811""","*",9,18,118,0,"*",140,292
,,"Torringford School","=""1430911""","*",28,48,224,0,"*",300,612
,,"Torrington High School","=""1436111""","*",53,71,392,"*",33,453,1010
,,"Integrated PreK","=""1432611""",0,"*","*",19,0,"*",27,56
,,"Pre-K SpEd","=""1431611""",0,"*",0,7,0,"*",13,22
,,"Torrington Middle School","=""1435111""",0,33,50,373,0,36,483,975
,,"Vogel-Wetmore School","=""1431311""",0,14,31,219,"*","*",257,532
,,"Post Secondary Transition Services","=""1430311""",0,0,0,6,0,0,10,16
,,"TPS Preschool Lab","=""1430611""",0,0,0,"*",0,0,"*",11
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,40,36,99,"*","*",316,514
,,"Hillcrest Middle School","=""1445211""","*",87,51,138,0,"*",467,767
,,"Jane Ryan School","=""1440411""","*",40,20,90,0,"*",284,448
,,"Madison Middle School","=""1445111""","*",82,51,156,"*",12,481,786
,,"Middlebrook School","=""1440311""","*",63,41,125,0,"*",274,519
,,"Trumbull Early Childhood Education Center","=""1448011""","*",24,24,64,0,"*",117,235
,,"Trumbull High School","=""1446111""","*",206,145,362,"*",43,1371,2134
,,"Daniels Farm School","=""1440811""",0,53,22,57,0,15,348,495
,,"Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,"*","*","*",0,0,19,29
,,"Frenchtown Elementary School","=""1441011""",0,40,46,156,0,24,259,525
,,"Tashua School","=""1440911""",0,51,17,61,0,11,285,425
,,"Trumbull Alternative School","=""1440211""",0,"*",0,"*",0,0,"*",7
,,"REACH","=""1440511""",0,0,"*","*",0,"*","*",10
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","*",50,41,76,0,"*",126,321
,,"Vernon Center Middle School","=""1465111""","*","*",67,161,0,63,348,678
,,"Northeast School","=""1460311""",0,23,"*",46,"*",19,105,211
,,"Center Road School","=""1461411""",0,26,44,95,0,32,256,453
,,"Elementary Activities Based Learning Program","=""1461111""",0,"*","*","*",0,"*","*",13
,,"Lake Street School","=""1460111""",0,33,9,42,0,19,148,251
,,"Maple Street School","=""1460211""",0,"*",42,79,"*",39,82,257
,,"Rockville High School","=""1466111""",0,55,102,183,0,61,531,932
,,"Next Step Program","=""1469011""",0,0,"*","*",0,0,8,11
,,"Park Street Learning Center (PSLC)","=""1460611""",0,0,0,"*",0,0,0,"*"
,,"Renaissance Program","=""1460811""",0,0,0,"*",0,"*","*",7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","*",44,"*",174,0,31,652,930
,,"Mark T. Sheehan High School","=""1486211""","*",38,22,156,"*",28,475,722
,,"Moses Y. Beach School","=""1480111""","*",7,"*",65,"*",13,239,332
,,"Parker Farms School","=""1480311""","*",14,"*",69,0,"*",135,226
,,"Highland School","=""1480211""",0,11,"*",36,"*",14,231,294
,,"Ben Haven ABC Middle School Program","=""1481511""",0,"*",0,"*",0,0,"*",7
,,"Benhaven ABC Intermediate Program","=""1480611""",0,"*",0,"*",0,0,"*","*"
,,"Cook Hill School","=""1481011""",0,20,9,83,0,12,253,377
,,"Dag Hammarskjold Middle School","=""1485211""",0,30,"*",124,"*",19,401,579
,,"Evarts C. Stevens School","=""1480911""",0,12,6,79,0,18,200,315
,,"Inspire High School","=""1481711""",0,"*",0,"*",0,"*",8,16
,,"Inspire Middle School","=""1481311""",0,"*","*","*",0,"*",8,16
,,"James H. Moran Middle School","=""1485311""",0,29,"*",113,"*",22,402,575
,,"Mary G. Fritz Elementary School of Yalesville","=""1480811""",0,16,"*",37,"*",11,213,283
,,"Pond Hill School","=""1481211""",0,"*","*",60,0,11,177,257
,,"Rock Hill School","=""1480411""",0,16,"*",72,0,"*",198,303
,,"STARS Preschool Program","=""1481811""",0,"*",0,0,0,0,"*","*"
,,"STARS Primary Program","=""1480711""",0,"*","*","*",0,0,8,14
,,"Wallingford Transition Academy","=""1489111""",0,"*","*","*",0,0,11,15
,,"BenHaven ABC High School Program","=""1481911""",0,0,0,"*",0,0,"*","*"
,,"STARS Intermediate Program","=""1481111""",0,0,0,"*",0,0,"*",9
,,"WISE Intermediate Program","=""1489211""",0,0,0,"*",0,"*","*",7
,,"WISE Primary Program","=""1481611""",0,0,0,"*",0,0,"*",7
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","*","*",104,288,0,30,40,468
,,"Carrington School","=""1512711""",6,14,90,237,0,25,85,457
,,"Crosby High School","=""1516211""",12,17,318,910,0,35,108,1400
,,"Driggs School","=""1510911""","*","*",114,276,0,24,33,462
,,"Enlightenment School","=""1519111""","*","*",49,68,0,9,7,135
,,"F. J. Kingsbury School","=""1511411""","*","*",123,260,0,25,21,439
,,"Gilmartin School","=""1512611""","*",12,94,308,"*",17,40,480
,,"H. S. Chase School","=""1510711""",8,28,148,340,0,38,67,629
,,"John F. Kennedy High School","=""1516411""",14,19,289,789,0,29,157,1297
,,"Margaret M. Generali Elementary School","=""1511111""","*","*",96,258,0,28,55,457
,,"Michael F. Wallace Middle School","=""1515111""","*","*",264,637,0,37,102,1062
,,"North End Middle School","=""1515311""","*","*",160,449,0,31,45,692
,,"Reed School","=""1513411""","*","*",113,305,0,16,19,455
,,"Regan School","=""1512811""","*","*",47,153,0,7,28,246
,,"Rotella Interdistrict Magnet School","=""1513311""","*","*",104,288,0,40,161,614
,,"Washington School","=""1512311""","*","*",43,224,0,8,17,296
,,"Waterbury Arts Magnet School","=""1516011""","*","*",160,356,0,44,246,821
,,"Waterbury Career Academy","=""1516711""",9,20,196,404,0,23,114,766
,,"Wendell L. Cross School","=""1510811""","*","*",100,309,0,32,96,551
,,"West Side Middle School","=""1515211""","*","*",178,513,0,34,82,817
,,"Wilby High School","=""1516311""","*","*",294,744,0,42,69,1157
,,"B. W. Tinker School","=""1512111""",0,9,94,350,0,28,86,567
,,"Bucks Hill Autism","=""1514611""",0,"*",11,37,0,"*",6,58
,,"Duggan School","=""1511611""",0,6,103,257,0,22,41,429
,,"Hopeville School","=""1511311""",0,"*",55,209,0,"*",26,303
,,"Maloney Interdistrict Magnet School","=""1513111""",0,10,87,316,0,28,155,596
,,"Maloney Prek","=""1519811""",0,"*","*",13,0,"*","*",19
,,"North End ESC","=""1511811""",0,"*","*",9,0,"*","*",14
,,"Reed ESC","=""1512411""",0,"*",6,14,0,"*","*",28
,,"Special Education Preschool","=""1518011""",0,7,44,148,0,6,15,220
,,"Sprague School","=""1512011""",0,"*",73,293,0,"*",26,407
,,"Walsh School","=""1512211""",0,"*",99,227,0,20,"*",360
,,"Wendell Cross ESC","=""1517611""",0,"*","*",9,0,0,0,12
,,"Wilby Autism","=""1514511""",0,"*",7,7,0,"*","*",20
,,"Woodrow Wilson School","=""1513211""",0,"*",104,309,0,14,"*",438
,,"Bucks Hill School","=""1510511""",0,0,44,226,0,9,15,294
,,"Bunker Hill BDLC","=""1510111""",0,0,"*",9,0,"*",0,18
,,"Carrington ESC","=""1511911""",0,0,"*",11,0,"*",7,22
,,"Generali Autism","=""1513511""",0,0,18,29,0,"*","*",50
,,"Gilmartin Scope","=""1516911""",0,0,"*",22,0,0,"*",33
,,"North End Autism","=""1512911""",0,0,"*","*",0,"*",0,10
,,"North End BDLC","=""1513711""",0,0,"*",10,0,"*",0,20
,,"North End SCOPE","=""1514811""",0,0,"*",7,0,"*",0,13
,,"Roberto Clemente International Dual Language School","=""1517311""",0,0,17,144,0,"*","*",171
,,"State Street School","=""1519011""",0,0,27,56,0,7,8,98
,,"Wallace BDLC","=""1514411""",0,0,7,8,0,"*","*",18
,,"Wallace SCOPE","=""1514911""",0,0,"*",8,0,0,"*",11
,,"Walsh SCOPE","=""1517411""",0,0,"*",8,0,0,"*",12
,,"West Side BDLC","=""1514711""",0,0,9,"*",0,0,"*",18
,,"Wilby ESC","=""1511711""",0,0,6,17,0,0,6,29
,,"Woodrow Wilson BDLC","=""1511211""",0,0,6,"*",0,0,"*",13
,,"Bucks Hill Bilingual","=""1514311""",0,0,0,207,0,0,0,207
,,"Chase Bilingual","=""1514111""",0,0,0,94,0,0,17,111
,,"Hearing Lab","=""1517211""",0,0,0,"*",0,0,0,"*"
,,"Hopeville Bilingual","=""1514211""",0,0,0,"*",0,0,"*",122
,,"North End Bilingual","=""1515711""",0,0,0,50,0,0,0,50
,,"Wallace Bilingual","=""1515811""",0,0,0,46,0,0,0,46
,,"West Side Bilingual","=""1515611""",0,0,0,53,0,0,0,53
,,"West Side SCOPE","=""1515511""",0,0,0,10,0,"*","*",13
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",30,"*",59,0,30,410,549
,,"Quaker Hill Elementary School","=""1520711""","*",25,"*",48,0,20,228,334
,,"Waterford High School","=""1526111""","*",36,17,82,"*",42,551,735
,,"Autism Class","=""1521111""",0,"*",0,"*",0,0,"*",8
,,"Great Neck Elementary School","=""1520211""",0,8,"*",69,"*",19,214,313
,,"Oswegatchie Elementary School","=""1520611""",0,13,"*",44,"*",13,217,291
,,"The Early Childhood Center II","=""1521011""",0,"*",0,6,0,"*",23,31
,,"The Early Childhood Center III","=""1521311""",0,"*","*",8,0,0,"*",15
,,"Avery Point Transition Program","=""1520311""",0,0,"*","*",0,0,11,13
,,"The Early Childhood Center","=""1520811""",0,0,0,15,"*","*",10,27
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","*","*",12,17,"*",10,241,287
,,"John Trumbull Primary School","=""1530211""","*",8,19,80,"*",30,497,639
,,"Polk School","=""1530411""","*","*",14,26,0,21,253,321
,,"Swift Middle School","=""1535111""","*","*",21,77,0,18,459,584
,,"Watertown High School","=""1536111""",0,"*",26,79,"*",21,594,735
,,"Watertown Transition Academy","=""1530811""",0,0,"*",0,0,0,"*",8
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",52,"*",52,0,36,244,415
,,"Bugbee School","=""1550411""","*",27,"*",26,0,34,267,371
,,"Charter Oak International Academy","=""1550511""","*",67,54,202,"*",44,137,512
,,"Conard High School","=""1556111""","*",174,117,309,"*",52,762,1418
,,"Duffy School","=""1550611""","*",28,"*",47,0,27,352,475
,,"King Philip Middle School","=""1555111""","*",82,79,177,"*",51,421,815
,,"Sedgwick Middle School","=""1555211""","*",89,61,201,"*",41,470,866
,,"Whiting Lane School","=""1551311""","*",40,33,75,"*",22,191,366
,,"Wolcott School","=""1551511""","*",49,29,80,"*",30,167,358
,,"Braeburn School","=""1550211""",0,22,19,33,0,27,245,346
,,"Bristow Middle School","=""1555311""",0,32,28,76,0,17,162,315
,,"Hall High School","=""1556211""",0,146,121,231,"*","*",841,1408
,,"Morley School","=""1550911""",0,13,13,37,0,27,209,299
,,"Norfeldt Learning Center","=""1559411""",0,"*","*",0,0,"*","*",8
,,"Norfeldt School","=""1551011""",0,38,32,38,0,30,198,336
,,"Smith School","=""1551711""",0,48,40,129,0,24,103,344
,,"Webster Hill School","=""1551211""",0,32,25,91,"*","*",177,338
,,"West Hartford Post Secondary Transition Program - Cogswell","=""1559011""",0,"*",8,17,0,"*",13,48
,,"Whiting Lane Learning Center","=""1559511""",0,"*","*","*",0,"*",8,16
,,"REACH","=""1557311""",0,0,"*",14,0,"*",10,32
,,"Strive-West Hartford","=""1559211""",0,0,"*",18,0,"*",12,40
,,"Braeburn Learning Center","=""1559311""",0,0,0,"*",0,0,0,"*"
,,"Wolcott Learning Center","=""1559611""",0,0,0,"*",0,0,"*",6
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,27,54,179,0,25,87,372
,,"Carrigan 5/6 Intermediate School","=""1565311""","*",49,197,341,"*",39,246,876
,,"Harry M. Bailey Middle School","=""1565111""","*","*",188,367,0,38,228,861
,,"Savin Rock Community School","=""1561411""","*","*",117,193,0,29,111,478
,,"Seth G. Haley School","=""1560411""","*","*",86,104,0,22,152,383
,,"West Haven High School","=""1566111""","*",70,469,739,"*",59,439,1780
,,"Life Skills","=""1560111""",0,0,"*","*",0,0,"*",9
,,"Alma E. Pagels School","=""1560811""",0,31,91,114,"*","*",111,371
,,"Edith E. Mackrille School","=""1560611""",0,17,67,97,0,15,105,301
,,"Forest School","=""1560311""",0,"*",120,197,"*",22,59,410
,,"Blended","=""1560711""",0,0,"*","*",0,"*",7,16
,,"PACE","=""1560211""",0,0,14,16,0,"*","*",45
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",25,"*",37,0,51,356,473
,,"Weston Intermediate School","=""1570211""","*",30,"*",48,0,35,333,453
,,"Weston Middle School","=""1575111""","*",44,"*",55,0,29,394,534
,,"Weston High School","=""1576111""",0,35,9,51,0,44,583,722
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",52,"*",56,0,52,552,729
,,"Coleytown Elementary School","=""1580311""","*",33,"*",38,0,36,360,477
,,"Saugatuck Elementary School","=""1580811""","*",19,"*",37,0,27,340,434
,,"Coleytown Middle School","=""1585311""",0,37,13,32,0,34,348,464
,,"GFS Intensive Resource","=""1580211""",0,"*","*","*",0,"*",8,13
,,"Green's Farms School","=""1580411""",0,23,13,32,0,33,341,442
,,"King's Highway Elementary School","=""1580511""",0,26,12,48,0,38,325,449
,,"LLS Intensive Resource","=""1580111""",0,"*",0,"*",0,"*",7,11
,,"Long Lots School","=""1580711""",0,57,9,54,0,38,432,590
,,"Staples High School","=""1586111""",0,103,31,116,0,110,1326,1686
,,"Stepping Stones Preschool","=""1588011""",0,"*","*",6,0,"*",43,58
,,"Westport Connections","=""1580911""",0,0,0,0,0,0,8,8
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*",19,15,90,0,"*",138,273
,,"Samuel B. Webb Elementary School","=""1591211""","*",25,15,77,"*",10,200,330
,,"Silas Deane Middle School","=""1595211""","*",28,27,117,0,"*",386,574
,,"Wethersfield High School","=""1596111""","*",42,59,238,"*",48,759,1151
,,"ABA","=""1590411""",0,"*","*",16,0,"*",12,38
,,"Alfred W. Hanmer School","=""1590811""",0,20,16,45,"*","*",229,324
,,"Emerson-Williams School","=""1590211""",0,22,"*",99,"*",25,271,434
,,"Highcrest School","=""1591111""",0,32,12,67,0,31,334,476
,,"STRIVE","=""1590311""",0,0,"*","*",0,0,"*",9
,,"Wethersfield Transition Academy","=""1590111""",0,0,"*","*",0,0,6,12
"Willington School District","=""1600011""","Center School","=""1600111""","*","*",8,22,0,8,180,222
,,"Hall Memorial School","=""1605111""",0,"*","*",17,0,"*",150,176
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,109,"*",70,"*",54,655,894
,,"Cider Mill School","=""1610711""","*",93,"*",49,0,48,573,770
,,"Miller-Driscoll School","=""1610511""","*",93,"*",40,0,58,643,842
,,"Community Steps","=""1610311""",0,"*",0,"*",0,0,8,11
,,"Genesis","=""1610211""",0,"*",0,"*",0,"*",14,19
,,"Wilton High School","=""1616111""",0,126,17,85,0,77,926,1231
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*",7,"*",270,0,21,245,553
,,"North Windham School","=""1630311""","*","*",13,316,0,"*",83,421
,,"W. B. Sweeney School","=""1630611""","*",0,6,170,0,"*",32,212
,,"Windham High School","=""1636111""","*","*",24,526,0,14,93,662
,,"Windham Middle School","=""1635111""","*","*",22,457,0,12,77,574
,,"Natchaug School","=""1630111""",0,"*",16,194,0,"*",36,255
,,"RISE Reaching Independence Through Structured Education","=""1631611""",0,"*",0,"*",0,0,0,"*"
,,"Medically Fragile Program","=""1630911""",0,0,"*",0,0,0,"*","*"
,,"Natchaug Emotional Disturbance Program","=""1630711""",0,0,"*",10,0,0,"*",13
,,"Sweeney ASD Program","=""1631111""",0,0,"*",14,0,0,"*",19
,,"Windham Center School","=""1630511""",0,0,"*",154,0,"*",62,224
,,"Windham Early Childhood Center","=""1638311""",0,0,"*",177,0,"*",22,207
,,"Assisted Work Program","=""1631411""",0,0,0,9,0,0,10,19
,,"CORE","=""1631511""",0,0,0,7,0,"*","*",12
,,"Early Headstart","=""1638011""",0,0,0,28,0,0,7,35
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","*",19,39,64,"*",26,245,397
,,"Pine Meadow Academy","=""1650611""",0,"*",13,"*",0,"*",19,40
,,"South Elementary School","=""1650411""",0,23,47,52,0,20,196,338
,,"Windsor Locks High School","=""1656111""",0,29,48,86,"*","*",229,415
,,"Windsor Locks Middle School","=""1655111""",0,20,41,62,0,25,170,318
,,"RISE Transition Academy","=""1650211""",0,0,9,"*",0,"*",7,22
,,"SISU Academy","=""1650311""",0,0,"*","*",0,"*","*",7
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",116,109,0,34,86,364
,,"Oliver Ellsworth School","=""1640911""","*","*",132,106,0,54,113,431
,,"Sage Park Middle School","=""1645311""","*","*",321,176,0,57,121,698
,,"Windsor High School","=""1646111""","*",36,482,235,"*",94,250,1100
,,"Clover Street School","=""1640111""",0,11,103,78,0,22,70,284
,,"Poquonock Elementary School","=""1640511""",0,13,140,102,0,33,86,374
,,"Community Based Transition Academy","=""1640211""",0,0,10,"*",0,"*",7,20
,,"Expulsion","=""1640411""",0,0,"*",0,0,0,0,"*"
,,"Spark","=""1640311""",0,0,10,"*",0,0,"*",24
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","*",7,10,52,0,"*",224,298
,,"Frisbie School","=""1660211""","*","*",8,47,0,13,214,287
,,"Tyrrell Middle School","=""1665111""","*",14,"*",76,0,16,386,510
,,"Wolcott High School","=""1666111""","*","*",35,91,0,22,485,649
,,"Wakelee School","=""1660511""",0,13,12,53,0,10,277,365
,,"ABC Classroom","=""1660311""",0,0,"*","*",0,"*",6,11
,,"Phoenix Program","=""1660411""",0,0,0,"*",0,0,"*",8
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*",128,"*",60,0,78,558,847
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","*","*","*",21,0,19,378,427
,,"Woodstock Middle School","=""1695111""",0,"*","*",18,0,18,304,346
"Ashford School District","=""0030011""","Ashford School","=""0030111""",0,8,8,31,0,15,305,367
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",0,7,23,60,0,32,375,497
,,"Bolton High School","=""0126111""",0,"*",16,15,0,"*",190,233
,,"Bolton Transition Program","=""0120211""",0,0,0,0,0,0,"*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",0,"*","*",25,0,13,126,167
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""",0,12,118,189,0,23,18,360
"Canton School District","=""0230011""","Canton High School","=""0236111""",0,11,38,42,0,12,361,464
,,"Canton Intermediate School","=""0230311""",0,"*",24,30,"*",16,254,330
,,"Canton Middle School","=""0235111""",0,"*",21,16,0,"*",198,247
,,"Cherry Brook Primary School","=""0230211""",0,"*",17,32,"*",13,395,467
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",0,"*","*",12,0,7,119,144
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,"*",0,13,0,"*",200,222
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,"*",0,"*",0,"*",67,72
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,"*",68,104,"*",6,46,226
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,6,"*",7,"*",0,78,94
"Derby School District","=""0370011""","Bradley School","=""0370611""",0,"*",47,92,"*",24,97,265
,,"Derby High School","=""0376111""",0,11,81,143,0,15,119,369
,,"Derby Middle School","=""0375011""",0,"*",59,132,0,"*",78,291
,,"Irving School","=""0370411""",0,"*",68,140,"*",21,71,306
,,"Alternative Education Program","=""0370211""",0,0,"*",0,0,"*",0,"*"
,,"Little Raiders University","=""0370111""",0,0,"*",23,0,"*",26,57
,,"RAISE Academy","=""0370511""",0,0,"*",7,0,"*","*",18
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",0,19,"*",27,0,"*",239,297
,,"Samuel Staples Elementary School","=""0460111""",0,51,"*",47,"*",28,454,605
"Elm City Montessori School District","=""2910013""","Elm City Montessori School","=""2910113""",0,8,70,89,0,25,106,298
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,"*","*",25,0,13,260,300
"Explorations District","=""2720013""","Explorations","=""2726113""",0,"*","*",14,0,"*",72,93
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",0,19,"*",34,"*",17,393,468
,,"A. W. Cox School","=""0600611""",0,25,"*",32,0,"*",189,262
,,"Calvin Leete School","=""0600411""",0,"*","*",14,0,20,177,225
,,"E. C. Adams Middle School","=""0605111""",0,21,"*",34,"*",27,396,486
,,"Guilford High School","=""0606111""",0,51,"*",95,"*",50,831,1048
,,"Guilford Lakes School","=""0600211""",0,"*","*",49,0,35,248,350
,,"Melissa Jones School","=""0600311""",0,"*",0,33,0,"*",233,285
,,"Guilford Transition Academy","=""0600111""",0,0,0,0,0,0,6,6
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",0,"*",0,6,0,"*",55,66
"Kent School District","=""0680011""","Kent Center School","=""0680111""",0,"*","*",19,0,10,160,194
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,"*",0,23,0,"*",214,243
,,"New Hartford Elementary School","=""0920211""",0,"*",0,"*",0,6,82,95
,,"Bakerville Consolidated School","=""0920111""",0,0,0,"*",0,"*",98,104
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",0,"*","*",36,0,7,188,238
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",0,14,"*",66,0,"*",309,401
,,"Old Saybrook Middle School","=""1065211""",0,9,"*",44,"*",15,245,317
,,"Old Saybrook Senior High School","=""1066111""",0,13,"*",40,0,"*",282,347
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",0,"*","*",11,0,"*",346,370
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,6,6,51,0,8,144,215
,,"Gildersleeve School","=""1130411""",0,"*","*",54,0,18,209,290
,,"Portland High School","=""1136111""",0,6,12,49,0,13,231,311
,,"Portland Middle School","=""1135111""",0,"*",14,35,0,"*",142,201
,,"Valley View School","=""1130211""",0,"*","*",33,0,12,160,215
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,35,13,63,0,30,627,768
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,"*","*",49,0,166,435,653
,,"Harwinton Consolidated School","=""2100312""",0,"*","*",31,0,78,274,386
,,"Lake Garda Elementary School","=""2100212""",0,"*","*",33,0,103,298,440
,,"Lewis S. Mills High School","=""2106112""",0,"*","*",44,0,170,424,648
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,"*","*",17,0,"*",192,220
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,"*","*",0,"*",86,92
,,"Lyme Consolidated School","=""2180112""",0,"*","*",15,0,9,180,207
,,"Lyme-Old Lyme High School","=""2186112""",0,16,"*",31,0,"*",343,407
,,"Lyme-Old Lyme Middle School","=""2185112""",0,11,0,15,0,14,230,270
,,"Mile Creek School","=""2180212""",0,"*","*",20,0,14,269,310
,,"Alternative Program","=""2180412""",0,0,0,0,0,0,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,"*",11,31,"*",16,233,296
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*",0,6,"*","*",85,97
"Sherman School District","=""1270011""","Sherman School","=""1270111""",0,"*","*",22,0,16,218,264
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,6,60,136,0,10,24,236
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,"*",144,129,0,"*","*",280
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,20,10,83,0,18,279,410
