"Smarter Balanced Assessments, 2018-19"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

,,,"Y",167,166,99.4,163,25,15.3,38,23.3,55,33.7,45,27.6,100,61.3
,,"Math","N",363,362,99.7,359,10,2.8,34,9.5,89,24.8,226,63.0,315,87.7
,,,"Y",167,166,99.4,163,28,17.2,37,22.7,46,28.2,52,31.9,98,60.1
"Ridgefield School District","=""1180011""","ELA","N",1782,1758,98.7,1758,24,1.4,142,8.1,615,35.0,977,55.6,1592,90.6
,,,"Y",423,406,96.0,406,64,15.8,119,29.3,151,37.2,72,17.7,223,54.9
,,"Math","N",1781,1750,98.3,1750,39,2.2,207,11.8,486,27.8,1018,58.2,1504,85.9
,,,"Y",423,406,96.0,406,96,23.6,141,34.7,93,22.9,76,18.7,169,41.6
"Rocky Hill School District","=""1190011""","ELA","N",888,886,99.8,886,19,2.1,84,9.5,313,35.3,470,53.0,783,88.4
,,,"Y",389,387,99.5,387,103,26.6,95,24.5,111,28.7,78,20.2,189,48.8
,,"Math","N",888,886,99.8,886,22,2.5,146,16.5,237,26.7,481,54.3,718,81.0
,,,"Y",388,386,99.5,386,117,30.3,109,28.2,95,24.6,65,16.8,160,41.5
"Salem School District","=""1210011""","ELA","N",203,202,99.5,202,"*","*","*","*",68,33.7,110,54.5,178,88.1
,,,"Y",75,75,100.0,75,"*","*",19,25.3,25,33.3,"*","*","*","*"
,,"Math","N",203,202,99.5,202,6,3.0,31,15.3,49,24.3,116,57.4,165,81.7
,,,"Y",75,74,98.7,74,18,24.3,24,32.4,20,27.0,12,16.2,32,43.2
"Salisbury School District","=""1220011""","ELA","N",118,117,99.2,117,"*","*","*","*",38,32.5,64,54.7,102,87.2
,,,"Y",63,63,100.0,63,"*","*","*","*",28,44.4,13,20.6,41,65.1
,,"Math","N",118,117,99.2,117,"*","*","*","*",50,42.7,40,34.2,90,76.9
,,,"Y",63,63,100.0,63,"*","*",26,41.3,13,20.6,"*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","N",550,547,99.5,547,54,9.9,117,21.4,199,36.4,177,32.4,376,68.7
,,,"Y",457,455,99.6,455,165,36.3,122,26.8,116,25.5,52,11.4,168,36.9
,,"Math","N",550,547,99.5,547,52,9.5,139,25.4,173,31.6,183,33.5,356,65.1
,,,"Y",457,455,99.6,455,199,43.7,118,25.9,78,17.1,60,13.2,138,30.3
"Sharon School District","=""1250011""","ELA","N",41,40,97.6,40,"*","*",8,20.0,10,25.0,"*","*","*","*"
,,,"Y",39,39,100.0,39,"*","*",8,20.5,15,38.5,"*","*","*","*"
,,"Math","N",41,41,100.0,41,"*","*","*","*",16,39.0,11,26.8,27,65.9
,,,"Y",39,38,97.4,38,"*","*",9,23.7,10,26.3,"*","*","*","*"
"Shelton School District","=""1260011""","ELA","N",1310,1308,99.8,1305,38,2.9,182,13.9,473,36.2,612,46.9,1085,83.1
,,,"Y",884,879,99.4,879,202,23.0,215,24.5,303,34.5,159,18.1,462,52.6
,,"Math","N",1310,1306,99.7,1304,62,4.8,263,20.2,387,29.7,592,45.4,979,75.1
,,,"Y",884,880,99.5,878,245,27.9,260,29.6,213,24.3,160,18.2,373,42.5
"Sherman School District","=""1270011""","ELA","N",157,146,93.0,146,"*","*",34,23.3,56,38.4,"*","*","*","*"
,,,"Y",37,36,97.3,36,14,38.9,"*","*",10,27.8,"*","*","*","*"
,,"Math","N",157,146,93.0,146,"*","*",38,26.0,48,32.9,"*","*","*","*"
,,,"Y",37,36,97.3,36,13,36.1,11,30.6,"*","*","*","*",12,33.3
"Side By Side Charter School District","=""2700013""","ELA","N",42,42,100.0,42,"*","*","*","*",14,33.3,12,28.6,26,61.9
,,,"Y",88,88,100.0,88,"*","*",29,33.0,33,37.5,"*","*","*","*"
,,"Math","N",42,42,100.0,42,"*","*",14,33.3,"*","*",14,33.3,"*","*"
,,,"Y",88,88,100.0,88,"*","*",30,34.1,"*","*",23,26.1,"*","*"
"Simsbury School District","=""1280011""","ELA","N",1307,1305,99.8,1305,21,1.6,116,8.9,418,32.0,750,57.5,1168,89.5
,,,"Y",442,430,97.3,430,76,17.7,105,24.4,148,34.4,101,23.5,249,57.9
,,"Math","N",1307,1306,99.9,1305,42,3.2,221,16.9,399,30.6,643,49.3,1042,79.8
,,,"Y",442,430,97.3,430,120,27.9,130,30.2,120,27.9,60,14.0,180,41.9
"Somers School District","=""1290011""","ELA","N",466,450,96.6,449,44,9.8,90,20.0,181,40.3,134,29.8,315,70.2
,,,"Y",140,132,94.3,132,62,47.0,30,22.7,28,21.2,12,9.1,40,30.3
,,"Math","N",466,448,96.1,448,35,7.8,134,29.9,160,35.7,119,26.6,279,62.3
,,,"Y",141,133,94.3,133,56,42.1,46,34.6,14,10.5,17,12.8,31,23.3
"South Windsor School District","=""1320011""","ELA","N",1443,1434,99.4,1434,48,3.3,166,11.6,513,35.8,707,49.3,1220,85.1
,,,"Y",551,540,98.0,540,149,27.6,140,25.9,159,29.4,92,17.0,251,46.5
,,"Math","N",1443,1434,99.4,1434,33,2.3,231,16.1,388,27.1,782,54.5,1170,81.6
,,,"Y",551,539,97.8,539,152,28.2,159,29.5,124,23.0,104,19.3,228,42.3
"Southington School District","=""1310011""","ELA","N",1984,1970,99.3,1970,65,3.3,352,17.9,813,41.3,740,37.6,1553,78.8
,,,"Y",956,941,98.4,941,253,26.9,260,27.6,281,29.9,147,15.6,428,45.5
,,"Math","N",1984,1970,99.3,1970,73,3.7,441,22.4,705,35.8,751,38.1,1456,73.9
,,,"Y",956,938,98.1,938,270,28.8,307,32.7,233,24.8,128,13.6,361,38.5
"Sprague School District","=""1330011""","ELA","N",63,63,100.0,63,10,15.9,22,34.9,24,38.1,7,11.1,31,49.2
,,,"Y",119,118,99.2,118,50,42.4,28,23.7,34,28.8,6,5.1,40,33.9
,,"Math","N",63,63,100.0,63,"*","*",28,44.4,16,25.4,"*","*","*","*"
,,,"Y",119,118,99.2,118,63,53.4,30,25.4,"*","*","*","*",25,21.2
"Stafford School District","=""1340011""","ELA","N",369,368,99.7,368,42,11.4,75,20.4,150,40.8,101,27.4,251,68.2
,,,"Y",332,325,97.9,325,118,36.3,80,24.6,85,26.2,42,12.9,127,39.1
,,"Math","N",369,368,99.7,368,28,7.6,127,34.5,125,34.0,88,23.9,213,57.9
,,,"Y",332,325,97.9,325,106,32.6,115,35.4,78,24.0,26,8.0,104,32.0
"Stamford Charter School for Excellence District","=""2960013""","ELA","N",42,42,100.0,42,0,0.0,"*","*","*","*",32,76.2,"*","*"
,,,"Y",60,60,100.0,60,"*","*","*","*",13,21.7,34,56.7,47,78.3
,,"Math","N",42,42,100.0,42,0,0.0,0,0.0,11,26.2,31,73.8,42,100.0
,,,"Y",60,60,100.0,60,0,0.0,"*","*","*","*",31,51.7,"*","*"
"Stamford School District","=""1350011""","ELA","N",2555,2525,98.8,2525,204,8.1,397,15.7,889,35.2,1035,41.0,1924,76.2
,,,"Y",4791,4728,98.7,4725,1879,39.8,1302,27.6,1147,24.3,397,8.4,1544,32.7
,,"Math","N",2554,2522,98.7,2522,228,9.0,493,19.5,739,29.3,1062,42.1,1801,71.4
,,,"Y",4790,4715,98.4,4713,2029,43.1,1387,29.4,861,18.3,436,9.3,1297,27.5
"Sterling School District","=""1360011""","ELA","N",139,138,99.3,138,30,21.7,29,21.0,49,35.5,30,21.7,79,57.2
,,,"Y",105,102,97.1,102,53,52.0,15,14.7,19,18.6,15,14.7,34,33.3
,,"Math","N",139,138,99.3,137,30,21.9,56,40.9,"*","*","*","*",51,37.2
,,,"Y",105,102,97.1,102,57,55.9,30,29.4,"*","*","*","*",15,14.7
"Stonington School District","=""1370011""","ELA","N",551,551,100.0,551,11,2.0,57,10.3,196,35.6,287,52.1,483,87.7
,,,"Y",349,345,98.9,345,69,20.0,68,19.7,123,35.7,85,24.6,208,60.3
,,"Math","N",551,551,100.0,551,24,4.4,91,16.5,161,29.2,275,49.9,436,79.1
,,,"Y",349,344,98.6,343,94,27.4,91,26.5,86,25.1,72,21.0,158,46.1
"Stratford School District","=""1380011""","ELA","N",1261,1257,99.7,1257,123,9.8,307,24.4,507,40.3,320,25.5,827,65.8
,,,"Y",1881,1875,99.7,1875,683,36.4,503,26.8,491,26.2,198,10.6,689,36.7
,,"Math","N",1261,1257,99.7,1257,198,15.8,414,32.9,373,29.7,272,21.6,645,51.3
,,,"Y",1881,1875,99.7,1875,820,43.7,578,30.8,323,17.2,154,8.2,477,25.4
"Suffield School District","=""1390011""","ELA","N",650,645,99.2,645,42,6.5,93,14.4,260,40.3,250,38.8,510,79.1
,,,"Y",242,230,95.0,229,68,29.7,62,27.1,64,27.9,35,15.3,99,43.2
,,"Math","N",650,646,99.4,646,35,5.4,147,22.8,207,32.0,257,39.8,464,71.8
,,,"Y",243,230,94.7,230,91,39.6,71,30.9,41,17.8,27,11.7,68,29.6
"The Bridge Academy District","=""2690013""","ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",76,76,100.0,76,"*","*","*","*","*","*",0,0.0,"*","*"
"The Gilbert School District","=""9020022""","ELA","N",70,69,98.6,69,6,8.7,12,17.4,34,49.3,17,24.6,51,73.9
,,,"Y",83,81,97.6,81,24,29.6,23,28.4,23,28.4,11,13.6,34,42.0
,,"Math","N",70,69,98.6,69,14,20.3,14,20.3,30,43.5,11,15.9,41,59.4
,,,"Y",83,79,95.2,79,32,40.5,21,26.6,13,16.5,13,16.5,26,32.9
"Thomaston School District","=""1400011""","ELA","N",240,237,98.8,237,19,8.0,53,22.4,98,41.4,67,28.3,165,69.6
,,,"Y",161,159,98.8,159,69,43.4,40,25.2,33,20.8,17,10.7,50,31.4
,,"Math","N",240,236,98.3,236,38,16.1,78,33.1,74,31.4,46,19.5,120,50.8
,,,"Y",161,160,99.4,159,70,44.0,48,30.2,27,17.0,14,8.8,41,25.8
"Thompson School District","=""1410011""","ELA","N",235,227,96.6,227,47,20.7,54,23.8,84,37.0,42,18.5,126,55.5
,,,"Y",231,221,95.7,221,100,45.2,71,32.1,37,16.7,13,5.9,50,22.6
,,"Math","N",235,227,96.6,227,59,26.0,73,32.2,56,24.7,39,17.2,95,41.9
,,,"Y",231,219,94.8,218,99,45.4,78,35.8,33,15.1,8,3.7,41,18.8
"Tolland School District","=""1420011""","ELA","N",805,764,94.9,764,48,6.3,162,21.2,283,37.0,271,35.5,554,72.5
,,,"Y",287,270,94.1,270,98,36.3,78,28.9,69,25.6,25,9.3,94,34.8
,,"Math","N",805,761,94.5,761,37,4.9,190,25.0,270,35.5,264,34.7,534,70.2
,,,"Y",287,268,93.4,268,95,35.4,100,37.3,50,18.7,23,8.6,73,27.2
"Torrington School District","=""1430011""","ELA","N",618,607,98.2,607,90,14.8,143,23.6,216,35.6,158,26.0,374,61.6
,,,"Y",1380,1361,98.6,1359,507,37.3,355,26.1,362,26.6,135,9.9,497,36.6
,,"Math","N",620,609,98.2,609,115,18.9,209,34.3,162,26.6,123,20.2,285,46.8
,,,"Y",1379,1359,98.5,1355,594,43.8,435,32.1,230,17.0,96,7.1,326,24.1
"Trailblazers Academy District","=""2780013""","ELA","N",32,29,90.6,29,11,37.9,12,41.4,6,20.7,0,0.0,6,20.7
,,,"Y",92,92,100.0,92,55,59.8,18,19.6,"*","*","*","*",19,20.7
,,"Math","N",32,29,90.6,29,23,79.3,"*","*","*","*",0,0.0,"*","*"
,,,"Y",92,91,98.9,91,73,80.2,"*","*","*","*",0,0.0,"*","*"
"Trumbull School District","=""1440011""","ELA","N",2228,2213,99.3,2213,48,2.2,197,8.9,713,32.2,1255,56.7,1968,88.9
,,,"Y",809,802,99.1,802,156,19.5,198,24.7,257,32.0,191,23.8,448,55.9
,,"Math","N",2228,2213,99.3,2213,48,2.2,273,12.3,621,28.1,1271,57.4,1892,85.5
,,,"Y",809,797,98.5,797,160,20.1,226,28.4,219,27.5,192,24.1,411,51.6
"Unified School District #2","=""3470015""","ELA","Y",37,35,94.6,35,27,77.1,"*","*","*","*","*","*","*","*"
,,"Math","Y",40,37,92.5,37,31,83.8,"*","*","*","*",0,0.0,"*","*"
"Union School District","=""1450011""","ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","ELA","N",531,531,100.0,531,44,8.3,91,17.1,193,36.3,203,38.2,396,74.6
,,,"Y",880,873,99.2,872,276,31.7,244,28.0,226,25.9,126,14.4,352,40.4
,,"Math","N",531,530,99.8,530,46,8.7,125,23.6,168,31.7,191,36.0,359,67.7
,,,"Y",880,866,98.4,866,316,36.5,252,29.1,193,22.3,105,12.1,298,34.4
"Voluntown School District","=""1470011""","ELA","N",105,105,100.0,105,"*","*",10,9.5,42,40.0,"*","*","*","*"
,,,"Y",63,63,100.0,63,"*","*",10,15.9,27,42.9,"*","*","*","*"
,,"Math","N",105,105,100.0,105,"*","*","*","*",35,33.3,53,50.5,88,83.8
,,,"Y",63,63,100.0,63,"*","*",22,34.9,14,22.2,"*","*","*","*"
"Wallingford School District","=""1480011""","ELA","N",1431,1414,98.8,1414,129,9.1,331,23.4,566,40.0,388,27.4,954,67.5
,,,"Y",1036,1021,98.6,1021,409,40.1,268,26.2,257,25.2,87,8.5,344,33.7
,,"Math","N",1431,1414,98.8,1414,165,11.7,456,32.2,451,31.9,342,24.2,793,56.1
,,,"Y",1036,1018,98.3,1017,450,44.2,320,31.5,188,18.5,59,5.8,247,24.3
"Waterbury School District","=""1510011""","ELA","N",875,873,99.8,873,153,17.5,195,22.3,315,36.1,210,24.1,525,60.1
,,,"Y",7677,7635,99.5,7634,3574,46.8,2006,26.3,1519,19.9,535,7.0,2054,26.9
,,"Math","N",875,872,99.7,872,217,24.9,282,32.3,223,25.6,150,17.2,373,42.8
,,,"Y",7666,7619,99.4,7619,4232,55.5,2043,26.8,947,12.4,397,5.2,1344,17.6
"Waterford School District","=""1520011""","ELA","N",681,679,99.7,679,28,4.1,83,12.2,248,36.5,320,47.1,568,83.7
,,,"Y",437,435,99.5,435,108,24.8,114,26.2,142,32.6,71,16.3,213,49.0
,,"Math","N",681,679,99.7,679,24,3.5,118,17.4,207,30.5,330,48.6,537,79.1
,,,"Y",437,434,99.3,434,121,27.9,125,28.8,109,25.1,79,18.2,188,43.3
"Watertown School District","=""1530011""","ELA","N",715,708,99.0,708,50,7.1,130,18.4,287,40.5,241,34.0,528,74.6
,,,"Y",554,548,98.9,548,130,23.7,141,25.7,189,34.5,88,16.1,277,50.5
,,"Math","N",714,706,98.9,706,65,9.2,192,27.2,221,31.3,228,32.3,449,63.6
,,,"Y",554,547,98.7,547,173,31.6,167,30.5,127,23.2,80,14.6,207,37.8
"West Hartford School District","=""1550011""","ELA","N",2782,2767,99.5,2767,92,3.3,335,12.1,978,35.3,1362,49.2,2340,84.6
,,,"Y",1488,1472,98.9,1472,448,30.4,382,26.0,414,28.1,228,15.5,642,43.6
,,"Math","N",2781,2763,99.4,2763,135,4.9,507,18.3,845,30.6,1276,46.2,2121,76.8
,,,"Y",1486,1463,98.5,1462,529,36.2,428,29.3,297,20.3,208,14.2,505,34.5
"West Haven School District","=""1560011""","ELA","N",896,889,99.2,889,92,10.3,207,23.3,353,39.7,237,26.7,590,66.4
,,,"Y",1852,1828,98.7,1828,600,32.8,501,27.4,514,28.1,213,11.7,727,39.8
,,"Math","N",897,890,99.2,890,118,13.3,254,28.5,269,30.2,249,28.0,518,58.2
,,,"Y",1851,1817,98.2,1816,632,34.8,570,31.4,393,21.6,221,12.2,614,33.8
"Westbrook School District","=""1540011""","ELA","N",165,165,100.0,165,"*","*","*","*",63,38.2,86,52.1,149,90.3
,,,"Y",118,117,99.2,117,"*","*",31,26.5,31,26.5,"*","*","*","*"
,,"Math","N",165,165,100.0,165,"*","*","*","*",47,28.5,89,53.9,136,82.4
,,,"Y",118,117,99.2,117,"*","*",33,28.2,33,28.2,"*","*","*","*"
"Weston School District","=""1570011""","ELA","N",947,940,99.3,940,27,2.9,130,13.8,377,40.1,406,43.2,783,83.3
,,,"Y",135,132,97.8,132,35,26.5,48,36.4,27,20.5,22,16.7,49,37.1
,,"Math","N",947,936,98.8,936,33,3.5,151,16.1,295,31.5,457,48.8,752,80.3
,,,"Y",135,132,97.8,132,38,28.8,44,33.3,27,20.5,23,17.4,50,37.9
"Westport School District","=""1580011""","ELA","N",2120,2065,97.4,2065,25,1.2,163,7.9,670,32.4,1207,58.5,1877,90.9
,,,"Y",392,368,93.9,368,106,28.8,101,27.4,108,29.3,53,14.4,161,43.8
,,"Math","N",2120,2065,97.4,2065,19,0.9,159,7.7,488,23.6,1399,67.7,1887,91.4
,,,"Y",392,370,94.4,370,101,27.3,127,34.3,78,21.1,64,17.3,142,38.4
"Wethersfield School District","=""1590011""","ELA","N",995,988,99.3,987,49,5.0,141,14.3,362,36.7,435,44.1,797,80.7
,,,"Y",623,617,99.0,617,190,30.8,177,28.7,175,28.4,75,12.2,250,40.5
,,"Math","N",995,986,99.1,985,50,5.1,212,21.5,294,29.8,429,43.6,723,73.4
,,,"Y",624,617,98.9,617,205,33.2,204,33.1,127,20.6,81,13.1,208,33.7
"Willington School District","=""1600011""","ELA","N",176,174,98.9,174,20,11.5,41,23.6,67,38.5,46,26.4,113,64.9
,,,"Y",109,104,95.4,104,29,27.9,36,34.6,23,22.1,16,15.4,39,37.5
,,"Math","N",176,174,98.9,174,13,7.5,49,28.2,66,37.9,46,26.4,112,64.4
,,,"Y",109,104,95.4,104,30,28.8,31,29.8,29,27.9,14,13.5,43,41.3
"Wilton School District","=""1610011""","ELA","N",1491,1449,97.2,1448,26,1.8,125,8.6,549,37.9,748,51.7,1297,89.6
,,,"Y",364,333,91.5,333,93,27.9,79,23.7,108,32.4,53,15.9,161,48.3
,,"Math","N",1491,1450,97.3,1450,26,1.8,202,13.9,478,33.0,744,51.3,1222,84.3
,,,"Y",363,332,91.5,332,118,35.5,102,30.7,57,17.2,55,16.6,112,33.7
"Winchester School District","=""1620011""","ELA","N",80,80,100.0,80,11,13.8,15,18.8,31,38.8,23,28.8,54,67.5
,,,"Y",214,214,100.0,214,66,30.8,59,27.6,54,25.2,35,16.4,89,41.6
,,"Math","N",80,80,100.0,80,"*","*","*","*",23,28.8,36,45.0,59,73.8
,,,"Y",214,214,100.0,214,"*","*",64,29.9,60,28.0,"*","*","*","*"
"Windham School District","=""1630011""","ELA","N",352,350,99.4,350,34,9.7,87,24.9,117,33.4,112,32.0,229,65.4
,,,"Y",1305,1292,99.0,1291,615,47.6,303,23.5,260,20.1,113,8.8,373,28.9
,,"Math","N",352,350,99.4,350,50,14.3,95,27.1,85,24.3,120,34.3,205,58.6
,,,"Y",1303,1284,98.5,1284,636,49.5,335,26.1,201,15.7,112,8.7,313,24.4
"Windsor Locks School District","=""1650011""","ELA","N",272,272,100.0,272,35,12.9,62,22.8,105,38.6,70,25.7,175,64.3
,,,"Y",407,404,99.3,404,149,36.9,100,24.8,108,26.7,47,11.6,155,38.4
,,"Math","N",272,272,100.0,272,36,13.2,81,29.8,91,33.5,64,23.5,155,57.0
,,,"Y",407,404,99.3,404,151,37.4,128,31.7,82,20.3,43,10.6,125,30.9
"Windsor School District","=""1640011""","ELA","N",676,671,99.3,670,92,13.7,170,25.4,232,34.6,176,26.3,408,60.9
,,,"Y",716,698,97.5,697,305,43.8,172,24.7,146,20.9,74,10.6,220,31.6
,,"Math","N",675,667,98.8,667,92,13.8,192,28.8,178,26.7,205,30.7,383,57.4
,,,"Y",716,692,96.6,692,286,41.3,195,28.2,140,20.2,71,10.3,211,30.5
"Wolcott School District","=""1660011""","ELA","N",623,621,99.7,621,25,4.0,102,16.4,244,39.3,250,40.3,494,79.5
,,,"Y",368,366,99.5,366,73,19.9,78,21.3,124,33.9,91,24.9,215,58.7
,,"Math","N",623,621,99.7,621,24,3.9,136,21.9,209,33.7,252,40.6,461,74.2
,,,"Y",368,366,99.5,366,74,20.2,100,27.3,104,28.4,88,24.0,192,52.5
"Woodbridge School District","=""1670011""","ELA","N",388,375,96.6,375,"*","*","*","*",110,29.3,224,59.7,334,89.1
,,,"Y",103,93,90.3,93,"*","*",30,32.3,26,28.0,"*","*","*","*"
,,"Math","N",388,371,95.6,371,7,1.9,51,13.7,115,31.0,198,53.4,313,84.4
,,,"Y",103,93,90.3,93,26,28.0,36,38.7,21,22.6,10,10.8,31,33.3
"Woodstock School District","=""1690011""","ELA","N",420,403,96.0,403,32,7.9,99,24.6,151,37.5,121,30.0,272,67.5
,,,"Y",148,143,96.6,143,56,39.2,30,21.0,40,28.0,17,11.9,57,39.9
,,"Math","N",420,403,96.0,403,54,13.4,126,31.3,137,34.0,86,21.3,223,55.3
,,,"Y",148,143,96.6,143,53,37.1,64,44.8,18,12.6,8,5.6,26,18.2

