town_code,district_code,town,fiscal_year,source_sheet,source_file,source_type,count_date,drg,wealth_decile,alliance_flag,psd_flag,reform_flag,pic_rank_raw,pic_score,resident_students,frpl_count,frpl_pct,frpl_weighted,conc_pov_threshold,conc_pov_threshold_students,excess_frpl_students,excess_frpl_weighted,conc_pov_students_above_threshold,ell_count,ell_pct,ell_weighted,need_students,engl_grand_list_years,engl_avg,population_year,population,engl_per_capita,engl_median,engl_threshold,engl_factor,mhi_year,mhi,mhi_median,mhi_threshold,mhi_factor,wealth_adj_factor,base_aid_ratio,pic_bar_adjustment,final_base_aid_ratio,rsd_students,rsd_grades,rsd_per_pupil_bonus,rsd_bonus,endowed_students,endowed_grades,endowed_bonus,foundation,base_formula_aid,fully_funded_grant,fully_funded_grant_hh,fy2017_actual,fy2018_statutory_pre_holdback,prior_year_entitlement,phase_in_gap_base,phase_in_start_base,hh_floor_fy2017,grant_adjustment,ff_greater_than_prior,phase_in_amount,entitlement_no_hh,entitlement,derived_columns,backend_resident_students,backend_frpl_count,backend_ell_count,backend_engl_per_capita,backend_mhi,backend_fully_funded_grant,backend_final_base_aid_ratio,backend_pic_score
161,161,Wilton,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,A,1,0,0,0,0,,3751.16,230,0.0613143667558835,69.0,0.6,2250.696,0.0,0.0,0.0,71.0,0.0189274784333379,17.75,3837.91,"2019,2020,2021",6850056696.67,2021,18460.0,371075.66,172274.24,232570.22,1.595542,2021,209635,95553.0,128996.55,1.625121,-0.604416,0.01,0.0,0.01,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,442319.0,442319,442319.0,462941,,461796.0,prior,prior,True,19477.0,No,0.0,461796.0,461796.0,conc_pov_threshold_students=resident x 0.6,3751.16,230,71,371075.66,209635,442319,0.01,0.0
162,162,Winchester,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,G,9,1,0,0,21,,1111.88,661,0.5944886138791955,198.3,0.6,667.128,0.0,0.0,0.0,45.0,0.0404719933805806,11.25,1321.43,"2019,2020,2021",1325548353.67,2021,10217.0,129739.49,172274.24,232570.22,0.557851,2021,65537,95553.0,128996.55,0.508052,0.457089,0.457089,0.0,0.457089,0.0,0.0,,0.0,432.0,6.0,259200.0,11525.0,6961228.0,7220428,8024957.0,8024957,,8024957.0,prior,prior,True,804529.0,No,0.0,8024957.0,8024957.0,conc_pov_threshold_students=resident x 0.6,1111.88,661,45,129739.49,65537,8024957,0.457089,305.0
163,163,Windham,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,I,10,1,1,1,6,,3194.28,2359,0.7385075823033672,707.7,0.6,1916.568,442.43000000000006,66.36,447.2,1033.0,0.3233905606271209,258.25,4226.59,"2019,2020,2021",1694140877.33,2021,24362.0,69540.3,172274.24,232570.22,0.299008,2021,49528,95553.0,128996.55,0.383948,0.67551,0.67551,0.05,0.7255100000000001,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,35340644.0,35340644,35340644.0,26582071,,31866205.0,prior,prior,True,3474439.0,Yes,1963058.035,33829263.035,33829263.035,conc_pov_threshold_students=resident x 0.6,3194.28,2359,1033,69540.3,49528,35340644,0.7255100000000001,389.0
164,164,Windsor,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,D,6,1,0,0,0,,3912.03,1824,0.4662540931434574,547.2,0.6,2347.218,0.0,0.0,0.0,118.0,0.0301633678678333,29.5,4488.7300000000005,"2019,2020,2021",5557888808.0,2021,29376.0,189198.28,172274.24,232570.22,0.81351,2021,96080,95553.0,128996.55,0.744826,0.207095,0.207095,0.0,0.207095,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,10713566.0,10713566,12130392.0,12130392,,12130392.0,prior,prior,True,1416826.0,No,0.0,12130392.0,12130392.0,conc_pov_threshold_students=resident x 0.6,3912.03,1824,118,189198.28,96080,12130392,0.207095,0.0
165,165,Windsor Locks,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,F,7,1,0,0,0,,1540.13,619,0.4019141241323784,185.7,0.6,924.078,0.0,0.0,0.0,100.0,0.0649295838662969,25.0,1750.8300000000002,"2019,2020,2021",2405411915.67,2021,12531.0,191956.9,172274.24,232570.22,0.825372,2021,79678,95553.0,128996.55,0.617675,0.236937,0.236937,0.0,0.236937,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,4780990.0,4780990,5225299.0,5167806,,5225299.0,prior,prior,True,444309.0,No,0.0,5225299.0,5225299.0,conc_pov_threshold_students=resident x 0.6,1540.13,619,100,191956.9,79678,5225299,0.236937,0.0
166,166,Wolcott,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,F,7,0,0,0,0,,2281.8,796,0.3488474011745113,238.8,0.6,1369.0800000000002,0.0,0.0,0.0,115.0,0.0503988079586291,28.75,2549.3500000000004,"2019,2020,2021",2036210534.67,2021,16160.0,126003.13,172274.24,232570.22,0.541785,2021,103523,95553.0,128996.55,0.802525,0.379993,0.379993,0.0,0.379993,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,11164673.0,11164673,11164673.0,13423576,,12387171.0,prior,prior,True,1222498.0,No,0.0,12387171.0,12387171.0,conc_pov_threshold_students=resident x 0.6,2281.8,796,115,126003.13,103523,11164673,0.379993,0.0
167,167,Woodbridge,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,B,2,0,0,0,0,,1613.2,212,0.131415819489214,63.6,0.6,967.92,0.0,0.0,0.0,56.0,0.034713612695264,14.0,1690.8,"2019,2020,2021",1891314165.67,2021,9045.0,209100.52,172274.24,232570.22,0.899086,2021,171652,95553.0,128996.55,1.330671,-0.028561,0.01,0.0,0.01,717.0,6.0,,430200.0,0.0,0.0,0.0,11525.0,194865.0,625065,625065.0,656185,,516506.0,prior,prior,True,108559.0,Yes,61335.83499999999,577841.835,577841.835,conc_pov_threshold_students=resident x 0.6,1613.2,212,56,209100.52,171652,625065,0.01,0.0
168,168,Woodbury,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,C,4,0,0,0,0,,970.66,220,0.2266499083098098,66.0,0.6,582.396,0.0,0.0,0.0,20.0,0.0206045371190736,5.0,1041.66,"2019,2020,2021",1909520851.33,2021,9761.0,195627.58,172274.24,232570.22,0.841155,2021,104081,95553.0,128996.55,0.806851,0.169136,0.169136,0.0,0.169136,970.0,13.0,,1261000.0,0.0,0.0,0.0,11525.0,2030500.0,3291500,3291500.0,1276811,,2476135.0,prior,prior,True,815365.0,Yes,460681.225,2936816.225,2936816.225,conc_pov_threshold_students=resident x 0.6,970.66,220,20,195627.58,104081,3291500,0.169136,0.0
169,169,Woodstock,2025,FY 25,FY 2024-2025 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2023,E,7,0,0,0,0,,1158.31,200,0.1726653486545052,60.0,0.6,694.986,0.0,0.0,0.0,11.0,0.0094965941759977,2.75,1221.06,"2019,2020,2021",1320272141.0,2021,8221.0,160597.51,172274.24,232570.22,0.690533,2021,94451,95553.0,128996.55,0.732198,0.296968,0.296968,0.0,0.296968,0.0,0.0,,0.0,371.0,4.0,148400.0,11525.0,4179146.0,4327546,4327546.0,5356542,,4990532.0,prior,prior,True,662986.0,No,0.0,4990532.0,4990532.0,conc_pov_threshold_students=resident x 0.6,1158.31,200,11,160597.51,94451,4327546,0.296968,0.0
1,1,Andover,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,7,0,0,0,0,,332.06,93,0.2800698668915256,27.9,0.6,199.236,0.0,0.0,0.0,8.0,0.0240920315605613,2.0,361.96,"2020,2021,2022",484661416.67,2022,3150.0,153860.77,190009.01,256512.16,0.599819,2022,124167,102174.0,137934.9,0.900186,0.310071,0.310071,0.0,0.310071,147.0,6.0,,88200.0,0.0,0.0,0.0,11525.0,1293489.0,1381689,1381689.0,2331185,,2004782.0,prior,prior,True,623093.0,No,0.0,2004782.0,2004782.0,conc_pov_threshold_students=resident x 0.6,332.06,93,8,153860.77,124167,1381689,0.310071,0.0
2,2,Ansonia,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,H,10,1,1,0,10,,2490.13,1586,0.6369145385983864,475.8,0.6,1494.078,91.92000000000009,13.79,99.61,190.0,0.0763012372848003,47.5,3027.2200000000003,"2020,2021,2022",2023466985.67,2022,18923.0,106931.62,190009.01,256512.16,0.416868,2022,67474,102174.0,137934.9,0.489173,0.561441,0.561441,0.05,0.611441,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,21332388.0,21332388,21332388.0,16473543,,20315782.0,prior,prior,True,1016606.0,Yes,1016606.0,21332388.0,21332388.0,conc_pov_threshold_students=resident x 0.6,2490.13,1586,190,106931.62,67474,21332388,0.611441,349.0
3,3,Ashford,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,E,8,0,0,0,0,,483.88,186,0.3843928246672728,55.8,0.6,290.328,0.0,0.0,0.0,4.0,0.0082665123584359,1.0,540.68,"2020,2021,2022",576586459.0,2022,4222.0,136567.14,190009.01,256512.16,0.5324,2022,94778,102174.0,137934.9,0.687121,0.421184,0.421184,0.0,0.421184,153.0,4.0,,61200.0,0.0,0.0,0.0,11525.0,2624539.0,2685739,2685739.0,3859564,,3459062.0,prior,prior,True,773323.0,No,0.0,3459062.0,3459062.0,conc_pov_threshold_students=resident x 0.6,483.88,186,4,136567.14,94778,2685739,0.421184,0.0
4,4,Avon,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,B,2,0,0,0,0,,3059.62,331,0.1081833691765644,99.3,0.6,1835.772,0.0,0.0,0.0,94.0,0.0307227694942509,23.5,3182.42,"2020,2021,2022",4682064723.0,2022,18871.0,248108.99,190009.01,256512.16,0.967241,2022,146153,102174.0,137934.9,1.05958,0.005057,0.01,0.0,0.01,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,366774.0,366774,366774.0,731456,,909358.0,prior,prior,True,542584.0,No,0.0,909358.0,909358.0,conc_pov_threshold_students=resident x 0.6,3059.62,331,94,248108.99,146153,366774,0.01,0.0
5,5,Barkhamsted,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,5,0,0,0,0,,420.32,106,0.2521888085268367,31.8,0.6,252.192,0.0,0.0,0.0,7.0,0.0166539779215835,1.75,453.87,"2020,2021,2022",698475938.33,2022,3667.0,190476.12,190009.01,256512.16,0.742562,2022,120125,102174.0,137934.9,0.870882,0.218942,0.218942,0.0,0.218942,197.0,6.0,,118200.0,0.0,0.0,0.0,11525.0,1145253.0,1263453,1263453.0,1633686,,1494242.0,prior,prior,True,230789.0,No,0.0,1494242.0,1494242.0,conc_pov_threshold_students=resident x 0.6,420.32,106,7,190476.12,120125,1263453,0.218942,0.0
6,6,Beacon Falls,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,E,7,0,0,0,0,,687.14,225,0.3274441889571266,67.5,0.6,412.284,0.0,0.0,0.0,18.0,0.0261955351165701,4.5,759.14,"2020,2021,2022",994097731.33,2022,6126.0,162275.18,190009.01,256512.16,0.632622,2022,98042,102174.0,137934.9,0.710785,0.343929,0.343929,0.0,0.343929,686.0,13.0,,891800.0,0.0,0.0,0.0,11525.0,3009065.0,3900865,3900865.0,4067920,,4080374.0,prior,prior,True,179509.0,No,0.0,4080374.0,4080374.0,conc_pov_threshold_students=resident x 0.6,687.14,225,18,162275.18,98042,3900865,0.343929,0.0
7,7,Berlin,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,D,4,0,0,0,0,,2623.08,583,0.2222578038031627,174.9,0.6,1573.848,0.0,0.0,0.0,104.0,0.0396480473336688,26.0,2823.98,"2020,2021,2022",4044593634.67,2022,20197.0,200257.15,190009.01,256512.16,0.780693,2022,106272,102174.0,137934.9,0.77045,0.22238,0.22238,0.0,0.22238,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,7237662.0,7237662,7237662.0,6215712,,6106646.0,prior,prior,True,1131016.0,Yes,1131016.0,7237662.0,7237662.0,conc_pov_threshold_students=resident x 0.6,2623.08,583,104,200257.15,106272,7237662,0.22238,0.0
8,8,Bethany,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,3,0,0,0,0,,772.91,111,0.143613098549637,33.3,0.6,463.746,0.0,0.0,0.0,27.0,0.0349329158634252,6.75,812.9599999999999,"2020,2021,2022",1158134622.33,2022,5277.0,219468.38,190009.01,256512.16,0.855587,2022,141000,102174.0,137934.9,1.022221,0.094423,0.094423,0.0,0.094423,342.0,6.0,,205200.0,0.0,0.0,0.0,11525.0,884683.0,1089883,1089883.0,2000209,,1764574.0,prior,prior,True,674691.0,No,0.0,1764574.0,1764574.0,conc_pov_threshold_students=resident x 0.6,772.91,111,27,219468.38,141000,1089883,0.094423,0.0
9,9,Bethel,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,D,4,0,0,0,0,,3189.66,1077,0.3376535430108538,323.1,0.6,1913.796,0.0,0.0,0.0,265.0,0.0830809553369324,66.25,3579.01,"2020,2021,2022",3946565046.0,2022,20684.0,190802.8,190009.01,256512.16,0.743835,2022,108382,102174.0,137934.9,0.785747,0.243591,0.243591,0.0,0.243591,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,10047664.0,10047664,10047664.0,8087732,,8661580.0,prior,prior,True,1386084.0,Yes,1386084.0,10047664.0,10047664.0,conc_pov_threshold_students=resident x 0.6,3189.66,1077,265,190802.8,108382,10047664,0.243591,0.0
10,10,Bethlehem,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,5,0,0,0,0,,347.88,82,0.235713464413016,24.6,0.6,208.728,0.0,0.0,0.0,5.0,0.0143727722203058,1.25,373.73,"2020,2021,2022",773924778.0,2022,3409.0,227023.99,190009.01,256512.16,0.885042,2022,113650,102174.0,137934.9,0.823939,0.133289,0.133289,0.0,0.133289,348.0,13.0,,452400.0,0.0,0.0,0.0,11525.0,574107.0,1026507,1026507.0,1278838,,1218610.0,prior,prior,True,192103.0,No,0.0,1218610.0,1218610.0,conc_pov_threshold_students=resident x 0.6,347.88,82,5,227023.99,113650,1026507,0.133289,0.0
11,11,Bloomfield,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,G,6,1,0,0,27,,2273.58,1222,0.5374783381275345,366.6,0.6,1364.148,0.0,0.0,0.0,98.0,0.043103827443943,24.5,2664.68,"2020,2021,2022",4359819492.67,2022,21560.0,202217.97,190009.01,256512.16,0.788337,2022,90061,102174.0,137934.9,0.652924,0.252287,0.252287,0.0,0.252287,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,7747844.0,7747844,8047852.0,6160837,,8047852.0,prior,prior,True,300008.0,No,0.0,8047852.0,8047852.0,conc_pov_threshold_students=resident x 0.6,2273.58,1222,98,202217.97,90061,8047852,0.252287,288.0
12,12,Bolton,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,5,0,0,0,0,,679.37,132,0.1942976581244388,39.6,0.6,407.622,0.0,0.0,0.0,4.0,0.0058878078219526,1.0,719.97,"2020,2021,2022",823575866.67,2022,4834.0,170371.51,190009.01,256512.16,0.664185,2022,114948,102174.0,137934.9,0.83335,0.285066,0.285066,0.0,0.285066,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,2365379.0,2365379,2365379.0,2983350,,2683216.0,prior,prior,True,317837.0,No,0.0,2683216.0,2683216.0,conc_pov_threshold_students=resident x 0.6,679.37,132,4,170371.51,114948,2365379,0.285066,0.0
13,13,Bozrah,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,E,7,0,0,0,0,,254.33,83,0.3263476585538473,24.9,0.6,152.598,0.0,0.0,0.0,3.0,0.0117956985019462,0.75,279.98,"2020,2021,2022",484392984.33,2022,2420.0,200162.39,190009.01,256512.16,0.780323,2022,102440,102174.0,137934.9,0.742669,0.230973,0.230973,0.0,0.230973,0.0,0.0,,0.0,42.0,4.0,16800.0,11525.0,745297.0,762097,762097.0,1223830,,1190095.0,prior,prior,True,427998.0,No,0.0,1190095.0,1190095.0,conc_pov_threshold_students=resident x 0.6,254.33,83,3,200162.39,102440,762097,0.230973,0.0
14,14,Branford,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,D,4,0,0,0,0,,2591.44,940,0.3627326891612385,282.0,0.6,1554.864,0.0,0.0,0.0,191.0,0.0737041953508474,47.75,2921.19,"2020,2021,2022",7314429914.67,2022,28148.0,259856.11,190009.01,256512.16,1.013036,2022,94750,102174.0,137934.9,0.686918,0.084799,0.084799,0.0,0.084799,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,2854904.0,2854904,2854904.0,2211848,,3772866.0,prior,prior,True,917962.0,No,0.0,3772866.0,3772866.0,conc_pov_threshold_students=resident x 0.6,2591.44,940,191,259856.11,94750,2854904,0.084799,0.0
15,15,Bridgeport,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,I,10,1,1,1,4,,19751.77,17254,0.8735419661124041,5176.2,0.6,11851.062,5402.9400000000005,810.44,5332.98,6263.0,0.3170855067672416,1565.75,27304.16,"2020,2021,2022",14428521408.33,2022,148377.0,97242.3,190009.01,256512.16,0.379094,2022,54440,102174.0,137934.9,0.394679,0.616231,0.616231,0.06,0.676231,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,212796671.0,212796671,212796671.0,181105390,,201710496.0,prior,prior,True,11086175.0,Yes,11086175.0,212796671.0,212796671.0,conc_pov_threshold_students=resident x 0.6,19751.77,17254,6263,97242.3,54440,212796671,0.676231,403.0
16,16,Bridgewater,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,2,0,0,0,0,,133.88,19,0.1419181356438602,5.7,0.6,80.32799999999999,0.0,0.0,0.0,1.0,0.0074693755602031,0.25,139.82999999999998,"2020,2021,2022",694446783.0,2022,1652.0,420367.3,190009.01,256512.16,1.638781,2022,149643,102174.0,137934.9,1.084881,-0.472611,0.01,0.0,0.01,132.0,13.0,,171600.0,0.0,0.0,0.0,11525.0,16115.0,187715,187715.0,23014,,137375.0,prior,prior,True,50340.0,Yes,50340.0,187715.0,187715.0,conc_pov_threshold_students=resident x 0.6,133.88,19,1,420367.3,149643,187715,0.01,0.0
17,17,Bristol,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,G,9,1,0,0,17,,7903.53,4390,0.5554480086746049,1317.0,0.6,4742.118,0.0,0.0,0.0,578.0,0.0731318790464514,144.5,9365.03,"2020,2021,2022",7661802339.33,2022,61330.0,124927.48,190009.01,256512.16,0.487024,2022,82094,102174.0,137934.9,0.595165,0.480534,0.480534,0.03,0.510534,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,55102941.0,55102941,55102941.0,44853676,,53867287.0,prior,prior,True,1235654.0,Yes,1235654.0,55102941.0,55102941.0,conc_pov_threshold_students=resident x 0.6,7903.53,4390,578,124927.48,82094,55102941,0.510534,318.0
18,18,Brookfield,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,B,2,0,0,0,0,,2586.67,620,0.2396904127700866,186.0,0.6,1552.002,0.0,0.0,0.0,120.0,0.0463916927942103,30.0,2802.67,"2020,2021,2022",4295207887.0,2022,17543.0,244838.85,190009.01,256512.16,0.954492,2022,132950,102174.0,137934.9,0.96386,0.042698,0.042698,0.0,0.042698,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,1379178.0,1379178,1379178.0,1417583,,1136390.0,prior,prior,True,242788.0,Yes,242788.0,1379178.0,1379178.0,conc_pov_threshold_students=resident x 0.6,2586.67,620,120,244838.85,132950,1379178,0.042698,0.0
19,19,Brooklyn,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,E,9,0,0,0,37,,1136.3,378,0.3326586288832174,113.4,0.6,681.78,0.0,0.0,0.0,18.0,0.015840887089677,4.5,1254.2,"2020,2021,2022",1170730658.33,2022,8502.0,137700.62,190009.01,256512.16,0.536819,2022,84816,102174.0,137934.9,0.614899,0.439757,0.439757,0.0,0.439757,0.0,0.0,,0.0,222.0,4.0,88800.0,11525.0,6356536.0,6445336,6445336.0,6975373,,6969690.0,prior,prior,True,524354.0,No,0.0,6969690.0,6969690.0,conc_pov_threshold_students=resident x 0.6,1136.3,378,18,137700.62,84816,6445336,0.439757,276.0
20,20,Burlington,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,3,0,0,0,0,,1456.6,199,0.136619524921049,59.7,0.6,873.9599999999999,0.0,0.0,0.0,28.0,0.0192228477275847,7.0,1523.3,"2020,2021,2022",1838927079.0,2022,9710.0,189384.87,190009.01,256512.16,0.738308,2022,148696,102174.0,137934.9,1.078016,0.15978,0.15978,0.0,0.15978,1457.0,13.0,,1894100.0,0.0,0.0,0.0,11525.0,2805103.0,4699203,4699203.0,4359350,,4474557.0,prior,prior,True,224646.0,Yes,224646.0,4699203.0,4699203.0,conc_pov_threshold_students=resident x 0.6,1456.6,199,28,189384.87,148696,4699203,0.15978,0.0
21,21,Canaan,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,E,4,0,0,0,0,,92.6,31,0.3347732181425486,9.3,0.6,55.56,0.0,0.0,0.0,2.0,0.0215982721382289,0.5,102.4,"2020,2021,2022",332983303.0,2022,1081.0,308032.66,190009.01,256512.16,1.20085,2022,89318,102174.0,137934.9,0.647537,-0.034856,0.01,0.0,0.01,29.0,4.0,,11600.0,0.0,0.0,0.0,11525.0,11802.0,23402,23402.0,177216,,125752.0,prior,prior,True,102350.0,No,0.0,125752.0,125752.0,conc_pov_threshold_students=resident x 0.6,92.6,31,2,308032.66,89318,23402,0.01,0.0
22,22,Canterbury,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,F,8,0,0,0,0,,636.36,199,0.3127160726632723,59.7,0.6,381.816,0.0,0.0,0.0,13.0,0.0204286881639323,3.25,699.3100000000001,"2020,2021,2022",765221701.0,2022,5102.0,149984.65,190009.01,256512.16,0.584708,2022,96121,102174.0,137934.9,0.696858,0.381647,0.381647,0.0,0.381647,0.0,0.0,,0.0,122.0,4.0,48800.0,11525.0,3075902.0,3124702,3124702.0,4665608,,4004835.0,prior,prior,True,880133.0,No,0.0,4004835.0,4004835.0,conc_pov_threshold_students=resident x 0.6,636.36,199,13,149984.65,96121,3124702,0.381647,0.0
23,23,Canton,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,C,4,0,0,0,0,,1445.61,224,0.1549518888220197,67.2,0.6,867.3659999999999,0.0,0.0,0.0,10.0,0.0069174950366973,2.5,1515.31,"2020,2021,2022",2004435480.0,2022,10091.0,198635.96,190009.01,256512.16,0.774372,2022,108059,102174.0,137934.9,0.783406,0.222918,0.222918,0.0,0.222918,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,3893028.0,3893028,3893028.0,3403900,,4068515.0,prior,prior,True,175487.0,No,0.0,4068515.0,4068515.0,conc_pov_threshold_students=resident x 0.6,1445.61,224,10,198635.96,108059,3893028,0.222918,0.0
24,24,Chaplin,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,E,9,0,0,0,30,,253.83,114,0.4491194894220541,34.2,0.6,152.298,0.0,0.0,0.0,2.0,0.0078792892881062,0.5,288.53000000000003,"2020,2021,2022",360414995.67,2022,2156.0,167168.37,190009.01,256512.16,0.651698,2022,83750,102174.0,137934.9,0.60717,0.36166,0.36166,0.0,0.36166,107.0,6.0,,64200.0,0.0,0.0,0.0,11525.0,1202631.0,1266831,1266831.0,1856992,,1652147.0,prior,prior,True,385316.0,No,0.0,1652147.0,1652147.0,conc_pov_threshold_students=resident x 0.6,253.83,114,2,167168.37,83750,1266831,0.36166,286.0
25,25,Cheshire,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,B,4,0,0,0,0,,4238.73,737,0.1738728345518587,221.1,0.6,2543.238,0.0,0.0,0.0,158.0,0.0372753159554866,39.5,4499.33,"2020,2021,2022",5632141245.67,2022,28994.0,194251.96,190009.01,256512.16,0.757282,2022,147969,102174.0,137934.9,1.072745,0.148079,0.148079,0.0,0.148079,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,7678604.0,7678604,7678604.0,9436665,,9439993.0,prior,prior,True,1761389.0,No,0.0,9439993.0,9439993.0,conc_pov_threshold_students=resident x 0.6,4238.73,737,158,194251.96,147969,7678604,0.148079,0.0
26,26,Chester,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,E,4,0,0,0,0,,387.43,105,0.2710166997909299,31.5,0.6,232.458,0.0,0.0,0.0,6.0,0.0154866685594817,1.5,420.43,"2020,2021,2022",852636052.67,2022,3757.0,226945.98,190009.01,256512.16,0.884738,2022,90929,102174.0,137934.9,0.659217,0.182918,0.182918,0.0,0.182918,176.0,6.0,,105600.0,0.0,0.0,0.0,11525.0,886321.0,991921,991921.0,659216,,947013.0,prior,prior,True,44908.0,Yes,44908.0,991921.0,991921.0,conc_pov_threshold_students=resident x 0.6,387.43,105,6,226945.98,90929,991921,0.182918,0.0
27,27,Clinton,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,D,5,0,0,0,0,,1416.62,591,0.4171902133246742,177.3,0.6,849.9719999999999,0.0,0.0,0.0,176.0,0.1242393867092092,44.0,1637.9199999999998,"2020,2021,2022",3065867522.67,2022,13399.0,228813.16,190009.01,256512.16,0.892017,2022,110556,102174.0,137934.9,0.801509,0.135135,0.135135,0.0,0.135135,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,2550947.0,2550947,2550947.0,6326998,,5192084.0,prior,prior,True,2641137.0,No,0.0,5192084.0,5192084.0,conc_pov_threshold_students=resident x 0.6,1416.62,591,176,228813.16,110556,2550947,0.135135,0.0
28,28,Colchester,2026,FY 26,FY 2025-2026 ECS shell.xlsx,"OFA shell (official, received 2026-09-15)",10/2024,D,6,0,0,0,0,,2059.41,515,0.250071622454975,154.5,0.6,1235.646,0.0,0.0,0.0,43.0,0.0208797665350755,10.75,2224.66,"2020,2021,2022",2412272603.0,2022,15572.0,154910.9,190009.01,256512.16,0.603913,2022,114505,102174.0,137934.9,0.830138,0.32822,0.32822,0.0,0.32822,0.0,0.0,,0.0,0.0,0.0,0.0,11525.0,8415300.0,8415300,8415300.0,13503310,,12040218.0,prior,prior,True,3624918.0,No,0.0,12040218.0,12040218.0,conc_pov_threshold_students=resident x 0.6,2059.41,515,43,154910.9,114505,8415300,0.32822,0.0
