town_code,grade,subject,fiscal_year,policy_year,delta_2018,exposure,delta_sd,delta_gcs,k,gcs_baseline,gcs_simulated,n_tests,town,resident_students,frpl_share,delta_nominal_per_student
12,3,mth,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.195390874230095e-05,2.6977857570317187,4.757543873606749,4.757555827515491,48.5,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,3,rla,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.534096691121399e-05,3.462184873949579,4.693674199218646,4.693689540185557,47.66666666666666,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,4,mth,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.2760028586502253e-05,2.8797127468581696,4.652640162374379,4.652652922402965,51.66666666666666,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,4,rla,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.5092731200676547e-05,3.406162464985994,4.65029779456013,4.650312887291331,52.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,5,mth,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.3651003151145803e-05,3.0807899461400368,5.110357691064449,5.1103713420676,55.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,5,rla,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.4933860345932587e-05,3.3703081232492997,5.429829041890089,5.429843975750435,55.5,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,6,mth,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.4531370875734072e-05,3.279473369239977,6.570279967203483,6.570294498574358,52.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,6,rla,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.4765060062767123e-05,3.332212885154061,6.718236400125348,6.718251165185411,52.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,7,mth,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.5475379640654027e-05,3.49251944943148,7.958591252842814,7.958606728222455,56.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,7,rla,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.4665765778552146e-05,3.3098039215686272,8.02510620954624,8.02512087531202,57.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,8,mth,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.641938840557397e-05,3.705565529622981,9.650165252262116,9.650181671650522,51.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,8,rla,2023,1,0.9733105126839188,1,4.431007433093362e-06,1.4626048064866156e-05,3.3008403361344536,9.372658676159809,9.372673302207874,51.0,Bolton,711.21,0.20809606164142797,1.1810857552621588
12,3,mth,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.359369100178893e-05,2.6977857570317187,4.757543873606749,4.757567467297751,48.5,Bolton,709.46,0.2015617511910467,1.183999097905449
12,3,rla,2024,2,0.9477337231479266,2,8.745576234247845e-06,3.027880175218581e-05,3.462184873949579,4.693674199218646,4.693704478020398,47.66666666666666,Bolton,709.46,0.2015617511910467,1.183999097905449
12,4,mth,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.518474736038339e-05,2.8797127468581696,4.652640162374379,4.652665347121739,51.66666666666666,Bolton,709.46,0.2015617511910467,1.183999097905449
12,4,rla,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.9788853503768566e-05,3.406162464985994,4.65029779456013,4.650327583413634,52.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,5,mth,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.6943283335672005e-05,3.0807899461400368,5.110357691064449,5.110384634347785,55.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,5,rla,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.947528662478153e-05,3.3703081232492997,5.429829041890089,5.429858517176714,55.5,Bolton,709.46,0.2015617511910467,1.183999097905449
12,6,mth,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.868088435887385e-05,3.279473369239977,6.570279967203483,6.570308648087842,52.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,6,rla,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.91421218158578e-05,3.332212885154061,6.718236400125348,6.718265542247164,52.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,7,mth,2024,2,0.9477337231479266,2,8.745576234247845e-06,3.054409509459632e-05,3.49251944943148,7.958591252842814,7.958621796937909,56.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,7,rla,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.8946142516490905e-05,3.3098039215686272,8.02510620954624,8.025135155688757,57.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,8,mth,2024,2,0.9477337231479266,2,8.745576234247845e-06,3.240730583031877e-05,3.705565529622981,9.650165252262116,9.650197659567947,51.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,8,rla,2024,2,0.9477337231479266,2,8.745576234247845e-06,2.8867750796744145e-05,3.3008403361344536,9.372658676159809,9.372687543910605,51.0,Bolton,709.46,0.2015617511910467,1.183999097905449
12,3,mth,2025,3,0.9511045160457505,3,1.307549060928757e-05,3.5274872331937996e-05,2.6977857570317187,4.757543873606749,4.75757914847908,48.5,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,3,rla,2025,3,0.9511045160457505,3,1.307549060928757e-05,4.526976580694519e-05,3.462184873949579,4.693674199218646,4.693719468984453,47.66666666666666,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,4,mth,2025,3,0.9511045160457505,3,1.307549060928757e-05,3.765365697898971e-05,2.8797127468581696,4.652640162374379,4.652677816031358,51.66666666666666,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,4,rla,2025,3,0.9511045160457505,3,1.307549060928757e-05,4.453724532463216e-05,3.406162464985994,4.65029779456013,4.650342331805454,52.0,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,5,mth,2025,3,0.9511045160457505,3,1.307549060928757e-05,4.028284000994161e-05,3.0807899461400368,5.110357691064449,5.110397973904459,55.0,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,5,rla,2025,3,0.9511045160457505,3,1.307549060928757e-05,4.406843221595183e-05,3.3703081232492997,5.429829041890089,5.429873110322306,55.5,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,6,mth,2025,3,0.9511045160457505,3,1.307549060928757e-05,4.288072324290599e-05,3.279473369239977,6.570279967203483,6.570322847926726,52.0,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,6,rla,2025,3,0.9511045160457505,3,1.307549060928757e-05,4.3570318287978965e-05,3.332212885154061,6.718236400125348,6.7182799704436365,52.0,Bolton,688.8,0.19599303135888502,1.2195121951219512
12,7,mth,2025,3,0.9511045160457505,3,1.307549060928757e-05,4.566640526379551e-05,3.49251944943148,7.958591252842814,7.958636919248078,56.0,Bolton,688.8,0.19599303135888502,1.2195121951219512
