sedaadmin,sedaadminname,year,fips,stateabb,subcat,subgroup,gap,gradecenter,multi_comp,tot_asmts,cellcount,mn_asmts,flag_estasmt,gcs_mn_avg_ol,gcs_mn_avg_ol_se,gcs_mn_avg_ol_se_adj,gcs_mn_avg_eb,gcs_mn_avg_eb_se,gcs_mn_avg_eb_se_adj
903990,Seymour School District,2012,9,CT,race,wag,1,5.5,0,2048,11,186.1818181818182,0,-1.200637808992048,.4338077586850749,.4338077586850749,-1.316564620469853,.0955416334561403,.0955416334561403
903990,Seymour School District,2012,9,CT,race,wbg,1,5.5,0,2069,12,172.4166666666667,0,2.243589601283121,.2615037744288392,.2615037744288392,2.024816599531279,.0215258997872979,.0215258997872979
903990,Seymour School District,2012,9,CT,race,whg,1,5.5,0,2167,12,180.5833333333333,0,1.154442280265577,.2200581517038803,.2200581517038803,1.071562010023348,.0144253441675435,.0144253441675435
903990,Seymour School District,2012,9,CT,race,wht,0,5.5,0,1975,12,164.5833333333333,0,6.183191147377823,.071368274436153,.0801440472977891,6.222896258203327,.0576186947911045,.0679933360203782
903990,Seymour School District,2013,9,CT,all,all,0,5.5,0,2289,12,190.75,0,6.147571078328448,.0678538444609007,.0813383154856522,6.165388416243012,.0625416714908362,.0768034275342534
903990,Seymour School District,2013,9,CT,race,asn,0,5.5,0,84,12,7,0,7.752312191789579,.3922427243785871,.394798850284364,7.72347597263799,.129432330530686,.1368942438335023
903990,Seymour School District,2013,9,CT,race,blk,0,5.5,0,92,12,7.666666666666667,0,4.117884894845972,.2604277826920125,.264262005130888,4.393666834688275,.0690625246262358,.0822005968098229
903990,Seymour School District,2013,9,CT,ecd,ecd,0,5.5,0,638,12,53.16666666666666,0,4.94421108012142,.1180328387078784,.1262676853805415,5.044270930158034,.0803443930811657,.0918832264764495
903990,Seymour School District,2013,9,CT,gender,fem,0,5.5,0,1120,12,93.33333333333333,0,6.166360691498157,.0897746052743725,.1003556531047891,6.281845091884256,.0668049278052925,.0803131632250404
903990,Seymour School District,2013,9,CT,race,hsp,0,5.5,0,198,12,16.5,0,5.143775151408601,.2034691686061448,.2083542174547834,5.248565493702007,.0662152778527727,.0798233601727059
903990,Seymour School District,2013,9,CT,gender,mal,0,5.5,0,1169,12,97.41666666666667,0,6.107180502971798,.0969735245518064,.1068440069536854,6.054683148112079,.0666660843146417,.0801977094809356
903990,Seymour School District,2013,9,CT,gender,mfg,1,5.5,0,2289,12,190.75,0,-.0591801885263585,.1321489470868731,.1321489470868731,-.2271619437721775,.032929376416536,.032929376416536
903990,Seymour School District,2013,9,CT,ecd,nec,0,5.5,0,1651,12,137.5833333333333,0,6.590986801128313,.0803291953310883,.0920030270179167,6.619187905394427,.0730578426500806,.0855847777401191
903990,Seymour School District,2013,9,CT,ecd,neg,1,5.5,0,2289,12,190.75,0,1.646775721006893,.1427744046948898,.1427744046948898,1.574916975236393,.0630059404066749,.0630059404066749
903990,Seymour School District,2013,9,CT,race,wag,1,5.5,0,1985,12,165.4166666666667,0,-1.445760759924166,.3991618879630521,.3991618879630521,-1.392224098800685,.1141657775659666,.1141657775659666
903990,Seymour School District,2013,9,CT,race,wbg,1,5.5,0,1993,12,166.0833333333333,0,2.188666537019441,.2707369349981085,.2707369349981085,1.93758503914903,.0324149485328365,.0324149485328365
903990,Seymour School District,2013,9,CT,race,whg,1,5.5,0,2099,12,174.9166666666667,0,1.162776280456812,.2165076454713961,.2165076454713961,1.082686380135298,.0257984418474625,.0257984418474625
903990,Seymour School District,2013,9,CT,race,wht,0,5.5,0,1901,12,158.4166666666667,0,6.306551431865413,.0739990403606151,.0865311234886692,6.331251873837306,.0640626094252518,.0780469328962644
903990,Seymour School District,2015,9,CT,all,all,0,5.5,0,2161,12,180.0833333333333,0,6.24187650397252,.0729389220386847,.0889364414457711,6.221760746161622,.0699455957074414,.0862103362922772
903990,Seymour School District,2015,9,CT,race,asn,0,5.5,0,90,12,7.5,0,7.928933498336332,.3831110480580303,.3864759752080252,7.96235322732209,.1183166400794772,.1286027334252862
903990,Seymour School District,2015,9,CT,race,blk,0,5.5,0,96,12,8,0,4.55307037738627,.2714784191728001,.2762066913480453,4.616592967500526,.0788162331310782,.0935512390603735
903990,Seymour School District,2015,9,CT,ecd,ecd,0,5.5,0,671,12,55.91666666666666,0,5.089411478821923,.1219561634271116,.1321473044247672,5.127012768024407,.0934963792212,.1062139757858311
903990,Seymour School District,2015,9,CT,gender,fem,0,5.5,0,980,11,89.09090909090909,0,6.448636899773978,.0965057969735941,.1091007475610516,6.424713369123613,.0764730445976991,.0915858191796107
903990,Seymour School District,2015,9,CT,race,hsp,0,5.5,0,202,10,20.2,0,5.034388046033206,.2333223381137388,.2388072815718432,5.285675653830391,.0742457170073081,.0897343981909276
903990,Seymour School District,2015,9,CT,gender,mal,0,5.5,0,1089,12,90.75,0,6.010560485936313,.1031874080920144,.1150532288013668,6.010943796636159,.0764822249945895,.0915934848386155
903990,Seymour School District,2015,9,CT,gender,mfg,1,5.5,0,2069,11,188.0909090909091,0,-.4380764138376652,.1412834386552666,.1412834386552666,-.4137695724874542,.0437365358987996,.0437365358987996
903990,Seymour School District,2015,9,CT,ecd,nec,0,5.5,0,1354,11,123.0909090909091,0,6.715694498356936,.0868700940257466,.1006777905245928,6.712647718279168,.0835745984522496,.0975937970939415
903990,Seymour School District,2015,9,CT,ecd,neg,1,5.5,0,2025,11,184.0909090909091,0,1.626283019535014,.1497321576479228,.1497321576479228,1.585634950254761,.0770812150669117,.0770812150669117
903990,Seymour School District,2015,9,CT,race,wag,1,5.5,0,1811,12,150.9166666666667,0,-1.496817342752141,.3915769542762415,.3915769542762415,-1.563486043572889,.096400220968057,.096400220968057
903990,Seymour School District,2015,9,CT,race,wbg,1,5.5,0,1817,12,151.4166666666667,0,1.879045778197922,.2833001377562284,.2833001377562284,1.782274216248676,.0388094561668435,.0388094561668435
903990,Seymour School District,2015,9,CT,race,whg,1,5.5,0,1923,10,192.3,0,1.397728109550985,.2469772245349705,.2469772245349705,1.113191529918811,.028400735499683,.028400735499683
903990,Seymour School District,2015,9,CT,race,wht,0,5.5,0,1721,12,143.4166666666667,0,6.432116155584191,.0809841711455725,.0956453879965319,6.398867183749202,.0712667383898785,.0872856444410537
903990,Seymour School District,2016,9,CT,all,all,0,5.5,0,2114,12,176.1666666666667,0,6.040992076141051,.0671898403991313,.0769563936334534,6.033903555627234,.0617555031174751,.072080152263616
903990,Seymour School District,2016,9,CT,race,asn,0,5.5,0,72,11,6.545454545454546,0,7.372520256585069,.4225682163294747,.4242307265157488,7.78146511914946,.0922814216452243,.0994870190824776
903990,Seymour School District,2016,9,CT,race,blk,0,5.5,0,78,10,7.8,0,4.641770440594268,.2973725731692315,.2997303106819467,4.46969718817575,.0647254419240673,.0746403980249262
903990,Seymour School District,2016,9,CT,ecd,ecd,0,5.5,0,638,12,53.16666666666666,0,4.9399240287277,.1250562775033732,.130563717820867,4.943933773488733,.08124839445697,.089348238857232
903990,Seymour School District,2016,9,CT,gender,fem,0,5.5,0,1066,12,88.83333333333333,0,6.208776091447653,.0959404355270452,.1030164017878969,6.224534919721663,.0651914657310183,.0750448758358099
903990,Seymour School District,2016,9,CT,race,hsp,0,5.5,0,276,12,23,0,4.998877755789452,.1845834114012762,.1883582958957185,5.087936516465108,.0630094292269847,.0731573260621518
903990,Seymour School District,2016,9,CT,gender,mal,0,5.5,0,1048,12,87.33333333333333,0,5.850485529927696,.1036999274181002,.1102791313654834,5.821197365825234,.0651734136573641,.0750291945365768
903990,Seymour School District,2016,9,CT,gender,mfg,1,5.5,0,2114,12,176.1666666666667,0,-.358290561519957,.14127364267845,.14127364267845,-.4033375538964288,.0294960458591905,.0294960458591905
903990,Seymour School District,2016,9,CT,ecd,nec,0,5.5,0,1476,12,123,0,6.504886522807459,.0780478323243038,.0865983602542735,6.498188963759876,.0735316634724643,.0823936388204899
903990,Seymour School District,2016,9,CT,ecd,neg,1,5.5,0,2114,12,176.1666666666667,0,1.564962494079759,.1474128104118612,.1474128104118612,1.554255190271143,.066187028973041,.066187028973041
903990,Seymour School District,2016,9,CT,race,wag,1,5.5,0,1705,11,155,0,-1.159398343610942,.429213741004475,.429213741004475,-1.554832333779862,.0688744468375702,.0688744468375702
903990,Seymour School District,2016,9,CT,race,wbg,1,5.5,0,1711,10,171.1,0,1.57135147237986,.306742539091781,.306742539091781,1.756935597193849,.0204257552757154,.0204257552757154
903990,Seymour School District,2016,9,CT,race,whg,1,5.5,0,1909,12,159.0833333333333,0,1.214244157184676,.199327804833434,.199327804833434,1.13869626890449,.0140718448622774,.0140718448622774
903990,Seymour School District,2016,9,CT,race,wht,0,5.5,0,1633,12,136.0833333333333,0,6.213121912974128,.0752365470711063,.0840734790727081,6.226632785369598,.0620911666576056,.0723679429164333
903990,Seymour School District,2017,9,CT,all,all,0,5.5,0,2121,12,176.75,0,5.948255515789216,.0702654229150587,.0893164695498336,5.92312604203055,.0584463241759279,.0793311644780976
903990,Seymour School District,2017,9,CT,race,asn,0,5.5,0,72,12,6,0,8.029952696281732,.4418086552260454,.4452359935001448,7.775571806284418,.1230004656820113,.1341885815029168
903990,Seymour School District,2017,9,CT,race,blk,0,5.5,0,90,12,7.5,0,4.567842319143569,.2902348622598452,.2954259253119225,4.415788633211426,.0610055628659595,.0812350881600178
903990,Seymour School District,2017,9,CT,ecd,ecd,0,5.5,0,611,12,50.91666666666666,0,4.942193803222763,.1300712031380203,.141275333873916,4.858616808583744,.0782380529313909,.0948612343071102
903990,Seymour School District,2017,9,CT,gender,fem,0,5.5,0,1071,12,89.25,0,6.143833362610753,.096345522116336,.1110074849155844,6.097799101293374,.0604998020645574,.0808559638964495
903990,Seymour School District,2017,9,CT,race,hsp,0,5.5,0,308,12,25.66666666666667,0,5.04408034806688,.1799482262513436,.1882061800431087,4.95733541556521,.0591793879602113,.0798727788869182
903990,Seymour School District,2017,9,CT,gender,mal,0,5.5,0,1050,12,87.5,0,5.754220752522303,.1052147940914865,.1187870151621304,5.722264102402351,.060442806599741,.080813326360366
903990,Seymour School District,2017,9,CT,gender,mfg,1,5.5,0,2121,12,176.75,0,-.3896126100884496,.1426625827874404,.1426625827874404,-.3755349988910233,.0219456897852179,.0219456897852179
903990,Seymour School District,2017,9,CT,ecd,nec,0,5.5,0,1510,12,125.8333333333333,0,6.342809076326481,.0799445232980733,.0971150291189293,6.335617704936245,.0694852781612296,.0877819157282226
903990,Seymour School District,2017,9,CT,ecd,neg,1,5.5,0,2121,12,176.75,0,1.400615273103718,.152674964192327,.152674964192327,1.477000896352501,.0641673685628706,.0641673685628706
903990,Seymour School District,2017,9,CT,race,wag,1,5.5,0,1682,12,140.1666666666667,0,-1.924935489371186,.4487368778946516,.4487368778946516,-1.643708430945977,.1082408185137321,.1082408185137321
903990,Seymour School District,2017,9,CT,race,wbg,1,5.5,0,1700,12,141.6666666666667,0,1.537174887766978,.3006761929734112,.3006761929734112,1.716074742127016,.0175681226977614,.0175681226977614
903990,Seymour School District,2017,9,CT,race,whg,1,5.5,0,1918,12,159.8333333333333,0,1.060936858843666,.1963447526189521,.1963447526189521,1.174527959773231,.0094424675734822,.0094424675734822
903990,Seymour School District,2017,9,CT,race,wht,0,5.5,0,1610,12,134.1666666666667,0,6.105017206910547,.0785486966791476,.0959692650039951,6.131863375338441,.0584714105686392,.0793496484028738
903990,Seymour School District,2018,9,CT,all,all,0,5.5,0,2065,12,172.0833333333333,0,5.7961657127119,.0731982615474467,.0826012263716905,5.811089242297986,.0629784204051345,.0734633251080439
903990,Seymour School District,2018,9,CT,race,asn,0,5.5,0,63,11,5.727272727272728,0,7.615806514962791,.4674358504334795,.4690002679903381,7.738819950062874,.0724410428412241,.0817207647243242
903990,Seymour School District,2018,9,CT,race,blk,0,5.5,0,62,10,6.2,0,4.756841798536429,.3546654893833546,.3567248049464366,4.369713883879934,.0638630071146764,.0742230582564037
903990,Seymour School District,2018,9,CT,ecd,ecd,0,5.5,0,735,12,61.25,0,4.819280843244766,.1208389190938732,.1267557551841906,4.779286630186711,.0788127455016343,.0874186910946948
903990,Seymour School District,2018,9,CT,gender,fem,0,5.5,0,1030,12,85.83333333333333,0,6.104637017410422,.1005413263172323,.1075803671780638,6.002532059631194,.0643002567905051,.0745996093993071
903990,Seymour School District,2018,9,CT,race,hsp,0,5.5,0,336,12,28,0,4.890557862194623,.1717311195129481,.1759447484686863,4.835886551376709,.0645954372814409,.0748541863677968
903990,Seymour School District,2018,9,CT,gender,mal,0,5.5,0,1035,12,86.25,0,5.513297680961305,.1080742345434056,.1146517216472647,5.589264302975645,.0642760066251208,.0745787082676877
903990,Seymour School District,2018,9,CT,gender,mfg,1,5.5,0,2065,12,172.0833333333333,0,-.5913393364491171,.1476096150993262,.1476096150993262,-.4132677566555492,.0182582906523519,.0182582906523519
903990,Seymour School District,2018,9,CT,ecd,nec,0,5.5,0,1330,12,110.8333333333333,0,6.342384477580352,.0878841096455559,.095857153268449,6.340037373517781,.0756263554078722,.0845572251879287
903990,Seymour School District,2018,9,CT,ecd,neg,1,5.5,0,2065,12,172.0833333333333,0,1.523103634335587,.1494177402317667,.1494177402317667,1.56075074333107,.0632315713258136,.0632315713258136
903990,Seymour School District,2018,9,CT,race,wag,1,5.5,0,1600,11,145.4545454545455,0,-1.609569647452818,.4746779030884494,.4746779030884494,-1.703278446375538,.0359499061523551,.0359499061523551
903990,Seymour School District,2018,9,CT,race,wbg,1,5.5,0,1599,10,159.9,0,1.249395068973544,.3641571731677294,.3641571731677294,1.665827619807402,.0110984116957468,.0110984116957468
903990,Seymour School District,2018,9,CT,race,whg,1,5.5,0,1873,12,156.0833333333333,0,1.11567900531535,.1905634141674306,.1905634141674306,1.199654952310627,.0147397958608539,.0147397958608539
903990,Seymour School District,2018,9,CT,race,wht,0,5.5,0,1537,12,128.0833333333333,0,6.006236867509973,.0826004685820683,.0910374346876937,6.035541503687336,.0630654734216021,.0735379673168567
903990,Seymour School District,2019,9,CT,all,all,0,5.5,0,2014,12,167.8333333333333,0,5.823770683840046,.0790033262501579,.0949265950365663,5.822153950272755,.0703998438059605,.0873058997250257
903990,Seymour School District,2019,9,CT,race,asn,0,5.5,0,64,12,5.333333333333333,0,7.915396289953637,.4998131403324471,.5025760719887387,7.819698778117278,.1097560207348716,.1212953676215468
903990,Seymour School District,2019,9,CT,race,blk,0,5.5,0,90,12,7.5,0,4.349444768236466,.2914850495841229,.2961976823300715,4.467290043427523,.0771856226483554,.0928644305560903
903990,Seymour School District,2019,9,CT,ecd,ecd,0,5.5,0,780,12,65,0,4.741087396008957,.1195303507464709,.1306025942936117,4.792033077849355,.0868227245217221,.1010166699721757
903990,Seymour School District,2019,9,CT,gender,fem,0,5.5,0,1003,12,83.58333333333333,0,5.961219961790034,.1049769375950813,.1174295121061522,6.004486968612504,.0733956852540793,.0897391148430186
903990,Seymour School District,2019,9,CT,race,hsp,0,5.5,0,372,12,31,0,4.775889383239212,.1659155047929848,.1740617350751116,4.837403223777913,.0744367704441837,.0905925764787199
903990,Seymour School District,2019,9,CT,gender,mal,0,5.5,0,1011,12,84.25,0,5.688558736110148,.1116451537357309,.1234267930366918,5.609247184359093,.0734478017327181,.0897817447940353
903990,Seymour School District,2019,9,CT,gender,mfg,1,5.5,0,2014,12,167.8333333333333,0,-.2726612256798866,.1532475049699557,.1532475049699557,-.3952397842534108,.0294827098055331,.0294827098055331
903990,Seymour School District,2019,9,CT,ecd,nec,0,5.5,0,1234,12,102.8333333333333,0,6.511238119045889,.0979611460163879,.1112021538257755,6.440156993545307,.0864961623315917,.1007361316360007
903990,Seymour School District,2019,9,CT,ecd,neg,1,5.5,0,2014,12,167.8333333333333,0,1.770150723036933,.1545441389325989,.1545441389325989,1.648123915695953,.0714667445436033,.0714667445436033
903990,Seymour School District,2019,9,CT,race,wag,1,5.5,0,1500,12,125,0,-1.711842740365948,.5084870514376789,.5084870514376789,-1.74784916380147,.085401599616712,.085401599616712
903990,Seymour School District,2019,9,CT,race,wbg,1,5.5,0,1526,12,127.1666666666667,0,1.854108781351223,.306119977070855,.306119977070855,1.604559570888285,.0347083487529143,.0347083487529143
903990,Seymour School District,2019,9,CT,race,whg,1,5.5,0,1808,12,150.6666666666667,0,1.427664166348476,.1904569792932598,.1904569792932598,1.234446390537896,.028069234469428,.028069234469428
903990,Seymour School District,2019,9,CT,race,wht,0,5.5,0,1436,12,119.6666666666667,0,6.203553549587689,.0935195499925136,.1073100140594978,6.071849614315808,.0718284424538558,.0884618972453083
903990,Seymour School District,2022,9,CT,all,all,0,5.5,0,1918,12,159.8333333333333,0,5.483950547444823,.0761220273223643,.103876103336091,5.554554806516869,.0125998927961807,.0698263115135326
903990,Seymour School District,2022,9,CT,ecd,ecd,0,5.5,0,706,11,64.18181818181819,0,4.457112241830626,.132443591880421,.1501232388100224,4.633591605658799,.0277381519212077,.0740699774072711
903990,Seymour School District,2022,9,CT,gender,fem,0,5.5,0,947,12,78.91666666666667,0,5.706366614050197,.1010852319370072,.1233446631045787,5.759301064900541,.0137336235893721,.0700397665473281
903990,Seymour School District,2022,9,CT,race,hsp,0,5.5,0,310,9,34.44444444444444,0,4.002745516337136,.19582130492465,.2081866116324876,4.167287433585328,.0139333008027855,.0700791934340754
903990,Seymour School District,2022,9,CT,gender,mal,0,5.5,0,971,12,80.91666666666667,0,5.240299268316977,.1111938449343312,.131756415221057,5.335948167831893,.0144873187436199,.0701914445320004
903990,Seymour School District,2022,9,CT,gender,mfg,1,5.5,0,1918,12,159.8333333333333,0,-.4660673457332205,.1502740671807302,.1502740671807302,-.4233528970686473,.0089989012842294,.0089989012842294
903990,Seymour School District,2022,9,CT,ecd,nec,0,5.5,0,1031,11,93.72727272727273,0,6.114260232173384,.0973776181356514,.1203249031347885,6.163876741661283,.0402375519060111,.0795991021588723
903990,Seymour School District,2022,9,CT,ecd,neg,1,5.5,0,1737,11,157.9090909090909,0,1.657147990342758,.1643888850985987,.1643888850985987,1.530285136002484,.0455077032868331,.0455077032868331
903990,Seymour School District,2022,9,CT,race,whg,1,5.5,0,1583,9,175.8888888888889,0,1.969817565923014,.215297248385616,.215297248385616,1.819676865254952,.0061783141776744,.0061783141776744
903990,Seymour School District,2022,9,CT,race,wht,0,5.5,0,1273,12,106.0833333333333,0,5.97256308226015,.0894814042135286,.1140289590439568,5.98696429884028,.0127102042378413,.0698463010679685
903990,Seymour School District,2023,9,CT,all,all,0,5.5,0,1891,12,157.5833333333333,0,5.725573247802938,.0781527407700335,.0918638137330892,5.649841181957782,.0383583386250857,.0612492566401168
903990,Seymour School District,2023,9,CT,ecd,ecd,0,5.5,0,762,11,69.27272727272727,0,4.948943518298325,.1273669913528236,.1362110857088728,4.729395658063658,.0546708086410014,.0725879233368137
903990,Seymour School District,2023,9,CT,gender,fem,0,5.5,0,938,12,78.16666666666667,0,5.846470269104061,.1046741051298171,.1152726232392048,5.782267358756752,.0384559893455073,.0613104592498859
903990,Seymour School District,2023,9,CT,race,hsp,0,5.5,0,307,9,34.11111111111111,0,4.368164435044817,.1982897739894497,.2040831787593154,4.241884084722533,.039036894713416,.0616764821123617
903990,Seymour School District,2023,9,CT,gender,mal,0,5.5,0,953,12,79.41666666666667,0,5.587729252465729,.1160175704528087,.1256629859484967,5.518207512077835,.0384121456473249,.0612829685159054
903990,Seymour School District,2023,9,CT,gender,mfg,1,5.5,0,1891,12,157.5833333333333,0,-.2587410166383322,.1562585835674329,.1562585835674329,-.2640598466789177,.0034105374385272,.0034105374385272
903990,Seymour School District,2023,9,CT,ecd,nec,0,5.5,0,971,11,88.27272727272727,0,6.467739123560259,.1015729208388524,.1124640726252408,6.357426316385878,.0633810332637409,.0793553065299957
903990,Seymour School District,2023,9,CT,ecd,neg,1,5.5,0,1733,11,157.5454545454545,0,1.518795605261934,.1629092039573148,.1629092039573148,1.62803065832222,.0637442421783093,.0637442421783093
903990,Seymour School District,2023,9,CT,race,whg,1,5.5,0,1549,9,172.1111111111111,0,1.802355619345984,.218908449485091,.218908449485091,1.860949720934293,.0106887948841133,.0106887948841133
903990,Seymour School District,2023,9,CT,race,wht,0,5.5,0,1242,12,103.5,0,6.170520054390801,.0927473707831095,.1045618676712464,6.102833805656826,.0391547630737539,.0617511519589064
903990,Seymour School District,2024,9,CT,all,all,0,5.5,0,1865,12,155.4166666666667,0,5.777832665587974,.0801398937395211,.1036298118939195,5.72556950644078,.0385801121943147,.0753541111925157
903990,Seymour School District,2024,9,CT,ecd,ecd,0,5.5,0,881,12,73.41666666666667,0,4.925445446303886,.1206193095192086,.1373526598704155,4.808157315362129,.0558442064605443,.0854891362214873
903990,Seymour School District,2024,9,CT,gender,fem,0,5.5,0,844,11,76.72727272727273,0,5.909426221291329,.1143310743070022,.1318648167510221,5.810018106665654,.0386310114232844,.075380183472011
903990,Seymour School District,2024,9,CT,race,hsp,0,5.5,0,359,10,35.9,0,4.512779785137417,.1839330526557204,.1953153941803856,4.308740202435844,.0386299976315758,.0753796639267095
903990,Seymour School District,2024,9,CT,gender,mal,0,5.5,0,852,11,77.45454545454545,0,5.808653328218254,.1283303029024832,.1441714326336202,5.66335956275761,.0386512573021863,.0753905611315364
903990,Seymour School District,2024,9,CT,gender,mfg,1,5.5,0,1696,11,154.1818181818182,0,-.1007728930730751,.1718728052812205,.1718728052812205,-.1466585439080434,.0030699545231031,.0030699545231031
903990,Seymour School District,2024,9,CT,ecd,nec,0,5.5,0,984,12,82,0,6.51274138059124,.1029815443760775,.1221553675720777,6.52287067396674,.0595736915143885,.0879706868072521
903990,Seymour School District,2024,9,CT,ecd,neg,1,5.5,0,1865,12,155.4166666666667,0,1.587295934287353,.1586008080401,.1586008080401,1.714713358604611,.0607515432067993,.0607515432067993
903990,Seymour School District,2024,9,CT,race,whg,1,5.5,0,1544,10,154.4,0,1.710212534978949,.2079511046085513,.2079511046085513,1.886141817787516,.0032630238109971,.0032630238109971
903990,Seymour School District,2024,9,CT,race,wht,0,5.5,0,1185,12,98.75,0,6.222992320116365,.0970169781464288,.1171709409079403,6.194882020223361,.0386680840128833,.0753991892391126
903990,Seymour School District,2025,9,CT,all,all,0,5.5,0,1867,12,155.5833333333333,0,5.720839803998677,.0822815401879208,.1056653506376339,5.781840953871914,.0113977211839151,.0661421147602179
903990,Seymour School District,2025,9,CT,ecd,ecd,0,5.5,0,777,10,77.7,0,4.597707144244023,.1386536070121555,.1536871406694749,4.807344365828554,.0333090573483983,.0731735238881281
903990,Seymour School District,2025,9,CT,gender,fem,0,5.5,0,957,12,79.75,0,5.810407767216332,.1077523746306714,.1265128005706389,5.808446985474957,.0117418796150741,.0662022887343214
903990,Seymour School District,2025,9,CT,race,hsp,0,5.5,0,276,8,34.5,0,4.307149380500897,.2137608709830228,.2238048802709588,4.404870445848938,.0115207212468036,.0661634212750076
903990,Seymour School District,2025,9,CT,gender,mal,0,5.5,0,770,10,77,0,5.636444849548286,.1370320002293674,.1522257650877112,5.792138949052988,.0117398403591711,.0662019270748699
903990,Seymour School District,2025,9,CT,gender,mfg,1,5.5,0,1727,10,172.7,0,-.1739629176680459,.1743225267296511,.1743225267296511,-.016308036421969,.0039849080517851,.0039849080517851
903990,Seymour School District,2025,9,CT,ecd,nec,0,5.5,0,948,12,79,0,6.622723159783638,.1063454342253965,.1253166623010117,6.659993893466622,.0344482104207342,.0736990535757329
903990,Seymour School District,2025,9,CT,ecd,neg,1,5.5,0,1725,10,172.5,0,2.025016015539615,.1747403047899064,.1747403047899064,1.852649527638068,.0451260058752991,.0451260058752991
903990,Seymour School District,2025,9,CT,race,whg,1,5.5,0,1458,8,182.25,0,1.90160940965944,.234806096598782,.234806096598782,1.85534833787788,.0024869975876676,.0024869975876676
903990,Seymour School District,2025,9,CT,race,wht,0,5.5,0,1182,12,98.5,0,6.208758790160338,.0971606558054033,.117622733798419,6.260218783726818,.0115444460814302,.066167556491793
904020,Sharon School District,2009,9,CT,all,all,0,5.5,0,234,12,19.5,0,5.69290509258405,.1794984444250057,.1859679993664794,5.703056688971683,.1156357295653981,.1249973856791471
904020,Sharon School District,2009,9,CT,ecd,ecd,0,5.5,0,42,10,4.2,0,5.667659910646347,.3621877298140128,.3654372133010024,5.362502464949657,.1339005800863294,.1420636822764886
904020,Sharon School District,2009,9,CT,gender,fem,0,5.5,0,124,12,10.33333333333333,0,6.123259858349421,.2336605628739935,.2386664280538121,6.005832572326122,.1186310054606404,.1277733928918774
904020,Sharon School District,2009,9,CT,gender,mal,0,5.5,0,110,12,9.166666666666666,0,5.183164450209587,.2473032579137558,.2520383038590199,5.210761310265384,.1189564141745443,.128075575141263
904020,Sharon School District,2009,9,CT,gender,mfg,1,5.5,0,234,12,19.5,0,-.9400954081398334,.3402295695811125,.3402295695811125,-.7950712620607385,.038479865197587,.038479865197587
904020,Sharon School District,2009,9,CT,ecd,nec,0,5.5,0,192,12,16,0,5.685169471925178,.1968717334807978,.2027877823763263,5.688482346284861,.1294806687542938,.1379056491067669
904020,Sharon School District,2009,9,CT,ecd,neg,1,5.5,0,234,10,23.4,0,.017509561278831,.4122358925076304,.4122358925076304,.3259798813352042,.089170426848092,.089170426848092
904020,Sharon School District,2009,9,CT,race,wht,0,5.5,0,224,12,18.66666666666667,0,5.771240142948695,.1838994193910088,.1902193515122059,5.726771149390861,.1162724018760805,.1255866072180165
904020,Sharon School District,2010,9,CT,all,all,0,5.5,0,256,12,21.33333333333333,0,5.941976944438867,.1730910220095112,.1771428320891087,5.768439774696892,.0642214283648844,.0741325878957433
904020,Sharon School District,2010,9,CT,ecd,ecd,0,5.5,0,48,10,4.8,0,6.071428258496205,.3550867026604874,.3570793293745109,5.441199360659267,.0757680769840942,.0843329722988688
904020,Sharon School District,2010,9,CT,gender,fem,0,5.5,0,136,12,11.33333333333333,0,6.38254139622919,.2253193954508557,.2284467356444213,6.082312588884284,.0668115247362936,.0763873586693669
904020,Sharon School District,2010,9,CT,gender,mal,0,5.5,0,120,12,10,0,5.417891475702682,.2376243221801461,.2405917695014252,5.244980572969805,.0667787013804169,.0763586516705804
904020,Sharon School District,2010,9,CT,gender,mfg,1,5.5,0,256,12,21.33333333333333,0,-.964649920526508,.3274662554491881,.3274662554491881,-.8373320159144786,.0259690406675201,.0259690406675201
904020,Sharon School District,2010,9,CT,ecd,nec,0,5.5,0,208,12,17.33333333333333,0,5.895994631925308,.189823875227141,.1935256692702605,5.753493908183866,.0839961073468799,.0917964856425491
904020,Sharon School District,2010,9,CT,ecd,neg,1,5.5,0,256,10,25.6,0,-.1754336265708965,.4026408697742277,.4026408697742277,.3122945475245986,.0674341442953364,.0674341442953364
904020,Sharon School District,2010,9,CT,race,wht,0,5.5,0,244,12,20.33333333333333,0,5.959170928953358,.1775571817123313,.181509321628061,5.79087388897501,.0642636765416897,.0741691907030746
904020,Sharon School District,2011,9,CT,all,all,0,5.5,0,239,12,19.91666666666667,0,5.767069989584425,.1787178617689069,.1877349817987643,5.733866737211645,.0722520939534201,.0911892924146914
904020,Sharon School District,2011,9,CT,ecd,ecd,0,5.5,0,44,10,4.4,0,5.225491806171667,.3862554001469402,.3905093896673999,5.394002518559916,.0823120123153452,.0993498331243681
904020,Sharon School District,2011,9,CT,gender,fem,0,5.5,0,126,12,10.5,0,6.283892042431422,.2326105920570113,.2396080900404776,6.057176926768326,.0736373370770057,.0922907329163162
904020,Sharon School District,2011,9,CT,gender,mal,0,5.5,0,113,12,9.416666666666666,0,5.101383832469475,.2493143438574281,.2558554109820469,5.201684547814641,.073612137604771,.0922706279006597
904020,Sharon School District,2011,9,CT,gender,mfg,1,5.5,0,239,12,19.91666666666667,0,-1.182508209961947,.3409770220853206,.3409770220853206,-.8554923789536852,.0200118478214435,.0200118478214435
