sedaadmin,sedaadminname,year,fips,stateabb,subcat,subgroup,gap,gradecenter,multi_comp_mth,multi_comp_rla,tot_asmts_mth,tot_asmts_rla,cellcount_mth,cellcount_rla,mn_asmts_mth,mn_asmts_rla,flag_estasmt_mth,flag_estasmt_rla,gcs_mn_avg_mth_ol,gcs_mn_avg_rla_ol,gcs_mn_avg_mth_ol_se,gcs_mn_avg_rla_ol_se,gcs_mn_avg_mth_ol_se_adj,gcs_mn_avg_rla_ol_se_adj,gcs_mn_avg_mth_eb,gcs_mn_avg_rla_eb,gcs_mn_avg_mth_eb_se,gcs_mn_avg_rla_eb_se,gcs_mn_avg_mth_eb_se_adj,gcs_mn_avg_rla_eb_se_adj
900007,Jumoke Academy District,2012,9,CT,race,blk,0,5.5,0,0,293,294,6,6,48.83333333333334,49,0,0,5.395661492727942,5.932639725940493,.1515189055775979,.168972364340095,.1607330471892832,.1760560992130371,5.15433270413391,5.648708676091803,.101025827921174,.0881776218722969,.1138866281412119,.1008290012550117
900007,Jumoke Academy District,2012,9,CT,ecd,ecd,0,5.5,0,0,188,188,6,6,31.33333333333333,31.33333333333333,0,0,5.083199071109843,5.588372781893338,.1783597447766049,.2009741949749422,.1862507242082429,.2069654976203884,4.880563263249381,5.335936126357098,.1055706301925196,.0952689359119263,.1179368649806402,.1070857817117665
900007,Jumoke Academy District,2012,9,CT,gender,fem,0,5.5,0,0,173,173,6,6,28.83333333333333,28.83333333333333,0,0,5.329824696746956,6.068882774554428,.1953130540142688,.2138951395399241,.2025446192316646,.2195340995796155,5.167441446931416,5.828159890321422,.1000963553279946,.0881092114567348,.1130629316450099,.1007691800033968
900007,Jumoke Academy District,2012,9,CT,gender,mal,0,5.5,0,0,128,129,6,6,21.33333333333333,21.5,0,0,5.482407872015725,5.744394150279869,.2222006573176375,.2554752279573687,.2285831704734832,.2602146849416812,5.224554792611887,5.425025688385962,.1001853581853996,.0878584239642292,.1131417348150223,.1005499734286769
900007,Jumoke Academy District,2012,9,CT,gender,mfg,1,5.5,0,0,301,302,6,6,50.16666666666666,50.33333333333334,0,0,.1525831752687683,-.3244886242745588,.2958383362256671,.3331947220750549,.2958383362256671,.3331947220750549,.0571133456804702,-.40313420193546,.0095218094577727,.0125377985723511,.0095218094577727,.0125377985723511
900007,Jumoke Academy District,2012,9,CT,ecd,nec,0,5.5,0,0,113,114,6,6,18.83333333333333,19,0,0,5.989443306063257,6.614107756384649,.2460226464441485,.2768678315896519,.2518020577253129,.2812470201239202,5.506502060393021,6.030454694906763,.1155235285585636,.1107126941151883,.126923724389246,.1210309676622996
900007,Jumoke Academy District,2012,9,CT,ecd,neg,1,5.5,0,0,301,302,6,6,50.16666666666666,50.33333333333334,0,0,.9062442349534141,1.025734974491311,.3038738901586613,.3421204805547045,.3038738901586613,.3421204805547045,.6259387971436405,.6945185685496646,.067269027944011,.0775134270695663,.067269027944011,.0775134270695663
900007,Jumoke Academy District,2013,9,CT,all,all,0,5.5,0,0,387,388,6,6,64.5,64.66666666666667,0,0,5.180999222799543,5.99559699590773,.1317674614622102,.1461401577133643,.1479217414389954,.1578165044107482,5.063521935287842,5.74032356941835,.1095407473725585,.1020938599246075,.1281246668827861,.1179763259851783
900007,Jumoke Academy District,2013,9,CT,race,blk,0,5.5,0,0,377,378,6,6,62.83333333333334,63,0,0,5.175714337214859,6.044040546598251,.133730284571222,.1475918212354744,.1496728656158156,.1591617072776771,5.050370423383708,5.76338837868244,.1100561315403935,.1029729261648105,.1285655747800421,.1187378658288887
900007,Jumoke Academy District,2013,9,CT,ecd,ecd,0,5.5,0,0,26,30,5,6,5.2,5,0,0,4.81829923003249,5.190042897776945,.486053419559884,.5203191548918326,.4906792275570738,.5237185563977006,4.752049863238851,5.383166024353512,.119040057024542,.1147123377278218,.1363352122721508,.1290510661933389
900007,Jumoke Academy District,2013,9,CT,gender,fem,0,5.5,0,0,214,214,6,6,35.66666666666666,35.66666666666666,0,0,5.025007755414657,6.039252065914287,.1764238620587482,.1897486104397332,.1887950126297679,.1988809657351611,5.095332228135087,5.963773117100315,.1100838879216008,.1048308331043941,.1285893359062943,.1203526519359545
900007,Jumoke Academy District,2013,9,CT,gender,mal,0,5.5,0,0,173,174,6,6,28.83333333333333,29,0,0,5.364747973118691,5.928745737064685,.1893548081492034,.2167364706110878,.2009313839582349,.2247750009696177,5.071849737967788,5.461481262183606,.1098498101845305,.1042690829171789,.1283890015790434,.1198636680193177
900007,Jumoke Academy District,2013,9,CT,gender,mfg,1,5.5,0,0,387,388,6,6,64.5,64.66666666666667,0,0,.3397402177040334,-.1105063288496018,.2588061484450203,.2880611616597429,.2588061484450203,.2880611616597429,-.0234824901672983,-.5022918549167086,.0136781763271127,.0318627172905908,.0136781763271127,.0318627172905908
900007,Jumoke Academy District,2013,9,CT,ecd,nec,0,5.5,0,0,358,358,6,6,59.66666666666666,59.66666666666666,0,0,5.248350470935934,6.090075804730036,.1368657906561705,.1520103342044351,.1524808917277462,.1632674035834611,5.175227705095565,5.887902833760344,.1142536790113927,.1087087295451939,.1321766170565905,.1237450812678459
900007,Jumoke Academy District,2013,9,CT,ecd,neg,1,5.5,0,0,384,388,5,6,76.8,64.66666666666667,0,0,.4300512409034445,.9000329069530908,.5049556132154541,.5420693356502422,.5049556132154541,.5420693356502422,.423177841856714,.5047368094068316,.0567986590877565,.0642665997054554,.0567986590877565,.0642665997054554
900007,Jumoke Academy District,2015,9,CT,all,all,0,5.5,0,0,417,417,6,6,69.5,69.5,0,0,4.134557472766677,5.07263874286962,.1362802422669231,.1504949798721307,.1542678625889843,.1669240502246469,4.182555744978396,5.096016494796727,.1223780291054728,.127031053021073,.1414983760034253,.1455327297134705
900007,Jumoke Academy District,2015,9,CT,race,blk,0,5.5,0,0,410,410,6,6,68.33333333333333,68.33333333333333,0,0,4.108743623684115,5.070552737614529,.1379361038233856,.15138918981177,.1557325840452738,.1677306959639516,4.171894822537392,5.103384374778403,.1234147056562976,.1278730119961352,.1423959198014373,.14626822684088
900007,Jumoke Academy District,2015,9,CT,ecd,ecd,0,5.5,0,0,239,239,6,6,39.83333333333334,39.83333333333334,0,0,3.836087475522486,4.694545744857498,.173730587422113,.1914896185437901,.1881716928803983,.2046537895733516,3.837450429425178,4.67207034696829,.1343830639120181,.1409479170919778,.1520007114136257,.1578264943498982
900007,Jumoke Academy District,2015,9,CT,gender,fem,0,5.5,0,0,227,227,6,6,37.83333333333334,37.83333333333334,0,0,4.328699817245402,5.737989698784851,.1821578252086604,.1936283812607236,.1959789332560807,.2066563563172823,4.294736735604254,5.530563300010713,.1223895478017261,.1317091320178484,.1415083383231454,.1496334937208459
900007,Jumoke Academy District,2015,9,CT,gender,mal,0,5.5,0,0,190,190,6,6,31.66666666666667,31.66666666666667,0,0,3.944866907757264,4.246564543918867,.1963476024766918,.228305177013311,.2092334820094228,.2394538649255148,4.104936323903463,4.612787520492369,.1228653495218389,.1316256894472756,.1419200567819448,.1495600518476844
900007,Jumoke Academy District,2015,9,CT,gender,mfg,1,5.5,0,0,417,417,6,6,69.5,69.5,0,0,-.3838329094881381,-1.491425154865984,.2678317648881362,.2993579861649383,.2678317648881362,.2993579861649383,-.1898004117007916,-.9177757795183439,.0110603575328628,.0489779615345549,.0110603575328628,.0489779615345549
900007,Jumoke Academy District,2015,9,CT,ecd,nec,0,5.5,0,0,178,178,6,6,29.66666666666667,29.66666666666667,0,0,4.61653326298306,5.623009133238693,.2050170148039818,.2274822897119482,.2173896164828913,.2386694193005843,4.588045863904922,5.576933763366504,.149133536468831,.1597211788992854,.1651854112915754,.1747962870749517
900007,Jumoke Academy District,2015,9,CT,ecd,neg,1,5.5,0,0,417,417,6,6,69.5,69.5,0,0,.7804457874605735,.9284633883811946,.2687271727331804,.2973490644724428,.2687271727331804,.2973490644724428,.7505954344797443,.9048634163982134,.1017194944472386,.1144700548539192,.1017194944472386,.1144700548539192
900007,Jumoke Academy District,2016,9,CT,all,all,0,5.5,0,0,419,418,6,6,69.83333333333333,69.66666666666667,0,0,3.953417326648829,4.973952857919913,.1384493465963586,.1502093460274205,.1478964412934456,.1597378287560958,4.025800515671069,4.972543439070791,.1099290646006376,.1057634690663108,.1212452863647408,.1185240653457952
900007,Jumoke Academy District,2016,9,CT,race,blk,0,5.5,0,0,397,396,6,6,66.16666666666667,66,0,0,3.914187995348922,4.976804020642043,.1426111882648953,.1536827208220931,.151799495363563,.1630082972765737,4.003102758222397,4.969720439685888,.1106277997389884,.1061525788927183,.1218791626849584,.1188714123863624
900007,Jumoke Academy District,2016,9,CT,ecd,ecd,0,5.5,0,0,277,277,6,6,46.16666666666666,46.16666666666666,0,0,3.564176351744334,4.519056003205186,.1640152335572884,.1765799975120514,.1720643269627927,.1847534081501137,3.640068583448289,4.496080349266054,.1194915306966962,.1162629737940483,.1299778678465543,.1279809429274117
900007,Jumoke Academy District,2016,9,CT,gender,fem,0,5.5,0,0,219,219,6,6,36.5,36.5,0,0,3.995991619796888,5.335053607743016,.1909987373102004,.1998611523672987,.1979536648521515,.2071178566114255,4.15932243489141,5.429109947344731,.1102118212700661,.1061952249935354,.1215017109729811,.118909497049569
900007,Jumoke Academy District,2016,9,CT,gender,mal,0,5.5,0,0,200,199,6,6,33.33333333333334,33.16666666666666,0,0,3.899195041769788,4.549292520083448,.1955041961483178,.2205977474347996,.2023042918128701,.2271930731229147,3.923569786790656,4.459934102822545,.110420730059386,.1064280499874545,.1216912398184218,.1191174735346832
900007,Jumoke Academy District,2016,9,CT,gender,mfg,1,5.5,0,0,419,418,6,6,69.83333333333333,69.66666666666667,0,0,-.0967965780270994,-.7857610876595684,.2733174132134483,.297670701277254,.2733174132134483,.297670701277254,-.2357526481007537,-.9691758445221863,.0130608072710101,.0152490280896443,.0130608072710101,.0152490280896443
900007,Jumoke Academy District,2016,9,CT,ecd,nec,0,5.5,0,0,142,141,6,6,23.66666666666667,23.5,0,0,4.787561903044941,5.922566367288524,.230442374132195,.2569469919679655,.2362389120572424,.2626310777176078,4.499901927921854,5.530006825866028,.1322451813409618,.133034631787207,.141791425021405,.1433884790766384
900007,Jumoke Academy District,2016,9,CT,ecd,neg,1,5.5,0,0,419,418,6,6,69.83333333333333,69.66666666666667,0,0,1.223385551300607,1.403510364083338,.2828509936955046,.3117727573133063,.2828509936955046,.3117727573133063,.8598333444735657,1.033926476599974,.0871677429339606,.0940397232679485,.0871677429339606,.0940397232679485
900007,Jumoke Academy District,2017,9,CT,all,all,0,5.5,0,0,340,412,5,6,68,68.66666666666667,0,0,3.834541268370158,4.682334617495502,.1593541120380564,.1528717140019281,.1760341078462433,.1731131611753007,3.895321788055082,4.779580145997192,.0930621348120138,.0845020072006481,.1172689706955908,.1147562708512519
900007,Jumoke Academy District,2017,9,CT,race,blk,0,5.5,0,0,319,387,5,6,63.8,64.5,0,0,3.817986105385079,4.6360106602766,.1655261474751351,.1572090443438989,.1816402477419186,.1769550486811277,3.86726956338316,4.775744749544931,.0934187570440205,.0850185115779423,.1175521787117689,.1151371347119434
900007,Jumoke Academy District,2017,9,CT,ecd,ecd,0,5.5,0,0,156,194,5,6,31.2,32.33333333333334,0,0,3.364533337288407,4.355798690829825,.2225966110586562,.2147593781893752,.2348265857107837,.229608353834318,3.463876404284321,4.259621553557803,.1065274684876059,.0970317613506982,.128216816738725,.1242721818814104
900007,Jumoke Academy District,2017,9,CT,gender,fem,0,5.5,0,0,175,217,5,6,35,36.16666666666666,0,0,4.031119555530017,5.244526004441522,.221900848880529,.19965553007875,.2341671642986795,.2155475268270201,4.039264879094494,5.274165862020059,.0932201161488256,.0845496054266574,.1173943806450481,.1147913248314129
900007,Jumoke Academy District,2017,9,CT,gender,mal,0,5.5,0,0,165,165,5,5,33,33,0,0,3.701654273581753,3.948428105013871,.2201763675788336,.2546241221693548,.2325336684052334,.2672673740297024,3.780322739479208,4.224553972675757,.0933902190875344,.0845379677077556,.1175295008644705,.1147827533338742
900007,Jumoke Academy District,2017,9,CT,gender,mfg,1,5.5,0,0,340,382,5,5,68,76.40000000000001,0,0,-.3294652819482642,-1.296097899427651,.3125981758969636,.3235672639213386,.3125981758969636,.3235672639213386,-.2589421396152858,-1.049611889344302,.0095184664983048,.0037583666777202,.0095184664983048,.0037583666777202
900007,Jumoke Academy District,2017,9,CT,ecd,nec,0,5.5,0,0,184,218,5,6,36.8,36.33333333333334,0,0,4.306413856523976,5.014242559744689,.2176032977759969,.2081800708147186,.2300988250834293,.2234666586196687,4.341976504344116,5.267869908377265,.1075219108680945,.1009439998808557,.1290442244695995,.1273503183768839
900007,Jumoke Academy District,2017,9,CT,ecd,neg,1,5.5,0,0,340,412,5,6,68,68.66666666666667,0,0,.941880519235569,.6584438689148646,.3112883654391661,.2990995359486677,.3112883654391661,.2990995359486677,.878100100059795,1.008248354819462,.0747525316465301,.0729635208915268,.0747525316465301,.0729635208915268
900007,Jumoke Academy District,2018,9,CT,all,all,0,5.5,0,0,418,420,6,6,69.66666666666667,70,0,0,4.062502989098832,4.505501062383141,.1451560107166547,.156518778517973,.1539469190778726,.1669342857529753,4.049290808857706,4.524961725860154,.0938169592062196,.0895446651930483,.1066255790939395,.1059318527681453
900007,Jumoke Academy District,2018,9,CT,race,blk,0,5.5,0,0,389,391,6,6,64.83333333333333,65.16666666666667,0,0,4.023900515530475,4.504326844825865,.1509386940182196,.1617499967526206,.1594110278441276,.1718487392463806,4.022853594316417,4.51945553716219,.0938867062171106,.0896657176535991,.1066869527482836,.1060341986752003
900007,Jumoke Academy District,2018,9,CT,ecd,ecd,0,5.5,0,0,210,211,6,6,35,35.16666666666666,0,0,3.484705480109187,3.708968090142558,.2039830064807819,.2182674995575774,.2103293925711151,.2258531139794508,3.591342857574987,3.921035752525344,.1036287190739512,.1011011086601554,.1153529527117723,.1158651998603094
900007,Jumoke Academy District,2018,9,CT,gender,fem,0,5.5,0,0,143,184,4,5,35.75,36.8,0,0,4.400263784124891,5.258165690883712,.237960572015674,.2231391000074765,.2434227193185186,.2305644935440935,4.217097934848055,5.077562030775844,.093868136686872,.0896497448868502,.1066706115454569,.1060206919645133
900007,Jumoke Academy District,2018,9,CT,race,hsp,0,5.5,0,0,23,23,6,6,3.833333333333333,3.833333333333333,0,0,4.690835264474348,4.91439930423615,.4686150410699887,.5541100739798845,.4714121796935488,.5571417250727959,4.345341200121059,4.586677385261355,.0938454156637484,.0897365435354203,.1066506180175163,.1060940979133206
900007,Jumoke Academy District,2018,9,CT,gender,mal,0,5.5,0,0,199,199,6,6,33.16666666666666,33.16666666666666,0,0,3.728858549636812,3.793545309542782,.2095370800286764,.2341049343244229,.2157201296896964,.2411929684011126,3.905369326901957,3.916968407526049,.0938968813617551,.0896432908038979,.1066959071936688,.1060152345302745
900007,Jumoke Academy District,2018,9,CT,gender,mfg,1,5.5,0,0,342,383,4,5,85.5,76.59999999999999,0,0,-.6714052344880792,-1.46462038134093,.3170662734208271,.323413324133668,.3170662734208271,.323413324133668,-.3117286079460975,-1.160593623249794,.0049606194296516,.0060417063284547,.0049606194296516,.0060417063284547
900007,Jumoke Academy District,2018,9,CT,ecd,nec,0,5.5,0,0,140,170,4,5,35,34,0,0,4.737081105963338,5.38718231070056,.239964703575721,.2407926021026248,.2453822434663502,.2476893315394322,4.547466794794874,5.107852253167442,.1039163837570464,.1039052949739735,.1156114488083175,.1183199927737714
900007,Jumoke Academy District,2018,9,CT,ecd,neg,1,5.5,0,0,350,381,4,5,87.5,76.2,0,0,1.252375625854151,1.678214220558002,.314947814558416,.3249950439475502,.314947814558416,.3249950439475502,.9561239372198878,1.186816500642098,.06272385958028,.0705779736665111,.06272385958028,.0705779736665111
900007,Jumoke Academy District,2019,9,CT,all,all,0,5.5,0,0,408,410,6,6,68,68.33333333333333,0,0,3.825480548782623,4.107568842790339,.1525011838820973,.1621987811079274,.1678686473682262,.1821695635584331,3.942873461304572,4.198114427890665,.1119977304214344,.1073864345405999,.1316992730877064,.1335520826358465
900007,Jumoke Academy District,2019,9,CT,race,blk,0,5.5,0,0,380,382,6,6,63.33333333333334,63.66666666666666,0,0,3.808255681383773,4.091561415217521,.1587910552583757,.1675465246027065,.1736026235800172,.1869468994142935,3.9134593532069,4.18820198951362,.1127712120376352,.1090137884795922,.1323576713935208,.1348640742811172
900007,Jumoke Academy District,2019,9,CT,ecd,ecd,0,5.5,0,0,216,216,6,6,36,36,0,0,3.363493254908112,3.525412907540038,.208384079072831,.2172565552994021,.2198799583746289,.2325461591055307,3.482258182175235,3.573779745950527,.1212265393786974,.1177193764797096,.1396319474977443,.141993535246507
900007,Jumoke Academy District,2019,9,CT,gender,fem,0,5.5,0,0,203,205,6,6,33.83333333333334,34.16666666666666,0,0,4.009907143666348,4.642177106530803,.2127629001869422,.2178089972895779,.2240342013616567,.2330623620288441,4.099852638012253,4.767440099457135,.1120830984435061,.1074409398192653,.1317718781416378,.1335959131196625
900007,Jumoke Academy District,2019,9,CT,race,hsp,0,5.5,0,0,22,22,6,6,3.666666666666667,3.666666666666667,0,0,4.34081403059958,4.409422764904492,.4873766282420713,.562482232123557,.4924015124270099,.5685627201539613,4.394568031605093,4.338072593235212,.1120021224243774,.1080013361253221,.131703008089577,.1340470106264374
900007,Jumoke Academy District,2019,9,CT,gender,mal,0,5.5,0,0,205,205,6,6,34.16666666666666,34.16666666666666,0,0,3.688537729193671,3.564815104612105,.2089017033307207,.2322511809682578,.220370581834947,.24661288765051,3.803387232631618,3.585552715566908,.1121395649677795,.1106179923401916,.1318199110280416,.1361640653124168
900007,Jumoke Academy District,2019,9,CT,gender,mfg,1,5.5,0,0,408,410,6,6,68,68.33333333333333,0,0,-.3213694144726769,-1.077362001918698,.298174400897252,.3184044132254479,.298174400897252,.3184044132254479,-.2964654053806353,-1.181887383890226,.0071358075054552,.0267619717497899,.0071358075054552,.0267619717497899
900007,Jumoke Academy District,2019,9,CT,ecd,nec,0,5.5,0,0,192,194,6,6,32,32.33333333333334,0,0,4.323195492226517,4.784424288564802,.2137588584787988,.2316622068213314,.2249802686058396,.2460582926127505,4.441196847794172,4.803180191026863,.1256222465683338,.12697711125349,.1434648240690143,.1497581357900485
900007,Jumoke Academy District,2019,9,CT,ecd,neg,1,5.5,0,0,408,410,6,6,68,68.33333333333333,0,0,.9597022373184041,1.259011381024763,.2985243272987831,.3175968968517978,.2985243272987831,.3175968968517978,.9589386656189376,1.229400445076336,.0734155259022607,.0831705821451772,.0734155259022607,.0831705821451772
900007,Jumoke Academy District,2022,9,CT,all,all,0,5.5,0,0,306,302,5,5,61.2,60.4,0,0,2.981893251695319,3.334349078886309,.208766845003333,.213132752289117,.2330063672766205,.2344624278041453,3.105951194649969,3.536174068045197,.0152210187410181,.0212641515001091,.1008672742705921,.0940099568043069
900007,Jumoke Academy District,2022,9,CT,race,blk,0,5.5,0,0,227,227,4,4,56.75,56.75,0,0,1.99674569801284,3.190484507600981,.3429793534607374,.2766541008977006,.3582502037949834,.2934016896628154,3.151621654209531,3.465515246207814,.0181849443691756,.0219847002349165,.101356893248434,.0941755535356559
900007,Jumoke Academy District,2022,9,CT,gender,fem,0,5.5,0,0,132,129,4,4,33,32.25,0,0,1.905052274541254,3.62023229472438,.4272359986852794,.33715805537411,.4395895474091824,.3510307881897702,3.26879608316324,3.706636735181926,.0154365130498614,.0213953031880053,.1009000175540271,.0940397088353358
900007,Jumoke Academy District,2022,9,CT,gender,mal,0,5.5,0,0,115,114,4,4,28.75,28.5,0,0,2.469546052261617,2.931587092620993,.4432348824885959,.3547392604044634,.455154405310419,.367949728666547,3.303903414872225,3.312232137609599,.015482658811149,.0214719140166203,.1009070876159196,.0940571684182827
900007,Jumoke Academy District,2022,9,CT,gender,mfg,1,5.5,0,0,247,243,4,4,61.75,60.75,0,0,.5644937777203629,-.6886452021033862,.6156198174419725,.4894032051141033,.6156198174419725,.4894032051141033,.0351073317089852,-.3944045975723274,.0038262038591977,.0038044463466608,.0038262038591977,.0038044463466608
900007,Jumoke Academy District,2023,9,CT,all,all,0,5.5,0,0,346,293,6,5,57.66666666666666,58.6,0,0,2.690930923328152,3.496826455538343,.2051192099424172,.2224185096605198,.2168500038979425,.232189920327884,2.654867457291945,3.220890122501146,.0173375028683972,.0196872006050064,.0713208837515092,.0680834711835615
900007,Jumoke Academy District,2023,9,CT,race,blk,0,5.5,0,0,210,168,4,3,52.5,56,0,0,2.858614785878592,2.860806579713984,.2488411924215541,.3037418357982927,.2585961580320117,.3109682756751553,2.699502597248552,3.165033536073623,.0217675165956192,.0255968954843932,.0725251972222425,.0700212413427528
900007,Jumoke Academy District,2023,9,CT,ecd,ecd,0,5.5,0,0,278,225,5,4,55.6,56.25,0,0,2.534902312944635,3.472048881208389,.2380467715010046,.2551552621837187,.2482263066743485,.2637164641851256,2.654867457291945,3.220890122501146,.0173375028683972,.0196872006050064,.0713208837515092,.0680834711835615
900007,Jumoke Academy District,2023,9,CT,gender,fem,0,5.5,0,0,191,129,6,4,31.83333333333333,32.25,0,0,2.666873622580834,3.419314856616434,.2703222150236207,.3272009272573674,.2793280040354222,.3339200689691223,2.639282013782897,3.460507897306058,.0175442405091107,.019895175817854,.0713714216505887,.0681439006923173
900007,Jumoke Academy District,2023,9,CT,gender,mal,0,5.5,0,0,155,96,6,4,25.83333333333333,24,0,0,3.002304612200949,3.054697085996098,.2643376247167049,.4043542177661198,.2735405157266574,.4098103208650473,2.915594952207545,3.093281556958214,.017534457064224,.0200040537515117,.0713690173529223,.0681757680355304
900007,Jumoke Academy District,2023,9,CT,gender,mfg,1,5.5,0,0,346,225,6,4,57.66666666666666,56.25,0,0,.3354309896201153,-.364617770620336,.3780852810889974,.5201564958965058,.3780852810889974,.5201564958965058,.2763129384246477,-.3672263403478437,.0037522723988641,.0045616282173326,.0037522723988641,.0045616282173326
900007,Jumoke Academy District,2024,9,CT,all,all,0,5.5,0,0,276,258,5,5,55.2,51.6,0,0,2.374299060651245,3.043447804951839,.2785133756564732,.2581177303538004,.2943831931569921,.2735806378722128,2.24265408899001,2.911405118146843,.0064985521936309,.0301960519086063,.0930868081029991,.0932781320453462
900007,Jumoke Academy District,2024,9,CT,race,blk,0,5.5,0,0,105,151,2,3,52.5,50.33333333333334,0,0,2.955664233530856,3.633545373325272,.4637854967758259,.3116198749911302,.4734857453116649,.3245436013620624,2.294876541666278,2.882675685066983,.009577672293615,.0305007414591967,.0933523136764971,.0933772113342573
900007,Jumoke Academy District,2024,9,CT,ecd,ecd,0,5.5,0,0,209,258,4,5,52.25,51.6,0,0,2.394237922296816,3.165049885381781,.29274871890858,.2362097503447901,.3078856547752071,.2530151158597401,2.24265408899001,2.911405118146843,.0064985521936309,.0301960519086063,.0930868081029991,.0932781320453462
900007,Jumoke Academy District,2024,9,CT,gender,fem,0,5.5,0,0,127,121,4,4,31.75,30.25,0,0,2.22427782152766,3.252839807913745,.421190156031203,.3331674203948857,.4318482505826929,.3452855813788814,2.064639638662462,3.257289789037842,.0068974416211636,.030289182278774,.0931155054924183,.0933083218695878
900007,Jumoke Academy District,2024,9,CT,gender,mal,0,5.5,0,0,,96,,4,,24,0,0,,3.236329185832502,,.3391818176371351,,.3510924495217754,,2.843635475510075,,.0302783341584956,,.0933048009826682
900007,Jumoke Academy District,2024,9,CT,gender,mfg,1,5.5,0,0,,217,,4,,54.25,0,0,,-.0165106220812428,,.4754417266376746,,.4754417266376746,,-.413654313527767,,.0032571430419653,,.0032571430419653
900007,Jumoke Academy District,2025,9,CT,all,all,0,5.5,0,0,257,259,5,5,51.4,51.8,0,0,1.727672660289212,2.662806153053077,.2577004383426749,.2535864594403983,.2749572065290611,.2697063143839585,1.88932177462339,2.773682935860208,.0050194867319512,.0065513065625563,.0931556354692217,.0892587992387847
900007,Jumoke Academy District,2025,9,CT,race,blk,0,5.5,0,0,132,194,3,4,44,48.5,0,0,1.155138236446228,2.330588761199742,.3763197570383983,.3041507505290326,.3883407125678392,.317715411421032,1.940915237046884,2.759258317668159,.0122679480608006,.0069786695425519,.0938257945463015,.0892911835091082
900007,Jumoke Academy District,2025,9,CT,ecd,ecd,0,5.5,0,0,257,259,5,5,51.4,51.8,0,0,1.658199200260364,2.786120331068116,.2692937027905173,.2322729264509757,.2858514436956466,.2497721280871071,1.88932177462339,2.773682935860208,.0050194867319512,.0065513065625563,.0931556354692217,.0892587992387847
900007,Jumoke Academy District,2025,9,CT,gender,fem,0,5.5,0,0,93,92,3,3,31,30.66666666666667,0,0,1.571645856950354,2.975112566410639,.4702351645661418,.5026833592661341,.4799094284287447,.5110048564252077,1.546312273215833,3.197928682915472,.0055207963658111,.0069927218070772,.0931839920004238,.0892922828812449
900007,Jumoke Academy District,2025,9,CT,gender,mal,0,5.5,0,0,75,,3,,25,,0,0,1.619597253056738,,.5345619654195043,,.5430915616849715,,2.214182052924055,,.0056508756984063,,.0931917891704045,
900007,Jumoke Academy District,2025,9,CT,gender,mfg,1,5.5,0,0,168,,3,,56,,0,0,.0479513961063831,,.7119533726780917,,.7119533726780917,,.6678697797082216,,.0034671450167425,,.0034671450167425,
900009,Odyssey Community School District,2009,9,CT,all,all,0,5.5,0,0,172,172,5,5,34.4,34.4,0,0,4.43191023281768,4.878861733208828,.2096230474081107,.2485464383885281,.2207629169225365,.2578710634064377,4.646356446849624,5.34240427926975,.1280590570486718,.1150435352439392,.1444558998765533,.1328304567324136
900009,Odyssey Community School District,2009,9,CT,race,blk,0,5.5,0,0,51,51,5,5,10.2,10.2,0,0,4.162863003888922,4.351816544689911,.3796976973346698,.4179738102341944,.3859595637430614,.423585008408507,4.405146671729766,4.548754526157166,.1296363686076554,.1162875336531816,.1458560008457989,.1339093190090144
900009,Odyssey Community School District,2009,9,CT,ecd,ecd,0,5.5,0,0,57,57,5,5,11.4,11.4,0,0,4.295862339766569,4.494515465531858,.3185495186710739,.4130805753342871,.3259880969131489,.4187573462343679,4.090313669857795,4.715101156603989,.1371961917403607,.1250908199835988,.1526144814393694,.1416214266221296
900009,Odyssey Community School District,2009,9,CT,gender,fem,0,5.5,0,0,93,93,5,5,18.6,18.6,0,0,4.567174722196597,5.346106533517086,.2778658478846364,.3230252428217841,.2863631835696265,.3302536310274533,4.597910835734419,5.578676437244113,.1286795098700851,.1160921348067064,.1450062108233821,.1337396687535027
900009,Odyssey Community School District,2009,9,CT,race,hsp,0,5.5,0,0,34,34,5,5,6.8,6.8,0,0,4.126573724808321,4.505624913985394,.3456729681313822,.4955394839784214,.3525397061044943,.5002814542718377,4.306804979236632,4.984599202517732,.1311051018956892,.1163113139674241,.1471629459477788,.1339299704739265
900009,Odyssey Community School District,2009,9,CT,gender,mal,0,5.5,0,0,79,79,5,5,15.8,15.8,0,0,4.31459012171594,4.430471635805976,.3124089524312988,.3799806511167922,.3199903077324456,.3861443363949367,4.681993961798464,5.084367316589601,.1290423143542171,.1160482529686521,.1453282622576984,.1337015790908783
900009,Odyssey Community School District,2009,9,CT,gender,mfg,1,5.5,0,0,172,172,5,5,34.4,34.4,0,0,-.2525846004806569,-.9156348977111106,.4181014027480289,.4987289872498028,.4181014027480289,.4987289872498028,.0840831260640451,-.4943091206545116,.0203000238893443,.0217841864251988,.0203000238893443,.0217841864251988
900009,Odyssey Community School District,2009,9,CT,ecd,nec,0,5.5,0,0,115,115,5,5,23,23,0,0,4.482649669665255,5.103824455407911,.2648808935598076,.2973492446507226,.273781539290957,.3051863801041914,4.925212573308583,5.644153971468528,.139201913685066,.130004382118272,.1544200689370859,.1459796376357737
900009,Odyssey Community School District,2009,9,CT,ecd,neg,1,5.5,0,0,172,172,5,5,34.4,34.4,0,0,.186787329898686,.6093089898760526,.4142893718388332,.5089716446059259,.4142893718388332,.5089716446059259,.8348989034507879,.9290528148645389,.0734964190777511,.077966804547037,.0734964190777511,.077966804547037
